"UID","dply_num","lab_date","sample_type","col_sample_type_alt","sampleid","mf","neighborhood","neighb_UID","ec_conc"
"02_03_1432",2,"2017-05-20",3,"","1432",FALSE,"4",204,314.45
"02_03_1438",2,"2017-05-16",3,"Other Drinking Water","1438",FALSE,"4",204,0.5
"02_03_1439",2,"2017-05-16",3,"Other Drinking Water","1439",FALSE,"4",204,0.5
"02_03_1449",2,"2017-05-16",3,"","1449",FALSE,"4",204,0.5
"02_03_1450",2,"2017-05-16",3,"","1450",FALSE,"4",204,1
"02_03_1459",2,"2017-05-21",3,"Other Drinking Water","1459",FALSE,"10",210,62.45
"02_03_1460",2,"2017-05-21",3,"Other Drinking Water","1460",FALSE,"10",210,8.75
"02_03_1461",2,"2017-05-21",3,"Other Drinking Water","1461",FALSE,"10",210,1
"02_03_1469",2,"2017-05-20",3,"","1469",FALSE,"10",210,0.5
"02_03_1470",2,"2017-05-20",3,"","1470",FALSE,"10",210,1
"02_03_1471",2,"2017-05-20",3,"","1471",FALSE,"10",210,46.15
"02_03_1478",2,"2017-05-21",3,"Other Drinking Water","1478",FALSE,"10",210,0.5
"02_03_1479",2,"2017-05-21",3,"Other Drinking Water","1479",FALSE,"10",210,0.5
"02_03_1480",2,"2017-05-21",3,"Other Drinking Water","1480",FALSE,"10",210,45.25
"02_03_1481",2,"2017-05-21",3,"Other Drinking Water","1481",FALSE,"10",210,14.85
"02_03_1482",2,"2017-05-21",3,"Other Drinking Water","1482",FALSE,"10",210,0.5
"02_03_1494",2,"2017-05-20",3,"","1494",FALSE,"10",210,0.5
"02_03_1495",2,"2017-05-20",3,"","1495",FALSE,"10",210,0.5
"02_03_1496",2,"2017-05-20",3,"","1496",FALSE,"10",210,0.5
"02_03_1510",2,"2017-05-20",3,"","1510",FALSE,"10",210,2571.3
"02_03_1511",2,"2017-05-20",3,"","1511",FALSE,"10",210,181.3
"02_03_1523",2,"2017-05-23",3,"Other Drinking Water","1523",FALSE,"10",210,7.6
"02_03_1524",2,"2017-05-23",3,"Other Drinking Water","1524",FALSE,"10",210,2
"02_03_1534",2,"2017-05-23",3,"","1534",FALSE,"10",210,36.9
"02_03_1535",2,"2017-05-23",3,"","1535",FALSE,"10",210,3.1
"02_03_1544",2,"2017-05-25",3,"","1544",FALSE,"5",205,151.9
"02_03_1545",2,"2017-05-25",3,"","1545",FALSE,"5",205,0.5
"02_03_1549",2,"2017-05-25",3,"Other Drinking Water","1549",FALSE,"5",205,0.5
"02_03_1550",2,"2017-05-25",3,"Other Drinking Water","1550",FALSE,"5",205,12.2
"02_03_1551",2,"2017-05-25",3,"Other Drinking Water","1551",FALSE,"5",205,0.5
"02_03_1579",2,"2017-05-28",3,"Other Drinking Water","1579",FALSE,"5",205,2
"02_03_1580",2,"2017-05-28",3,"Other Drinking Water","1580",FALSE,"5",205,0.5
"02_03_1584",2,"2017-05-28",3,"","1584",FALSE,"5",205,0.5
"02_03_1585",2,"2017-05-28",3,"","1585",FALSE,"5",205,0.5
"02_03_1586",2,"2017-05-28",3,"","1586",FALSE,"5",205,0.5
"02_03_1597",2,"2017-05-29",3,"Other Drinking Water","1597",FALSE,"5",205,0.5
"02_03_1598",2,"2017-05-29",3,"Other Drinking Water","1598",FALSE,"5",205,1
"02_03_1599",2,"2017-05-29",3,"Other Drinking Water","1599",FALSE,"5",205,3.1
"02_03_1607",2,"2017-05-28",3,"","1607",FALSE,"5",205,0.5
"02_03_1608",2,"2017-05-28",3,"","1608",FALSE,"5",205,0.5
"02_03_1609",2,"2017-05-28",3,"","1609",FALSE,"5",205,0.5
"02_03_1618",2,"2017-05-30",3,"Other Drinking Water","1618",FALSE,"5",205,0.5
"02_03_1619",2,"2017-05-30",3,"Other Drinking Water","1619",FALSE,"5",205,0.5
"02_03_1624",2,"2017-05-30",3,"","1624",FALSE,"5",205,0.5
"02_03_1625",2,"2017-05-30",3,"","1625",FALSE,"5",205,0.5
"02_03_1634",2,"2017-06-01",3,"","1634",FALSE,"2",202,50.95
"02_03_1635",2,"2017-06-01",3,"","1635",FALSE,"2",202,0.5
"02_03_1647",2,"2017-06-01",3,"Other Drinking Water","1647",FALSE,"2",202,0.5
"02_03_1648",2,"2017-06-01",3,"Other Drinking Water","1648",FALSE,"2",202,1
"02_03_1649",2,"2017-06-01",3,"Other Drinking Water","1649",FALSE,"2",202,23.4
"02_03_1653",2,"2017-06-01",3,"Other Drinking Water","1653",FALSE,"2",202,55.7
"02_03_1654",2,"2017-06-01",3,"Other Drinking Water","1654",FALSE,"2",202,107.65
"02_03_1656",2,"2017-06-04",3,"Other Drinking Water","1656",FALSE,"2",202,0.5
"02_03_1657",2,"2017-06-04",3,"Other Drinking Water","1657",FALSE,"2",202,55.8
"02_03_1658",2,"2017-06-04",3,"Other Drinking Water","1658",FALSE,"2",202,32.55
"02_03_1659",2,"2017-06-04",3,"Other Drinking Water","1659",FALSE,"2",202,145.05
"02_03_1660",2,"2017-06-04",3,"Other Drinking Water","1660",FALSE,"2",202,53.65
"02_03_1670",2,"2017-06-04",3,"","1670",FALSE,"2",202,0.5
"02_03_1671",2,"2017-06-04",3,"","1671",FALSE,"2",202,0.5
"02_03_1672",2,"2017-06-04",3,"","1672",FALSE,"2",202,0.5
"02_03_1698",2,"2017-06-05",3,"","1698",FALSE,"2",202,3.1
"02_03_1699",2,"2017-06-05",3,"","1699",FALSE,"2",202,22.4
"02_03_1700",2,"2017-06-05",3,"","1700",FALSE,"2",202,0.5
"02_03_1722",2,"2017-06-06",3,"","1722",FALSE,"2",202,0.5
"02_03_1723",2,"2017-06-06",3,"","1723",FALSE,"2",202,0.5
"02_03_1744",2,"2017-06-08",3,"","1744",FALSE,"3",203,0.5
"02_03_1745",2,"2017-06-08",3,"","1745",FALSE,"3",203,10.5
"02_03_1757",2,"2017-06-08",3,"Other Drinking Water","1757",FALSE,"3",203,0.5
"02_03_1758",2,"2017-06-08",3,"Other Drinking Water","1758",FALSE,"3",203,0.5
"02_03_1759",2,"2017-06-08",3,"Other Drinking Water","1759",FALSE,"3",203,1
"02_03_1760",2,"2017-06-08",3,"Other Drinking Water","1760",FALSE,"3",203,1
"02_03_1761",2,"2017-06-08",3,"Other Drinking Water","1761",FALSE,"3",203,2
"02_03_1808",2,"2017-06-11",3,"","1808",FALSE,"3",203,0.5
"02_03_1809",2,"2017-06-11",3,"","1809",FALSE,"3",203,0.5
"02_03_1810",2,"2017-06-11",3,"","1810",FALSE,"3",203,22.15
"02_03_1816",2,"2017-06-11",3,"Other Drinking Water","1816",FALSE,"3",203,0.5
"02_03_1817",2,"2017-06-11",3,"Other Drinking Water","1817",FALSE,"3",203,0.5
"02_03_1823",2,"2017-06-11",3,"","1823",FALSE,"3",203,0.5
"02_03_1824",2,"2017-06-11",3,"","1824",FALSE,"3",203,0.5
"02_03_1825",2,"2017-06-11",3,"","1825",FALSE,"3",203,7.05
"02_03_1826",2,"2017-06-11",3,"Other Drinking Water","1826",FALSE,"3",203,1
"02_03_1827",2,"2017-06-11",3,"Other Drinking Water","1827",FALSE,"3",203,0.5
"02_03_1828",2,"2017-06-11",3,"Other Drinking Water","1828",FALSE,"3",203,0.5
"02_03_1856",2,"2017-06-12",3,"","1856",FALSE,"3",203,1
"02_03_1857",2,"2017-06-12",3,"","1857",FALSE,"3",203,0.5
"02_03_1869",2,"2017-06-13",3,"Other Drinking Water","1869",FALSE,"6",206,4.1
"02_03_1870",2,"2017-06-13",3,"Other Drinking Water","1870",FALSE,"6",206,41.25
"02_03_1871",2,"2017-06-13",3,"Other Drinking Water","1871",FALSE,"6",206,20.05
"02_03_1879",2,"2017-06-13",3,"","1879",FALSE,"6",206,0.5
"02_03_1880",2,"2017-06-13",3,"","1880",FALSE,"6",206,19863
"02_03_1881",2,"2017-06-13",3,"","1881",FALSE,"6",206,0.5
"02_03_1891",2,"2017-06-19",3,"Other Drinking Water","1891",FALSE,"6",206,0.5
"02_03_1892",2,"2017-06-19",3,"Other Drinking Water","1892",FALSE,"6",206,0.5
"02_03_1893",2,"2017-06-19",3,"Other Drinking Water","1893",FALSE,"6",206,9.8
"02_03_1905",2,"2017-06-19",3,"","1905",FALSE,"6",206,271.2
"02_03_1906",2,"2017-06-19",3,"","1906",FALSE,"6",206,3.1
"02_03_1907",2,"2017-06-19",3,"","1907",FALSE,"6",206,10.5
"02_03_1942",2,"2017-06-19",3,"","1942",FALSE,"6",206,360.25
"02_03_1943",2,"2017-06-19",3,"","1943",FALSE,"6",206,260.65
"02_03_1958",2,"2017-06-19",3,"Other Drinking Water","1958",FALSE,"6",206,84.15
"02_03_1959",2,"2017-06-19",3,"Other Drinking Water","1959",FALSE,"6",206,1
"02_03_1969",2,"2017-06-20",3,"Other Drinking Water","1969",FALSE,"6",206,27.3
"02_03_1970",2,"2017-06-20",3,"Other Drinking Water","1970",FALSE,"6",206,0.5
"02_03_1979",2,"2017-06-20",3,"","1979",FALSE,"6",206,0.5
"02_03_1980",2,"2017-06-20",3,"","1980",FALSE,"6",206,0.5
"02_05_1044",2,"2017-04-26",5,"","1044",FALSE,"1",201,186680
"02_05_1047",2,"2017-04-26",5,"","1047",FALSE,"1",201,1867.66666666667
"02_05_1049",2,"2017-04-26",5,"","1049",FALSE,"1",201,91145
"02_05_1059",2,"2017-04-23",5,"","1059",FALSE,"1",201,81220
"02_05_1060",2,"2017-04-23",5,"","1060",FALSE,"1",201,686700
"02_05_1061",2,"2017-04-23",5,"","1061",FALSE,"1",201,39510
"02_05_1087",2,"2017-04-25",5,"","1087",FALSE,"1",201,121530
"02_05_1088",2,"2017-04-25",5,"","1088",FALSE,"1",201,920800
"02_05_1089",2,"2017-04-25",5,"","1089",FALSE,"1",201,122235
"02_05_1090",2,"2017-04-25",5,"","1090",FALSE,"1",201,325500
"02_05_1101",2,"2017-04-23",5,"","1101",FALSE,"7",207,35780
"02_05_1102",2,"2017-04-23",5,"","1102",FALSE,"7",207,154105
"02_05_1103",2,"2017-04-23",5,"","1103",FALSE,"7",207,2611.33333333333
"02_05_1125",2,"2017-04-27",5,"","1125",FALSE,"7",207,13190.3333333333
"02_05_1126",2,"2017-04-27",5,"","1126",FALSE,"7",207,17461
"02_05_1127",2,"2017-04-27",5,"","1127",FALSE,"7",207,1203300
"02_05_1150",2,"2017-04-27",5,"","1150",FALSE,"7",207,1413600
"02_05_1151",2,"2017-04-27",5,"","1151",FALSE,"7",207,686700
"02_05_1172",2,"2017-04-29",5,"","1172",FALSE,"7",207,27052
"02_05_1173",2,"2017-04-29",5,"","1173",FALSE,"7",207,35855
"02_05_1194",2,"2017-04-29",5,"","1194",FALSE,"8",208,2419600
"02_05_1195",2,"2017-04-29",5,"","1195",FALSE,"8",208,2419600
"02_05_1196",2,"2017-04-29",5,"","1196",FALSE,"8",208,2419600
"02_05_1208",2,"2017-04-29",5,"","1208",FALSE,"8",208,2419600
"02_05_1209",2,"2017-04-29",5,"","1209",FALSE,"8",208,2419600
"02_05_1228",2,"2017-04-30",5,"","1228",FALSE,"8",208,2419600
"02_05_1229",2,"2017-04-30",5,"","1229",FALSE,"8",208,2419600
"02_05_1247",2,"2017-04-30",5,"","1247",FALSE,"8",208,2419600
"02_05_1248",2,"2017-04-30",5,"","1248",FALSE,"8",208,2419600
"02_05_1265",2,"2017-04-30",5,"","1265",FALSE,"8",208,2419600
"02_05_1289",2,"2017-05-04",5,"","1289",FALSE,"9",209,409
"02_05_1290",2,"2017-05-04",5,"","1290",FALSE,"9",209,9544
"02_05_1291",2,"2017-05-04",5,"","1291",FALSE,"9",209,
"02_05_1295",2,"2017-05-09",5,"","1295",FALSE,"9",209,288
"02_05_1296",2,"2017-05-09",5,"","1296",FALSE,"9",209,221.5
"02_05_1297",2,"2017-05-09",5,"","1297",FALSE,"9",209,75
"02_05_1298",2,"2017-05-09",5,"","1298",FALSE,"9",209,
"02_05_1322",2,"2017-05-15",5,"","1322",FALSE,"9",209,52
"02_05_1323",2,"2017-05-15",5,"","1323",FALSE,"9",209,31
"02_05_1324",2,"2017-05-15",5,"","1324",FALSE,"9",209,173
"02_05_1379",2,"2017-05-17",5,"","1379",FALSE,"4",204,285.5
"02_05_1380",2,"2017-05-17",5,"","1380",FALSE,"4",204,20
"02_05_1381",2,"2017-05-17",5,"","1381",FALSE,"4",204,104610
"02_05_1387",2,"2017-05-17",5,"","1387",FALSE,"4",204,3793
"02_05_1388",2,"2017-05-17",5,"","1388",FALSE,"4",204,
"02_05_1389",2,"2017-05-17",5,"","1389",FALSE,"4",204,131745
"02_05_1390",2,"2017-05-17",5,"","1390",FALSE,"4",204,93990
"02_05_1420",2,"2017-05-17",5,"","1420",FALSE,"4",204,7387.33333333333
"02_05_1421",2,"2017-05-17",5,"","1421",FALSE,"4",204,326.5
"02_05_1422",2,"2017-05-17",5,"","1422",FALSE,"4",204,5583.33333333333
"02_05_1451",2,"2017-05-20",5,"","1451",FALSE,"10",210,3705
"02_05_1452",2,"2017-05-20",5,"","1452",FALSE,"10",210,5145
"02_05_1453",2,"2017-05-20",5,"","1453",FALSE,"10",210,11830
"02_05_1485",2,"2017-05-20",5,"","1485",FALSE,"10",210,26750
"02_05_1486",2,"2017-05-20",5,"","1486",FALSE,"10",210,87080
"02_05_1487",2,"2017-05-20",5,"","1487",FALSE,"10",210,37373.3333333333
"02_05_1488",2,"2017-05-20",5,"","1488",FALSE,"10",210,79480
"02_05_1518",2,"2017-05-20",5,"","1518",FALSE,"10",210,
"02_05_1519",2,"2017-05-20",5,"","1519",FALSE,"10",210,8840
"02_05_1520",2,"2017-05-20",5,"","1520",FALSE,"10",210,3140
"02_05_1560",2,"2017-05-25",5,"","1560",FALSE,"5",205,357153.333333333
"02_05_1561",2,"2017-05-25",5,"","1561",FALSE,"5",205,48073.3333333333
"02_05_1562",2,"2017-05-25",5,"","1562",FALSE,"5",205,35763.3333333333
"02_05_1569",2,"2017-05-28",5,"","1569",FALSE,"5",205,80886.6666666667
"02_05_1570",2,"2017-05-28",5,"","1570",FALSE,"5",205,49946.6666666667
"02_05_1571",2,"2017-05-28",5,"","1571",FALSE,"5",205,123013.333333333
"02_05_1572",2,"2017-05-28",5,"","1572",FALSE,"5",205,13580
"02_05_1592",2,"2017-05-29",5,"","1592",FALSE,"5",205,702250
"02_05_1593",2,"2017-05-29",5,"","1593",FALSE,"5",205,91470
"02_05_1594",2,"2017-05-29",5,"","1594",FALSE,"5",205,1670150
"02_05_1642",2,"2017-06-01",5,"","1642",FALSE,"2",202,70303.3333333333
"02_05_1643",2,"2017-06-01",5,"","1643",FALSE,"2",202,826900
"02_05_1644",2,"2017-06-01",5,"","1644",FALSE,"2",202,195663.333333333
"02_05_1677",2,"2017-06-04",5,"","1677",FALSE,"2",202,153146.666666667
"02_05_1678",2,"2017-06-04",5,"","1678",FALSE,"2",202,206310
"02_05_1679",2,"2017-06-04",5,"","1679",FALSE,"2",202,80606.6666666667
"02_05_1680",2,"2017-06-04",5,"","1680",FALSE,"2",202,10155
"02_05_1690",2,"2017-06-05",5,"","1690",FALSE,"2",202,2713050
"02_05_1691",2,"2017-06-05",5,"","1691",FALSE,"2",202,4643300
"02_05_1692",2,"2017-06-05",5,"","1692",FALSE,"2",202,6131000
"02_05_1749",2,"2017-06-08",5,"","1749",FALSE,"3",203,4155
"02_05_1750",2,"2017-06-08",5,"","1750",FALSE,"3",203,2334300
"02_05_1751",2,"2017-06-08",5,"","1751",FALSE,"3",203,75270
"02_05_1799",2,"2017-06-11",5,"","1799",FALSE,"3",203,6488000
"02_05_1800",2,"2017-06-11",5,"","1800",FALSE,"3",203,6131000
"02_05_1801",2,"2017-06-11",5,"","1801",FALSE,"3",203,142490
"02_05_1802",2,"2017-06-11",5,"","1802",FALSE,"3",203,121823.333333333
"02_05_1834",2,"2017-06-12",5,"","1834",FALSE,"3",203,24196000
"02_05_1835",2,"2017-06-12",5,"","1835",FALSE,"3",203,21983.3333333333
"02_05_1836",2,"2017-06-12",5,"","1836",FALSE,"3",203,19863000
"02_05_1863",2,"2017-06-13",5,"","1863",FALSE,"6",206,1605
"02_05_1864",2,"2017-06-13",5,"","1864",FALSE,"6",206,2780
"02_05_1865",2,"2017-06-13",5,"","1865",FALSE,"6",206,3635
"02_05_1896",2,"2017-06-19",5,"","1896",FALSE,"6",206,1650650
"02_05_1897",2,"2017-06-19",5,"","1897",FALSE,"6",206,1236950
"02_05_1898",2,"2017-06-19",5,"","1898",FALSE,"6",206,697700
"02_05_1899",2,"2017-06-19",5,"","1899",FALSE,"6",206,1424550
"02_05_1985",2,"2017-06-20",5,"","1985",FALSE,"6",206,615200
"02_05_1986",2,"2017-06-20",5,"","1986",FALSE,"6",206,782050
"02_05_1987",2,"2017-06-20",5,"","1987",FALSE,"6",206,
"02_06_1704",2,"2017-06-06",6,"","1704",FALSE,"2",202,1240233.33333333
"02_06_1705",2,"2017-06-06",6,"","1705",FALSE,"2",202,253733.333333333
"02_06_1706",2,"2017-06-06",6,"","1706",FALSE,"2",202,1565533.33333333
"02_06_1707",2,"2017-06-06",6,"","1707",FALSE,"2",202,2108700
"02_06_1708",2,"2017-06-06",6,"","1708",FALSE,"2",202,471233.333333333
"02_06_1709",2,"2017-06-06",6,"","1709",FALSE,"2",202,142200
"02_06_1710",2,"2017-06-06",6,"","1710",FALSE,"2",202,2226500
"02_06_1711",2,"2017-06-06",6,"","1711",FALSE,"2",202,998800
"02_06_1712",2,"2017-06-06",6,"","1712",FALSE,"2",202,953300
"02_06_1713",2,"2017-06-06",6,"","1713",FALSE,"2",202,495833.333333333
"02_06_1731",2,"2017-06-07",6,"","1731",FALSE,"5",205,329700
"02_06_1732",2,"2017-06-07",6,"","1732",FALSE,"5",205,298333.333333333
"02_06_1733",2,"2017-06-07",6,"","1733",FALSE,"5",205,
"02_06_1734",2,"2017-06-07",6,"","1734",FALSE,"5",205,426100
"02_06_1735",2,"2017-06-07",6,"","1735",FALSE,"5",205,643833.333333333
"02_06_1736",2,"2017-06-07",6,"","1736",FALSE,"5",205,303233.333333333
"02_06_1737",2,"2017-06-08",6,"","1737",FALSE,"5",205,1978200
"02_06_1738",2,"2017-06-08",6,"","1738",FALSE,"5",205,927466.666666667
"02_06_1739",2,"2017-06-08",6,"","1739",FALSE,"5",205,383133.333333333
"02_06_1740",2,"2017-06-08",6,"","1740",FALSE,"5",205,430533.333333333
"02_06_1767",2,"2017-06-17",6,"","1767",FALSE,"1",201,636766.666666667
"02_06_1768",2,"2017-06-17",6,"","1768",FALSE,"1",201,1081133.33333333
"02_06_1769",2,"2017-06-17",6,"","1769",FALSE,"1",201,67700
"02_06_1770",2,"2017-06-17",6,"","1770",FALSE,"1",201,49700
"02_06_1771",2,"2017-06-17",6,"","1771",FALSE,"1",201,320033.333333333
"02_06_1772",2,"2017-06-17",6,"","1772",FALSE,"1",201,1563000
"02_06_1773",2,"2017-06-17",6,"","1773",FALSE,"1",201,
"02_06_1774",2,"2017-06-17",6,"","1774",FALSE,"1",201,1112100
"02_06_1775",2,"2017-06-17",6,"","1775",FALSE,"1",201,1767366.66666667
"02_06_1776",2,"2017-06-17",6,"","1776",FALSE,"1",201,
"02_06_1777",2,"2017-06-17",6,"","1777",FALSE,"7",207,268300
"02_06_1778",2,"2017-06-17",6,"","1778",FALSE,"7",207,14600
"02_06_1779",2,"2017-06-17",6,"","1779",FALSE,"7",207,2242766.66666667
"02_06_1780",2,"2017-06-17",6,"","1780",FALSE,"7",207,3558000
"02_06_1781",2,"2017-06-17",6,"","1781",FALSE,"7",207,58350
"02_06_1782",2,"2017-06-17",6,"","1782",FALSE,"7",207,61600
"02_06_1783",2,"2017-06-17",6,"","1783",FALSE,"7",207,3331000
"02_06_1784",2,"2017-06-17",6,"","1784",FALSE,"7",207,222400
"02_06_1785",2,"2017-06-17",6,"","1785",FALSE,"7",207,7400
"02_06_1786",2,"2017-06-17",6,"","1786",FALSE,"7",207,25061500
"02_06_1787",2,"2017-06-17",6,"","1787",FALSE,"9",209,128850
"02_06_1788",2,"2017-06-17",6,"","1788",FALSE,"9",209,133650
"02_06_1789",2,"2017-06-17",6,"","1789",FALSE,"9",209,309933.333333333
"02_06_1790",2,"2017-06-17",6,"","1790",FALSE,"9",209,4923000
"02_06_1791",2,"2017-06-17",6,"","1791",FALSE,"9",209,2197533.33333333
"02_06_1792",2,"2017-06-17",6,"","1792",FALSE,"9",209,2641766.66666667
"02_06_1793",2,"2017-06-17",6,"","1793",FALSE,"9",209,200766.666666667
"02_06_1794",2,"2017-06-17",6,"","1794",FALSE,"9",209,81150
"02_06_1795",2,"2017-06-17",6,"","1795",FALSE,"9",209,10080500
"02_06_1796",2,"2017-06-17",6,"","1796",FALSE,"9",209,496766.666666667
"02_06_1910",2,"2017-06-19",6,"","1910",FALSE,"8",208,
"02_06_1911",2,"2017-06-19",6,"","1911",FALSE,"8",208,207700
"02_06_1912",2,"2017-06-19",6,"","1912",FALSE,"8",208,21874500
"02_06_1913",2,"2017-06-19",6,"","1913",FALSE,"8",208,3816000
"02_06_1914",2,"2017-06-19",6,"","1914",FALSE,"8",208,3252533.33333333
"02_06_1915",2,"2017-06-19",6,"","1915",FALSE,"8",208,638800
"02_06_1916",2,"2017-06-19",6,"","1916",FALSE,"8",208,120330000
"02_06_1917",2,"2017-06-19",6,"","1917",FALSE,"8",208,10681500
"02_06_1918",2,"2017-06-19",6,"","1918",FALSE,"8",208,2720000
"02_06_1919",2,"2017-06-19",6,"","1919",FALSE,"8",208,3075000
"02_06_1920",2,"2017-06-19",6,"","1920",FALSE,"4",204,400066.666666667
"02_06_1921",2,"2017-06-19",6,"","1921",FALSE,"4",204,14600
"02_06_1922",2,"2017-06-19",6,"","1922",FALSE,"4",204,576400
"02_06_1923",2,"2017-06-19",6,"","1923",FALSE,"4",204,41550
"02_06_1924",2,"2017-06-19",6,"","1924",FALSE,"4",204,
"02_06_1925",2,"2017-06-19",6,"","1925",FALSE,"4",204,425200
"02_06_1926",2,"2017-06-19",6,"","1926",FALSE,"4",204,537133.333333333
"02_06_1927",2,"2017-06-19",6,"","1927",FALSE,"4",204,
"02_06_1928",2,"2017-06-19",6,"","1928",FALSE,"4",204,14600
"02_06_1929",2,"2017-06-19",6,"","1929",FALSE,"4",204,14450
"02_06_1930",2,"2017-06-19",6,"","1930",FALSE,"10",210,15500
"02_06_1931",2,"2017-06-19",6,"","1931",FALSE,"10",210,40200
"02_06_1932",2,"2017-06-19",6,"","1932",FALSE,"10",210,4916000
"02_06_1933",2,"2017-06-19",6,"","1933",FALSE,"10",210,7178500
"02_06_1934",2,"2017-06-19",6,"","1934",FALSE,"10",210,4825500
"02_06_1935",2,"2017-06-19",6,"","1935",FALSE,"10",210,540900
"02_06_1936",2,"2017-06-19",6,"","1936",FALSE,"10",210,2140966.66666667
"02_06_1937",2,"2017-06-19",6,"","1937",FALSE,"10",210,1000
"02_06_1938",2,"2017-06-19",6,"","1938",FALSE,"10",210,2000
"02_06_1939",2,"2017-06-19",6,"","1939",FALSE,"10",210,2000
"02_06_1950",2,"2017-06-19",6,"","1950",FALSE,"6",206,1749633.33333333
"02_06_1951",2,"2017-06-19",6,"","1951",FALSE,"6",206,413800
"02_06_1952",2,"2017-06-19",6,"","1952",FALSE,"6",206,62900
"02_06_1953",2,"2017-06-19",6,"","1953",FALSE,"6",206,954700
"02_06_1954",2,"2017-06-19",6,"","1954",FALSE,"6",206,3011000
"02_06_1963",2,"2017-06-19",6,"","1963",FALSE,"6",206,100450
"02_06_1964",2,"2017-06-19",6,"","1964",FALSE,"6",206,3474000
"02_06_1965",2,"2017-06-19",6,"","1965",FALSE,"6",206,
"02_06_1966",2,"2017-06-19",6,"","1966",FALSE,"6",206,10546500
"02_06_1967",2,"2017-06-19",6,"","1967",FALSE,"6",206,161600
"02_06_1991",2,"2017-06-19",6,"","1991",FALSE,"3",203,1758233.33333333
"02_06_1992",2,"2017-06-19",6,"","1992",FALSE,"3",203,3864000
"02_06_1993",2,"2017-06-19",6,"","1993",FALSE,"3",203,949766.666666667
"02_06_1994",2,"2017-06-19",6,"","1994",FALSE,"3",203,1183466.66666667
"02_06_1995",2,"2017-06-19",6,"","1995",FALSE,"3",203,21109500
"02_06_1996",2,"2017-06-19",6,"","1996",FALSE,"3",203,4100
"02_06_1997",2,"2017-06-19",6,"","1997",FALSE,"3",203,7600
"02_06_1998",2,"2017-06-19",6,"","1998",FALSE,"3",203,2000
"02_06_1999",2,"2017-06-19",6,"","1999",FALSE,"3",203,500
"02_06_2000",2,"2017-06-19",6,"","2000",FALSE,"3",203,2477533.33333333
"02_07_1001",2,"2017-04-13",7,"","1001",FALSE,"1",201,5
"02_07_1002",2,"2017-04-13",7,"","1002",FALSE,"1",201,5
"02_07_1003",2,"2017-04-13",7,"","1003",FALSE,"1",201,5
"02_07_1019",2,"2017-04-13",7,"","1019",FALSE,"1",201,5
"02_07_1024",2,"2017-04-13",7,"","1024",FALSE,"1",201,5
"02_07_1025",2,"2017-04-13",7,"","1025",FALSE,"1",201,5
"02_07_1064",2,"2017-04-23",7,"","1064",FALSE,"1",201,5
"02_07_1065",2,"2017-04-23",7,"","1065",FALSE,"1",201,546
"02_07_1081",2,"2017-04-25",7,"","1081",FALSE,"1",201,5
"02_07_1082",2,"2017-04-25",7,"","1082",FALSE,"1",201,5
"02_07_1095",2,"2017-04-26",7,"","1095",FALSE,"7",207,5
"02_07_1096",2,"2017-04-26",7,"","1096",FALSE,"7",207,5
"02_07_1130",2,"2017-04-27",7,"","1130",FALSE,"7",207,5
"02_07_1131",2,"2017-04-27",7,"","1131",FALSE,"7",207,5
"02_07_1132",2,"2017-04-27",7,"","1132",FALSE,"7",207,5
"02_07_1155",2,"2017-04-27",7,"","1155",FALSE,"7",207,5
"02_07_1156",2,"2017-04-27",7,"","1156",FALSE,"7",207,5
"02_07_1163",2,"2017-04-29",7,"","1163",FALSE,"7",207,41
"02_07_1164",2,"2017-04-29",7,"","1164",FALSE,"7",207,5
"02_07_1165",2,"2017-04-29",7,"","1165",FALSE,"7",207,5
"02_07_1181",2,"2017-04-29",7,"","1181",FALSE,"8",208,160
"02_07_1182",2,"2017-04-29",7,"","1182",FALSE,"8",208,5
"02_07_1215",2,"2017-04-29",7,"","1215",FALSE,"8",208,10
"02_07_1216",2,"2017-04-29",7,"","1216",FALSE,"8",208,909
"02_07_1226",2,"2017-04-30",7,"","1226",FALSE,"8",208,759
"02_07_1227",2,"2017-04-30",7,"","1227",FALSE,"8",208,275
"02_07_1254",2,"2017-04-30",7,"","1254",FALSE,"8",208,5
"02_07_1255",2,"2017-04-30",7,"","1255",FALSE,"8",208,5
"02_07_1261",2,"2017-04-30",7,"","1261",FALSE,"8",208,5
"02_07_1262",2,"2017-04-30",7,"","1262",FALSE,"8",208,5
"02_07_1284",2,"2017-05-04",7,"","1284",FALSE,"9",209,1281
"02_07_1285",2,"2017-05-04",7,"","1285",FALSE,"9",209,5
"02_07_1286",2,"2017-05-04",7,"","1286",FALSE,"9",209,5
"02_07_1308",2,"2017-05-09",7,"","1308",FALSE,"9",209,5
"02_07_1309",2,"2017-05-09",7,"","1309",FALSE,"9",209,5
"02_07_1310",2,"2017-05-09",7,"","1310",FALSE,"9",209,5
"02_07_1327",2,"2017-05-15",7,"","1327",FALSE,"9",209,5
"02_07_1328",2,"2017-05-15",7,"","1328",FALSE,"9",209,5
"02_07_1349",2,"2017-05-11",7,"","1349",FALSE,"9",209,5
"02_07_1350",2,"2017-05-11",7,"","1350",FALSE,"9",209,10
"02_07_1369",2,"2017-05-20",7,"","1369",FALSE,"4",204,5
"02_07_1370",2,"2017-05-20",7,"","1370",FALSE,"4",204,5
"02_07_1371",2,"2017-05-20",7,"","1371",FALSE,"4",204,5
