"sample_type","sampleid","start_dt.x","subscriberid.x","simserial.x","deviceid.x","col_neighborhood","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_turbidity","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_connection","col_dw_type","col_dw_type_other","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_odw_type","col_odw_type_other","col_odw_container","col_odw_container_lid","col_odw_id","col_odw_cl_free","col_odw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_latrine_type","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum.1","col_enum.2","col_enum.3","col_enum.4","col_enum.5","col_enum.6","col_enum.7","col_enum.8","col_photo","end_dt.x","meta.instanceID.x","X_uuid.x","X_submission_time.x","start_dt.y","subscriberid.y","simserial.y","deviceid.y","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_dil_tested","lab_1_volume","lab_1_dil","lab_1_ecoli_reading","lab_1_ecoli_big","lab_1_ecoli_small","lab_1_ecoli","lab_2_dil_tested","lab_2_volume","lab_2_dil","lab_2_ecoli_reading","lab_2_ecoli_big","lab_2_ecoli_small","lab_2_ecoli","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_dil","lab_3_ecoli_reading","lab_3_ecoli_big","lab_3_ecoli_small","lab_3_ecoli","lab_notes","lab_photo","lab_enum","end_dt.y","meta.instanceID.y","X_uuid.y","X_submission_time.y","ec_denom","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","count3","dil3","ec_conc","neighbor"
11,"1576","2017-05-24T10:57:53.750+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1576,"2017-05-24T11:00:00.018+06","23.79210700717242 90.41616841080506 -38.64143024592921 4.0","23.79210701","90.41616841","-38.64143025","4",1,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","Gulshan pink city",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-05-24T15:50:29.565+06","uuid:c1519d4f-c404-4249-8666-10282e3ba591","c1519d4f-c404-4249-8666-10282e3ba591","2017-05-24T09:51:29","2017-05-28T12:21:10.409+06",3.10411e+14,8.90141e+19,3.53118e+14,1576,"2017-05-24T16:30:00.104+06","2017-05-24T18:30:00.275+06","2017-05-25T18:30:00.361+06","n/a","44.56","n/a",7,10,70,3,3,1,"4.1",7,1,7,3,0,0,"0.5",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-05-28T12:38:34.723+06","uuid:9c7b3f92-828a-41e2-8eff-4886977247b5","9c7b3f92-828a-41e2-8eff-4886977247b5","2017-05-28T06:39:25",100,10,1,0.1,4.1,0.5,0.5,4.1,0.5,10,1,0.5,0.1,41,"55"
11,"1577","2017-05-24T12:22:01.145+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1577,"2017-05-24T12:25:00.616+06","23.78007276675515 90.41526349709144 -34.71958899121291 4.0","23.78007277","90.4152635","-34.71958899","4",1,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","Near​ by Gulshan 1 no D.N.C.C  market",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-05-24T15:50:36.030+06","uuid:eb8c86e8-661c-439d-917f-5875aa435527","eb8c86e8-661c-439d-917f-5875aa435527","2017-05-24T09:51:33","2017-05-28T12:19:13.690+06",3.10411e+14,8.90141e+19,3.53118e+14,1577,"2017-05-24T16:30:00.935+06","2017-05-24T18:30:00.276+06","2017-05-25T18:30:00.811+06","n/a","102.2","n/a",7,10,70,3,10,2,"13.2",7,1,7,3,3,0,"3.1",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-05-28T12:38:14.179+06","uuid:8a31ecda-47ae-47c5-b426-b43b8e773dc4","8a31ecda-47ae-47c5-b426-b43b8e773dc4","2017-05-28T06:39:18",100,10,1,0.1,13.2,3.1,0.5,13.2,3.1,10,1,0.5,0.1,221,"55"
11,"1578","2017-05-24T12:34:31.838+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1578,"2017-05-24T12:35:00.314+06","23.77990915031178 90.41495710648968 -43.95855855145551 6.0","23.77990915","90.41495711","-43.95855855","6",1,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","Near by gulshan 1 D.N.C.C MOSQUE",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-05-24T15:50:42.074+06","uuid:34d9d2d3-d42e-4bb9-ae6e-882c7a9adc7d","34d9d2d3-d42e-4bb9-ae6e-882c7a9adc7d","2017-05-24T09:51:34","2017-05-28T12:17:25.169+06",3.10411e+14,8.90141e+19,3.53118e+14,1578,"2017-05-24T16:30:00.495+06","2017-05-24T18:30:00.111+06","2017-05-25T18:20:00.463+06","n/a","68.15","n/a",7,10,70,3,5,1,"6.3",7,1,7,3,1,0,"1",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-05-28T12:38:01.133+06","uuid:8a5ced63-3fe8-4deb-b42b-6892a2654549","8a5ced63-3fe8-4deb-b42b-6892a2654549","2017-05-28T06:39:14",100,10,1,0.1,6.3,1,0.5,6.3,1,10,1,0.5,0.1,81.5,"55"
11,"1602","2017-05-25T09:37:20.838+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1602,"2017-05-25T09:40:00.434+06","23.791177511288666 90.41861292123463 -39.097369196995885 8.0","23.79117751","90.41861292","-39.0973692","8",1,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","Road-108/house-19",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-05-25T15:55:11.906+06","uuid:cc67a6d6-d3ab-4cef-aa67-b6ce0fb061c7","cc67a6d6-d3ab-4cef-aa67-b6ce0fb061c7","2017-05-25T09:57:37","2017-05-29T08:43:55.161+06",3.10411e+14,8.90141e+19,3.53118e+14,1602,"2017-05-25T17:00:00.855+06","2017-05-25T18:30:00.807+06","2017-05-26T18:30:00.176+06","n/a","51.42","n/a",7,10,70,3,32,4,"55.6",7,1,7,3,1,0,"1",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-05-29T09:18:50.623+06","uuid:64c367f8-b58b-4d1e-8270-730d0a1797b1","64c367f8-b58b-4d1e-8270-730d0a1797b1","2017-05-29T03:20:04",100,10,1,0.1,55.6,1,0.5,55.6,1,10,1,0.5,0.1,328,"55"
11,"1603","2017-05-25T11:30:07.627+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1603,"2017-05-25T11:30:00.604+06","23.794942722702206 90.41438250818705 55.48570356687486 8.0","23.79494272","90.41438251","55.48570357","8",1,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","Near by gulshan 2 four points",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-05-25T15:55:42.423+06","uuid:4ddeda67-36e8-47f2-bc97-3865c779ce1b","4ddeda67-36e8-47f2-bc97-3865c779ce1b","2017-05-25T09:57:46","2017-05-29T08:39:29.017+06",3.10411e+14,8.90141e+19,3.53118e+14,1603,"2017-05-25T17:00:00.823+06","2017-05-25T18:30:00.591+06","2017-05-26T18:30:00.779+06","n/a","62.13","n/a",7,10,70,3,49,28,"547.5",7,1,7,3,29,6,"51.2",1,"6",1,"6","3",3,1,"4.1","n/a",0,"Arefeen","2017-05-29T09:17:48.594+06","uuid:5e289a71-2ae5-4238-b6c9-20def164340b","5e289a71-2ae5-4238-b6c9-20def164340b","2017-05-29T03:19:31",100,10,1,0.1,547.5,51.2,4.1,547.5,51.2,10,1,4.1,0.1,4898.33333333333,"55"
11,"1604","2017-05-25T11:59:28.538+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1604,"2017-05-25T12:00:00.415+06","23.791164653496534 90.42079365516352 -22.85779557405815 6.0","23.79116465","90.42079366","-22.85779557","6",1,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","Be said  manarat international University",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-05-25T15:56:17.291+06","uuid:d9a71d4a-89b8-4dbd-b8e6-b3acc7afa3ed","d9a71d4a-89b8-4dbd-b8e6-b3acc7afa3ed","2017-05-25T09:57:48","2017-05-29T08:41:51.032+06",3.10411e+14,8.90141e+19,3.53118e+14,1604,"2017-05-25T17:00:00.550+06","2017-05-25T18:30:00.786+06","2017-05-26T18:30:00.639+06","n/a","33.54","n/a",7,10,70,3,0,0,"0.5",7,1,7,3,0,0,"0.5",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-05-29T09:18:19.314+06","uuid:2be5c0a1-9b67-4f94-b5cf-e39898ec8fd5","2be5c0a1-9b67-4f94-b5cf-e39898ec8fd5","2017-05-29T03:19:50",100,10,1,0.1,0.5,0.5,0.5,0.5,0.5,10,1,0.5,0.1,5,"55"
11,"1620","2017-07-02T11:17:45.904+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1620,"2017-07-02T11:20:00.873+06","23.791024654301484 90.42049358050981 -30.192070122166857 6.0","23.79102465","90.42049358","-30.19207012","6",3,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","No comment",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-07-02T15:04:02.409+06","uuid:c13a05a7-1000-4449-aa6a-49763b12427c","c13a05a7-1000-4449-aa6a-49763b12427c","2017-07-02T09:06:00","2017-07-05T14:19:45.240+06",3.10411e+14,8.90141e+19,3.53118e+14,1620,"2017-07-02T15:00:00.704+06","2017-07-02T17:00:00.240+06","2017-07-03T17:00:00.332+06","n/a","144.2","n/a",7,10,70,3,1,0,"1",7,1,7,3,0,0,"0.5",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-07-05T14:42:20.751+06","uuid:797c8d68-ce13-4ae2-a1c4-0c69d82e5baf","797c8d68-ce13-4ae2-a1c4-0c69d82e5baf","2017-07-05T08:51:09",100,10,1,0.1,1,0.5,0.5,1,0.5,10,1,0.5,0.1,10,"55"
11,"1621","2017-07-02T12:27:57.630+06",3.10411e+14,8.90141e+19,3.53118e+14,55,1621,"2017-07-02T12:28:00.967+06","23.780524178278938 90.41615006831225 89.91104836626648 6.0","23.78052418","90.41615007","89.91104837","6",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","No comment",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-07-02T15:05:11.371+06","uuid:f03f6186-4ee5-4028-a892-301cd222da0b","f03f6186-4ee5-4028-a892-301cd222da0b","2017-07-02T09:06:07","2017-07-05T14:21:43.984+06",3.10411e+14,8.90141e+19,3.53118e+14,1621,"2017-07-02T15:30:00.600+06","2017-07-02T17:00:00.564+06","2017-07-03T17:00:00.295+06","n/a","54.18","n/a",7,10,70,3,49,20,"344.8",7,1,7,3,25,2,"36.4",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-07-05T14:43:23.310+06","uuid:361580db-027f-4945-bb8b-043c21c00b40","361580db-027f-4945-bb8b-043c21c00b40","2017-07-05T08:51:30",100,10,1,0.1,344.8,36.4,0.5,344.8,36.4,10,1,0.5,0.1,3544,"55"
11,"1683","2017-06-01T17:45:16.541+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1683,"2017-06-01T17:50:00.675+06","23.76971141730426 90.43117265752116 -50.030412175398695 4.0","23.76971142","90.43117266","-50.03041218","4",2,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","No dirt visible.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-01T22:53:29.519+06","uuid:8b29c373-5cc4-481c-8a4c-526395e05976","8b29c373-5cc4-481c-8a4c-526395e05976","2017-06-01T16:54:49","2017-06-05T10:26:14.156+06",3.10411e+14,8.90141e+19,3.53118e+14,1683,"2017-06-01T19:45:00.684+06","2017-06-01T21:05:00.193+06","2017-06-02T21:00:00.268+06","n/a","205.2","n/a",7,10,70,3,49,37,"920.8",7,1,7,3,47,0,NA,1,"6",1,"6","3",10,0,"11","n/a",0,"Arefeen and shimul","2017-06-05T11:23:07.782+06","uuid:8042a8ca-3f57-4412-9b64-538e6b32d81d","8042a8ca-3f57-4412-9b64-538e6b32d81d","2017-06-05T10:00:40",100,10,1,0.1,920.8,NA,11,920.8,NA,10,1,11,0.1,NA,"22"
11,"1684","2016-01-02T20:29:23.911+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1684,"2017-07-02T10:46:00.699+06","23.770262585400566 90.4332812269915 -26.334643682753477 8.0","23.77026259","90.43328123","-26.33464368","8",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","No dirt visible",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-07-02T15:02:59.569+06","uuid:2a13c03a-908b-4334-8cd7-ffc2c38087e7","2a13c03a-908b-4334-8cd7-ffc2c38087e7","2017-07-02T09:05:18","2017-07-05T14:24:47.256+06",3.10411e+14,8.90141e+19,3.53118e+14,1684,"2017-07-02T16:00:00.497+06","2017-07-02T17:00:00.055+06","2017-07-03T17:00:00.467+06","n/a","246.14","n/a",7,10,70,3,48,17,"238.2",7,1,7,3,18,1,"23.1",1,"6",1,"6","3",4,0,"4.1","n/a",0,"Shimul ","2017-07-05T14:40:42.207+06","uuid:7ab38c33-198e-479e-a4de-1b9beb83dbf4","7ab38c33-198e-479e-a4de-1b9beb83dbf4","2017-07-05T08:51:52",100,10,1,0.1,238.2,23.1,4.1,238.2,23.1,10,1,4.1,0.1,2930.66666666667,"22"
11,"1685","2017-07-02T11:09:16.367+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1685,"2017-07-02T11:10:00.936+06","23.771154532955745 90.43159994640673 -45.25909868637428 8.0","23.77115453","90.43159995","-45.25909869","8",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","No dirt visible",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-07-02T15:03:21.051+06","uuid:96ad4faf-94ba-4419-ae44-b84c5e211401","96ad4faf-94ba-4419-ae44-b84c5e211401","2017-07-02T09:05:26","2017-07-05T14:29:10.703+06",3.10411e+14,8.90141e+19,3.53118e+14,1685,"2017-07-02T16:00:00.041+06","2017-07-02T17:00:00.220+06","2017-07-03T17:00:00.717+06","n/a","32.15","n/a",7,10,70,3,2,1,"3",7,1,7,3,1,0,"1",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-07-05T14:41:05.587+06","uuid:b17acc66-ad7a-4254-9449-76d22e0b6db3","b17acc66-ad7a-4254-9449-76d22e0b6db3","2017-07-05T08:52:07",100,10,1,0.1,3,1,0.5,3,1,10,1,0.5,0.1,65,"22"
11,"1686","2017-07-02T11:19:16.160+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1686,"2017-07-02T11:15:00.296+06","23.77125157682884 90.43155451004219 -56.32105481549012 8.0","23.77125158","90.43155451","-56.32105482","8",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","Sample collected from Ananda nagar school",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-07-02T15:03:42.479+06","uuid:3683a5e3-b599-4543-9a64-59deedaf759f","3683a5e3-b599-4543-9a64-59deedaf759f","2017-07-02T09:05:31","2017-07-05T14:30:52.577+06",3.10411e+14,8.90141e+19,3.53118e+14,1686,"2017-07-02T16:00:00.568+06","2017-07-02T17:00:00.606+06","2017-07-03T17:00:00.612+06","n/a","148.49","n/a",7,10,70,3,10,1,"12.1",7,1,7,3,0,0,"0.5",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-07-05T14:41:26.427+06","uuid:3a2a6d7a-ef9d-49b3-ad18-ac0ef6295133","3a2a6d7a-ef9d-49b3-ad18-ac0ef6295133","2017-07-05T08:52:17",100,10,1,0.1,12.1,0.5,0.5,12.1,0.5,10,1,0.5,0.1,121,"22"
11,"1687","2017-07-02T12:33:41.274+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1687,"2017-07-02T12:33:00.683+06","23.77062758587831 90.4312085074705 -67.4886347171901 8.0","23.77062759","90.43120851","-67.48863472","8",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","Sample collected from Ananda nagar kindergarten school",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-07-02T15:03:58.709+06","uuid:4ee36672-edd0-4b9e-801f-548280cf098a","4ee36672-edd0-4b9e-801f-548280cf098a","2017-07-02T09:05:46","2017-07-05T14:32:41.361+06",3.10411e+14,8.90141e+19,3.53118e+14,1687,"2017-07-02T16:00:00.477+06","2017-07-02T17:00:00.992+06","2017-07-03T17:00:00.461+06","n/a","151.23","n/a",7,10,70,3,15,0,"17.5",7,1,7,3,0,0,"0.5",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-07-05T14:41:45.912+06","uuid:e7aaa899-bef6-445c-9c13-ef15de3fdf54","e7aaa899-bef6-445c-9c13-ef15de3fdf54","2017-07-05T08:52:35",100,10,1,0.1,17.5,0.5,0.5,17.5,0.5,10,1,0.5,0.1,175,"22"
11,"1714","2017-07-03T11:00:55.611+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1714,"2017-07-03T10:58:00.639+06","23.771321958278932 90.43158176939328 -43.9993196548346 4.0","23.77132196","90.43158177","-43.99931965","4",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","No comments",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,"2017-07-03T14:10:15.097+06","uuid:512eb126-8019-404e-bc22-79d9f446e66c","512eb126-8019-404e-bc22-79d9f446e66c","2017-07-03T08:12:13","2017-07-05T14:59:12.160+06",3.10411e+14,8.90141e+19,3.53118e+14,1714,"2017-07-03T15:00:00.463+06","2017-07-03T16:00:00.401+06","2017-07-04T16:00:00.821+06","n/a","78.95","n/a",7,10,70,3,49,15,"261.3",7,1,7,3,14,0,"16.1",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Arefeen","2017-07-05T15:06:38.899+06","uuid:eaca2e6b-052e-4bbe-9db8-9aba7c132d35","eaca2e6b-052e-4bbe-9db8-9aba7c132d35","2017-07-05T09:17:11",100,10,1,0.1,261.3,16.1,0.5,261.3,16.1,10,1,0.5,0.1,2111.5,"22"
11,"1715","2017-07-03T11:13:00.375+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1715,"2017-07-03T11:05:00.687+06","23.77114408258604 90.43164524853329 -47.19326502209667 4.0","23.77114408","90.43164525","-47.19326502","4",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","No comments",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,"2017-07-03T14:10:24.147+06","uuid:7496423c-3161-45c4-9c30-5537342fdc80","7496423c-3161-45c4-9c30-5537342fdc80","2017-07-03T08:13:58","2017-07-05T15:00:51.406+06",3.10411e+14,8.90141e+19,3.53118e+14,1715,"2017-07-03T15:00:00.240+06","2017-07-03T16:00:00.300+06","2017-07-04T16:00:00.646+06","n/a","40.17","n/a",7,10,70,3,32,2,"52.1",7,1,7,3,3,0,"3.1",1,"6",1,"6","3",0,0,"0.5","n/a",0,"Shimul","2017-07-05T15:06:45.849+06","uuid:e9e62dd4-e5d3-42bc-aef5-8ee0e9743ece","e9e62dd4-e5d3-42bc-aef5-8ee0e9743ece","2017-07-05T09:17:13",100,10,1,0.1,52.1,3.1,0.5,52.1,3.1,10,1,0.5,0.1,415.5,"22"
11,"1716","2017-07-03T11:33:24.519+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1716,"2017-07-03T11:22:00.301+06","23.77083175508975 90.43224795935433 -45.46447266720173 4.0","23.77083176","90.43224796","-45.46447267","4",3,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","No comments",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,"2017-07-03T14:10:30.115+06","uuid:1b353dc8-d19f-4bf5-a5a3-625fa64c4613","1b353dc8-d19f-4bf5-a5a3-625fa64c4613","2017-07-03T08:16:05","2017-07-05T15:02:37.866+06",3.10411e+14,8.90141e+19,3.53118e+14,1716,"2017-07-03T15:00:00.225+06","2017-07-03T16:00:00.821+06","2017-07-04T16:00:00.264+06","n/a","50.72","n/a",7,10,70,3,49,44,"1553.1",7,1,7,3,44,8,"118.7",1,"6",1,"6","3",10,0,"11","n/a",0,"Arefeen","2017-07-05T15:06:52.946+06","uuid:c88cde87-c5a3-4b31-8299-6b2c5ad88860","c88cde87-c5a3-4b31-8299-6b2c5ad88860","2017-07-05T09:17:15",100,10,1,0.1,1553.1,118.7,11,1553.1,118.7,10,1,11,0.1,12800.3333333333,"22"
