start_dt,subscriberid,simserial,deviceid,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_gps_device,col_gps_device_id,col_gps_device_wp,col_gps_device_lat,col_gps_device_lon,col_neighborhood,col_sample_type,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_num,col_ws_group,col_ws_container,col_ws_container_lid,col_b_group,col_b_source,col_b_source_other,col_b_container,col_b_container_lid,col_ww_group,col_ww_source,col_ww_source_other,col_ww_container,col_ww_container_lid,col_i_group,col_i_container,col_i_container_lid,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_businesses,col_d_hh,col_d_hh_num,col_close,col_enum,col_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
2016-10-25T09:08:09.385+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol403,Sol403,2016-10-25T09:08:00.000+07,13.37587043 103.85453057 16.0 9.0,13.37587043,103.8545306,16,9,0,,,,,3,8,,4,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample along the road, rock",2016-10-25T09:10:40.795+07,uuid:9d8335e2-916b-450f-9e8e-830bae3bc144,1586,9d8335e2-916b-450f-9e8e-830bae3bc144,2016-10-25T02:26:59,216,,-1
2016-10-25T09:11:27.375+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol404,Sol404,2016-10-25T09:11:00.000+07,13.37604737 103.85422862 0.0 6.0,13.37604737,103.8542286,0,6,0,,,,,3,8,,4,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample on the road, rock",2016-10-25T09:13:24.271+07,uuid:97ea2f44-f776-447f-a949-113aac4df4e2,1587,97ea2f44-f776-447f-a949-113aac4df4e2,2016-10-25T02:27:01,217,,-1
2016-10-25T09:15:40.588+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol405,Sol405,2016-10-25T09:15:00.000+07,13.37600829 103.85524326 -40.0 5.0,13.37600829,103.8552433,-40,5,0,,,,,3,8,,4,3,"Sand, clay",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample on the road, grass, water, rock",2016-10-25T09:17:09.280+07,uuid:4aeb5da0-26bb-4ea0-be2c-9a3215482d0d,1588,4aeb5da0-26bb-4ea0-be2c-9a3215482d0d,2016-10-25T02:27:03,218,,-1
2016-10-31T09:10:47.030+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol406,Sol406,2016-10-31T09:11:00.000+07,13.37507377 103.85695101 -16.0 5.0,13.37507377,103.856951,-16,5,0,,,,,3,8,,4,2,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample on the road, rock",2016-10-31T09:12:26.956+07,uuid:f774cf4e-884d-4053-8da1-407e96d70b61,1713,f774cf4e-884d-4053-8da1-407e96d70b61,2016-10-31T02:57:35,239,,-1
2016-10-31T09:17:50.664+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol407,Sol407,2016-10-31T09:18:00.000+07,13.37545989 103.85676412 -1.0 5.0,13.37545989,103.8567641,-1,5,0,,,,,3,8,,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample in land in front store, rock",2016-10-31T09:20:05.015+07,uuid:3136e8fe-797a-47c5-9683-00a423cac4e3,1715,3136e8fe-797a-47c5-9683-00a423cac4e3,2016-10-31T02:57:39,241,,-1
2016-10-31T09:22:38.432+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol408,Sol408,2016-10-31T09:23:00.000+07,13.37564527 103.85636586 15.0 5.0,13.37564527,103.8563659,15,5,0,,,,,3,8,,4,2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Grass, rock, water, take sample in side land",2016-10-31T09:24:35.525+07,uuid:4aaec264-fc80-4c72-9290-dfbc1fa86284,1716,4aaec264-fc80-4c72-9290-dfbc1fa86284,2016-10-31T02:57:41,242,,-1
2016-10-31T09:33:48.233+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol409,Sol409,2016-10-31T09:34:00.000+07,13.37625982 103.85458192 -28.0 5.0,13.37625982,103.8545819,-28,5,0,,,,,3,8,,4,3,Clay and sand,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample on road,2016-10-31T09:34:57.703+07,uuid:03259eb9-92ee-4181-94fe-17bca26fa339,1718,03259eb9-92ee-4181-94fe-17bca26fa339,2016-10-31T02:57:45,244,,-1
2016-10-31T09:37:06.589+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol410,Sol410,2016-10-31T09:37:00.000+07,13.3757427 103.85442017 -5.0 5.0,13.3757427,103.8544202,-5,5,0,,,,,3,8,,4,2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample in side the land,2016-10-31T09:39:12.471+07,uuid:d21782fb-9b1b-413b-a32a-7f2df5430330,1719,d21782fb-9b1b-413b-a32a-7f2df5430330,2016-10-31T02:57:47,245,,-1
2016-11-07T09:49:14.279+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol501,Sol501,2016-11-07T09:50:00.000+07,13.3827488 103.8526374 25.0 5.0,13.3827488,103.8526374,25,5,0,,,,,5,8,,4,2,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample in side the Mok Neak primary school at basketball area,2016-11-07T10:39:16.013+07,uuid:aa7d62a0-51f2-4d57-a04e-fb31f45e107e,1820,aa7d62a0-51f2-4d57-a04e-fb31f45e107e,2016-11-07T03:44:39,260,,-1
2016-11-07T10:01:12.385+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol502,Sol502,2016-11-07T10:01:00.000+07,13.38333197 103.85262591 -13.0 5.0,13.38333197,103.8526259,-13,5,0,,,,,5,8,,4,2,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample in front of Mok Neak primary school,2016-11-07T10:03:07.908+07,uuid:26ee89b8-e05c-413f-b893-e90731a1ddb3,1822,26ee89b8-e05c-413f-b893-e90731a1ddb3,2016-11-07T03:44:43,262,,-1
2016-11-07T10:13:23.281+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol503,Sol503,2016-11-07T10:13:00.000+07,13.38383818 103.8524043 21.0 5.0,13.38383818,103.8524043,21,5,0,,,,,5,8,,4,2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample Infront of the gate of Hun sen high school, rock",2016-11-07T10:14:43.518+07,uuid:0ffba171-9d23-40d6-b2e8-a3d5c4808b47,1825,0ffba171-9d23-40d6-b2e8-a3d5c4808b47,2016-11-07T03:44:49,265,,-1
2016-11-07T10:18:04.915+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol504,Sol504,2016-11-07T10:18:00.000+07,13.38427543 103.85234592 24.0 5.0,13.38427543,103.8523459,24,5,0,,,,,5,8,,4,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rock, rubbish, muddy, chicken",2016-11-07T10:19:51.023+07,uuid:7fab81b5-8a4b-4960-83ea-921466e8f29a,1827,7fab81b5-8a4b-4960-83ea-921466e8f29a,2016-11-07T03:44:53,267,,-1
2016-11-07T10:22:16.337+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol505,Sol505,2016-11-07T10:22:00.000+07,13.38492353 103.85247684 34.0 5.0,13.38492353,103.8524768,34,5,0,,,,,5,8,,4,2,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Many people are sitting at Barber, shop",2016-11-07T10:24:34.061+07,uuid:9a457a17-cd4c-4346-ab45-653b97af6c5e,1828,9a457a17-cd4c-4346-ab45-653b97af6c5e,2016-11-07T03:44:55,268,,-1
2016-11-16T08:16:26.234+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol506,Sol506,2016-11-16T08:16:00.000+07,13.38376279 103.85140269 7.0 5.0,13.38376279,103.8514027,7,5,0,,,,,5,8,,4,3,Sand and soil,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Children are playing the ground,  rock",2016-11-16T08:17:53.341+07,uuid:ef062551-90d1-4d2f-9519-37a859db5637,1937,ef062551-90d1-4d2f-9519-37a859db5637,2016-11-16T02:28:50,283,,-1
2016-11-16T08:48:05.735+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol507,Sol507,2016-11-16T08:48:00.000+07,13.38400217 103.85071219 -9.0 5.0,13.38400217,103.8507122,-9,5,0,,,,,5,8,,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Children are playing the ground under shadow,2016-11-16T08:49:45.600+07,uuid:53f83945-8a7e-44a0-bed5-9df14882fc9e,1945,53f83945-8a7e-44a0-bed5-9df14882fc9e,2016-11-16T02:29:07,291,,-1
2016-11-16T09:01:38.255+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol508,Sol508,2016-11-16T09:02:00.000+07,13.38543607 103.85043897 -4.0 5.0,13.38543607,103.850439,-4,5,0,,,,,5,8,,4,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample under mango, children are playing ground",2016-11-16T09:11:35.452+07,uuid:7c8d0803-e638-4ec8-89f1-2243573ba6e5,1948,7c8d0803-e638-4ec8-89f1-2243573ba6e5,2016-11-16T02:29:13,294,,-1
2016-11-17T08:57:19.707+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol509,Sol509,2016-11-17T08:57:00.000+07,13.38466279 103.85498465 3.0 5.0,13.38466279,103.8549847,3,5,0,,,,,5,8,,4,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",People are now sitting on the road,2016-11-17T08:58:50.240+07,uuid:9f7532f3-ea70-4e79-997c-fd21c4bce08f,1970,9f7532f3-ea70-4e79-997c-fd21c4bce08f,2016-11-17T02:44:16,302,,-1
2016-11-17T09:26:19.805+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol510,Sol510,2016-11-17T09:26:00.000+07,13.38450976 103.85065977 -5.0 5.0,13.38450976,103.8506598,-5,5,0,,,,,5,8,,4,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample under house, people are here",2016-11-17T09:27:47.556+07,uuid:f27bbe15-71b4-43c7-81b4-f1c2d942db7b,1977,f27bbe15-71b4-43c7-81b4-f1c2d942db7b,2016-11-17T02:44:30,309,,-1
2016-09-08T08:41:39.307+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg106,Veg106,2016-09-08T08:41:00.000+07,13.35641864 103.88662096 -1.0 5.0,13.35641864,103.886621,-1,5,0,,,,,1,2,,,,,,,,,,,,,,Cucumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy cucumber along the ring road. Flies, fresh cucumber",2016-09-08T08:45:01.876+07,uuid:58237986-6675-4d8a-8689-61f08c6a1145,981,58237986-6675-4d8a-8689-61f08c6a1145,2016-09-08T02:13:01,48,,-1
2016-09-08T08:45:04.592+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg107,Veg107,2016-09-08T08:45:00.000+07,13.35643016 103.88652657 8.0 5.0,13.35643016,103.8865266,8,5,0,,,,,1,2,,,,,,,,,,,,,,Lettuce,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy along the ring road. Flies, fresh lettuce",2016-09-08T08:47:12.393+07,uuid:b71e51a4-7c3c-4c18-aef9-88207a25a6d4,982,b71e51a4-7c3c-4c18-aef9-88207a25a6d4,2016-09-08T02:13:03,49,,-1
2016-09-08T08:47:15.472+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg108,Veg108,2016-09-08T08:47:00.000+07,13.3564205 103.88655255 -5.0 5.0,13.3564205,103.8865526,-5,5,0,,,,,1,2,,,,,,,,,,,,,,Lettuce,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy along the ring road. Flies, fresh lettuce",2016-09-08T08:49:19.507+07,uuid:cef7c805-4862-49af-ad8e-4c45274ae257,983,cef7c805-4862-49af-ad8e-4c45274ae257,2016-09-08T02:13:05,50,,-1
2016-09-12T08:34:45.843+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg109,Veg109,2016-09-12T08:34:00.000+07,13.35646359 103.88650865 3.0 5.0,13.35646359,103.8865087,3,5,0,,,,,1,2,,,,,,,,,,,,,,Cucumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy along the ring road at small store,2016-09-12T08:36:54.525+07,uuid:0b7d8979-511c-41a6-8a19-183a5ab5193a,1029,0b7d8979-511c-41a6-8a19-183a5ab5193a,2016-09-12T02:43:03,1,,-1
2016-09-12T08:37:00.670+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg110,Veg110,2016-09-12T08:37:00.000+07,13.3564033 103.88662062 -7.0 5.0,13.3564033,103.8866206,-7,5,0,,,,,1,2,,,,,,,,,,,,,,Tomatoes,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy along the ring road at small store,2016-09-12T08:38:34.253+07,uuid:04ddd489-3098-49af-bd46-ea6173050b3d,1030,04ddd489-3098-49af-bd46-ea6173050b3d,2016-09-12T02:43:31,2,,-1
2016-09-12T08:38:37.013+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg111,Veg111,2016-09-12T08:38:00.000+07,13.35641648 103.8866102 7.0 5.0,13.35641648,103.8866102,7,5,0,,,,,1,2,,,,,,,,,,,,,,Salad,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy 10 leaves of salad along the ring road at small store,2016-09-12T08:40:16.689+07,uuid:d4a4fcb4-8a9e-4f46-a049-b5353ada6725,1031,d4a4fcb4-8a9e-4f46-a049-b5353ada6725,2016-09-12T02:44:13,3,,-1
2016-09-12T08:40:20.365+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg112,Veg112,2016-09-12T08:40:00.000+07,13.35641831 103.88658969 6.0 5.0,13.35641831,103.8865897,6,5,0,,,,,1,2,,,,,,,,,,,,,,Cabbage,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy 10 leaves of cabbages along the ring road at small store,2016-09-12T08:41:40.994+07,uuid:57bb2b5b-bf7a-4924-9f00-d37fd12700a2,1032,57bb2b5b-bf7a-4924-9f00-d37fd12700a2,2016-09-12T02:46:52,4,,-1
2016-09-15T09:13:07.897+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg113,Veg113,2016-09-15T09:13:00.000+07,13.35648064 103.88648856 7.0 5.0,13.35648064,103.8864886,7,5,0,,,,,1,2,,,,,,,,,,,,,,Cucumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy along the ring road at small store, many flies and fresh cucumber.",2016-09-15T09:15:19.835+07,uuid:af77982e-5dbf-4961-8ddf-5da3af1b097e,1097,af77982e-5dbf-4961-8ddf-5da3af1b097e,2016-09-15T02:31:14,58,,-1
2016-09-15T09:15:27.599+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg114,Veg114,2016-09-15T09:15:00.000+07,13.35645587 103.88651632 -2.0 4.0,13.35645587,103.8865163,-2,4,0,,,,,1,2,,,,,,,,,,,,,,Lettuce,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy along the ring road at small store.,2016-09-15T09:16:19.555+07,uuid:91285cc2-2254-417a-a682-de6852c90367,1098,91285cc2-2254-417a-a682-de6852c90367,2016-09-15T02:31:17,59,,-1
2016-09-15T09:16:21.755+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg115,Veg115,2016-09-15T09:16:00.000+07,13.35645686 103.88653253 1.0 5.0,13.35645686,103.8865325,1,5,0,,,,,1,2,,,,,,,,,,,,,,Egg plant,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy along the ring road at small store.,2016-09-15T09:18:00.969+07,uuid:793f56c9-ff7c-4671-b1cf-08a13cf3bd0f,1099,793f56c9-ff7c-4671-b1cf-08a13cf3bd0f,2016-09-15T02:31:20,60,,-1
2016-10-04T09:45:46.506+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg201,Veg201,2016-10-04T09:45:00.000+07,13.37873128 103.85374252 -3.0 5.0,13.37873128,103.8537425,-3,5,0,,,,,2,2,,,,,,,,,,,,,,Cucumber,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-04T09:50:40.888+07,uuid:5ec80928-0ef4-4936-a3ae-c86281db61bb,1223,5ec80928-0ef4-4936-a3ae-c86281db61bb,2016-10-04T03:15:29,97,,-1
2016-10-04T09:47:30.749+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg202,Veg202,2016-10-04T09:47:00.000+07,13.37869738 103.85361919 9.0 5.0,13.37869738,103.8536192,9,5,0,,,,,2,2,,,,,,,,,,,,,,Lettuce,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-04T09:48:41.915+07,uuid:9720118a-d4a9-4163-bda1-366de05d2043,1224,9720118a-d4a9-4163-bda1-366de05d2043,2016-10-04T03:15:31,98,,-1
2016-10-04T09:48:44.213+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg203,Veg203,2016-10-04T09:48:00.000+07,13.37866853 103.85363948 11.0 5.0,13.37866853,103.8536395,11,5,0,,,,,2,2,,,,,,,,,,,,,,Long bean,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-04T09:49:54.792+07,uuid:f665e9e0-32b0-40c3-aaac-43830df425d3,1225,f665e9e0-32b0-40c3-aaac-43830df425d3,2016-10-04T03:15:33,99,,-1
2016-10-06T10:03:11.748+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg204,Veg204,2016-10-06T10:04:00.000+07,13.37878256 103.85338765 17.0 5.0,13.37878256,103.8533877,17,5,0,,,,,2,2,,,,,,,,,,,,,,Salad,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-06T10:38:41.419+07,uuid:dbcff405-160d-4d54-be34-f0dc7a343ffa,1284,dbcff405-160d-4d54-be34-f0dc7a343ffa,2016-10-06T03:40:34,120,,-1
2016-10-06T10:06:02.625+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg205,Veg205,2016-10-06T10:06:00.000+07,13.37876229 103.85348108 -3.0 5.0,13.37876229,103.8534811,-3,5,0,,,,,2,2,,,,,,,,,,,,,,Wing bean,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-06T10:37:05.401+07,uuid:111848ea-e7d6-41ab-bcbd-6f8f22bbc8fe,1285,111848ea-e7d6-41ab-bcbd-6f8f22bbc8fe,2016-10-06T03:40:36,121,,-1
2016-10-06T10:07:22.989+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg206,Veg206,2016-10-06T10:07:00.000+07,13.3787602 103.8534605 -6.0 5.0,13.3787602,103.8534605,-6,5,0,,,,,2,2,,,,,,,,,,,,,,Water mimosa,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-06T10:37:56.019+07,uuid:d92b3076-492e-4c4f-a276-bce3aca8c27b,1286,d92b3076-492e-4c4f-a276-bce3aca8c27b,2016-10-06T03:40:38,122,,-1
2016-10-11T09:53:51.095+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg207,Veg207,2016-10-11T09:54:00.000+07,13.37874632 103.85372062 8.0 5.0,13.37874632,103.8537206,8,5,0,,,,,2,2,,,,,,,,,,,,,,Long plant,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-11T10:08:39.869+07,uuid:14e4c5e1-e429-47df-923a-f5be3f568998,1342,14e4c5e1-e429-47df-923a-f5be3f568998,2016-10-11T03:22:01,137,,-1
2016-10-11T09:54:45.971+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg208,Veg208,2016-10-11T09:54:00.000+07,13.37871152 103.85360688 48.0 5.0,13.37871152,103.8536069,48,5,0,,,,,2,2,,,,,,,,,,,,,,Tomatoes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-11T10:08:07.802+07,uuid:ffc6ab18-4fd3-4283-8030-362c25e109e9,1343,ffc6ab18-4fd3-4283-8030-362c25e109e9,2016-10-11T03:22:03,138,,-1
2016-10-11T10:04:04.232+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg209,Veg209,2016-10-11T10:05:00.000+07,13.37874952 103.85364898 8.0 5.0,13.37874952,103.853649,8,5,0,,,,,2,2,,,,,,,,,,,,,,Cabbage,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-11T10:06:24.460+07,uuid:c26ed59e-502f-4058-abc8-c16135e5ca4b,1344,c26ed59e-502f-4058-abc8-c16135e5ca4b,2016-10-11T03:22:06,139,,-1
2016-10-11T10:06:27.584+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg210,Veg210,2016-10-11T10:06:00.000+07,13.37874497 103.85364699 9.0 5.0,13.37874497,103.853647,9,5,0,,,,,2,2,,,,,,,,,,,,,,Cucumber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy from kralanh market, flies",2016-10-11T10:07:33.339+07,uuid:41c6ccfb-cc75-4597-ad38-36283fa18af2,1345,41c6ccfb-cc75-4597-ad38-36283fa18af2,2016-10-11T03:22:07,140,,-1
2016-10-13T08:41:03.732+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg301,Veg301,2016-10-13T08:42:00.000+07,13.34475307 103.84699911 6.0 5.0,13.34475307,103.8469991,6,5,0,,,,,4,2,,,,,,,,,,,,,,Cucumber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy at phsar kroum market, flies",2016-10-13T08:44:38.277+07,uuid:9af10640-1011-467c-b815-a50377ba0139,1376,9af10640-1011-467c-b815-a50377ba0139,2016-10-13T02:25:32,155,,-1
2016-10-13T08:44:40.689+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg302,Veg302,2016-10-13T08:44:00.000+07,13.34471904 103.84692841 -20.0 5.0,13.34471904,103.8469284,-20,5,0,,,,,4,2,,,,,,,,,,,,,,Wing bean,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy at phsar kroum market, flies",2016-10-13T08:45:54.897+07,uuid:12152ea9-130f-4194-aa4d-ebf99e712734,1377,12152ea9-130f-4194-aa4d-ebf99e712734,2016-10-13T02:25:34,156,,-1
2016-10-13T08:45:57.259+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg303,Veg303,2016-10-13T08:46:00.000+07,13.3447405 103.84693667 -10.0 5.0,13.3447405,103.8469367,-10,5,0,,,,,4,2,,,,,,,,,,,,,,Egg plan,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Buy at phsar kroum market, flies",2016-10-13T08:46:55.244+07,uuid:c363ffb6-d6e0-43ca-b54f-7e7c4a87805b,1378,c363ffb6-d6e0-43ca-b54f-7e7c4a87805b,2016-10-13T02:25:36,157,,-1
2016-10-18T09:11:51.499+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg304,Veg304,2016-10-18T09:13:00.000+07,13.34475954 103.84686745 -21.0 5.0,13.34475954,103.8468675,-21,5,0,,,,,4,2,,,,,,,,,,,,,,Long bean,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from phsar kroum market,2016-10-18T09:19:02.944+07,uuid:8655fc14-f85b-43f8-a79d-a6212554718e,1460,8655fc14-f85b-43f8-a79d-a6212554718e,2016-10-18T02:59:58,179,,-1
2016-10-18T09:19:16.378+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg305,Veg305,2016-10-18T09:19:00.000+07,13.34477719 103.84686442 -11.0 5.0,13.34477719,103.8468644,-11,5,0,,,,,4,2,,,,,,,,,,,,,,Lettuce,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from phsar kroum market,2016-10-18T09:20:17.537+07,uuid:4ade3f12-de3f-4892-a449-c2b35abb2704,1461,4ade3f12-de3f-4892-a449-c2b35abb2704,2016-10-18T03:00:22,180,,-1
2016-10-18T09:20:20.020+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg306,Veg306,2016-10-18T09:20:00.000+07,13.34479127 103.84683706 -22.0 5.0,13.34479127,103.8468371,-22,5,0,,,,,4,2,,,,,,,,,,,,,,Long plant,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from phsar kroum market,2016-10-18T09:21:15.774+07,uuid:588ecaf9-d4f4-4151-9d8a-c48e7267d8d9,1462,588ecaf9-d4f4-4151-9d8a-c48e7267d8d9,2016-10-18T03:00:43,181,,-1
2016-10-18T09:21:18.089+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg307,Veg307,2016-10-18T09:21:00.000+07,13.3447929 103.8468334 -18.0 5.0,13.3447929,103.8468334,-18,5,0,,,,,4,2,,,,,,,,,,,,,,Cucumber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from phsar kroum market,2016-10-18T09:22:35.278+07,uuid:e32a207b-a51c-4ea7-82f1-8788cd29e6a2,1463,e32a207b-a51c-4ea7-82f1-8788cd29e6a2,2016-10-18T03:01:35,182,,-1
2016-10-20T09:05:17.834+07,4.56062E+14,8.98551E+18,3.59125E+14,Veg308,Veg308,2016-10-20T09:05:00.000+07,13.34481268 103.84690185 -42.0 5.0,13.34481268,103.8469019,-42,5,0,,,,,4,2,,,,,,,,,,,,,,Cabbages,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from phsar kroum market,2016-10-20T09:13:41.530+07,uuid:bf7e3f59-2676-4427-b73f-f79efe940f11,1514,bf7e3f59-2676-4427-b73f-f79efe940f11,2016-10-20T02:36:55,203,,-1
