deviceid,h_id,h_id_val,h_start,h_location,_h_location_latitude,_h_location_longitude,_h_location_altitude,_h_location_precision,h_gps_device,h_gps_device_id,h_gps_device_wp,h_gps_device_lat,h_gps_device_lon,h_neighborhood,h_home_type,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_s_additional_info,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_d_additional_info,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_f_additional_info,h_m,h_m_a_prim,h_m_a_prim_other,h_m_a_prim_num,h_m_a_prim_num_other,h_m_a_sec,h_m_a_sec_other,h_m_a_sec_num,h_m_a_sec_num_other,h_m_c_prim,h_m_c_prim_other,h_m_c_prim_num,h_m_c_prim_num_other,h_m_c_sec,h_m_c_sec_other,h_m_c_sec_num,h_m_c_sec_num_other,h_m_additional_info,h_t,h_t_f,h_t_f_other,h_t_additional_info,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_additional_info,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_ts_a,h_ts_a_other,h_latrine_type,h_latrine_type_other,h_th_additional_info,h_pd,h_pd_a,h_pd_a/1,h_pd_a/2,h_pd_a/3,h_pd_a/4,h_pd_a/5,h_pd_a/6,h_pd_a/7,h_pd_a_other,h_pd_additional_info,h_end,h_enum,h_notes,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
3.59125E+14,1024,1024,2016-10-06T15:04:00.000+07,13.35706628 103.88572731 -8.0 5.0,13.35706628,103.8857273,-8,5,0,,,,,1,1,4,1,,1,,1,,Fail and take something,,4,,4,,Not open drain,,1,,1,,Have big rain and flood area,,3,,1,,4,,4,,3,,1,,4,,4,,Big bottle water (20L),,0,,Only big bottle water (20L),,3,,4,,"Cucumber, carrot, cabac....",,0,,,,,,,,,,,,Share with other family,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"US, VS",,uuid:ade77ccc-8988-4639-9962-473ed4c5a12c,961,ade77ccc-8988-4639-9962-473ed4c5a12c,2016-09-06T11:38:48,37,,-1
3.59125E+14,1017,1017,2016-09-07T08:21:00.000+07,,,,,,0,,,,,1,1,5,1,,1,,1,,Walk into flood area for take water.,,4,,4,,Not have open drainage,,1,,1,,Rainy season,,3,,1,,5,Rain water,3,,3,,1,,3,,3,,"Rain water, small bottle water",,0,,Only bottle (20L),,3,,3,,"Cucumber, kachhet, morning glory ...",,1,,1,,1,,1,,1,,2,,Share sometime,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"US, VS.",,uuid:6e02083b-3728-4358-8509-0c7c090f97d8,970,6e02083b-3728-4358-8509-0c7c090f97d8,2016-09-07T11:44:58,38,,-1
3.59125E+14,1008,1008,2016-09-07T08:50:00.000+07,13.357699 103.8858236 0.0 2595.0,13.357699,103.8858236,0,2595,0,,,,,1,1,5,1,,1,,3,,Take well water (well water stay in flood area),,4,,4,,Not have drainage,,1,,3,,Flood area,,3,,1,,2,,3,,3,,1,,5,Only big bottle water (20L),4,,Well water boil.,,0,,Only bottle water (20L),,3,,3,,"Morning glory, trop, cachhet, carrot, cabac....",,0,,,,,,,,,,,,Share with other household.,,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,"VS, US",,uuid:9a998027-36b4-41f3-a744-a5c9222eba27,972,9a998027-36b4-41f3-a744-a5c9222eba27,2016-09-07T11:45:06,39,,-1
3.59125E+14,1007,1007,2016-09-07T10:30:00.000+07,13.3571291 103.8856276 9.0 17.0,13.3571291,103.8856276,9,17,0,,,,,1,1,4,1,,1,,1,,Flooding area,,2,,2,,When go to take scraps anywhere.,,1,,1,,Rain season and flood area.,,3,,1,,5,Rain water and well water,3,,2,,1,,5,Rain water and well water,3,,Big bottle water (20L),,0,,,,3,,3,,"Long bean, trop, cabac, morning glory.....",,0,,,,,,,,,,,,Share latrines with other household,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,When go to market and visit anywhere.,,"US, VS",,uuid:11f75740-1c14-4da3-b16a-c1b6bdb12cee,973,11f75740-1c14-4da3-b16a-c1b6bdb12cee,2016-09-07T11:45:10,40,,-1
3.59125E+14,1016,1016,2016-09-07T14:23:00.000+07,13.3569404 103.8851641 0.0 24.0,13.3569404,103.8851641,0,24,0,,,,,1,1,5,1,,1,,1,,Flood area,,4,,4,,Not have open drainage,,1,,1,,Rain season and flood area,,3,,1,,5,Rain water,3,,3,,1,,3,,3,,Small bottle water,,0,,,,2,,3,,"Cabac, long bean, cucumber, cachhet, morning glory....",,1,,1,,1,,0,,2,,2,,Share other household (6 household use together),,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"US, VR",,uuid:b1bf22fb-74c4-429f-911c-dee0c37c9375,974,b1bf22fb-74c4-429f-911c-dee0c37c9375,2016-09-07T11:45:12,41,,-1
3.59125E+14,1018,1018,2016-09-07T17:32:00.000+07,13.35772797 103.88709081 79.0 31.0,13.35772797,103.8870908,79,31,0,,,,,1,1,12,1,,3,,3,,Have big rain,,4,,4,,Not have open drainage,,2,,3,,Raining season,,3,,1,,5,Rain water,3,,3,,1,,5,Rain water,4,,Only bottle water,,0,,,,3,,3,,"Trop, cucumber, cabac,",,1,,1,,1,,0,,3,,2,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, US",,uuid:18d9e237-f9e0-4777-a961-e4fff992f922,975,18d9e237-f9e0-4777-a961-e4fff992f922,2016-09-07T11:45:14,42,,-1
3.59125E+14,2003,2003,2016-09-14T09:59:00.000+07,13.37634898 103.85764282 -6.0 3.0,13.37634898,103.8576428,-6,3,0,,,,,2,1,2,0,,4,,,,,,4,,,,Not open drain,,2,,,,Rainy season,,3,,1,,3,,3,,,,,,,,,,"Big bottle water 20L , small bottle water 1.5L and 0.5L",,1,,Well water treat for cooking,,3,,,,"Trop, prolit, salad, long bean...",,1,,1,,1,,0,,1,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,PK,US",,uuid:bbf25e45-d615-4c9b-9122-26750ad31d6e,1087,bbf25e45-d615-4c9b-9122-26750ad31d6e,2016-09-14T09:41:33,43,,-1
3.59125E+14,2092,2092,2016-09-14T10:27:00.000+07,13.37631498 103.85761508 11.0 5.0,13.37631498,103.8576151,11,5,0,,,,,2,1,5,1,,3,,3,,,,1,,1,,,,2,,2,,Rainy season,,3,,1,,3,,3,,3,,3,,3,,3,,"Big water bottle 20L, small bottle water 0,50L",,1,,Filter water,,3,,3,,"Cucumber, lattuse, long bean...",,1,,1,,1,,1,,2,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,PK,US",,uuid:06483b6b-a1c8-4772-a7bb-70f20742d270,1088,06483b6b-a1c8-4772-a7bb-70f20742d270,2016-09-14T09:41:35,44,,-1
3.59125E+14,2093,2093,2016-09-14T15:35:00.000+07,13.37637614 103.85769192 6.0 5.0,13.37637614,103.8576919,6,5,0,,,,,2,1,7,1,,4,,4,,,,1,,4,,Rainy season,,2,,2,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Well water boil,,0,,,,3,,3,,"Cucumber, long bean, salad...",,1,,1,,1,,0,,1,,5,,Share somtime,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, US",,uuid:114368aa-e3a9-498c-89e1-e27fcf37209a,1090,114368aa-e3a9-498c-89e1-e27fcf37209a,2016-09-14T09:41:39,45,,-1
3.59125E+14,2004,2004,2016-09-14T15:48:00.000+07,13.37635924 103.8578602 14.0 21.0,13.37635924,103.8578602,14,21,0,,,,,2,1,2,0,,4,,,,,,4,,,,,,4,,,,,,5,Rain water filter,1,,3,,3,,,,,,,,,,Bottle water 1.5L,,1,,Filter water,,3,,,,"Cucumber, carot, cabac....",,1,,1,,1,,1,,3,,5,,Can't use now.,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"US, VS",,uuid:84f59c43-3d99-4a41-8999-c0d27572ceca,1091,84f59c43-3d99-4a41-8999-c0d27572ceca,2016-09-14T09:41:41,46,,-1
3.59125E+14,2005,2005,2016-09-14T16:11:00.000+07,13.3734052 103.860242 0.0 2107.0,13.3734052,103.860242,0,2107,0,,,,,2,1,4,0,,4,,,,,,4,,,,,,2,,,,Rainy season,,3,,1,,5,Only bottle water (20L),4,,,,,,,,,,Only bottle water (20L),,0,,,,3,,,,"Morning glory, carot, cucumber....",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, US",,uuid:e9d2634d-e15b-4781-a231-a7a3d7393069,1092,e9d2634d-e15b-4781-a231-a7a3d7393069,2016-09-14T09:41:42,47,,-1
3.59125E+14,8,8,2016-09-13T09:43:00.000+07,13.35726484 103.88629496 -3.0 5.0,13.35726484,103.886295,-3,5,0,,,,,1,1,4,1,,4,,4,,,,4,,4,,,,1,,1,,Use to across flood water outsides also at bus station,,3,,1,,5,Bottle water only,6,N/a,3,,1,,5,Same mother,6,N/a,,,0,,,,3,,1,,Raw vegetables for noodle,,1,,1,,1,,0,,3,,4,,,,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"DD, kl",,uuid:dec4e736-6427-4d38-9230-87ee09a16e3a,1126,dec4e736-6427-4d38-9230-87ee09a16e3a,2016-09-21T06:48:03,48,,-1
3.59125E+14,1015,1015,2016-09-13T10:30:00.000+07,13.35711417 103.88579379 -24.0 7.0,13.35711417,103.8857938,-24,7,0,,,,,1,1,4,0,,4,,,,,,4,,,,,,1,,,,,,3,,1,,5,"Only bottle water, rain water is used to drink directly when raining",6,N/a,,,,,,,,,,,1,,Boil for her 2 year daughter,,3,,,,,,0,,,,,,,,,,,,,,1 2 3 4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,"DD, vs",,uuid:949dfb0c-2d97-415b-bc00-e1a913aee496,1127,949dfb0c-2d97-415b-bc00-e1a913aee496,2016-09-21T06:48:04,49,,-1
3.59125E+14,1010b,1010b,2016-09-13T10:45:00.000+07,13.35718199 103.88569311 7.0 6.0,13.35718199,103.8856931,7,6,0,,,,,1,1,3,0,,4,,,,,,4,,,,,,1,,,,,,3,,1,,2,,3,,,,,,,,,,,,0,,,,3,,,,"Latus, cucumber , egg plant",,0,,,,,,,,,,,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"DD,VS",,uuid:7cbc6d69-66c7-4bd1-a051-bc028f56ba3c,1128,7cbc6d69-66c7-4bd1-a051-bc028f56ba3c,2016-09-21T06:48:06,50,,-1
3.59125E+14,2084,2084,2016-09-22T09:17:00.000+07,13.37643931 103.85767904 20.0 5.0,13.37643931,103.857679,20,5,0,,,,,2,2,16,1,,2,,2,,,,2,,2,,,,2,,2,,,,3,,1,,3,,1,,3,,1,,3,,1,,Only drink bottle water 20L,,0,,Do not boil,,3,,3,,"Cucumber,morning glory",,0,,,,,,,,,,,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,pk",,uuid:b9c91480-ea77-4c7b-9049-e7b2957eca4a,1154,b9c91480-ea77-4c7b-9049-e7b2957eca4a,2016-09-22T11:33:07,51,,-1
3.59125E+14,2086,2086,2016-09-22T09:28:00.000+07,13.3765396 103.85758704 11.0 5.0,13.3765396,103.857587,11,5,0,,,,,2,1,9,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,3,,1,,3,,1,,3,,1,,"Bottle water 20L, if no bottle water, rain filter and small bottle 1500L",,1,,,,3,,3,,"Cucumber,morning glory,cabbage",,1,,1,,1,,0,,2,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,pk",,uuid:5f16fe57-c609-4810-9ea7-c25e0bf6c5b5,1155,5f16fe57-c609-4810-9ea7-c25e0bf6c5b5,2016-09-22T11:33:08,52,,-1
3.59125E+14,2087,2087,2016-09-22T15:16:00.000+07,13.37657643 103.85771762 -1.0 5.0,13.37657643,103.8577176,-1,5,0,,,,,2,1,6,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,3,,3,,3,,1,,3,,3,,"If don't have bottle water 20L they drink vital 1,5L",,0,,,,3,,3,,"Cucumber,morning glory",,1,,1,,1,,1,,2,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,pk",,uuid:feaaaaf1-5f23-4bab-a552-c8965cbacbf1,1156,feaaaaf1-5f23-4bab-a552-c8965cbacbf1,2016-09-22T11:33:10,53,,-1
3.59125E+14,1001,1001,2016-09-22T15:27:00.000+07,13.37638731 103.85772192 -5.0 5.0,13.37638731,103.8577219,-5,5,0,,,,,2,1,2001,0,,3,,,,,,3,,,,,,3,,,,,,2,,1,,3,,3,,,,,,,,,,"If no well water, her drink bottle water",,1,,Boil,,3,,,,"Cucumber,carrots",,1,,1,,1,,1,,2,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,pk",,uuid:6434b66b-6b59-4ea4-b3e0-9b2189ebd523,1157,6434b66b-6b59-4ea4-b3e0-9b2189ebd523,2016-09-22T11:33:11,54,,-1
3.59125E+14,2089,2089,2016-09-22T15:37:00.000+07,13.37640411 103.85765242 9.0 5.0,13.37640411,103.8576524,9,5,0,,,,,2,1,3,1,,3,,3,,,,1,,1,,,,1,,3,,,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,"Rain,draw",,3,,3,,"Cucumber,garlic",,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,pk",,uuid:40f22784-6a41-4d3b-a837-f66f3575a176,1158,40f22784-6a41-4d3b-a837-f66f3575a176,2016-09-22T11:33:13,55,,-1
3.59125E+14,2088,2088,2016-09-23T10:02:00.000+07,13.37662224 103.85766207 -5.0 5.0,13.37662224,103.8576621,-5,5,0,,,,,2,1,3,1,,4,,4,,,,4,,4,,Not open drainage,,2,,3,,Rain water,,3,,1,,5,Small bottle water (0.5L),3,,3,,1,,5,Small bottle water (0.5L),3,,Bottle water (20L) and boil,,0,,,,3,,3,,"Long bean, carot......",,1,,1,,1,,0,,3,,5,,,,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:6c14dfe1-87bc-4699-9eee-ae3fcba65446,1174,6c14dfe1-87bc-4699-9eee-ae3fcba65446,2016-09-23T11:22:59,56,,-1
3.59125E+14,2096,2096,2016-09-23T10:40:00.000+07,13.37671719 103.85770851 6.0 48.0,13.37671719,103.8577085,6,48,0,,,,,2,1,6,1,,1,,1,,"Fishing, go to swim(Baray)",,4,,4,,Not open drainage,,3,,3,,Take something under house.,,2,,1,,3,,3,,2,,1,,3,,3,,Well water treatment and small bottle water (0.5L),,1,,Filter (well water),,3,,3,,"Eggplant, cucumber, long bean....",,1,,1,,1,,1,,3,,5,,Rainy season,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:0ab162bd-80d8-4390-b409-6c1874aa4ee5,1175,0ab162bd-80d8-4390-b409-6c1874aa4ee5,2016-09-23T11:23:00,57,,-1
3.59125E+14,2018,2018,2016-09-23T16:15:00.000+07,13.37648179 103.85626574 3.0 9.0,13.37648179,103.8562657,3,9,0,,,,,2,1,6,1,,4,,4,,,,4,,4,,Not open drainage,,2,,2,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Well water (boil),,6,Boil water (well water),Only bottle water (20L),,3,,3,,"Cacab, long bean,",,0,,,,,,,,,,,,Share with other household,,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:ab2a8164-051d-4873-81e1-b1cb74efbfa5,1176,ab2a8164-051d-4873-81e1-b1cb74efbfa5,2016-09-23T11:23:02,58,,-1
3.59125E+14,2021,2021,2016-09-23T16:45:00.000+07,13.37661079 103.85633207 14.0 11.0,13.37661079,103.8563321,14,11,0,,,,,2,1,4,1,,4,,4,,,,4,,4,,Not open drainage,,2,,2,,Rain water,,3,,1,,5,Rain water,3,,3,,1,,5,Rain water,3,,Bottle water (20L),,0,,,,3,,3,,"Cucumber, carot, cabac...",,1,,1,,1,,1,,3,,5,,Flood when have big rain,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:de6bda01-acfd-4640-aece-d883ed0d619f,1177,de6bda01-acfd-4640-aece-d883ed0d619f,2016-09-23T11:23:03,59,,-1
3.59125E+14,2024,2024,2016-09-23T17:18:00.000+07,13.37662533 103.85601768 16.0 18.0,13.37662533,103.8560177,16,18,0,,,,,2,1,5,1,,3,,3,,"Go to swim, fishing (fishing net)",,4,,4,,Not open drain,,3,,3,,Rain water,,2,,1,,5,"Bottle water (20L), rain water",3,,2,,1,,5,"Rain water, bottle water (20L)",3,,Well treatment (filter),,1,,Filter,,3,,3,,"Long bean, eggplant, Cucumber, salad...",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:b80b15af-d7f2-48fa-bb42-2242d7157c96,1178,b80b15af-d7f2-48fa-bb42-2242d7157c96,2016-09-23T11:23:05,60,,-1
3.59125E+14,2095,2095,2016-09-23T10:28:00.000+07,13.37654308 103.85785969 -19.0 30.0,13.37654308,103.8578597,-19,30,0,,,,,2,1,4,1,,6,Go to swiming,3,,Fishing in lake,,4,,4,,,,4,,4,,,,3,,1,,3,,4,,3,,1,,3,,3,,Big bottle water (20L),,0,,,,3,,3,,Cucumber.morning glory.long bean,,1,,1,,1,,0,,1,,5,,Sometime,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"VS, KL",,uuid:40623e67-bf4b-462f-9364-1f9f947e161e,1179,40623e67-bf4b-462f-9364-1f9f947e161e,2016-09-23T11:28:40,61,,-1
3.59125E+14,2079,2079,2016-09-23T10:54:00.000+07,13.3800632 103.855865 0.0 2000.0,13.3800632,103.855865,0,2000,0,,,,,2,1,6,1,,1,,4,,Fishing,,4,,4,,Not open drainage,,4,,4,,,,3,,1,,4,,5,,3,,1,,4,,4,,Big bottle water (20L),,0,,,,3,,3,,Morning glory. cucumber.long bean,,0,,,,,,,,,,,,Not toilet,,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,Children use plastic bag,,"VS, KL",,uuid:5b472aeb-564d-4e60-887d-9ecad716795e,1181,5b472aeb-564d-4e60-887d-9ecad716795e,2016-09-23T11:28:43,62,,-1
3.59125E+14,2019,2019,2016-09-23T16:30:00.000+07,13.37653627 103.85618071 7.0 9.0,13.37653627,103.8561807,7,9,0,,,,,2,1,7,1,,4,,4,,,,4,,4,,Not open drainage,,2,,2,,Rain water,,2,,1,,3,,3,,2,,1,,3,,3,,"Well treatment, bottle water (20L)",,1,,Filter water,,3,,3,,Cucumber.long bean,,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, KL",,uuid:81060aa5-d456-460a-8982-329c86bff694,1182,81060aa5-d456-460a-8982-329c86bff694,2016-09-23T11:28:45,63,,-1
3.59125E+14,2022,2022,2016-09-23T17:07:00.000+07,13.37652686 103.85614665 11.0 13.0,13.37652686,103.8561467,11,13,0,,,,,2,1,7,1,,4,,4,,,,4,,4,,Not open drain,,2,,2,,Rain water,,3,,1,,5,Only bottle water (20L),4,,3,,1,,5,Only bottle water(20L),4,,Bottle water(20L),,0,,,,3,,3,,"Morning glory, cucumber,",,1,,1,,1,,1,,3,,5,,Rain water,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, KL",,uuid:a4c15d8a-beea-4df8-8fd0-f069653cca7c,1183,a4c15d8a-beea-4df8-8fd0-f069653cca7c,2016-09-23T11:28:47,64,,-1
3.59125E+14,2026,2026,2016-09-23T17:28:00.000+07,13.37653217 103.85599448 18.0 9.0,13.37653217,103.8559945,18,9,0,,,,,2,1,6,1,,4,,4,,,,4,,4,,Open drainege,,4,,4,,,,2,,1,,3,,3,,2,,1,,3,,3,,Well treatment (filter),,1,,Well treatment,,3,,3,,,,6,Can not use,,,,,,,,,,,Share with other household,,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, KL",,uuid:75cb43ee-187a-44eb-aae3-209c68b2bb28,1184,75cb43ee-187a-44eb-aae3-209c68b2bb28,2016-09-23T11:28:49,65,,-1
3.59125E+14,2069,2069,2016-09-24T16:17:00.000+07,13.3765434 103.85578967 0.0 11.0,13.3765434,103.8557897,0,11,0,,,,,2,1,6,1,,4,,4,,,,4,,4,,Not open drainage,,3,,3,,When have big rain,,3,,1,,5,Only bottle water (20L),4,,3,,1,,5,Only bottle water (20L),4,,,,0,,,,3,,3,,"Cucumber, long bean.",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS, US",,uuid:b08fcb47-9616-4e54-8084-acc7c17f4766,1185,b08fcb47-9616-4e54-8084-acc7c17f4766,2016-09-24T10:14:13,66,,-1
3.59125E+14,2027,2027,2016-09-24T10:35:00.000+07,13.3766715 103.85590113 24.0 22.0,13.3766715,103.8559011,24,22,0,,,,,2,1,11,1,,6,Rain water,6,Rain water,,,4,,4,,Not drainage,,3,,2,,Have big rain water,,3,,1,,5,Rain water and well (boil),3,,3,,1,,5,Well water and rain water (boil),3,,Bottle water (20L),,0,,,,3,,3,,"Cabac, long bean, water Lyly, latuce, .....",,0,,,,,,,,,,,,Share with other household,,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:99e79604-7a8e-45fa-8d18-cf9ee9b31ebf,1187,99e79604-7a8e-45fa-8d18-cf9ee9b31ebf,2016-09-24T10:14:16,67,,-1
3.59125E+14,2023,2023,2016-09-24T11:11:00.000+07,13.37670208 103.85588691 43.0 11.0,13.37670208,103.8558869,43,11,0,,,,,2,1,4,1,,6,Rain water,6,Rain water,,,4,,4,,Not open drainage,,3,,3,,When have big rain,,3,,1,,5,Rain water,3,,3,,1,,5,Rain water,3,,Bottle water (20L),,1,,Can not use,,3,,3,,"Cucumber, morning glory, cabac, latuce , .........",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:8963b268-b786-464c-a8f5-7479cb4ac73d,1188,8963b268-b786-464c-a8f5-7479cb4ac73d,2016-09-24T10:14:18,68,,-1
3.59125E+14,2031,2031,2016-09-24T15:49:00.000+07,13.3760115 103.8526037 0.0 3000.0,13.3760115,103.8526037,0,3000,0,,,,,2,1,6,0,,3,,,,Fishing,,4,,,,Not open drainage,,3,,,,Rain water,,3,,1,,5,Small bottle water (1.5L),3,,,,,,,,,,Only bottle water (20L) and treat,,1,,Filter,,3,,,,"Eggplant, latuce, Cucumber, water Lyly......",,1,,1,,1,,1,,3,,5,,Have big rain flood,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Share sometime,,"VS,US",,uuid:01b1a1b1-83e5-45e6-a00b-e24a6da3b0d1,1189,01b1a1b1-83e5-45e6-a00b-e24a6da3b0d1,2016-09-24T10:14:20,69,,-1
3.59125E+14,2065,2065,2016-09-24T16:28:00.000+07,13.37653638 103.85563019 20.0 4.0,13.37653638,103.8556302,20,4,0,,,,,2,1,12,1,,4,,4,,,,6,"Go to work with wastewater pump,",4,,,,2,,2,,Rainy season,,5,Rain water,1,,3,,3,,5,Rain water,1,,3,,3,,Bottle water (20L),,0,,,,3,,3,,"Morning glory, Cucumber, l atuce .......",,0,,,,,,,,,,,,Go to size,,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,"VS,US",,uuid:f98a47a9-afe1-4a64-8ada-e74c7b064d3a,1191,f98a47a9-afe1-4a64-8ada-e74c7b064d3a,2016-09-24T10:14:21,70,,-1
3.59125E+14,2028,2028,2016-09-24T10:49:00.000+07,13.37669856 103.85577808 7.0 11.0,13.37669856,103.8557781,7,11,0,,,,,2,1,4,0,,4,,,,,,4,,,,,,3,,,,Rain water,,3,,1,,5,Only bottle water (20L),4,,,,,,,,,,Only bottle water (20L),,0,,,,3,,,,"Water Lyly, cucumber,....",,1,,1,,1,,1,,1,,5,,Share with 1 household,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,KL",,uuid:6c0ab364-6c8d-4d12-ae60-1f7b11776e6c,1192,6c0ab364-6c8d-4d12-ae60-1f7b11776e6c,2016-09-24T10:14:26,71,,-1
3.59125E+14,2068,2068,2016-09-24T11:22:00.000+07,13.37640819 103.85577406 -18.0 19.0,13.37640819,103.8557741,-18,19,0,,,,,2,1,7,1,,6,Rain water,6,Rain water,,,4,,4,,No open drain,,3,,3,,Rain water,,5,Rain water (rainy season),1,,3,,3,,5,Rain water,1,,3,,3,,,,0,,,,3,,3,,"Cucumber,water Lyly,morning glory",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"VS,KL",,uuid:97c9c3c8-9809-4bbd-965b-01c02f2ee0b9,1193,97c9c3c8-9809-4bbd-965b-01c02f2ee0b9,2016-09-24T10:14:28,72,,-1
3.59125E+14,2064,2064,2016-09-24T16:40:00.000+07,13.3758876 103.8534743 0.0 43.5,13.3758876,103.8534743,0,43.5,0,,,,,2,1,5,0,,3,,,,Go swim (Baray),,4,,,,,,1,,,,Rainy season,,5,Well treatment,1,,3,,3,,,,,,,,,,Bottle water,,1,,Filter,,3,,,,"Cucumber, lattice, cabac .",,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"VS, US",,uuid:e660fac2-1361-4a12-80db-3fba5e92e0b2,1194,e660fac2-1361-4a12-80db-3fba5e92e0b2,2016-09-24T10:14:30,73,,-1
3.59125E+14,2016,2016,2016-10-03T15:00:00.000+07,13.37629178 103.85704051 16.0 10.0,13.37629178,103.8570405,16,10,0,,,,,2,1,8,1,,1,,1,,Go to collect water mimosa and morning glory in pond inside and outside the community,,1,,4,,Outside community to collect vegetable,,1,,1,,,,2,,1,,5,Only well water,6,N/a,2,,1,,5,Only well water,6,N/a,water filtered from well water,,1,,Use Well water as a source,,3,,3,,Cucumber latuce water mimosa,,0,,,,,,,,,,,,Go to private land,,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Dd,,uuid:4bca8c3e-de40-4b96-8b01-b68e70559c43,1209,4bca8c3e-de40-4b96-8b01-b68e70559c43,2016-10-03T12:02:26,74,,-1
