start_dt,subscriberid,simserial,deviceid,lab_id,lab_id_val,lab_processing,lab_neighborhood,lab_sample_type,lab_incubator_placed,lab_incubator_removed,lab_ws_cl_free,lab_ws_cl_total,lab_p_weight,lab_pa_weight,lab_1_note,lab_1_group,lab_1_dil_tested,lab_1_volume,lab_1_dil,lab_1_ecoli_reading,lab_1_ecoli,lab_2_group,lab_2_dil_tested,lab_2_volume,lab_2_dil,lab_2_ecoli_reading,lab_2_ecoli,lab_3_dilution_performed,lab_3_group,lab_3_dil_tested,lab_3_volume,lab_3_dil,lab_3_ecoli_reading,lab_3_ecoli,lab_closing_group,lab_enum,lab_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,Cube or Hygiene Ice
2016-10-20T16:35:30.487+07,4.56E+14,8.99E+18,3.58E+14,FLO306,FLO306,2016-10-19T14:00:00.000+07,4,6,2016-10-19T15:00:00.000+07,2016-10-20T16:00:00.000+07,,,,,,,6,1,6,3,11,,5,1,5,3,1,1,,4,1,4,3,0,,St,"Pt1: TNTC Coliform
Pt2: 95 Coliform
Pt3: 11 Coliform",2016-10-20T16:36:50.843+07,uuid:d083432a-0f8d-49df-af21-0bfe590e8ac3,1522,d083432a-0f8d-49df-af21-0bfe590e8ac3,2016-10-20T09:44:42,193,,-1,
2016-10-20T16:36:56.254+07,4.56E+14,8.99E+18,3.58E+14,FLO307,FLO307,2016-10-19T14:00:00.000+07,4,6,2016-10-19T15:00:00.000+07,2016-10-20T16:00:00.000+07,,,,,,,6,1,6,3,7,,5,1,5,3,1,1,,4,1,4,3,0,,St,"Pt1: 146 Coliform
Pt2: 24 Coliform
Pt3: 4 Coliform",2016-10-20T16:38:09.384+07,uuid:af30ecfd-9af7-45c9-a111-87705f8a59ac,1523,af30ecfd-9af7-45c9-a111-87705f8a59ac,2016-10-20T09:44:44,194,,-1,
2016-10-20T16:38:14.757+07,4.56E+14,8.99E+18,3.58E+14,FLO308,FLO308,2016-10-19T14:00:00.000+07,4,6,2016-10-19T15:00:00.000+07,2016-10-20T16:00:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,29,1,,4,1,4,3,3,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 50 Coliform",2016-10-20T16:39:22.974+07,uuid:6d3ffce4-eac6-4bd5-9ed1-779071c3bb7f,1524,6d3ffce4-eac6-4bd5-9ed1-779071c3bb7f,2016-10-20T09:44:47,195,,-1,
2016-10-21T15:52:25.937+07,4.56E+14,8.99E+18,3.58E+14,FLO309,FLO309,2016-10-20T14:00:00.000+07,4,6,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,,,,,,,6,1,6,3,48,,5,1,5,3,1,1,,4,1,4,3,0,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 122 Coliform",2016-10-21T15:53:53.721+07,uuid:e52dedeb-01d7-488a-b230-9fc7a7e3db91,1535,e52dedeb-01d7-488a-b230-9fc7a7e3db91,2016-10-21T09:02:36,200,,-1,
2016-10-21T15:54:00.483+07,4.56E+14,8.99E+18,3.58E+14,FLO310,FLO310,2016-10-20T14:00:00.000+07,4,6,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,,,,,,,6,1,6,3,94,,5,1,5,3,13,1,,4,1,4,3,1,,St,"Pt1: TNTC Coliform
Pt2: 115 Coliform
Pt3: 13 Coliform",2016-10-21T15:55:20.923+07,uuid:aa38eb6d-93f7-443f-a77c-3152a7521ba1,1536,aa38eb6d-93f7-443f-a77c-3152a7521ba1,2016-10-21T09:02:39,201,,-1,
2016-10-26T15:06:08.959+07,4.56E+14,8.99E+18,3.58E+14,FLO401,FLO401,2016-10-25T14:00:00.000+07,3,6,2016-10-25T15:00:00.000+07,2016-10-26T15:00:00.000+07,,,,,,,6,1,6,1,,,5,1,5,1,,1,,4,1,4,3,39,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-26T15:08:07.364+07,uuid:9e1c5c20-7074-4b1e-ad6c-8891740259dd,1614,9e1c5c20-7074-4b1e-ad6c-8891740259dd,2016-10-26T08:13:30,209,,-1,
2016-10-26T15:08:21.953+07,4.56E+14,8.99E+18,3.58E+14,FLO402,FLO402,2016-10-25T14:00:00.000+07,3,6,2016-10-25T15:00:00.000+07,2016-10-26T15:00:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,95,1,,4,1,4,3,15,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 88 Coliform",2016-10-26T15:09:41.467+07,uuid:1c18da2b-f824-4156-8280-0a66dccb725d,1615,1c18da2b-f824-4156-8280-0a66dccb725d,2016-10-26T08:13:33,210,,-1,
2016-10-26T15:09:56.570+07,4.56E+14,8.99E+18,3.58E+14,FLO403,FLO403,2016-10-25T14:00:00.000+07,3,6,2016-10-25T15:00:00.000+07,2016-10-26T15:00:00.000+07,,,,,,,6,1,6,3,109,,5,1,5,3,22,1,,4,1,4,3,3,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 161 Coliform",2016-10-26T15:11:22.925+07,uuid:5460fc6e-1e7a-4210-aec6-0ccb5664c303,1616,5460fc6e-1e7a-4210-aec6-0ccb5664c303,2016-10-26T08:13:35,211,,-1,
2016-10-28T16:00:08.308+07,4.56E+14,8.99E+18,3.58E+14,FLO404,FLO404,2016-10-27T15:00:00.000+07,3,6,2016-10-27T15:20:00.000+07,2016-10-28T15:00:00.000+07,,,,,,,6,1,6,3,73,,5,1,5,3,8,1,,4,1,4,3,1,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 47 Coliform",2016-10-28T16:02:05.215+07,uuid:ee85bfc4-f78d-42b9-8844-775b190d4565,1676,ee85bfc4-f78d-42b9-8844-775b190d4565,2016-10-28T09:04:49,231,,-1,
2016-10-28T16:02:13.521+07,4.56E+14,8.99E+18,3.58E+14,FLO405,FLO405,2016-10-27T15:00:00.000+07,3,6,2016-10-27T15:20:00.000+07,2016-10-28T15:00:00.000+07,,,,,,,6,1,6,3,51,,5,1,5,3,2,1,,4,1,4,3,0,,"Mm,st","Pt1: TNTC Coliform
Pt2: 147 Coliform
Pt3: 27 Coliform",2016-10-28T16:03:57.853+07,uuid:15372d4c-7e62-4d68-b2b6-c33870428561,1677,15372d4c-7e62-4d68-b2b6-c33870428561,2016-10-28T09:04:51,232,,-1,
2016-11-02T15:50:41.762+07,4.56E+14,8.99E+18,3.58E+14,FLO406,FLO406,2016-11-01T15:00:00.000+07,3,6,2016-11-01T15:45:00.000+07,2016-11-02T15:00:00.000+07,,,,,,,6,1,6,3,5,,5,1,5,3,0,1,,4,1,4,3,0,,"Mm,st","Pt1: 161 Coliform
Pt2: 24 Coliform
Pt3: 4 Coliform",2016-11-02T15:52:23.411+07,uuid:ca60eeea-d630-4a5b-93bf-42e7cdd62cc6,1749,ca60eeea-d630-4a5b-93bf-42e7cdd62cc6,2016-11-02T09:24:47,259,,-1,
2016-11-02T15:52:38.509+07,4.56E+14,8.99E+18,3.58E+14,FLO407,FLO407,2016-11-01T15:00:00.000+07,3,6,2016-11-01T15:45:00.000+07,2016-11-02T15:00:00.000+07,,,,,,,6,1,6,3,66,,5,1,5,3,14,1,,4,1,4,3,4,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 109 Coliform",2016-11-02T15:55:12.426+07,uuid:9d72824b-6624-40a4-8ad9-fb4697b334af,1750,9d72824b-6624-40a4-8ad9-fb4697b334af,2016-11-02T09:24:49,260,,-1,
2016-11-02T15:55:53.477+07,4.56E+14,8.99E+18,3.58E+14,FLO408,FLO408,2016-11-01T15:00:00.000+07,3,6,2016-11-01T15:45:00.000+07,2016-11-02T15:00:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,81,1,,4,1,4,3,13,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 162 Coliform",2016-11-02T15:58:22.339+07,uuid:8ad66c97-8901-46de-bbdc-d60e322ed53d,1751,8ad66c97-8901-46de-bbdc-d60e322ed53d,2016-11-02T09:24:51,261,,-1,
2016-11-02T15:58:29.809+07,4.56E+14,8.99E+18,3.58E+14,FLO409,FLO409,2016-11-01T15:00:00.000+07,3,6,2016-11-01T15:45:00.000+07,2016-11-02T15:00:00.000+07,,,,,,,6,1,6,3,3,,5,1,5,3,0,1,,4,1,4,3,0,,"Mm,st","Pt1: 78 Coliform
Pt2: 8 Coliform
Pt3: 1 Coliform",2016-11-02T16:05:44.387+07,uuid:48920279-664a-4cd5-b005-811e8e31ea3e,1752,48920279-664a-4cd5-b005-811e8e31ea3e,2016-11-02T09:24:54,262,,-1,
2016-11-02T16:05:58.384+07,4.56E+14,8.99E+18,3.58E+14,FLO410,FLO410,2016-11-01T15:00:00.000+07,3,6,2016-11-01T15:45:00.000+07,2016-11-02T15:00:00.000+07,,,,,,,6,1,6,3,94,,5,1,5,3,16,1,,4,1,4,3,1,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 84 Coliform",2016-11-02T16:07:49.233+07,uuid:4ccfe063-4d98-4f59-ab0c-42202ddbd04e,1753,4ccfe063-4d98-4f59-ab0c-42202ddbd04e,2016-11-02T09:24:56,263,,-1,
2016-11-08T15:20:59.223+07,4.56E+14,8.99E+18,3.58E+14,FLO501,FLO501,2016-11-07T15:00:00.000+07,5,6,2016-11-07T15:30:00.000+07,2016-11-08T15:00:00.000+07,,,,,,,6,1,6,3,71,,5,1,5,3,9,1,,4,1,4,3,1,,"Mm,st","Pt1: TNTC Coliform
Pt2: 109 Coliform
Pt3: 13 Coliform",2016-11-08T15:22:41.268+07,uuid:fcd960bd-f6fb-47e2-9aff-4d9449905319,1887,fcd960bd-f6fb-47e2-9aff-4d9449905319,2016-11-08T09:31:07,268,,-1,
2016-11-08T15:22:53.098+07,4.56E+14,8.99E+18,3.58E+14,FLO502,FLO502,2016-11-07T15:00:00.000+07,5,6,2016-11-07T15:30:00.000+07,2016-11-08T15:00:00.000+07,,,,,,,6,1,6,3,7,,5,1,5,3,2,1,,4,1,4,3,0,,"Mm,st","Pt1: 101 Coliform
Pt2: 15 Coliform
Pt3: 0 Coliform",2016-11-08T15:24:42.281+07,uuid:3161cafb-42ae-4d93-9293-d4dac41597e1,1888,3161cafb-42ae-4d93-9293-d4dac41597e1,2016-11-08T09:31:09,269,,-1,
2016-11-08T15:54:48.598+07,4.56E+14,8.99E+18,3.58E+14,FLO503,FLO503,2016-11-07T15:00:00.000+07,5,6,2016-11-07T16:30:00.000+07,2016-11-08T15:30:00.000+07,,,,,,,6,1,6,1,,,5,1,5,1,,1,,4,1,4,3,188,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-11-08T15:56:24.445+07,uuid:34a9ba79-fd19-4fac-8cf1-029cc8185f93,1889,34a9ba79-fd19-4fac-8cf1-029cc8185f93,2016-11-08T09:31:12,270,,-1,
2016-11-17T16:34:11.611+07,4.56E+14,8.99E+18,3.58E+14,FLO504,FLO504,2016-11-16T14:15:00.000+07,5,6,2016-11-16T14:30:00.000+07,2016-11-17T15:15:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,41,1,,4,1,4,3,3,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 65 Coliform",2016-11-17T16:37:00.238+07,uuid:f59ef717-8aa4-48bd-8e7e-a1adc47435ff,1989,f59ef717-8aa4-48bd-8e7e-a1adc47435ff,2016-11-17T09:57:38,299,,-1,
2016-11-17T16:38:38.175+07,4.56E+14,8.99E+18,3.58E+14,FLO505,FLO505,2016-11-16T14:15:00.000+07,5,6,2016-11-16T14:30:00.000+07,2016-11-17T15:15:00.000+07,,,,,,,6,1,6,3,46,,5,1,5,3,10,1,,4,1,4,3,2,,"Mm,st","Pt1: 73 Coliform
Pt2: 18 Coliform
Pt3: 2 Coliform",2016-11-17T16:40:27.685+07,uuid:015189c5-a984-4551-a7ac-621a4d1f6df2,1990,015189c5-a984-4551-a7ac-621a4d1f6df2,2016-11-17T09:57:40,300,,-1,
2016-11-18T15:44:17.092+07,4.56E+14,8.99E+18,3.58E+14,FLO506,FLO506,2016-11-17T15:30:00.000+07,5,6,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,42,1,,4,1,4,3,6,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3; TNTC Coliform",2016-11-18T15:46:11.979+07,uuid:4e3d502a-69df-4f5f-9e18-c4656ea55672,2004,4e3d502a-69df-4f5f-9e18-c4656ea55672,2016-11-18T09:04:24,312,,-1,
2016-11-18T15:46:43.930+07,4.56E+14,8.99E+18,3.58E+14,FLO507,FLO507,2016-11-17T15:30:00.000+07,5,6,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,,,,6,1,6,3,98,,5,1,5,3,7,1,,4,1,4,3,1,,"St,mm","Pt1: TNTC Coliform
Pt2: 61 Coliform
Pt2: 12 Coliform",2016-11-18T15:48:54.289+07,uuid:fddc91f3-51c7-465f-bc1f-ed8e0bf9e25e,2005,fddc91f3-51c7-465f-bc1f-ed8e0bf9e25e,2016-11-18T09:04:26,313,,-1,
2016-11-18T15:49:36.192+07,4.56E+14,8.99E+18,3.58E+14,FLO508,FLO508,2016-11-17T15:30:00.000+07,5,6,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,,,,6,1,6,3,2,,5,1,5,3,0,1,,4,1,4,3,0,,"St,mm","Pt1: 163 Coliform
Pt2: 39 Coliform
Pt3: 5 Coliform",2016-11-18T15:51:36.185+07,uuid:9daca902-426c-4474-bb4d-cd241fe80b2b,2006,9daca902-426c-4474-bb4d-cd241fe80b2b,2016-11-18T09:04:28,314,,-1,
2016-11-18T15:53:25.164+07,4.56E+14,8.99E+18,3.58E+14,FLO509,FLO509,2016-11-17T15:30:00.000+07,5,6,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,59,1,,4,1,4,3,9,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 112 Coliform",2016-11-18T15:56:13.507+07,uuid:364fba5e-6f48-44b2-a157-578edeed432c,2007,364fba5e-6f48-44b2-a157-578edeed432c,2016-11-18T09:04:30,315,,-1,
2016-11-18T15:56:34.996+07,4.56E+14,8.99E+18,3.58E+14,FLO510,FLO510,2016-11-17T15:30:00.000+07,5,6,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St,mm","Pt1: 1 Coliform
Pt2: 0 Coliform
Pt3: 0 Coliform",2016-11-18T15:58:16.862+07,uuid:2962676e-1303-4501-8aca-d9b26dc914fb,2008,2962676e-1303-4501-8aca-d9b26dc914fb,2016-11-18T09:04:32,316,,-1,
2016-09-08T16:41:23.292+07,4.56E+14,8.99E+18,3.58E+14,ICE104,ICE104,2016-09-07T14:30:00.000+07,1,20,2016-09-07T16:30:00.000+07,2016-09-08T16:00:00.000+07,,,,,,,7,100,700,3,1,,7,10,70,3,0,0,,,,,,,,"St,Mm","Pt1: 89 Coliform
Pt2: 87 Coliform",2016-09-08T16:43:16.694+07,uuid:f766b0d8-b5e9-4081-9fce-47ed17b29895,995,f766b0d8-b5e9-4081-9fce-47ed17b29895,2016-09-08T09:47:16,34,,-1,1
2016-09-08T16:43:21.134+07,4.56E+14,8.99E+18,3.58E+14,ICE105,ICE105,2016-09-07T14:30:00.000+07,1,20,2016-09-07T16:30:00.000+07,2016-09-08T16:00:00.000+07,,,,,,,7,100,700,3,2,,7,10,70,3,1,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: 99 Coliform",2016-09-08T16:44:59.791+07,uuid:a2100297-769a-4954-9a37-75e8a92491d9,996,a2100297-769a-4954-9a37-75e8a92491d9,2016-09-08T09:47:18,35,,-1,1
2016-09-08T16:45:23.080+07,4.56E+14,8.99E+18,3.58E+14,ICE106,ICE106,2016-09-07T14:30:00.000+07,1,20,2016-09-07T16:30:00.000+07,2016-09-08T16:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: 120 Coliform",2016-09-08T16:46:54.009+07,uuid:60ff1b17-3049-4bbd-a78f-cbe162f6f005,997,60ff1b17-3049-4bbd-a78f-cbe162f6f005,2016-09-08T09:47:20,36,,-1,2
2016-09-09T16:26:28.328+07,4.56E+14,8.99E+18,3.58E+14,ICE107,ICE107,2016-09-08T14:30:00.000+07,1,20,2016-09-08T16:45:00.000+07,2016-09-09T16:00:00.000+07,,,,,,,7,100,700,3,4,,7,10,70,3,0,0,,,,,,,,"St,Mm","Pt1: 87 Coliform
Pt2: 18 Coliform",2016-09-09T16:28:05.488+07,uuid:9b7fd84a-5ce5-4acc-a185-7ca3a7d75e23,1017,9b7fd84a-5ce5-4acc-a185-7ca3a7d75e23,2016-09-09T09:31:29,7,,-1,2
2016-09-09T16:28:13.217+07,4.56E+14,8.99E+18,3.58E+14,ICE108,ICE108,2016-09-08T14:30:00.000+07,1,20,2016-09-08T16:45:00.000+07,2016-09-09T16:00:00.000+07,,,,,,,7,100,700,3,4,,7,10,70,3,0,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: 88 Coliform",2016-09-09T16:29:43.109+07,uuid:3de2d565-d08d-4b53-b73d-6ce8fd952289,1018,3de2d565-d08d-4b53-b73d-6ce8fd952289,2016-09-09T09:31:31,8,,-1,1
2016-09-09T16:29:48.901+07,4.56E+14,8.99E+18,3.58E+14,ICE109,ICE109,2016-09-08T14:30:00.000+07,1,20,2016-09-08T16:45:00.000+07,2016-09-09T16:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,1,,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-09T16:31:04.704+07,uuid:87c66ccd-e515-4388-986e-7f15cd44d210,1019,87c66ccd-e515-4388-986e-7f15cd44d210,2016-09-09T09:31:33,9,,-1,2
2016-09-14T11:06:05.429+07,4.56E+14,8.99E+18,3.58E+14,ICE110,ICE110,2016-09-13T10:20:00.000+07,1,20,2016-09-13T11:10:00.000+07,2016-09-14T11:00:00.000+07,,,,,,,7,100,700,3,59,,7,10,70,3,8,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-14T11:08:18.180+07,uuid:3a61985a-594f-4468-916d-1f70ec404839,1079,3a61985a-594f-4468-916d-1f70ec404839,2016-09-14T04:14:04,24,,-1,2
2016-09-14T11:08:26.613+07,4.56E+14,8.99E+18,3.58E+14,ICE111,ICE111,2016-09-13T10:20:00.000+07,1,20,2016-09-13T11:10:00.000+07,2016-09-14T11:00:00.000+07,,,,,,,7,100,700,3,140,,7,10,70,3,32,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform 
Pt2: TNTC Coliform",2016-09-14T11:09:48.492+07,uuid:84e452ed-1d77-4f2d-b9a9-43c4552338c3,1080,84e452ed-1d77-4f2d-b9a9-43c4552338c3,2016-09-14T04:14:06,38,,-1,1
2016-09-14T11:09:51.876+07,4.56E+14,8.99E+18,3.58E+14,ICE112,ICE112,2016-09-13T10:20:00.000+07,1,20,2016-09-13T11:10:00.000+07,2016-09-14T11:00:00.000+07,,,,,,,7,100,700,3,19,,7,10,70,3,4,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-14T11:11:08.630+07,uuid:06ce3047-fa1e-4424-9c48-07ce287dff41,1081,06ce3047-fa1e-4424-9c48-07ce287dff41,2016-09-14T04:14:09,39,,-1,1
2016-09-14T11:11:14.675+07,4.56E+14,8.99E+18,3.58E+14,ICE113,ICE113,2016-09-13T10:20:00.000+07,1,20,2016-09-13T11:10:00.000+07,2016-09-14T11:00:00.000+07,,,,,,,7,100,700,3,6,,7,10,70,3,1,0,,,,,,,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-14T11:12:26.201+07,uuid:d8865c6b-942a-498c-8c7d-fbe14d3f8ec2,1082,d8865c6b-942a-498c-8c7d-fbe14d3f8ec2,2016-09-14T04:14:11,40,,-1,2
2016-09-23T14:28:53.049+07,4.56E+14,8.99E+18,3.58E+14,ICE201,ICE201,2016-09-22T10:30:00.000+07,2,20,2016-09-22T12:00:00.000+07,2016-09-23T12:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,1,,0,,,,,,,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-23T14:31:16.560+07,uuid:a286a35d-b422-4b5d-834b-a4d7f125bf16,1159,a286a35d-b422-4b5d-834b-a4d7f125bf16,2016-09-23T07:34:55,71,,-1,2
2016-09-23T14:31:23.446+07,4.56E+14,8.99E+18,3.58E+14,ICE202,ICE202,2016-09-22T10:30:00.000+07,2,20,2016-09-23T12:00:00.000+07,2016-09-23T12:00:00.000+07,,,,,,,7,100,700,3,5,,7,10,70,3,1,0,,,,,,,,St,"Pt1: 47 Coliform
Pt2: 16 Coliform",2016-09-23T14:32:42.168+07,uuid:c4d7e7e2-49c6-4622-81c6-030dfdad6b1a,1160,c4d7e7e2-49c6-4622-81c6-030dfdad6b1a,2016-09-23T07:34:58,72,,-1,1
2016-09-23T14:32:50.221+07,4.56E+14,8.99E+18,3.58E+14,ICE203,ICE203,2016-09-22T10:30:00.000+07,2,20,2016-09-22T12:00:00.000+07,2016-09-23T12:00:00.000+07,,,,,,,7,100,700,3,2,,7,10,70,3,0,0,,,,,,,,St,"Pt1: 25 Coliform
Pt2: 9 Coliform",2016-09-23T14:34:25.455+07,uuid:0a37b525-4229-471b-926a-f4fd1c9f19f4,1161,0a37b525-4229-471b-926a-f4fd1c9f19f4,2016-09-23T07:35:00,73,,-1,1
2016-10-05T15:55:21.802+07,4.56E+14,8.99E+18,3.58E+14,ICE204,ICE204,2016-10-04T10:30:00.000+07,2,20,2016-10-04T12:00:00.000+07,2016-10-05T12:00:00.000+07,,,,,,,7,100,700,2,,,7,10,70,3,138,0,,,,,,,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-10-05T15:57:42.593+07,uuid:d36bc604-7e14-4aa0-a994-c330366ee89d,1257,d36bc604-7e14-4aa0-a994-c330366ee89d,2016-10-05T08:58:38,99,,-1,2
2016-10-05T15:59:29.177+07,4.56E+14,8.99E+18,3.58E+14,ICE205,ICE205,2016-10-04T10:30:00.000+07,2,20,2016-10-04T12:00:00.000+07,2016-10-05T12:00:00.000+07,,,,,,,7,100,700,2,,,7,10,70,3,10,0,,,,,,,,"St,mm","Pt1: TNTC Coliform
Pt2: 40 Coliform",2016-10-05T16:01:46.545+07,uuid:de128096-38f0-4c77-bdcb-260ee12fe361,1258,de128096-38f0-4c77-bdcb-260ee12fe361,2016-10-05T09:14:43,100,,-1,2
2016-10-05T16:01:50.563+07,4.56E+14,8.99E+18,3.58E+14,ICE206,ICE206,2016-10-04T10:30:00.000+07,2,20,2016-10-04T14:00:00.000+07,2016-10-05T12:00:00.000+07,,,,,,,7,100,700,3,24,,7,10,70,3,4,0,,,,,,,,"St,mm","Pt1: TNTC Coliform
Pt2:89 Coliform",2016-10-05T16:04:09.479+07,uuid:82148407-fc71-4334-a111-1496edffaa7b,1259,82148407-fc71-4334-a111-1496edffaa7b,2016-10-05T09:14:44,101,,-1,1
2016-10-06T15:17:03.263+07,4.56E+14,8.99E+18,3.58E+14,ICE207,ICE207,2016-10-05T10:30:00.000+07,2,20,2016-10-05T11:45:00.000+07,2016-10-06T11:15:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-10-06T15:19:03.058+07,uuid:ae10d650-5eee-4157-8c08-cad3a948114f,1292,ae10d650-5eee-4157-8c08-cad3a948114f,2016-10-07T03:19:04,114,,-1,2
2016-10-06T15:19:06.815+07,4.56E+14,8.99E+18,3.58E+14,ICE208,ICE208,2016-10-05T10:30:00.000+07,2,20,2016-10-05T11:45:00.000+07,2016-10-06T11:15:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,mm","Pt1: 44 Coliform
Pt2: 8 Coliform",2016-10-06T15:20:46.883+07,uuid:6db3fbe7-2ae4-4cc0-afba-ab4158d114a4,1293,6db3fbe7-2ae4-4cc0-afba-ab4158d114a4,2016-10-07T03:19:08,115,,-1,2
2016-10-06T15:20:55.729+07,4.56E+14,8.99E+18,3.58E+14,ICE209,ICE209,2016-10-05T10:30:00.000+07,2,20,2016-10-05T11:45:00.000+07,2016-10-06T11:15:00.000+07,,,,,,,7,100,700,3,66,,7,10,70,3,12,0,,,,,,,,"St,mm","Pt1: TNTC Coliform
Pt2:180 Coliform",2016-10-06T15:22:37.876+07,uuid:1cfa5da3-6236-436c-a4aa-c35f5d7aa5a3,1294,1cfa5da3-6236-436c-a4aa-c35f5d7aa5a3,2016-10-07T03:19:10,116,,-1,1
2016-10-06T15:22:45.273+07,4.56E+14,8.99E+18,3.58E+14,ICE210,ICE210,2016-10-05T10:30:00.000+07,2,20,2016-10-05T11:45:00.000+07,2016-10-06T11:15:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,20,0,,,,,,,,"St,mm","Pt1: TDTC
Pt2: 82 Coliform",2016-10-06T15:24:26.295+07,uuid:de9e0e8a-d071-4bf7-b65a-a993c8c4a126,1295,de9e0e8a-d071-4bf7-b65a-a993c8c4a126,2016-10-07T03:19:12,117,,-1,1
2016-10-13T16:34:52.432+07,4.56E+14,8.99E+18,3.58E+14,ICE301,ICE301,2016-10-12T15:15:00.000+07,4,20,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,,,,7,100,700,3,30,,7,10,70,3,2,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-10-13T16:36:40.947+07,uuid:895154d9-2028-4e99-ad23-0f818a84467b,1397,895154d9-2028-4e99-ad23-0f818a84467b,2016-10-13T09:43:59,152,,-1,2
2016-10-13T16:36:47.836+07,4.56E+14,8.99E+18,3.58E+14,ICE302,ICE302,2016-10-12T15:15:00.000+07,4,20,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,,,,7,100,700,3,20,,7,10,70,3,2,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-10-13T16:37:56.183+07,uuid:c48113aa-cc2c-4c12-9496-cd87d0c5a1cc,1398,c48113aa-cc2c-4c12-9496-cd87d0c5a1cc,2016-10-13T09:44:01,153,,-1,1
2016-10-13T16:37:59.830+07,4.56E+14,8.99E+18,3.58E+14,ICE303,ICE303,2016-10-12T15:15:00.000+07,4,20,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,,,,7,100,700,3,9,,7,10,70,3,2,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-10-13T16:39:15.287+07,uuid:36a89be7-b878-4974-8abd-c73c6254c60c,1399,36a89be7-b878-4974-8abd-c73c6254c60c,2016-10-13T09:44:04,154,,-1,1
