deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt,h_dw_e_wt_other,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_notes,h_enum,__version__,meta/instanceID,_uuid,_submission_time,_tags,_notes
enketo.sanipath.org:iB2IiPlkPaFNoBNl,407,2017-06-13T09:34:00.000-04:00,23.70744508 90.42573266 12 0,23.70744508,90.42573266,12,0,7,2,1,3,1,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,2,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:6928f307-71eb-46f5-85c4-b0435c3b80e2,6928f307-71eb-46f5-85c4-b0435c3b80e2,2017-11-26T18:18:57,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,408,2017-06-13T10:14:00.000-04:00,23.70698433 90.42560467 -26 0,23.70698433,90.42560467,-26,0,7,2,1,3,1,4,n/a,4,n/a,2,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:164aa02f-e5a9-4eea-ae83-ac5ecb44f378,164aa02f-e5a9-4eea-ae83-ac5ecb44f378,2017-11-26T18:20:35,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,409,2017-06-13T11:02:00.000-04:00,23.70689807 90.42576476 -56.37355712 0,23.70689807,90.42576476,-56.37355712,0,7,2,1,6,1,4,n/a,3,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:e578139b-b513-4060-9b47-5082b2fe0fe9,e578139b-b513-4060-9b47-5082b2fe0fe9,2017-11-26T18:22:35,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,410,2017-06-13T11:48:00.000-04:00,23.70600177 90.42542773 -41.48942516 0,23.70600177,90.42542773,-41.48942516,0,7,2,1,7,1,2,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:73f7ce4e-defb-44fb-baeb-9fafef10f87c,73f7ce4e-defb-44fb-baeb-9fafef10f87c,2017-11-26T18:24:34,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,411,2017-06-12T11:16:00.000-04:00,23.7063573 90.4262164 0 0,23.7063573,90.4262164,0,0,7,2,1,6,1,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:4031aabc-6c60-4da3-89bc-7894fa914e77,4031aabc-6c60-4da3-89bc-7894fa914e77,2017-11-26T19:09:17,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,412,2017-06-12T12:51:00.000-04:00,23.7063573 90.4262164 0 0,23.7063573,90.4262164,0,0,7,1,1,5,1,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,1,n/a,2,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:ee3e5166-a58f-4fa4-af2d-c278be9bb3b9,ee3e5166-a58f-4fa4-af2d-c278be9bb3b9,2017-11-26T19:09:58,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,413,2017-06-12T13:31:00.000-04:00,23.708592 90.4250378 0 0,23.708592,90.4250378,0,0,7,1,1,4,1,4,n/a,4,n/a,3,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,1,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:4a3599c3-b745-42e1-bee4-b30fea6763e3,4a3599c3-b745-42e1-bee4-b30fea6763e3,2017-11-26T19:26:25,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,414,2017-06-12T12:07:00.000-04:00,23.7063573 90.4262164 0 0,23.7063573,90.4262164,0,0,7,1,1,4,1,4,n/a,3,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:d0cc8f88-baeb-4ba9-8a25-4f11e384da5e,d0cc8f88-baeb-4ba9-8a25-4f11e384da5e,2017-11-26T19:29:00,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,415,2017-06-12T14:12:00.000-04:00,23.70775468 90.42561079 -39 0,23.70775468,90.42561079,-39,0,7,1,1,5,1,3,n/a,2,n/a,1,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,1,n/a,2,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:8d6e5901-e160-4a66-a31c-26fb62f8c1ad,8d6e5901-e160-4a66-a31c-26fb62f8c1ad,2017-11-26T19:31:38,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,416,2017-06-13T09:00:00.000-04:00,23.70779513 90.42551717 0 0,23.70779513,90.42551717,0,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:9ca79c1d-46a6-4cd1-9861-5cab381df2a1,9ca79c1d-46a6-4cd1-9861-5cab381df2a1,2017-11-26T19:36:20,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,417,2017-06-13T09:34:00.000-04:00,23.70726443 90.42590145 -44 0,23.70726443,90.42590145,-44,0,7,2,1,3,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:3bbaac36-57e7-4f45-b63c-66902696aa4d,3bbaac36-57e7-4f45-b63c-66902696aa4d,2017-11-26T19:39:06,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,418,2017-06-13T10:05:00.000-04:00,23.7073319 90.42592735 -24 0,23.7073319,90.42592735,-24,0,7,1,1,5,1,4,n/a,3,n/a,2,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:20ab123e-707f-4e91-96b0-56a22901f61d,20ab123e-707f-4e91-96b0-56a22901f61d,2017-11-26T19:42:05,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,419,2017-06-13T10:49:00.000-04:00,23.70718277 90.42590622 -75 0,23.70718277,90.42590622,-75,0,7,1,1,5,1,4,n/a,4,n/a,2,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,2,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:e5907d3d-7b64-47bf-aa6f-789522aef323,e5907d3d-7b64-47bf-aa6f-789522aef323,2017-11-26T19:45:11,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,420,2017-06-13T12:00:00.000-04:00,23.70777021 90.42573151 -67 0,23.70777021,90.42573151,-67,0,7,1,1,4,1,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:91844083-4949-4ffd-97ac-9512c3fde653,91844083-4949-4ffd-97ac-9512c3fde653,2017-11-26T19:51:38,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,421,2017-06-12T11:10:00.000-04:00,23.706547 90.426104 0 0,23.706547,90.426104,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:a7fc78af-c255-466f-8f01-9932016ef08f,a7fc78af-c255-466f-8f01-9932016ef08f,2017-11-26T19:54:39,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,422,2017-06-12T11:56:00.000-04:00,23.706467 90.426251 0 0,23.706467,90.426251,0,0,7,2,1,3,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:fba6b8ab-682c-44b5-a2d2-27b68669920a,fba6b8ab-682c-44b5-a2d2-27b68669920a,2017-11-27T17:05:33,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,423,2017-06-12T12:37:00.000-04:00,23.706421 90.426115 0 0,23.706421,90.426115,0,0,7,2,1,4,1,4,n/a,4,n/a,3,n/a,1,n/a,2,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:fb7ec69a-62df-41f2-92b0-8aeb641fd448,fb7ec69a-62df-41f2-92b0-8aeb641fd448,2017-11-27T17:08:00,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,424,2017-06-12T13:12:00.000-04:00,23.706683 90.42616 0 0,23.706683,90.42616,0,0,7,2,1,4,1,4,n/a,4,n/a,3,n/a,4,n/a,2,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:a3c6b39f-36f1-4850-9c1a-3268f9beeff0,a3c6b39f-36f1-4850-9c1a-3268f9beeff0,2017-11-27T17:11:11,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,425,2017-11-27T13:12:00.000-05:00,23.706481 90.426348 0 0,23.706481,90.426348,0,0,7,2,1,4,1,2,n/a,2,n/a,4,n/a,4,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:c100d62b-a89f-4b5e-a27e-7aab499d20af,c100d62b-a89f-4b5e-a27e-7aab499d20af,2017-11-27T17:15:07,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,426,2017-06-13T08:29:00.000-04:00,23.706353 90.426262 0 0,23.706353,90.426262,0,0,7,2,1,6,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:be56cfe2-826a-46e7-8a47-b5c01f959c0c,be56cfe2-826a-46e7-8a47-b5c01f959c0c,2017-11-27T17:19:20,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,427,2017-06-13T09:06:00.000-04:00,23.706225 90.426427 0 0,23.706225,90.426427,0,0,7,2,1,6,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:ef364256-8a27-436f-be18-b7953bfca498,ef364256-8a27-436f-be18-b7953bfca498,2017-11-27T17:21:17,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,428,2017-06-13T09:30:00.000-04:00,23.70635 90.426034 0 0,23.70635,90.426034,0,0,7,2,1,5,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,4,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:aac5175f-36e3-4237-abf4-90c05656a143,aac5175f-36e3-4237-abf4-90c05656a143,2017-11-27T17:23:17,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,429,2017-06-13T09:57:00.000-04:00,23.706244 90.426186 0 0,23.706244,90.426186,0,0,7,2,1,4,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:9018c127-23b7-45bc-bf1a-130268178af8,9018c127-23b7-45bc-bf1a-130268178af8,2017-11-27T17:25:49,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,430,2017-06-13T10:41:00.000-04:00,23.70646 90.42621 0 0,23.70646,90.42621,0,0,7,2,1,3,1,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:e8e25fc4-540d-4eba-a274-818beda4f2c5,e8e25fc4-540d-4eba-a274-818beda4f2c5,2017-11-27T17:27:33,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,431,2017-06-12T11:55:00.000-04:00,23.7063573 90.4262164 0 0,23.7063573,90.4262164,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,4,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,1,n/a,1,n/a,4,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:65de2371-61ef-4586-8110-a3db2626f1ae,65de2371-61ef-4586-8110-a3db2626f1ae,2017-11-27T17:29:17,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,432,2017-06-12T12:47:00.000-04:00,23.7063573 90.4262164 0 0,23.7063573,90.4262164,0,0,7,2,1,5,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,4,n/a,1,n/a,1,n/a,4,n/a,1,n/a,4,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:a55a5209-5977-48f5-aa3e-b307a51c8abc,a55a5209-5977-48f5-aa3e-b307a51c8abc,2017-11-27T17:31:59,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,433,2017-06-12T13:50:00.000-04:00,23.706453 90.426034 0 0,23.706453,90.426034,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:02923090-f05c-4e79-bb05-d1b2e94c5c20,02923090-f05c-4e79-bb05-d1b2e94c5c20,2017-11-27T17:33:29,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,434,2017-06-12T14:52:00.000-04:00,23.706881 90.426287 0 0,23.706881,90.426287,0,0,7,2,1,5,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:0800eac6-dc38-4c02-91d3-8513836e2d07,0800eac6-dc38-4c02-91d3-8513836e2d07,2017-11-27T17:34:53,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,435,2017-06-12T15:21:00.000-04:00,23.706789 90.426302 0 0,23.706789,90.426302,0,0,7,2,1,4,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:3e4f832c-e217-4611-b231-a928f207c9bd,3e4f832c-e217-4611-b231-a928f207c9bd,2017-11-27T17:36:55,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,436,2017-06-13T09:12:00.000-04:00,23.706122 90.426466 0 0,23.706122,90.426466,0,0,7,2,1,5,1,3,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:18d5e191-b19b-45d7-b165-a89639c3895a,18d5e191-b19b-45d7-b165-a89639c3895a,2017-11-27T17:38:46,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,437,2017-06-13T09:50:00.000-04:00,23.707112 90.426009 0 0,23.707112,90.426009,0,0,7,2,1,5,1,4,n/a,4,n/a,2,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,1,n/a,2,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:208e4831-5153-4f53-a5cb-ff5ecd7975b1,208e4831-5153-4f53-a5cb-ff5ecd7975b1,2017-11-27T17:49:15,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,438,2017-06-13T10:32:00.000-04:00,23.707215 90.42585 0 0,23.707215,90.42585,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:4a0ab33f-f7ca-4184-a926-04a8f3871440,4a0ab33f-f7ca-4184-a926-04a8f3871440,2017-11-27T17:51:14,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,439,2017-06-13T12:01:00.000-04:00,23.707449 90.425783 0 0,23.707449,90.425783,0,0,7,2,1,5,1,2,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:d5dbe423-ffb5-4b8f-969c-161c72c5564a,d5dbe423-ffb5-4b8f-969c-161c72c5564a,2017-11-27T17:52:41,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,440,2017-06-13T12:17:00.000-04:00,23.707541 90.425738 0 0,23.707541,90.425738,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:e414d151-62bc-4499-a10f-5dcabeacaeea,e414d151-62bc-4499-a10f-5dcabeacaeea,2017-11-27T17:54:11,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,441,2017-06-12T11:34:00.000-04:00,23.70465846 90.42741976 -78 0,23.70465846,90.42741976,-78,0,7,2,1,3,1,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:8f5714a9-ebf2-4645-80fa-83eb3812e322,8f5714a9-ebf2-4645-80fa-83eb3812e322,2017-11-28T22:23:15,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,442,2017-06-12T12:09:00.000-04:00,23.70445896 90.42720054 0 0,23.70445896,90.42720054,0,0,7,2,1,3,1,4,n/a,4,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:8300ae60-8451-4134-8cdb-d80b0429bac9,8300ae60-8451-4134-8cdb-d80b0429bac9,2017-11-28T22:25:10,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,443,2017-06-12T12:45:00.000-04:00,23.70438639 90.42732624 -19 0,23.70438639,90.42732624,-19,0,7,2,1,5,1,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:943605b0-6011-44ad-b74e-540c5ce68334,943605b0-6011-44ad-b74e-540c5ce68334,2017-11-28T22:27:07,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,444,2017-06-12T13:23:00.000-04:00,23.70390826 90.42753908 -6 0,23.70390826,90.42753908,-6,0,7,2,1,5,1,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:7da1a91a-42b7-495c-9490-6c1542598264,7da1a91a-42b7-495c-9490-6c1542598264,2017-11-28T22:28:51,,
