deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt_note,h_dw_e_wt,h_dw_e_wt_other,h_o,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_end,h_notes,h_enum,__version__,_id,_uuid,_submission_time,_index
3.60E+14,257,2017-06-13T10:32:00.614+06,23.779890270413272 90.34031547442713 -30.0 0.0,23.77989027,90.34031547,-30,0,33,2,1,4,1,,4,,4,,,3,,5,,,3,,2,,,4,,4,,,2,,,,,,,,2,,2,,,3,,2,,1,,,3,,2,,,2,,2,,,2,,,,,,,,,,,,,,,f747e55f-b70e-4b97-bdec-5643bfe5da07,2017-06-20T04:36:23,
3.60E+14,258,2017-06-13T11:11:00.988+06,23.779906554353033 90.33987021015464 -2.0 0.0,23.77990655,90.33987021,-2,0,33,2,1,5,1,,4,,4,,,1,,1,,,1,,2,,,4,,4,,,2,,,,,,,,2,,1,,,4,,3,,1,,,3,,1,,,2,,2,,,2,,,,,,,,,,,,,,,9774e026-666c-470f-b4bb-b0fcf5b6cea8,2017-06-20T06:29:10,
3.60E+14,259,2017-06-13T12:00:00.122+06,23.779930161276518 90.33985998870288 11.0 0.0,23.77993016,90.33985999,11,0,33,2,1,11,1,,4,,4,,,2,,3,,,2,,3,,,4,,4,,,2,,,,,,,,2,,1,,,3,,2,,1,,,3,,2,,,2,,2,,,2,,,,,,,,,,,,,,,a87cc271-8465-4241-8b8c-95da102cecef,2017-06-20T04:29:15,
3.60E+14,260,2017-06-13T12:38:00.510+06,23.78004793203355 90.34056941913687 -4.0 0.0,23.78004793,90.34056942,-4,0,33,2,1,6,1,,4,,4,,,1,,2,,,2,,2,,,4,,4,,,2,,,,,,,,2,,1,,,4,,3,,1,,,4,,2,,,1,,2,,,2,,,,,,,,,,,,,,,1f027050-3b29-4114-a172-98fd4bfc2117,2017-06-20T06:28:31,
3.60E+14,261,2017-06-13T10:01:00.756+06,,23.779623,90.339785,,,33,2,1,8,1,,3,,4,,,1,,1,,,2,,2,,,4,,4,,,2,,,,,,,,2,,1,,,1,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,a0d5748c-50dc-4517-8a02-5f94262793f2,2017-06-20T05:46:22,
3.60E+14,262,2017-06-13T10:40:00.382+06,,23.779881,90.340376,,,33,2,1,7,1,,4,,4,,,2,,3,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,1,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,c25e6dec-c6f6-4b8f-8c24-d984c4ffc5a0,2017-06-20T05:07:44,
3.60E+14,263,2017-06-13T11:14:00.882+06,,23.779564,90.340707,,,33,2,1,7,1,,1,,2,,,3,,4,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,2,,2,,1,,,2,,3,,,1,,1,,,2,,,,,,,,,,,,,,,c44d7938-9a73-4be0-9ecb-38d3f449b2e3,2017-06-20T05:46:25,
3.60E+14,264,2017-06-13T12:02:00.664+06,,23.779613,90.339939,,,33,2,1,6,1,,4,,4,,,4,,3,,,1,,2,,,4,,4,,,2,,,,,,,,2,,1,,,1,,1,,1,,,3,,3,,,3,,3,,,1,,1,,1,,2,,,,,,,,,74db37df-15ce-4e75-b282-1a7c29a41ace,2017-06-20T05:05:25,
3.60E+14,265,2017-06-13T12:39:00.002+06,,23.78473,90.335944,,,33,2,1,8,1,,1,,1,,,2,,2,,,2,,2,,,4,,4,,,2,,,,,,,,1,,1,,,1,,1,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,a45c6e7b-09ad-4a0e-8a6a-b47e9bbedcf3,2017-06-20T05:46:27,
3.60E+14,266,2017-06-13T09:55:00.277+06,23.779655994060768 90.33997496256252 -5.9118371438235044 10.0,23.77965599,90.33997496,-5.911837144,10,33,2,1,5,1,,1,,1,,,4,,3,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,1deb4bac-f466-40f9-be4a-f0970ff7f6f6,2017-06-20T06:18:06,
3.60E+14,267,2017-06-13T10:35:00.969+06,23.7909519 90.3552723 0.0 1399.999,23.7909519,90.3552723,0,1399.999,33,2,1,9,1,,4,,4,,,4,,4,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,1,,1,,,1,,1,,,3,,3,,,1,,1,,1,,2,,,,,,,,,00d811a2-fbd9-4f18-863d-80423076160c,2017-06-20T05:19:01,
3.60E+14,268,2017-06-13T11:10:00.428+06,23.7909519 90.3552723 0.0 1399.999,23.7909519,90.3552723,0,1399.999,33,2,1,8,0,,1,,,,,1,,1,,,1,,,,,4,,4,,,2,,,,,,,,1,,,,,1,,,,1,,,1,,,,,1,,,,,2,,,,,,,,,,,,,,,8fe7baee-6aff-48b9-82cc-fed155238369,2017-06-20T06:18:53,
3.60E+14,269,2017-06-13T12:10:00.727+06,23.7828009 90.3420397 0.0 1200.0,23.7828009,90.3420397,0,1200,33,2,1,4,1,,1,,2,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,1,,1,,1,,,3,,2,,,2,,2,,,2,,,,,,,,,,,,,,,d6ad94fe-92bc-4260-980a-6c157790dec8,2017-06-20T05:19:07,
3.60E+14,270,2017-06-13T11:42:00.383+06,23.7796898 90.3395884 0.0 149.6,23.7796898,90.3395884,0,149.6,33,2,1,6,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,2,,2,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,41bb2e4c-03e3-4696-baa3-88eb15b25e6c,2017-06-20T06:18:09,
3.60E+14,271,2017-06-13T09:53:00.040+06,23.779227463671834 90.3408914059943 0.0 0.0,23.77922746,90.34089141,0,0,33,2,1,4,1,,1,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,4,,3,,1,,,4,,4,,,1,,1,,,2,,,,,,,,,,,,,,,fca79109-8666-4801-8df6-2bcab3d6f2a6,2017-06-20T06:07:12,
3.60E+14,272,2017-06-13T10:23:00.293+06,23.779833458830186 90.34050066651788 1.0 0.0,23.77983346,90.34050067,1,0,33,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,1,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,8b0ecc9e-206d-4fbb-8432-f886caef50d9,2017-06-20T05:26:18,
3.60E+14,273,2017-06-13T10:52:00.752+06,23.77968641319022 90.34048252641136 0.0 0.0,23.77968641,90.34048253,0,0,33,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,2,,2,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,be48816c-c20f-41fe-9742-d6119452819d,2017-06-20T06:08:12,
3.60E+14,274,2017-06-13T11:36:00.731+06,23.779985859068027 90.34026210272283 -60.0 0.0,23.77998586,90.3402621,-60,0,33,2,1,6,1,,1,,1,,,1,,1,,,2,,2,,,4,,4,,,2,,,,,,,,2,,2,,,2,,2,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,a0414bec-1094-4e0e-8b03-20fab9fbe020,2017-06-20T05:26:20,
3.60E+14,275,2017-06-13T12:03:00.628+06,23.779887323745335 90.34046385303239 -67.0 0.0,23.77988732,90.34046385,-67,0,33,2,1,3,1,,1,,3,,,1,,1,,,1,,2,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,3fc515aa-2ca2-4fc5-a3ec-925ed615f3f2,2017-06-20T06:07:14,
3.60E+14,276,2017-06-13T09:52:00.092+06,23.77971141102717 90.34064073009341 -74.1521928794682 5.0,23.77971141,90.34064073,-74.15219288,5,33,2,1,4,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,2,,3,,,2,,2,,,2,,,,,,,,,,,,,,,56478092-051a-4d24-96cf-69fe78adac6a,2017-06-15T08:18:42,
3.60E+14,277,2017-06-13T10:34:00.114+06,23.77977526061943 90.34045534218389 45.0 0.0,23.77977526,90.34045534,45,0,33,2,1,6,1,,4,,4,,,1,,1,,,4,,2,,,4,,4,,,2,,,,,,,,2,,1,,,1,,3,,1,,,2,,3,,,2,,2,,,2,,,,,,,,,,,,,,,325a73c9-2f2a-4285-9d7c-4a7a5e73e111,2017-06-20T06:53:01,
3.60E+14,278,2017-06-13T11:43:00.336+06,23.779893564741908 90.34098384489208 -15.0 0.0,23.77989356,90.34098384,-15,0,33,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,153a0433-4986-4e50-90a6-2475c776b6e8,2017-06-19T09:54:09,
3.60E+14,279,2017-06-13T12:29:00.839+06,23.779661774339946 90.34103246653578 -2.0 0.0,23.77966177,90.34103247,-2,0,33,2,1,4,1,,1,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,3,,3,,1,,,2,,2,,,1,,2,,,2,,,,,,,,,,,,,,,f4071612-fd9f-48ae-973a-93c911e1202f,2017-06-20T06:53:18,
3.60E+14,280,2017-06-13T13:11:00.140+06,23.779709751349408 90.34042234449076 0.0 0.0,23.77970975,90.34042234,0,0,33,2,1,3,1,,1,,3,,,3,,3,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,2,,3,,,2,,2,,,2,,,,,,,,,,,,,,,52b779ad-ed13-4a08-8463-d5ab64ba681e,2017-06-19T09:17:52,
3.60E+14,281,2017-06-14T12:50:00.526+06,23.7794454 90.3404267 0.0 64.1,23.7794454,90.3404267,0,64.1,33,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,1,,1,,,1,,1,,,2,,2,,,2,,,,,,,,,,,,,,,b2aa7b38-e957-41b2-ba25-b72dba2d7962,2017-06-20T05:19:09,
3.60E+14,282,2017-06-14T13:14:00.839+06,23.7794454 90.3404267 0.0 45.6,23.7794454,90.3404267,0,45.6,33,2,1,6,1,,4,,2,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,1,,1,,1,,,2,,1,,,2,,2,,,2,,,,,,,,,,,,,,,eb57711b-856a-44c7-9dac-0c3e6ade4d2c,2017-06-20T06:18:35,
3.60E+14,283,2017-06-14T13:35:00.954+06,23.7794454 90.3404267 0.0 42.5,23.7794454,90.3404267,0,42.5,33,2,1,4,1,,1,,1,,,2,,2,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,e361d18e-482a-424e-a99e-79243b4c36c8,2017-06-20T06:19:06,
3.60E+14,284,2017-06-14T12:31:00.919+06,23.77937759404054 90.34045260599486 -161.0 0.0,23.77937759,90.34045261,-161,0,33,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,4,,4,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,7951504d-ac0d-49ca-918e-518cd7e98a24,2017-06-20T05:25:16,
3.60E+14,285,2017-06-14T13:01:00.772+06,23.779534957766007 90.3406807643996 -55.0 0.0,23.77953496,90.34068076,-55,0,33,2,1,4,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,3,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,d19293ce-e12e-40cd-9ee7-1c54a77e4b4c,2017-06-20T05:25:20,
3.60E+14,286,2017-06-14T12:48:00.057+06,23.77906275729365 90.34071115031605 -5.0 0.0,23.77906276,90.34071115,-5,0,33,2,1,4,1,,1,,3,,,6,"slum demolished, could not be reached",6,"slum demolished, could not be reached",,3,,3,,,6,,6,,,2,,,,,,,,2,,2,,,2,,2,,1,,,6,"slum demolished, could not be reached",6,"slum demolished, could not be reached",,2,,2,,,2,,,,,,,,,,,,,,,59493a93-ac39-4d5e-aebf-a5a2a4e3dd5a,2017-06-20T06:14:21,
3.60E+14,287,2017-06-14T13:04:00.618+06,23.779196081130838 90.33994402999605 -69.0 0.0,23.77919608,90.33994403,-69,0,33,2,1,3,1,,2,,2,,,6,"slum demolished, could not be reached",6,"slum demolished, could not be reached",,3,,3,,,6,,6,,,2,,,,,,,,2,,2,,,1,,1,,1,,,1,,1,,,2,,2,,,2,,,,,,,,,,,,,,,6b294d48-85eb-4e32-99c0-b11dda3e5c44,2017-06-20T05:22:11,
3.60E+14,288,2017-06-14T12:46:00.458+06,23.779146130035624 90.34043066620173 0.0 0.0,23.77914613,90.34043067,0,0,33,2,1,4,1,,1,,1,,,6,"slum demolished, could not be reached",6,"slum demolished, could not be reached",,1,,1,,,6,,6,,,2,,,,,,,,2,,2,,,2,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,cfa337fe-5b0e-4c5c-9287-a52334e5c282,2017-06-20T06:52:38,
3.60E+14,289,2017-06-14T13:18:00.035+06,23.778979996408296 90.34000587034271 -46.0 0.0,23.77898,90.34000587,-46,0,33,2,1,4,1,,1,,1,,,6,"slum demolished, could not be reached",6,"slum demolished, could not be reached",,1,,1,,,6,,6,,,2,,,,,,,,1,,2,,,2,,3,,1,,,3,,3,,,1,,2,,,2,,,,,,,,,,,,,,,d91c41c1-2fe9-4b94-850d-f5a2bfd17a53,2017-06-19T09:07:22,
3.60E+14,290,2017-06-14T13:43:00.557+06,23.779211624777048 90.34000947009015 0.0 0.0,23.77921162,90.34000947,0,0,33,2,1,3,1,,1,,1,,,6,"slum demolished, could not be reached",6,"slum demolished, could not be reached",,1,,1,,,6,,6,,,2,,,,,,,,1,,1,,,1,,3,,1,,,2,,2,,,2,,2,,,2,,,,,,,,,,,,,,,41d209e6-3f0f-4e68-a4a6-5c217fea3d0a,2017-06-20T06:53:03,
3.60E+14,291,2017-06-14T12:52:00.334+06,23.78172517185939 90.34002985260777 -39.0 0.0,23.78172517,90.34002985,-39,0,33,2,1,7,1,,3,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,2,,1,,,3,,2,,,1,,2,,,2,,,,,,,,,,,,,,,8fa65426-1cdb-4a38-9cf7-aa3a8f5efa86,2017-06-20T04:30:24,
3.60E+14,292,2017-06-14T13:15:00.484+06,23.781781692545422 90.3398917251992 -53.0 0.0,23.78178169,90.33989173,-53,0,33,2,1,4,1,,2,,2,,,1,,1,,,2,,2,,,4,,4,,,2,,,,,,,,2,,2,,,3,,2,,1,,,3,,3,,,3,,2,,,2,,,,,,,,,,,,,,,f03abeeb-925d-401f-a375-7b396ab24b36,2017-06-20T06:28:58,
3.60E+14,293,2017-06-14T13:37:00.210+06,23.78171213371011 90.33993347522912 -76.0 0.0,23.78171213,90.33993348,-76,0,33,2,1,2,1,,1,,1,,,1,,1,,,2,,2,,,4,,4,,,2,,,,,,,,2,,2,,,2,,1,,1,,,4,,3,,,2,,2,,,2,,,,,,,,,,,,,,,7013ea0e-1387-4613-bf72-541889b57942,2017-06-15T08:15:43,
3.60E+14,294,2017-06-14T12:57:00.337+06,23.781966463100492 90.34018579732162 -28.0 0.0,23.78196646,90.3401858,-28,0,33,2,1,4,1,,1,,1,,,2,,3,,,1,,1,,,4,,4,,,2,,,,,,,,1,,3,,,1,,2,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,7c2fbbd1-3f64-4769-b750-ffcf09ad7304,2017-06-20T05:26:23,
3.60E+14,295,2017-06-14T13:21:00.127+06,23.781861652742798 90.3403138261503 -61.0 0.0,23.78186165,90.34031383,-61,0,33,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,b885aee4-8171-4272-be35-de43724a5e30,2017-06-20T06:07:59,
3.60E+14,296,2017-06-14T13:03:00.720+06,,23.782065,90.340236,,,33,2,1,4,1,,2,,2,,,2,,2,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,2,,2,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,a1bbbf01-6996-46cf-b23e-c5b9745d3c26,2017-06-20T05:05:47,
3.60E+14,297,2017-06-14T13:31:00.044+06,,23.781687,90.339863,,,33,2,1,6,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,1,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,4ac9a376-d30f-42f3-afd8-04b4a076d955,2017-06-20T05:46:32,
3.60E+14,298,2017-06-14T12:52:00.956+06,23.78205367283827 90.3402296929319 0.0 0.0,23.78205367,90.34022969,0,0,33,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,No,,,,29f182c0-ff2f-4f50-a2e6-21a08bd23302,2017-06-19T08:49:57,
3.60E+14,299,2017-06-14T13:33:00.264+06,23.7828009 90.3420397 0.0 1200.0,23.7828009,90.3420397,0,1200,33,2,1,6,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,No,,,,abff6e98-98c2-4bef-8291-b41b1f744401,2017-06-20T05:43:55,
3.60E+14,300,2017-06-14T14:01:00.962+06,23.781795939063446 90.33995721094294 -35.0 0.0,23.78179594,90.33995721,-35,0,33,2,1,6,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,No,,,,68534703-6824-4627-95e3-c87890710560,2017-06-19T09:17:52,
3.60E+14,301,2017-06-12T11:33:00.440+06,23.725284848906142 90.42666095612765 13.0 0.0,23.72528485,90.42666096,13,0,66,2,1,6,1,,,,,,,,,,,,,,,,,4,,4,,,2,,,,,,,,1,,1,,,2,,2,,1,,,,,,,,1,,1,,,2,,,,,,,,,,,,,,,36d4f208-6a29-48da-87a8-52ec8a804f7b,2017-06-19T09:58:13,
3.60E+14,302,2017-06-12T12:30:00.884+06,23.724902104801313 90.4268424766845 65.0 0.0,23.7249021,90.42684248,65,0,66,2,1,4,1,,,,,,,1,,1,,,,,,,,1,,1,,,2,,,,,,,,2,,2,,,1,,2,,1,,,,,,,,1,,1,,,2,,,,,,,,,,,Kono montobbo nai,,,,7134d1a3-80e1-47ea-b311-119961ed8e69,2017-06-20T06:38:41,
3.60E+14,303,2017-06-12T13:18:00.605+06,23.725137434295238 90.42566663383735 -3.0 0.0,23.72513743,90.42566663,-3,0,66,2,1,4,1,,4,,4,,,3,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,2,,2,,1,,,2,,1,,,1,,1,,,2,,,,,,,,,,,Kono Montobbo nai,,,,de6f7d97-c0bd-4c33-a491-04f92f093965,2017-06-19T10:33:13,
3.60E+14,304,2017-06-12T13:53:00.770+06,23.724732541556058 90.42655810105683 0.0 0.0,23.72473254,90.4265581,0,0,66,2,1,5,1,,4,,4,,,4,,1,,,3,,4,,,1,,1,,,2,,,,,,,,2,,2,,,2,,2,,1,,,3,,2,,,2,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,008ecf57-d706-467a-9121-99d9d00f4ff8,2017-06-20T06:39:04,
3.60E+14,305,2017-06-12T14:41:00.999+06,23.724869938139722 90.42686765364805 82.0 0.0,23.72486994,90.42686765,82,0,66,2,1,6,1,,3,,2,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,2,,2,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,1befe273-b8ab-4aa0-92c9-169c4876d9f8,2017-06-19T10:03:02,
3.60E+14,306,2017-06-13T11:47:00.275+06,23.72479163717811 90.42622840001347 69.02588363084942 5.0,23.72479164,90.4262284,69.02588363,5,66,2,1,4,1,,1,,1,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,1,,2,,,,,3,,3,,,2,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,a0ec1bd7-03d0-4be3-9fdc-f13154d4a433,2017-06-20T06:38:43,
3.60E+14,307,2017-06-13T12:15:00.354+06,23.725091670742252 90.42616748123734 -55.0 0.0,23.72509167,90.42616748,-55,0,66,2,1,6,1,,1,,2,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,1,,,3,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,dde0928f-1a68-4a7a-8af5-b85987333644,2017-06-19T10:14:38,
3.60E+14,308,2017-06-13T12:43:00.799+06,23.72487047231599 90.42643949985896 0.0 0.0,23.72487047,90.4264395,0,0,66,2,1,4,1,,1,,2,,,3,,2,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,685b191c-7352-4085-93e4-27768eef1d0a,2017-06-20T06:39:16,
3.60E+14,309,2017-06-13T13:10:00.290+06,23.724907742506744 90.42640140944498 -55.0 0.0,23.72490774,90.42640141,-55,0,66,2,1,4,1,,1,,3,,,3,,2,,,2,,2,,,1,,1,,,2,,,,,,,,2,,1,,,2,,2,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,56fae724-95b7-4582-85bc-138722ad4666,2017-06-19T10:19:14,
3.60E+14,310,2017-06-13T14:07:00.428+06,23.72502941470476 90.42623900800652 -50.0 0.0,23.72502941,90.42623901,-50,0,66,2,1,5,1,,1,,1,,,2,,2,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,2,,2,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Kono Montobbo Nai,,,,ae244251-1f4b-4aac-b7be-1bca27e55466,2017-06-20T06:38:45,
3.60E+14,311,2017-06-12T11:09:00.753+06,23.724500415338216 90.42708633828914 -46.0 0.0,23.72450042,90.42708634,-46,0,66,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,210dec5c-aafc-41c9-a6af-683d0e6e67c0,2017-06-19T05:39:23,
3.60E+14,312,2017-06-12T11:48:00.953+06,23.724414361638733 90.4270920263229 -47.0 0.0,23.72441436,90.42709203,-47,0,66,2,1,6,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,2,,2,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,8d6983a7-6a90-4178-95c9-c8b9e048c7cf,2017-06-19T08:23:39,
3.60E+14,313,2017-06-12T12:22:00.963+06,23.72431086557971 90.42711191438657 -60.0 0.0,23.72431087,90.42711191,-60,0,66,2,1,2,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,2,,,,,,,,1,,1,,,1,,1,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,2b25eebb-8f83-49b4-b257-8b7e5704e3ff,2017-06-19T05:46:11,
3.60E+14,314,2017-06-12T13:01:00.904+06,23.72449259295498 90.42708060439519 -53.0 0.0,23.72449259,90.4270806,-53,0,66,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,1,,1,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,e0d43f25-3663-4d00-97f0-83bcf96df2e8,2017-06-19T08:23:52,
3.60E+14,315,2017-06-12T13:39:00.952+06,23.724327477116773 90.42700553847543 -25.0 0.0,23.72432748,90.42700554,-25,0,66,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,2,,,1,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,b08cf9ec-059f-444f-bb3f-4d2cecf733a2,2017-06-19T07:21:53,
3.60E+14,316,2017-06-13T09:42:00.413+06,23.724592970778208 90.42703174023099 -38.0 0.0,23.72459297,90.42703174,-38,0,66,2,1,6,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,1,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,d9bc0f50-1b07-40b4-9ebf-6904aa630788,2017-06-19T08:29:16,
3.60E+14,317,2017-06-13T10:12:00.027+06,23.72448212115478 90.42697773049144 -52.0 0.0,23.72448212,90.42697773,-52,0,66,2,1,9,1,,4,,4,,,4,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,3,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,f1c4d578-3b16-4bb0-9085-7fea6d3900b4,2017-06-19T06:03:59,
3.60E+14,318,2017-06-13T10:39:00.821+06,23.72450224103448 90.42697381628489 -46.0 0.0,23.72450224,90.42697382,-46,0,66,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,1,,3,,,1,,1,,,2,,,,,,,,,,,,,,,a5f1157f-050b-4b6f-9115-81a4c1cdea0c,2017-06-19T08:36:39,
3.60E+14,319,2017-06-13T11:03:00.870+06,23.724668372901164 90.42710559773195 -37.0 0.0,23.72466837,90.4271056,-37,0,66,2,1,3,1,,6,,6,,,6,,6,,,6,,6,,,1,,1,,,2,,,,,,,,2,,2,,,1,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,1f3230d8-6a4e-4a49-822f-52f8d57688c7,2017-06-19T07:24:01,
3.60E+14,320,2017-06-13T11:30:00.645+06,23.724406696190236 90.4269474384343 -46.0 0.0,23.7244067,90.42694744,-46,0,66,2,1,4,1,,6,,6,,,6,,6,,,6,,6,,,1,,1,,,2,,,,,,,,2,,1,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,8a544ece-e60b-43cb-ae5c-f2d9d15d260f,2017-06-19T08:24:19,
3.60E+14,321,2017-06-12T11:18:00.478+06,,23.723487,90.427777,,,66,2,1,6,1,,,,,,,,,,,,,,,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,Montobbo nai,,,,de3e61e0-07f4-4e32-a47d-6d9b4941a285,2017-06-15T08:38:29,
