lab_start_dt,subscriberid,simserial,deviceid,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubatorms_placed,lab_incubatorms_removed,lab_pcr_date,lab_dna_done,lab_dna_date,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2019-10-31T11:42:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:43:45.000+06:30,59,1,99,FB 1087 UP,FB 1087 UP,2019-10-24T16:00:00.000+06:30,2019-10-24T16:05:00.000+06:30,2019-10-25T16:05:00.000+06:30,2019-10-25T16:28:00.000+06:30,1,1572220800,NA,NA,4,vGpS723vVDancxDf5Dr86o,4760,f61b180f-8974-4f56-bec0-1b3159571b2f,2019-10-31T06:10:55,313
2019-10-31T11:43:45.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:45:10.000+06:30,59,1,11,PLC 1045,PLC 1045,2019-10-24T16:15:00.000+06:30,2019-10-24T16:20:00.000+06:30,2019-10-25T16:20:00.000+06:30,2019-10-25T17:10:00.000+06:30,1,1572220800,NA,NA,4,vGpS723vVDancxDf5Dr86o,4761,8e4386d9-271a-47af-bc97-0e5267819e40,2019-10-31T06:12:22,314
2019-10-31T11:45:11.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:46:21.000+06:30,59,1,99,FB 1088 UP,FB 1088 UP,2019-10-24T16:15:00.000+06:30,2019-10-24T16:20:00.000+06:30,2019-10-25T16:20:00.000+06:30,2019-10-25T17:10:00.000+06:30,1,1572220800,NA,WITH SAMPLE PLC 1045,4,vGpS723vVDancxDf5Dr86o,4762,cfd07c34-d7e9-40c4-85ea-21895b3ec205,2019-10-31T06:13:32,315
2019-10-31T11:46:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:47:50.000+06:30,58,1,11,PLC 1046,PLC 1046,2019-10-24T16:15:00.000+06:30,2019-10-24T16:20:00.000+06:30,2019-10-25T16:20:00.000+06:30,2019-10-25T17:15:00.000+06:30,1,1572220800,NA,NA,6,vGpS723vVDancxDf5Dr86o,4763,bac6c026-040f-4bfe-8ac5-4c49980fa896,2019-10-31T06:15:02,316
2019-10-31T11:47:50.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:49:01.000+06:30,59,1,99,FB 1089 UP,FB 1089 UP,2019-10-24T16:00:00.000+06:30,2019-10-24T16:10:00.000+06:30,2019-10-25T16:10:00.000+06:30,2019-10-25T16:20:00.000+06:30,1,1572220800,NA,SAMPLE - PLC 1046,6,vGpS723vVDancxDf5Dr86o,4764,e4921a68-4de2-46d9-b66d-a692daa6e624,2019-10-31T06:16:12,317
2019-10-31T11:49:01.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:50:01.000+06:30,59,1,11,PLC 1047,PLC 1047,2019-10-24T16:15:00.000+06:30,2019-10-24T16:20:00.000+06:30,2019-10-25T16:20:00.000+06:30,2019-10-25T17:25:00.000+06:30,1,1572220800,NA,NA,6,vGpS723vVDancxDf5Dr86o,4765,2587b179-e6ea-433e-9523-b1bf10941ce1,2019-10-31T06:17:12,318
2019-10-31T11:50:02.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:53:21.000+06:30,59,1,99,FB 1090 UP,FB 1090 UP,2019-10-24T16:05:00.000+06:30,2019-10-24T16:10:00.000+06:30,2019-10-25T16:10:00.000+06:30,2019-10-25T16:20:00.000+06:30,1,1572220800,NA,SAMPLE - PLC 1047( FB NOT TURBID {NT} ),6,vGpS723vVDancxDf5Dr86o,4766,8b96ce19-feb5-4fac-811d-7382ed345ae5,2019-10-31T06:20:32,319
2019-10-31T11:53:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:54:31.000+06:30,59,1,11,PLC 1048,PLC 1048,2019-10-24T16:18:00.000+06:30,2019-10-24T16:30:00.000+06:30,2019-10-25T16:30:00.000+06:30,2019-10-25T17:30:00.000+06:30,1,1572220800,NA,NA,6,vGpS723vVDancxDf5Dr86o,4767,40f95c02-01c1-4ee9-8856-456c8c51062b,2019-10-31T06:21:43,320
2019-10-31T11:54:31.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:55:44.000+06:30,59,1,99,FB 1091 UP,FB 1091 UP,2019-10-24T16:05:00.000+06:30,2019-10-24T16:10:00.000+06:30,2019-10-25T16:10:00.000+06:30,2019-10-25T16:25:00.000+06:30,1,1572220800,NA,WITH SAMPLE PLC1048 AND NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4768,689ca701-77fd-4b24-ad9d-6d0736089fdf,2019-10-31T06:22:56,321
2019-10-31T11:55:44.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:57:16.000+06:30,31,1,98,UPNC 37,UPNC 37,2019-10-24T15:55:00.000+06:30,2019-10-24T16:00:00.000+06:30,2019-10-25T16:00:00.000+06:30,2019-10-25T16:10:00.000+06:30,1,1572220800,NA,NO TURBID,6,vGpS723vVDancxDf5Dr86o,4769,f79f6a61-3226-4436-a466-a50f0a276e96,2019-10-31T06:24:27,322
2019-10-31T11:57:16.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T11:59:18.000+06:30,59,1,11,PLC 1049,PLC 1049,2019-10-28T15:20:00.000+06:30,2019-10-28T15:45:00.000+06:30,2019-10-29T15:45:00.000+06:30,2019-10-29T17:25:00.000+06:30,1,1572393600,NA,PLC SAMPLE TOO DIRTY SO FILTERING WAS NOT POSSIBLE,4,vGpS723vVDancxDf5Dr86o,4770,937e4ce4-52dd-4126-860c-7f369c9ea77a,2019-10-31T06:26:30,323
2019-10-31T11:59:18.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:00:39.000+06:30,59,1,99,FB 1092 UP,FB 1092 UP,2019-10-28T15:00:00.000+06:30,2019-10-28T15:15:00.000+06:30,2019-10-29T15:15:00.000+06:30,2019-10-29T15:20:00.000+06:30,1,1572393600,NA,WITH SAMPLE PLC 1049 AND NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4771,4676fcb7-b71b-40de-a6c3-e22bb1045f5f,2019-10-31T06:27:51,324
2019-10-31T12:00:39.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:02:57.000+06:30,59,1,11,PLC 1050,PLC 1050,2019-10-28T15:20:00.000+06:30,2019-10-28T15:45:00.000+06:30,2019-10-29T15:45:00.000+06:30,2019-10-29T17:25:00.000+06:30,1,1572393600,NA,"SAMPLE TOO DIRTY , FILTRATION WAS NOT POSSIBLE",4,vGpS723vVDancxDf5Dr86o,4772,867839e4-19e2-46c9-81f3-5e7c4eab011e,2019-10-31T06:30:08,325
2019-10-31T12:02:57.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:04:03.000+06:30,59,1,99,FB 1093 UP,FB 1093 UP,2019-10-28T15:00:00.000+06:30,2019-10-28T15:15:00.000+06:30,2019-10-29T15:15:00.000+06:30,2019-10-29T15:30:00.000+06:30,1,1572393600,NA,WITH SAMPLE PLC 1050 AND NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4773,11b31409-4395-40dd-a339-ca31ded341d5,2019-10-31T06:31:14,326
2019-10-31T12:04:03.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:05:04.000+06:30,57,1,11,PLC 1051,PLC 1051,2019-10-28T15:25:00.000+06:30,2019-10-28T15:45:00.000+06:30,2019-10-29T15:45:00.000+06:30,2019-10-29T17:30:00.000+06:30,1,1572393600,NA,"SAMPLE TOO DIRTY , FILTRATION WAS NOT POSSIBLE",6,vGpS723vVDancxDf5Dr86o,4774,26ec2cc6-da22-4a81-a6a2-ad1b6d010b70,2019-10-31T06:32:16,327
2019-10-31T12:05:05.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:06:16.000+06:30,59,1,99,FB 1094 UP,FB 1094 UP,2019-10-28T15:00:00.000+06:30,2019-10-28T15:15:00.000+06:30,2019-10-29T15:15:00.000+06:30,2019-10-29T15:30:00.000+06:30,1,1572393600,NA,WITH SAMPLE PLC 1051 AND NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4775,e270a2c7-7283-4bc8-b0d9-a65ffa86296d,2019-10-31T06:33:27,328
2019-10-31T12:06:16.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:07:32.000+06:30,59,1,11,PLC 1052,PLC 1052,2019-10-28T15:25:00.000+06:30,2019-10-28T15:45:00.000+06:30,2019-10-29T15:45:00.000+06:30,2019-10-29T17:30:00.000+06:30,1,1572393600,NA,"SAMPLE TOO DIRTY , FILTRATION WAS NOT POSSIBLE",6,vGpS723vVDancxDf5Dr86o,4776,ef28e422-4334-4751-b713-b304b8ca06bc,2019-10-31T06:34:44,329
2019-10-31T12:07:32.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:08:56.000+06:30,59,1,99,FB 1095 UP,FB 1095 UP,2019-10-28T15:05:00.000+06:30,2019-10-28T15:15:00.000+06:30,2019-10-29T15:15:00.000+06:30,2019-10-29T15:30:00.000+06:30,1,1572393600,NA,WITH SAMPLE PLC 1052 AND NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4777,edab9e29-859e-43bd-b18f-7b957ef57add,2019-10-31T06:36:10,330
2019-10-31T12:08:56.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:10:08.000+06:30,59,1,11,PLC 1053,PLC 1053,2019-10-28T15:25:00.000+06:30,2019-10-28T15:45:00.000+06:30,2019-10-29T15:45:00.000+06:30,2019-10-29T17:35:00.000+06:30,1,1572393600,NA,18ML FILTERED,4,vGpS723vVDancxDf5Dr86o,4778,d316bce7-130c-4fd6-815f-b1a911d94c5c,2019-10-31T06:37:21,331
2019-10-31T12:10:08.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:12:11.000+06:30,58,1,11,PLC 1053 F,PLC 1053 F,2019-10-28T15:25:00.000+06:30,2019-10-28T15:45:00.000+06:30,2019-10-29T15:45:00.000+06:30,2019-10-29T17:35:00.000+06:30,1,1572393600,NA,18ML AVAILABLE FOR FILTRATION FROM SAMPLE,6,vGpS723vVDancxDf5Dr86o,4779,f94c1532-0826-47dc-a8b8-e528f857cc49,2019-10-31T06:39:23,332
2019-10-31T12:12:11.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:13:23.000+06:30,59,1,99,FB 1096 UP,FB 1096 UP,2019-10-28T15:05:00.000+06:30,2019-10-28T15:15:00.000+06:30,2019-10-29T15:15:00.000+06:30,2019-10-29T15:35:00.000+06:30,1,1572393600,NA,WITH SAMPLE PLC 1053 AND NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4780,bbaa7328-f973-4eb5-9cf6-c8c41425a32f,2019-10-31T06:40:34,333
2019-10-31T12:13:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:15:13.000+06:30,33,1,98,UPNC 38,UPNC 38,2019-10-28T14:55:00.000+06:30,2019-10-28T15:00:00.000+06:30,2019-10-29T15:00:00.000+06:30,2019-10-29T15:10:00.000+06:30,1,1572393600,NA,NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4781,8bc45147-2642-4373-aa62-ca265a18218d,2019-10-31T06:42:25,334
2019-10-31T12:15:13.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:16:24.000+06:30,57,1,12,MO1108,MO1108,2019-10-29T13:00:00.000+06:30,2019-10-29T13:20:00.000+06:30,2019-10-30T13:20:00.000+06:30,2019-10-30T15:45:00.000+06:30,0,NULL,NA,DUPLICATED,4,vGpS723vVDancxDf5Dr86o,4782,9eab173a-2556-4f0f-9979-edc4442ed8d7,2019-10-31T06:43:36,335
2019-10-31T12:16:25.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:17:33.000+06:30,57,1,99,FB 1097 UP,FB 1097 UP,2019-10-29T12:50:00.000+06:30,2019-10-29T13:00:00.000+06:30,2019-10-30T13:00:00.000+06:30,2019-10-30T13:30:00.000+06:30,0,NULL,NA,WITH SAMPLE MO 1108 AND NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4783,af112869-5b3f-4a90-85bf-5ebdcd842834,2019-10-31T06:44:44,336
2019-10-31T12:17:33.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:23:59.000+06:30,55,1,12,MO 1109,MO 1109,2019-10-29T13:00:00.000+06:30,2019-10-29T13:30:00.000+06:30,2019-10-30T13:30:00.000+06:30,2019-10-30T16:00:00.000+06:30,0,NULL,NA,FILTERED TWICE,6,vGpS723vVDancxDf5Dr86o,4784,b3c25f79-007a-4c2b-b430-051e8676edb7,2019-10-31T06:51:11,337
2019-10-31T12:23:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:25:02.000+06:30,55,1,99,FB 1098 UP,FB 1098 UP,2019-10-29T12:50:00.000+06:30,2019-10-29T13:00:00.000+06:30,2019-10-30T13:00:00.000+06:30,2019-10-30T13:30:00.000+06:30,0,NULL,NA,WITH SAMPLE MO 1109 AND NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4785,1317969c-b738-4269-9b8b-142fda462add,2019-10-31T06:52:13,338
2019-10-31T12:25:02.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-10-31T12:25:51.000+06:30,33,1,98,UPNC 39,UPNC 39,2019-10-29T12:45:00.000+06:30,2019-10-29T12:50:00.000+06:30,2019-10-30T12:50:00.000+06:30,2019-10-30T13:10:00.000+06:30,0,NULL,NA,NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4786,9546f513-3e31-4a54-810f-30200911b36c,2019-10-31T06:53:03,339
2019-11-04T13:03:27.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:09:58.000+06:30,59,1,11,PLc1054,PLc1054,2019-10-31T16:00:00.000+06:30,2019-10-31T16:20:00.000+06:30,2019-11-01T16:20:00.000+06:30,2019-11-01T17:15:00.000+06:30,0,NULL,NA,NA,4,vGpS723vVDancxDf5Dr86o,4857,2dd74ecf-a14a-45de-8ee1-abb851af0e1c,2019-11-04T07:37:06,340
2019-11-04T13:17:39.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:37:21.000+06:30,59,1,99,FB1099 UP,FB1099 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample PLc1054 and TURBID,4,vGpS723vVDancxDf5Dr86o,4859,e98608f7-c58d-4aa8-9c25-efd6cd7b0c69,2019-11-04T08:04:29,341
2019-11-04T13:37:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:39:14.000+06:30,59,1,11,PLc1055,PLc1055,2019-10-31T16:00:00.000+06:30,2019-10-31T16:20:00.000+06:30,2019-11-01T16:20:00.000+06:30,2019-11-01T17:15:00.000+06:30,0,NULL,NA,NA,4,vGpS723vVDancxDf5Dr86o,4860,4df30a5a-1920-47e5-93ad-b49b34ec78be,2019-11-04T08:06:23,342
2019-11-04T13:40:50.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:42:28.000+06:30,59,1,99,FB1100 UP,FB1100 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample PLc1055 and TURBID,4,vGpS723vVDancxDf5Dr86o,4862,5fef64f0-504e-4527-b2e8-8936a8c2b04c,2019-11-04T08:09:37,343
2019-11-04T13:42:28.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:44:01.000+06:30,59,1,11,PLc1056,PLc1056,2019-10-31T16:00:00.000+06:30,2019-10-31T16:20:00.000+06:30,2019-11-01T16:20:00.000+06:30,2019-11-01T17:15:00.000+06:30,0,NULL,NA,NA,6,vGpS723vVDancxDf5Dr86o,4863,5ac10c66-94bc-49c6-b80a-66b2a88eeaf5,2019-11-04T08:11:09,344
2019-11-04T13:45:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:46:36.000+06:30,59,1,99,FB1101 UP,FB1101 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample PLc1056 and TURBID,6,vGpS723vVDancxDf5Dr86o,4865,ecf603fd-9833-4f2c-a070-163eabec4171,2019-11-04T08:13:44,345
2019-11-04T13:46:36.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:47:46.000+06:30,59,1,11,PLc1057,PLc1057,2019-10-31T16:00:00.000+06:30,2019-10-31T16:20:00.000+06:30,2019-11-01T16:20:00.000+06:30,2019-11-01T17:15:00.000+06:30,0,NULL,NA,NA,4,vGpS723vVDancxDf5Dr86o,4866,22359a58-b362-4503-b026-e0e332d9359d,2019-11-04T08:14:54,346
2019-11-04T13:49:00.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:50:25.000+06:30,59,1,99,FB1102 UP,FB1102 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample PLc1057 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4868,ebca56d6-6ac5-4154-b8b1-f3c3a7b72a11,2019-11-04T08:17:34,347
2019-11-04T13:50:25.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:52:18.000+06:30,59,1,11,PLc1058,PLc1058,2019-10-31T16:00:00.000+06:30,2019-10-31T16:20:00.000+06:30,2019-11-01T16:20:00.000+06:30,2019-11-01T17:15:00.000+06:30,0,NULL,NA,NA,6,vGpS723vVDancxDf5Dr86o,4869,12f18a31-6a80-4562-8dcb-6969f06d4c0e,2019-11-04T08:19:27,348
2019-11-04T13:53:52.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:55:05.000+06:30,59,1,99,FB1103 UP,FB1103 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample PLc1058 and TURBID,6,vGpS723vVDancxDf5Dr86o,4871,5deed67d-da11-41a2-9d17-30ec06d46f7a,2019-11-04T08:22:13,349
2019-11-04T13:55:05.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:56:23.000+06:30,66,1,12,MO1110,MO1110,2019-10-31T16:30:00.000+06:30,2019-10-31T16:45:00.000+06:30,2019-11-01T16:45:00.000+06:30,2019-11-01T17:55:00.000+06:30,0,NULL,NA,NA,4,vGpS723vVDancxDf5Dr86o,4872,452da634-a2f7-453c-9784-ab49b5e4f7b1,2019-11-04T08:23:31,350
2019-11-04T13:58:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T13:59:57.000+06:30,66,1,99,FB1105 UP,FB1105 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample MO1110 and TURBID,4,vGpS723vVDancxDf5Dr86o,4874,30886e2e-1e98-4ac4-b124-da0209c16bf2,2019-11-04T08:27:05,351
2019-11-04T13:59:57.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:01:13.000+06:30,59,1,12,MO1111,MO1111,2019-10-31T16:30:00.000+06:30,2019-10-31T16:45:00.000+06:30,2019-11-01T16:45:00.000+06:30,2019-11-01T17:58:00.000+06:30,0,NULL,NA,NA,6,vGpS723vVDancxDf5Dr86o,4875,40aa4d33-2421-4624-bf64-3fde2c9760d8,2019-11-04T08:28:22,352
2019-11-04T14:01:14.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:31:09.000+06:30,59,1,99,FB1104 UP,FB1104 UP,2019-10-31T15:20:00.000+06:30,2019-10-31T15:45:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-01T16:00:00.000+06:30,0,NULL,NA,Associated Sample MO1111 and NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4876,7286692a-7bc6-4eed-9446-2e0f64d50217,2019-11-04T08:58:17,353
2019-11-04T14:31:09.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:33:05.000+06:30,33,1,98,UPNC40,UPNC40,2019-10-31T15:15:00.000+06:30,2019-10-31T15:18:00.000+06:30,2019-11-01T15:18:00.000+06:30,2019-11-01T15:30:00.000+06:30,0,NULL,NA,NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4877,d7236ddc-2f73-40cd-95d9-1a8d012e3996,2019-11-04T09:00:08,354
2019-11-04T14:33:05.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:39:41.000+06:30,58,1,99,FB1108 UP,FB1108 UP,2019-11-01T15:00:00.000+06:30,2019-11-01T15:45:00.000+06:30,2019-11-02T15:45:00.000+06:30,2019-11-02T16:00:00.000+06:30,0,NULL,NA,"Associated Sample COa1005, COb1014, COb1015, COb1016and NOT TURBID",4,vGpS723vVDancxDf5Dr86o,4878,b7c2ceea-59ed-488e-ba70-5077c915310c,2019-11-04T09:06:50,355
2019-11-04T14:39:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:40:59.000+06:30,59,1,11,PLc1059,PLc1059,2019-11-01T15:15:00.000+06:30,2019-11-01T16:10:00.000+06:30,2019-11-02T16:10:00.000+06:30,2019-11-02T17:00:00.000+06:30,0,NULL,NA,NA,4,vGpS723vVDancxDf5Dr86o,4879,adcdf411-6c38-4fb6-bad7-fbc74dbd9fdb,2019-11-04T09:08:08,356
2019-11-04T14:40:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:43:06.000+06:30,59,1,99,FB1106 UP,FB1106 UP,2019-11-01T15:05:00.000+06:30,2019-11-01T15:50:00.000+06:30,2019-11-02T15:50:00.000+06:30,2019-11-02T16:00:00.000+06:30,0,NULL,NA,Associated Sample PLc1059 and NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4880,e29b7d41-83b9-4155-9191-982801a4fd2d,2019-11-04T09:10:13,357
2019-11-04T14:43:06.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:44:40.000+06:30,59,1,11,PLc1060,PLc1060,2019-11-01T15:20:00.000+06:30,2019-11-01T16:15:00.000+06:30,2019-11-02T16:15:00.000+06:30,2019-11-02T17:05:00.000+06:30,0,NULL,NA,NA,6,vGpS723vVDancxDf5Dr86o,4881,205bbbba-d946-4a88-87ea-5337fa079f29,2019-11-04T09:11:48,358
2019-11-04T14:44:40.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:46:00.000+06:30,59,1,99,FB1107 UP,FB1107 UP,2019-11-01T15:10:00.000+06:30,2019-11-01T16:00:00.000+06:30,2019-11-02T16:00:00.000+06:30,2019-11-02T16:10:00.000+06:30,0,NULL,NA,Associated Sample PLc1060 and NOT TURBID,6,vGpS723vVDancxDf5Dr86o,4882,74c6e792-38e7-471c-a9ca-572bc60a6eb6,2019-11-04T09:13:09,359
2019-11-04T14:46:00.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019-11-04T14:47:31.000+06:30,33,1,98,UPNC41,UPNC41,2019-11-01T14:50:00.000+06:30,2019-11-01T15:30:00.000+06:30,2019-11-02T15:30:00.000+06:30,2019-11-02T15:45:00.000+06:30,0,NULL,NA,NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4883,819fadec-800d-4291-9416-69d7a597f83e,2019-11-04T09:14:39,360
2019-11-07T11:22:55.000-08:00,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019-11-07T11:33:13.000-08:00,59,1,11,PLc1061,PLc1061,2019-11-04T16:00:00.000-08:00,2019-11-04T16:25:00.000-08:00,2019-11-05T16:25:00.000-08:00,2019-11-05T17:15:00.000-08:00,1,1572998400,NA,NA,4,vGpS723vVDancxDf5Dr86o,4951,442ccfce-4865-43cc-a98d-c6cfa1346f31,2019-11-07T07:03:37,361
2019-11-07T11:33:13.000-08:00,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019-11-07T11:39:57.000-08:00,59,1,99,FB1109UP,FB1109UP,2019-11-04T15:45:00.000-08:00,2019-11-04T16:00:00.000-08:00,2019-11-05T16:00:00.000-08:00,2019-11-05T16:15:00.000-08:00,1,1572998400,NA,Associated Sample PLc1061 and NOT TURBID,4,vGpS723vVDancxDf5Dr86o,4953,7d073198-d4a7-41df-8a55-801936521107,2019-11-07T07:10:20,362
2019-11-07T11:39:57.000-08:00,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019-11-07T11:41:29.000-08:00,59,1,11,PLc1062,PLc1062,2019-11-04T16:00:00.000-08:00,2019-11-04T16:25:00.000-08:00,2019-11-05T16:25:00.000-08:00,2019-11-05T17:15:00.000-08:00,1,1572998400,NA,NA,4,vGpS723vVDancxDf5Dr86o,4954,c614156f-5e62-4c93-9909-5750a52ed7c6,2019-11-07T07:11:53,363
