"col_neighborhood","col_sample_type","col_id","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_rainweek","col_rainmon","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_type","col_dw_type_other","col_dw_container","col_dw_container_lid","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum","col_photo","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes"
280,2,5005,5005,"2018-10-11T09:40:00.000Z","6.696518576902853 -1.620498159894573 289.292725086338 4.0",6.69651857690285,-1.62049815989457,289.292725086338,4,1,0,1,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:a2522475-488e-4f5a-84b1-8d9cb62deb09","a2522475-488e-4f5a-84b1-8d9cb62deb09","2018-10-15T22:24:36",,
280,2,5006,5006,"2018-10-11T09:50:00.000Z","6.696555397540142 -1.6204723270760792 290.9580533017462 4.0",6.69655539754014,-1.62047232707608,290.958053301746,4,1,0,1,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:fec625e9-3eb8-4cb8-a5be-7beb9980cd7a","fec625e9-3eb8-4cb8-a5be-7beb9980cd7a","2018-10-15T22:24:37",,
280,2,5007,5007,"2018-10-11T09:52:00.000Z","6.696564065866686 -1.6204698057736708 291.25174193144915 4.0",6.69656406586669,-1.62046980577367,291.251741931449,4,1,0,1,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:65fbce24-3c40-485d-b244-07c48dab520f","65fbce24-3c40-485d-b244-07c48dab520f","2018-10-15T22:24:38",,
280,7,4001,4001,"2018-10-10T10:49:00.000Z","6.692833715114456 -1.6170690279256756 306.6545479991055 4.0",6.69283371511446,-1.61706902792568,306.654547999105,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,0,50,1,,,,,,,,,,,,,,,,,,,,"Alex Nimako and Hilda Darimaani",1,"uuid:9d94cd0d-a930-4464-8112-62486541fb34","9d94cd0d-a930-4464-8112-62486541fb34","2018-10-15T22:24:42",,
280,2,5008,5008,"2018-10-11T09:59:00.000Z","6.696651725945688 -1.6203543509209888 283.53436620244304 4.0",6.69665172594569,-1.62035435092099,283.534366202443,4,1,0,1,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:15e1fbe1-a803-4447-81f9-d8450028299d","15e1fbe1-a803-4447-81f9-d8450028299d","2018-10-15T22:30:38",,
280,2,5009,5009,"2018-10-11T10:04:00.000Z","6.696703004415611 -1.6201710608880973 284.473413511479 4.0",6.69670300441561,-1.6201710608881,284.473413511479,4,1,0,1,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:eca3cf0e-795c-4f35-9c1e-8f75fc202da8","eca3cf0e-795c-4f35-9c1e-8f75fc202da8","2018-10-15T22:30:38",,
280,7,4002,4002,"2018-10-10T10:55:00.000Z","6.692755338480296 -1.6173844163184443 296.227946719768 4.0",6.6927553384803,-1.61738441631844,296.227946719768,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,0,50,1,,,,,,,,,,,,,,,,,,,,"Alex Nimako and Hilda Darimaani",1,"uuid:a01df099-93b9-4bd8-a720-7ab47cc3df76","a01df099-93b9-4bd8-a720-7ab47cc3df76","2018-10-15T22:31:42",,
280,7,4003,4003,"2018-10-10T10:37:00.000Z","6.691407909404438 -1.6160472554692265 297.2778281047209 4.0",6.69140790940444,-1.61604725546923,297.277828104721,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,0,250,0,,,,,,,,,,,,,,,,,,,,"Alex Nimako and Hilda Darimaani",1,"uuid:68329bc6-05f0-4529-8d40-1040cb24ccc9","68329bc6-05f0-4529-8d40-1040cb24ccc9","2018-10-15T22:31:43",,
280,7,4004,4004,"2018-10-10T11:07:00.000Z","6.69659410299913 -1.61857053392879 311.8906600983094 6.0",6.69659410299913,-1.61857053392879,311.890660098309,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,0,200,0,,,,,,,,,,,,,,,,,,,,"Alex Nimako and Hilda Darimaani",1,"uuid:c42e712f-3bf6-416f-9053-18e2f2dd12b6","c42e712f-3bf6-416f-9053-18e2f2dd12b6","2018-10-15T22:31:43",,
280,7,4005,4005,"2018-10-10T11:49:00.000Z","6.697103639762785 -1.6166438311996987 290.9412439361003 4.0",6.69710363976279,-1.6166438311997,290.9412439361,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,22,0,,1,,,,,,,,,,,,,,,,,,,"Operator not willing to provide number of toilet users","Alex Nimako and Hilda Darimanni",1,"uuid:cedaef1f-301e-4659-af22-c17a923b611f","cedaef1f-301e-4659-af22-c17a923b611f","2018-10-15T22:33:34",,
280,7,4006,4006,"2018-10-10T11:57:00.000Z","6.697201342985806 -1.6165395406356213 289.3660317358843 4.0",6.69720134298581,-1.61653954063562,289.366031735884,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,20,3,,1,,,,,,,,,,,,,,,,,,,"Operator unwilling to provide number of toilet users per day","Alex Nimako and Hilda Darimanni",1,"uuid:3c4c7c3d-5806-40dc-afdf-32d0e96619a7","3c4c7c3d-5806-40dc-afdf-32d0e96619a7","2018-10-15T22:33:34",,
280,3,8009,8009,"2018-10-16T08:24:00.000Z","6.6908202933318375 -1.6164227488433818 297.1360575484206 4.0",6.69082029333184,-1.61642274884338,297.136057548421,4,1,0,1,,,,,,,,,,,,,,,,,4,,0,,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"Tap also used for bathing","Alex and Hilda",1,"uuid:0374fd54-716b-4da5-ba46-ccd377a98e20","0374fd54-716b-4da5-ba46-ccd377a98e20","2018-10-22T14:26:21",,
280,3,8010,8010,"2018-10-16T08:57:00.000Z","6.690293019509448 -1.616558367219817 273.1256339509195 4.0",6.69029301950945,-1.61655836721982,273.12563395092,4,1,0,1,,,,,,,,,,,,,,,,,4,,0,,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"Tap also used for bathing","Alex andHilda",1,"uuid:79dc9366-3a0b-4fb6-af7b-c4a2e8dc8bae","79dc9366-3a0b-4fb6-af7b-c4a2e8dc8bae","2018-10-22T14:26:23",,
280,3,8004,8004,"2018-10-11T10:05:00.000Z","6.68935367017525 -1.61800953166875 277.21794943884265 4.0",6.68935367017525,-1.61800953166875,277.217949438843,4,1,0,1,,,,,,,,,,,,,,,,,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Borehole water","John and Alex",1,"uuid:e0f177c2-0914-4e7e-a782-b1fa088909ab","e0f177c2-0914-4e7e-a782-b1fa088909ab","2018-10-22T14:26:58",,
281,7,4101,4101,"2018-10-17T08:12:00.000Z","6.7245397864507215 -1.6057079588707 311.3709380518045 4.0",6.72453978645072,-1.6057079588707,311.370938051805,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,2,50,0,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:d0b5065e-3fa3-472a-be90-eec7c550bf41","d0b5065e-3fa3-472a-be90-eec7c550bf41","2018-10-23T19:56:42",,
281,7,4102,4102,"2018-10-17T08:40:00.000Z","6.721525637937725 -1.6050989682530716 298.24294840697814 4.0",6.72152563793772,-1.60509896825307,298.242948406978,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,11,9,100,1,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:d97ec204-46f7-4082-ae7b-ad82c44d3753","d97ec204-46f7-4082-ae7b-ad82c44d3753","2018-10-23T19:56:45",,
281,7,4103,4103,"2018-10-17T08:46:00.000Z","6.721619581775468 -1.6052707705218892 284.7693867759168 4.0",6.72161958177547,-1.60527077052189,284.769386775917,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,19,19,120,1,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:801a1b58-2524-4022-a2da-ddee1a34c79a","801a1b58-2524-4022-a2da-ddee1a34c79a","2018-10-23T19:56:46",,
281,7,4104,4104,"2018-10-17T09:01:00.000Z","6.721629517874991 -1.6052803609137534 287.64108801580846 4.0",6.72162951787499,-1.60528036091375,287.641088015808,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,19,17,120,1,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:d64fdec0-95ce-40f7-b9d1-cf1c7278d4e0","d64fdec0-95ce-40f7-b9d1-cf1c7278d4e0","2018-10-23T19:56:48",,
281,6,2101,2101,"2018-10-17T09:19:00.000Z","6.719432800012226 -1.6049328043663496 289.06634913717875 4.0",6.71943280001223,-1.60493280436635,289.066349137179,4,1,1,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:63ff065e-acdd-4b38-ba1c-3da4e2e8d959","63ff065e-acdd-4b38-ba1c-3da4e2e8d959","2018-10-23T19:56:50",,
281,6,2102,2102,"2018-10-17T09:24:00.000Z","6.719290809785316 -1.604318983323407 290.6326534808992 4.0",6.71929080978532,-1.60431898332341,290.632653480899,4,1,1,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:9cf76288-994e-4621-9fc4-6c2e7626d0b8","9cf76288-994e-4621-9fc4-6c2e7626d0b8","2018-10-23T19:56:52",,
281,10,9107,9107,"2018-10-23T08:36:00.000Z","6.725838485263624 -1.6015284375710306 293.78405471511286 4.0",6.72583848526362,-1.60152843757103,293.784054715113,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John Boateng Hilda Darimaani",1,"uuid:0f6984b8-bec4-4715-a0e4-ee6a1da781d6","0f6984b8-bec4-4715-a0e4-ee6a1da781d6","2018-10-23T19:56:53",,
281,6,2103,2103,"2018-10-17T09:29:00.000Z","6.718938747066244 -1.604342275062128 286.4314141044562 4.0",6.71893874706624,-1.60434227506213,286.431414104456,4,1,1,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:615de1c7-4b2d-4875-ba36-57b3337d1914","615de1c7-4b2d-4875-ba36-57b3337d1914","2018-10-23T20:00:59",,
281,6,2104,2104,"2018-10-17T09:43:00.000Z","6.71856501912723 -1.6045636551859528 282.4640339382104 4.0",6.71856501912723,-1.60456365518595,282.46403393821,4,1,1,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:a1ed170f-0789-4ca2-aeb3-747fb5560dda","a1ed170f-0789-4ca2-aeb3-747fb5560dda","2018-10-23T20:01:02",,
281,7,4105,4105,"2018-10-17T10:00:00.000Z","6.718292448452824 -1.6010075702554796 289.18558293211515 4.0",6.71829244845282,-1.60100757025548,289.185582932115,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,8,100,1,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:3b7e8a97-dff3-45fd-b858-4e831f126995","3b7e8a97-dff3-45fd-b858-4e831f126995","2018-10-23T20:01:03",,
281,6,2105,2105,"2018-10-17T11:11:00.000Z","6.722745745131999 -1.606671691161541 308.51746691147247 4.0",6.722745745132,-1.60667169116154,308.517466911472,4,1,1,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:3069d507-9d02-40b8-9778-4524bce82aab","3069d507-9d02-40b8-9778-4524bce82aab","2018-10-23T20:01:08",,
281,7,4106,4106,"2018-10-18T08:26:00.000Z","6.72596549812588 -1.607710121427826 291.4798832915836 4.0",6.72596549812588,-1.60771012142783,291.479883291584,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,10,6,120,1,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:e10fae92-8815-474c-a18c-e8d4cb60de22","e10fae92-8815-474c-a18c-e8d4cb60de22","2018-10-23T20:03:12",,
281,7,4107,4107,"2018-10-18T08:29:00.000Z","6.725941770546373 -1.6076975249048586 290.84491169659253 4.0",6.72594177054637,-1.60769752490486,290.844911696593,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,10,9,120,1,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:1bafd99f-dd3c-48fe-b7ef-662c6f0673a2","1bafd99f-dd3c-48fe-b7ef-662c6f0673a2","2018-10-23T20:03:14",,
281,7,4108,4108,"2018-10-18T08:59:00.000Z","6.726150940291679 -1.600552822902781 293.8462554098352 4.0",6.72615094029168,-1.60055282290278,293.846255409835,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,6,4,50,1,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:17aadc0a-3a39-46b4-a28c-eecf5e1a4428","17aadc0a-3a39-46b4-a28c-eecf5e1a4428","2018-10-23T20:03:16",,
281,7,4109,4109,"2018-10-18T09:12:00.000Z","6.726355418941536 -1.6003722253344208 290.6566589653992 4.0",6.72635541894154,-1.60037222533442,290.656658965399,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,8,7,150,0,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani
John Boateng",1,"uuid:ff04b550-ad3d-4172-bf21-b4f0f0ff9c29","ff04b550-ad3d-4172-bf21-b4f0f0ff9c29","2018-10-23T20:03:18",,
281,6,2106,2106,"2018-10-18T09:19:00.000Z","6.72632543506162 -1.6003814852273364 289.52480703777786 4.0",6.72632543506162,-1.60038148522734,289.524807037778,4,1,0,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:33efcf93-c5d5-4cfb-8153-4d051bd2613a","33efcf93-c5d5-4cfb-8153-4d051bd2613a","2018-10-23T20:03:20",,
281,6,2107,2107,"2018-10-18T09:35:00.000Z","6.727438580961859 -1.6009241148395992 282.1099320449832 4.0",6.72743858096186,-1.6009241148396,282.109932044983,4,1,0,1,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:79f6101b-43b2-4c8a-aebd-5cd26d2c9a56","79f6101b-43b2-4c8a-aebd-5cd26d2c9a56","2018-10-23T20:03:22",,
281,6,2108,2108,"2018-10-18T09:50:00.000Z","6.727418245908159 -1.6007093342693002 295.66342402316246 4.0",6.72741824590816,-1.6007093342693,295.663424023162,4,1,0,1,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:27929d82-16df-42cf-84ad-7651ddbbf1c9","27929d82-16df-42cf-84ad-7651ddbbf1c9","2018-10-23T20:05:31",,
281,6,2109,2109,"2018-10-18T09:53:00.000Z","6.727433509599624 -1.600599983108759 291.67083323119067 4.0",6.72743350959962,-1.60059998310876,291.670833231191,4,1,0,1,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani John Boateng",1,"uuid:43e79fc4-3ec5-4f71-ad3c-a2f919f3cb83","43e79fc4-3ec5-4f71-ad3c-a2f919f3cb83","2018-10-23T20:05:33",,
281,6,2110,2110,"2018-10-18T10:06:00.000Z","6.727533461675737 -1.6008213308861456 284.49416255537767 4.0",6.72753346167574,-1.60082133088615,284.494162555378,4,1,0,1,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:22dea43b-150e-4e22-b1d8-3ee872a9a862","22dea43b-150e-4e22-b1d8-3ee872a9a862","2018-10-23T20:05:35",,
281,8,3101,3101,"2018-10-22T08:53:00.000Z","6.72484770143876 -1.6045501060161405 314.66477017638636 4.0",6.72484770143876,-1.60455010601614,314.664770176386,4,2,0,1,,2,2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:55b58428-f200-42c2-adcd-42d1c87ff824","55b58428-f200-42c2-adcd-42d1c87ff824","2018-10-23T20:07:47",,
281,10,9101,9101,"2018-10-22T09:02:00.000Z","6.72464276286199 -1.6041548224392737 307.88305086330774 4.0",6.72464276286199,-1.60415482243927,307.883050863308,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John Boateng Hilda Darimaani",1,"uuid:188e9045-358e-4218-bcb5-5e7ed653681c","188e9045-358e-4218-bcb5-5e7ed653681c","2018-10-23T20:07:48",,
281,10,9102,9102,"2018-10-22T09:06:00.000Z","6.724059197942977 -1.604041975611495 313.45321797767076 4.0",6.72405919794298,-1.60404197561149,313.453217977671,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John Boateng Hilda Darimaani",1,"uuid:39832f38-93d5-4042-95fc-0d3978e5a71b","39832f38-93d5-4042-95fc-0d3978e5a71b","2018-10-23T20:07:50",,
281,10,9103,9103,"2018-10-22T09:15:00.000Z","6.722403580468918 -1.6052552184557076 294.4743348315272 4.0",6.72240358046892,-1.60525521845571,294.474334831527,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"John Boateng Hilda Darimaani",1,"uuid:508bcfae-477c-4922-bc27-589a0382d48c","508bcfae-477c-4922-bc27-589a0382d48c","2018-10-23T20:07:51",,
281,8,3102,3102,"2018-10-22T09:30:00.000Z","6.722992410640572 -1.6066680169847307 296.2911844292659 4.0",6.72299241064057,-1.60666801698473,296.291184429266,4,1,0,1,,4,2,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:1144adbc-4798-453c-88e3-72c3232a0c88","1144adbc-4798-453c-88e3-72c3232a0c88","2018-10-23T20:07:53",,
281,10,9104,9104,"2018-10-22T09:56:00.000Z","6.719250501979618 -1.6032972902958105 307.7008268583352 4.0",6.71925050197962,-1.60329729029581,307.700826858335,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John Boateng Hilda Darimaani",1,"uuid:745d8c35-edcd-425e-a03c-653c5899accd","745d8c35-edcd-425e-a03c-653c5899accd","2018-10-23T20:09:49",,
281,10,9105,9105,"2018-10-22T10:04:00.000Z","6.719704082088158 -1.603373603490153 291.07544902688477 4.0",6.71970408208816,-1.60337360349015,291.075449026885,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John Boateng Hilda Darimaani",1,"uuid:80a44f30-682a-49c3-8779-072e6bafaaef","80a44f30-682a-49c3-8779-072e6bafaaef","2018-10-23T20:09:51",,
281,8,3103,3103,"2018-10-22T10:28:00.000Z","6.724106163184688 -1.6031922912649366 319.3232019186471 4.0",6.72410616318469,-1.60319229126494,319.323201918647,4,1,0,1,,4,2,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:607b9f32-bc81-4c86-a115-ebe5a1d093c1","607b9f32-bc81-4c86-a115-ebe5a1d093c1","2018-10-23T20:09:52",,
281,8,3104,3104,"2018-10-22T11:09:00.000Z","6.7246452499263905 -1.6045434127400813 313.99994826270176 4.0",6.72464524992639,-1.60454341274008,313.999948262702,4,1,0,1,,4,2,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:de9090e9-8d3d-4072-93a0-ccc7883083b1","de9090e9-8d3d-4072-93a0-ccc7883083b1","2018-10-23T20:09:54",,
281,8,3105,3105,"2018-10-22T11:23:00.000Z","6.724316017118492 -1.6048998046674123 315.1172060051378 4.0",6.72431601711849,-1.60489980466741,315.117206005138,4,1,0,1,,2,2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:4282e246-3d76-48f9-9466-caabac01ffda","4282e246-3d76-48f9-9466-caabac01ffda","2018-10-23T20:09:56",,
281,10,9106,9106,"2018-10-23T07:54:00.000Z","6.726492506380603 -1.6041644479718407 307.8618657051803 4.0",6.7264925063806,-1.60416444797184,307.86186570518,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John Boateng Hilda Darimaani",1,"uuid:a937beaf-f4c6-4dee-9f5f-f34743daa39e","a937beaf-f4c6-4dee-9f5f-f34743daa39e","2018-10-23T20:09:58",,
281,8,3106,3106,"2018-10-23T08:14:00.000Z","6.727093293435773 -1.6023001171866669 311.6818800904481 4.0",6.72709329343577,-1.60230011718667,311.681880090448,4,1,1,,,4,2,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:392520de-1c28-4142-9e28-e85ff3d437fc","392520de-1c28-4142-9e28-e85ff3d437fc","2018-10-23T20:11:24",,
281,8,3107,3107,"2018-10-23T08:47:00.000Z","6.725263854183397 -1.6015134728577496 291.9829646240619 4.0",6.7252638541834,-1.60151347285775,291.982964624062,4,1,1,,,4,2,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani
John Boateng",1,"uuid:7f02cd2a-cd5d-429e-8cc8-5c5d8c409817","7f02cd2a-cd5d-429e-8cc8-5c5d8c409817","2018-10-23T20:11:26",,
281,8,3108,3108,"2018-10-23T08:58:00.000Z","6.724543704150256 -1.6011709766908382 289.3710221351735 4.0",6.72454370415026,-1.60117097669084,289.371022135174,4,1,1,,,4,3,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng Hilda Darimaani",1,"uuid:cc68d7e1-8cf2-48c3-b6bb-6f9b859e3fa2","cc68d7e1-8cf2-48c3-b6bb-6f9b859e3fa2","2018-10-23T20:11:28",,
281,8,3109,3109,"2018-10-23T09:22:00.000Z","6.721182581789003 -1.600358892129316 296.3613817941829 4.0",6.721182581789,-1.60035889212932,296.361381794183,4,1,1,,,4,2,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Children were playing at the scene during sampling","Hilda Darimaani 
John Boateng",1,"uuid:0276730f-c926-4df4-9834-5f111fd4ec12","0276730f-c926-4df4-9834-5f111fd4ec12","2018-10-23T20:11:30",,
281,8,3110,3110,"2018-10-23T09:37:00.000Z","6.719763946115253 -1.6015232661335326 300.0068703643121 4.0",6.71976394611525,-1.60152326613353,300.006870364312,4,1,1,,,4,3,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Children were seen playing at the scene","John Boateng Hilda Darimaani",1,"uuid:c07d8807-19a1-462a-a597-f0c0b1f43ada","c07d8807-19a1-462a-a597-f0c0b1f43ada","2018-10-23T20:11:31",,
281,10,9108,9108,"2018-10-23T09:50:00.000Z","6.720535013223736 -1.601566360296278 296.2892417812557 4.0",6.72053501322374,-1.60156636029628,296.289241781256,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"Hilda Darimaani 
John Boateng",1,"uuid:68931d8d-a357-47fa-8c09-8d58490d0a5c","68931d8d-a357-47fa-8c09-8d58490d0a5c","2018-10-23T20:14:19",,
281,10,9109,9109,"2018-10-23T10:15:00.000Z","6.72623700615601 -1.6043929084818778 318.3036067446362 4.0",6.72623700615601,-1.60439290848188,318.303606744636,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Hilda Darimaani 
John Boateng",1,"uuid:dbbaf2c2-81d4-4073-9344-4cb3c299cec1","dbbaf2c2-81d4-4073-9344-4cb3c299cec1","2018-10-23T20:14:21",,
281,10,9110,9110,"2018-10-23T10:24:00.000Z","6.726393060872853 -1.60370691756502 312.2593212874204 4.0",6.72639306087285,-1.60370691756502,312.25932128742,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Hilda Darimaani 
John Boateng",1,"uuid:fc5a9aff-78f0-4d6c-b736-8f67d4d47a84","fc5a9aff-78f0-4d6c-b736-8f67d4d47a84","2018-10-23T20:14:22",,
281,3,8102,8102,"2018-10-17T09:18:00.000Z","6.722118372155121 -1.6060539894434438 299.56222824082033 4.0",6.72211837215512,-1.60605398944344,299.56222824082,4,1,1,,,,,,,,,,,,,,,,,,4,,1,1,80,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Ransford Mensah and John Marfo",1,"uuid:1cfd7a9a-680e-44a5-9cee-12d3f3615bf4","1cfd7a9a-680e-44a5-9cee-12d3f3615bf4","2018-10-23T20:25:20",,
281,2,5102,5102,"2018-10-17T10:17:00.000Z","6.7258983157527314 -1.6015465449228719 295.747130181949 4.0",6.72589831575273,-1.60154654492287,295.747130181949,4,1,1,,,,,,,,,,,,,,,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ransford and John",1,"uuid:49d195db-527f-403f-bdd8-123f1266f067","49d195db-527f-403f-bdd8-123f1266f067","2018-10-23T20:25:22",,
281,2,5103,5103,"2018-10-17T10:30:00.000Z","6.725875077443597 -1.6015109141805701 296.0212893240653 4.0",6.7258750774436,-1.60151091418057,296.021289324065,4,1,1,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ransford Mensah and John Marfo",1,"uuid:0daa3783-d28b-4dd5-a906-29d366991f08","0daa3783-d28b-4dd5-a906-29d366991f08","2018-10-23T20:25:24",,
281,3,8104,8104,"2018-10-17T10:44:00.000Z","6.7252885138639655 -1.6016703148963676 305.50684864548157 4.0",6.72528851386397,-1.60167031489637,305.506848645482,4,1,1,,,,,,,,,,,,,,,,,,4,,1,1,80,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,"Ransford Mensah and John Marfo",1,"uuid:a555ff0e-4d9b-489f-bca8-036f0a24243b","a555ff0e-4d9b-489f-bca8-036f0a24243b","2018-10-23T20:29:11",,
