"sample_type_name","sample_id","neighb_id","neighborhood","age","pop","p","r","n.response","mu","sigma","n.sample","exposure","dose","popDose","deployment_id","country","city","citylabel","date","pathway","neighb_pop","neighb_pop_label","perDose"
"Raw Produce",2,601,"Mataheko","Children","c",0.0863230858935306,1.10309316263944,221,4.55685769062139,1.90132388660738,10,0.929,1776625804.75882,1776625804.75882,6,"Ghana","Accra","Accra 18",2018-10-01,"Raw Produce","Accra 601 Children","Accra 601",7.63615083516342
"Street Food",10,601,"Mataheko","Adults","a",0.0962939887871406,0.80731477181263,227,3.64141656630411,2.08259153476165,10,0.842,584888069.736427,584888069.736427,6,"Ghana","Accra","Accra 18",2018-10-01,"Street Food","Accra 601 Adults","Accra 601",1.45831131751685
"Street Food",10,601,"Mataheko","Children","c",0.0869184225643157,0.885357642298845,221,3.64141656630411,2.08259153476165,10,0.89,343436280.775201,343436280.775201,6,"Ghana","Accra","Accra 18",2018-10-01,"Street Food","Accra 601 Children","Accra 601",1.47613033382851
"Bathing Water",9,602,"Osu Alata","Adults","a",0.257459380338045,6.68537996739892,220,0.412010727439811,1.56548337674786,5,1,6553.91620853826,6553.91620853826,6,"Ghana","Accra","Accra 18",2018-10-01,"Bathing Water","Accra 602 Adults","Accra 602",0.000454908156862095
"Bathing Water",9,602,"Osu Alata","Children","c",0.427608848689816,17.9318362459113,218,0.412010727439811,1.56548337674786,5,1,8039.30691198858,8039.30691198858,6,"Ghana","Accra","Accra 18",2018-10-01,"Bathing Water","Accra 602 Children","Accra 602",0.000820522011359843
"Open Drain Water",1,602,"Osu Alata","Adults","a",0.00973172469679241,0.187141783037813,220,6.61264672745427,1.18869350711056,11,0.564,1387558.07847302,1387558.07847302,6,"Ghana","Accra","Accra 18",2018-10-01,"Open Drain Water","Accra 602 Adults","Accra 602",0.0963105825483316
"Open Drain Water",1,602,"Osu Alata","Children","c",0.0137315361984622,0.258276441391175,218,6.61264672745427,1.18869350711056,11,0.69,19477352.0704209,19477352.0704209,6,"Ghana","Accra","Accra 18",2018-10-01,"Open Drain Water","Accra 602 Children","Accra 602",1.98793207819359
"Municipal Drinking Water",3,602,"Osu Alata","Adults","a",0.051164612402634,0.46813254941234,220,0.303353434888821,0.801839231199501,10,0.751,1459.81914077123,1459.81914077123,6,"Ghana","Accra","Accra 18",2018-10-01,"Municipal Drinking Water","Accra 602 Adults","Accra 602",0.000101326232064898
"Municipal Drinking Water",3,602,"Osu Alata","Children","c",0.0334536149022165,0.396668686173904,218,0.303353434888821,0.801839231199501,10,0.746,700.789519116721,700.789519116721,6,"Ghana","Accra","Accra 18",2018-10-01,"Municipal Drinking Water","Accra 602 Children","Accra 602",7.15252237612751e-05
"Floodwater",6,602,"Osu Alata","Adults","a",0.0445667422563208,0.505933803446549,440,4.61479407656824,1.5593268539453,5,0.805,470872.418952653,470872.418952653,6,"Ghana","Accra","Accra 18",2018-10-01,"Floodwater","Accra 602 Adults","Accra 602",0.0326833144347938
"Floodwater",6,602,"Osu Alata","Children","c",0.0401919667049979,0.474412661216976,436,4.61479407656824,1.5593268539453,5,0.79,2660846.65558693,2660846.65558693,6,"Ghana","Accra","Accra 18",2018-10-01,"Floodwater","Accra 602 Children","Accra 602",0.271576054212645
"Public Latrine",7,602,"Osu Alata","Adults","a",0.00107482224051317,0.208768916496226,219,0.570112093749011,1.14558268332791,10,0.768,2046.86736728069,2046.86736728069,6,"Ghana","Accra","Accra 18",2018-10-01,"Public Latrine","Accra 602 Adults","Accra 602",0.000142073324065048
"Public Latrine",7,602,"Osu Alata","Children","c",0.00144991683775059,0.224392803362505,217,0.570112093749011,1.14558268332791,10,0.789,2176.09841719026,2176.09841719026,6,"Ghana","Accra","Accra 18",2018-10-01,"Public Latrine","Accra 602 Children","Accra 602",0.000222100819105096
"Ocean",4,602,"Osu Alata","Adults","a",0.0396063633300588,0.208469047060341,220,2.96715125886113,0.775479927974244,10,0.46,341.584846743727,341.584846743727,6,"Ghana","Accra","Accra 18",2018-10-01,"Ocean","Accra 602 Adults","Accra 602",2.37094476187799e-05
"Ocean",4,602,"Osu Alata","Children","c",0.0135231948767723,0.096454126958566,218,2.96715125886113,0.775479927974244,10,0.337,4771.94465306238,4771.94465306238,6,"Ghana","Accra","Accra 18",2018-10-01,"Ocean","Accra 602 Children","Accra 602",0.000487042685108793
"Raw Produce",2,602,"Osu Alata","Adults","a",0.0975618214223832,1.16971257150062,220,3.37983739558179,1.67559710964737,10,0.949,100575640.047641,100575640.047641,6,"Ghana","Accra","Accra 18",2018-10-01,"Raw Produce","Accra 602 Adults","Accra 602",6.98096795618058
"Raw Produce",2,602,"Osu Alata","Children","c",0.0803632460434796,0.939258035628475,218,3.37983739558179,1.67559710964737,10,0.911,51317719.1328983,51317719.1328983,6,"Ghana","Accra","Accra 18",2018-10-01,"Raw Produce","Accra 602 Children","Accra 602",5.23768013614866
"Street Food",10,602,"Osu Alata","Adults","a",0.0843644511703748,0.943039667687977,220,2.63633980591625,1.60856894771708,10,0.901,13751710.7915559,13751710.7915559,6,"Ghana","Accra","Accra 18",2018-10-01,"Street Food","Accra 602 Adults","Accra 602",0.954507993516521
"Street Food",10,602,"Osu Alata","Children","c",0.0711460636666609,0.771052803450904,218,2.63633980591625,1.60856894771708,10,0.866,3814393.1762365,3814393.1762365,6,"Ghana","Accra","Accra 18",2018-10-01,"Street Food","Accra 602 Children","Accra 602",0.389311366682063
"Bathing Water",9,701,"FanteNewTown","Adults","a",0.321571463787549,10.7513797136868,240,1.47333340032361,2,3,1,754434.705119109,754434.705119109,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Bathing Water","Kumasi 701 Adults","Kumasi 701",1.60983657677716
"Bathing Water",9,701,"FanteNewTown","Children","c",0.590200179873166,28.6420007127351,238,1.47333340032361,2,3,1,19189606.5989646,19189606.5989646,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Bathing Water","Kumasi 701 Children","Kumasi 701",3.67000579575221
"Open Drain Water",1,701,"FanteNewTown","Adults","a",0.0136205361728519,0.26337719792099,240,6.97063153431415,0.779686708884394,10,0.655,660478.651309577,660478.651309577,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 701 Adults","Kumasi 701",1.40935018477277
"Open Drain Water",1,701,"FanteNewTown","Children","c",0.00745454618149174,0.289752154296313,238,6.97063153431415,0.779686708884394,10,0.758,17490133.8923558,17490133.8923558,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 701 Children","Kumasi 701",3.34498221328264
"Municipal Drinking Water",3,701,"FanteNewTown","Adults","a",0.0281221038417298,0.603995829537213,240,0.834327272373139,0.696137691233098,10,0.882,5567.8836774852,5567.8836774852,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 701 Adults","Kumasi 701",0.0118809258620215
"Municipal Drinking Water",3,701,"FanteNewTown","Children","c",0.0181980600445279,0.646751110769117,236,0.834327272373139,0.696137691233098,10,0.919,2348.06742533798,2348.06742533798,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 701 Children","Kumasi 701",0.000449067103870297
"Floodwater",6,701,"FanteNewTown","Adults","a",0.0433244850769693,0.634964385900904,480,4.33387939504748,1.309313756064,6,0.86,36702.1521762084,36702.1521762084,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 701 Adults","Kumasi 701",0.0783162102946652
"Floodwater",6,701,"FanteNewTown","Children","c",0.0290437913788898,0.666347846791607,476,4.33387939504748,1.309313756064,6,0.913,1610452.05913693,1610452.05913693,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 701 Children","Kumasi 701",0.30799841363775
"Public Latrine",7,701,"FanteNewTown","Adults","a",0.00430401979913992,0.29690447274914,240,1.4491573064108,0.760215178838674,10,0.807,1463.4195361121,1463.4195361121,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 701 Adults","Kumasi 701",0.00312269077816561
"Public Latrine",7,701,"FanteNewTown","Children","c",0.00736055423603608,0.364274634211092,238,1.4491573064108,0.760215178838674,10,0.823,901.439288024319,901.439288024319,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 701 Children","Kumasi 701",0.000172399960077686
"Raw Produce",2,701,"FanteNewTown","Adults","a",0.0514309489692867,0.783404717585333,240,2.7220564430716,1.19236018347405,8,0.888,1527734.96566736,1527734.96566736,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 701 Adults","Kumasi 701",3.25992907095178
"Raw Produce",2,701,"FanteNewTown","Children","c",0.0350070178241916,0.738480639121583,238,2.7220564430716,1.19236018347405,8,0.943,1389674.54344835,1389674.54344835,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 701 Children","Kumasi 701",0.265774788157456
"Street Food",10,701,"FanteNewTown","Adults","a",0.0852328617974646,1.36601803390134,240,2.24951118143635,0.762850932089924,9,0.966,51621.9988864928,51621.9988864928,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 701 Adults","Kumasi 701",0.110152649937685
"Street Food",10,701,"FanteNewTown","Children","c",0.0750375683128689,1.80838915100481,238,2.24951118143635,0.762850932089924,9,0.994,51150.5725000264,51150.5725000264,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 701 Children","Kumasi 701",0.00978252975448018
"Bathing Water",9,702,"MoshieZongo","Adults","a",0.398904906657834,16.7132856127965,240,1.23692162044395,1.51144265499035,10,1,14551.2165074876,14551.2165074876,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Bathing Water","Kumasi 702 Adults","Kumasi 702",0.00143273779201282
"Bathing Water",9,702,"MoshieZongo","Children","c",0.682833327542318,38.7104581499731,240,1.23692162044395,1.51144265499035,10,1,29634.9285903361,29634.9285903361,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Bathing Water","Kumasi 702 Children","Kumasi 702",0.00142409806930406
"Open Drain Water",1,702,"MoshieZongo","Adults","a",0.0198264247063059,0.371854436042265,240,7.2881017996129,0.744815184929092,10,0.797,857017.910576859,857017.910576859,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 702 Adults","Kumasi 702",0.0843834567565881
"Open Drain Water",1,702,"MoshieZongo","Children","c",0.00403703081042107,0.27071310856718,235,7.2881017996129,0.744815184929092,10,0.782,52526831.9330383,52526831.9330383,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 702 Children","Kumasi 702",2.52416197712357
"Municipal Drinking Water",3,702,"MoshieZongo","Adults","a",0.0249124841701848,0.645369881043711,240,0.359577238497518,1.3064197813417,10,0.913,36164.5899213643,36164.5899213643,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 702 Adults","Kumasi 702",0.00356082769343186
"Municipal Drinking Water",3,702,"MoshieZongo","Children","c",0.0238385178924651,0.782413978489265,240,0.359577238497518,1.3064197813417,10,0.952,13949.297270284,13949.297270284,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 702 Children","Kumasi 702",0.000670329515058719
"Floodwater",6,702,"MoshieZongo","Adults","a",0.0288610465675519,0.435998081063099,480,5.26064877112076,0.67380695757194,10,0.77,14692.9965295407,14692.9965295407,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 702 Adults","Kumasi 702",0.00144669769671518
"Floodwater",6,702,"MoshieZongo","Children","c",0.0145170161857994,0.458447346904882,480,5.26064877112076,0.67380695757194,10,0.871,671087.42748731,671087.42748731,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 702 Children","Kumasi 702",0.0322489155627847
"Public Latrine",7,702,"MoshieZongo","Adults","a",0.0349289186804615,0.714098793848068,240,1.47592252991022,1.84879590840463,8,0.911,146393.895955276,146393.895955276,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 702 Adults","Kumasi 702",0.0144141946583771
"Public Latrine",7,702,"MoshieZongo","Children","c",0.0314299165206816,0.68215647238867,240,1.47592252991022,1.84879590840463,8,0.904,1849981.88255867,1849981.88255867,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 702 Children","Kumasi 702",0.0889003534855287
"Raw Produce",2,702,"MoshieZongo","Adults","a",0.048707029903093,0.60833080023197,240,3.69591175076577,1.70373359084058,10,0.845,79199440.089813,79199440.089813,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 702 Adults","Kumasi 702",7.79811302130933
"Raw Produce",2,702,"MoshieZongo","Children","c",0.0802661839011931,1.12272503180963,240,3.69591175076577,1.70373359084058,10,0.939,116246445.617986,116246445.617986,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 702 Children","Kumasi 702",5.58618989964488
"Street Food",10,702,"MoshieZongo","Adults","a",0.0228791574731133,0.577954540869368,240,2.02809849896229,0.190087948061738,10,0.897,12819.9456300883,12819.9456300883,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 702 Adults","Kumasi 702",0.00126227388523329
"Street Food",10,702,"MoshieZongo","Children","c",0.0820914732184763,2.06346970087879,240,2.02809849896229,0.190087948061738,10,0.994,5666.62749347052,5666.62749347052,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 702 Children","Kumasi 702",0.000272308173387946
"Bathing Water",9,703,"Dakodwom","Adults","a",0.542824111727185,26.3548456228,240,2.27485113131779,0.736292215792356,8,1,3091.70178665306,3091.70178665306,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Bathing Water","Kumasi 703 Adults","Kumasi 703",0.000329867040390492
"Bathing Water",9,703,"Dakodwom","Children","c",0.6075539798297,30.4370054664045,239,2.27485113131779,0.736292215792356,8,1,6263.0804443482,6263.0804443482,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Bathing Water","Kumasi 703 Children","Kumasi 703",0.000529781743710283
"Open Drain Water",1,703,"Dakodwom","Adults","a",0.0262109578602118,0.48539204148651,239,6.65844332832094,1.28026672351196,10,0.833,27882011.5784485,27882011.5784485,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 703 Adults","Kumasi 703",2.97485245155966
"Open Drain Water",1,703,"Dakodwom","Children","c",0.0297168853728979,0.563533990409584,239,6.65844332832094,1.28026672351196,10,0.866,59528201.741166,59528201.741166,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 703 Children","Kumasi 703",5.03537433354083
"Municipal Drinking Water",3,703,"Dakodwom","Adults","a",0.00104409748105905,0.331684350794051,240,-0.0906086410233068,0.238732638758507,10,0.885,245.793439604191,245.793439604191,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 703 Adults","Kumasi 703",2.62247655384015e-05
"Municipal Drinking Water",3,703,"Dakodwom","Children","c",0.0127031498408695,0.856636714531804,239,-0.0906086410233068,0.238732638758507,10,0.979,102.360904116285,102.360904116285,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 703 Children","Kumasi 703",8.65850898010143e-06
"Floodwater",6,703,"Dakodwom","Adults","a",0.0562081251347712,0.687299691082291,479,5.14200049812415,1.33231392685235,10,0.863,227176.726905075,227176.726905075,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 703 Adults","Kumasi 703",0.0242384679121659
"Floodwater",6,703,"Dakodwom","Children","c",0.0772857871433167,1.11566411392494,474,5.14200049812415,1.33231392685235,10,0.939,19425876.9721498,19425876.9721498,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 703 Children","Kumasi 703",1.64319699656644
"Public Latrine",7,703,"Dakodwom","Adults","a",0.0969820366313021,1.71096450709919,240,0.708959746406332,1.33039647165249,4,0.979,863.623647570997,863.623647570997,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 703 Adults","Kumasi 703",9.21437435736278e-05
"Public Latrine",7,703,"Dakodwom","Children","c",0.122690065543169,2.21129529728495,238,0.708959746406332,1.33039647165249,4,0.992,671.475191567841,671.475191567841,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 703 Children","Kumasi 703",5.67987751407572e-05
"Raw Produce",2,703,"Dakodwom","Adults","a",0.0897252068074798,0.879051593056385,240,3.65596596051689,1.44881292108163,10,0.876,44172997.2908115,44172997.2908115,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 703 Adults","Kumasi 703",4.71300820292612
"Raw Produce",2,703,"Dakodwom","Children","c",0.144467795029133,1.43862461246754,239,3.65596596051689,1.44881292108163,10,0.941,13233522.9811004,13233522.9811004,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 703 Children","Kumasi 703",1.11939786542006
"Surface Water",5,703,"Dakodwom","Adults","a",0.00435710064829755,0.112582415537738,239,2.34163658944445,2,3,0.453,454127.409945574,454127.409945574,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Surface Water","Kumasi 703 Adults","Kumasi 703",0.0484528182264031
"Surface Water",5,703,"Dakodwom","Children","c",0.0131594031715407,0.196227820205584,238,2.34163658944445,2,3,0.578,1630288.24094375,1630288.24094375,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Surface Water","Kumasi 703 Children","Kumasi 703",0.137902898535647
"Street Food",10,703,"Dakodwom","Adults","a",0.0518894071430879,0.791076365142224,240,2.69775234860357,1.13365418891665,10,0.921,1000115.65292727,1000115.65292727,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 703 Adults","Kumasi 703",0.106706666180914
"Street Food",10,703,"Dakodwom","Children","c",0.213343945759195,3.60613188773438,239,2.69775234860357,1.13365418891665,10,0.997,448302.726484816,448302.726484816,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 703 Children","Kumasi 703",0.0379210521495891
"Open Drain Water",1,704,"Ahodwo","Adults","a",0.0182126126943055,0.325172755187328,240,6.1796685288556,1.29154011925505,10,0.722,4314145.65924926,4314145.65924926,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 704 Adults","Kumasi 704",2.98592357544173
"Open Drain Water",1,704,"Ahodwo","Children","c",0.0162407457231987,0.334926528264071,239,6.1796685288556,1.29154011925505,10,0.763,16917456.8844014,16917456.8844014,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Open Drain Water","Kumasi 704 Children","Kumasi 704",4.26022733322622
"Municipal Drinking Water",3,704,"Ahodwo","Adults","a",0.0114732207824736,0.449013677938056,239,-0.0168983978812406,0.975679602570404,6,0.862,2626.92303053558,2626.92303053558,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 704 Adults","Kumasi 704",0.00181815636913659
"Municipal Drinking Water",3,704,"Ahodwo","Children","c",0.0231847079161025,0.711816860500211,240,-0.0168983978812406,0.975679602570404,6,0.939,1212.50810872332,1212.50810872332,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Municipal Drinking Water","Kumasi 704 Children","Kumasi 704",0.000305339048406523
"Floodwater",6,704,"Ahodwo","Adults","a",0.0630074833663845,0.592129678387009,480,5.07399060774408,1.28004975250918,10,0.791,154031.257606708,154031.257606708,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 704 Adults","Kumasi 704",0.106608723898034
"Floodwater",6,704,"Ahodwo","Children","c",0.0387712496591585,0.592210265632894,479,5.07399060774408,1.28004975250918,10,0.852,3744924.26621789,3744924.26621789,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Floodwater","Kumasi 704 Children","Kumasi 704",0.943063063722899
"Public Latrine",7,704,"Ahodwo","Adults","a",0.0283821724128221,0.461079037539068,240,0.183098108893447,0.882173774006589,4,0.817,20.8071174692832,20.8071174692832,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 704 Adults","Kumasi 704",1.44011045281512e-05
"Public Latrine",7,704,"Ahodwo","Children","c",0.0140843148229604,0.313932081644332,240,0.183098108893447,0.882173774006589,4,0.743,24.9525544287251,24.9525544287251,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Public Latrine","Kumasi 704 Children","Kumasi 704",6.28366043061036e-06
"Raw Produce",2,704,"Ahodwo","Adults","a",0.0298734836111077,0.540215370612774,240,3.64046146192949,1.10950546300437,10,0.855,5640207.83277372,5640207.83277372,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 704 Adults","Kumasi 704",3.90372297749466
"Raw Produce",2,704,"Ahodwo","Children","c",0.0689093178601811,0.912835548608414,240,3.64046146192949,1.10950546300437,10,0.934,9001382.34679739,9001382.34679739,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Raw Produce","Kumasi 704 Children","Kumasi 704",2.26676712538305
"Street Food",10,704,"Ahodwo","Adults","a",0.0616323950663209,0.79997519070554,240,2.12773468337618,0.38769995885127,10,0.879,10332.3164309355,10332.3164309355,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 704 Adults","Kumasi 704",0.0071512437587522
"Street Food",10,704,"Ahodwo","Children","c",0.0545542723115526,1.05786900220156,239,2.12773468337618,0.38769995885127,10,0.952,7906.11207240019,7906.11207240019,7,"Ghana","Kumasi","Kumasi 18",2018-10-01,"Street Food","Kumasi 704 Children","Kumasi 704",0.00199095141666625
"Municipal Drinking Water",3,801,"Intervention","Adults","a",0.14678410187574,4.34242379671679,87,0.374807465043126,0.998160279048085,29,1,9694.19207823734,9694.19207823734,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Municipal Drinking Water","Maputo 801 Adults","Maputo 801",0.000960858438021298
"Municipal Drinking Water",3,801,"Intervention","Children","c",0.241991943899178,9.84762696071316,58,0.374807465043126,0.998160279048085,29,1,3893.04717133527,3893.04717133527,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Municipal Drinking Water","Maputo 801 Children","Maputo 801",0.000388226390639721
"Floodwater",6,801,"Intervention","Adults","a",0.0859668968771787,1.5606845605814,87,5.90872781306183,0.893972324749808,5,0.974,57380.1114389278,57380.1114389278,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Floodwater","Maputo 801 Adults","Maputo 801",0.00568733978094655
"Floodwater",6,801,"Intervention","Children","c",0.123962462669447,2.40840463290176,58,5.90872781306183,0.893972324749808,5,0.99,1141838.65575324,1141838.65575324,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Floodwater","Maputo 801 Children","Maputo 801",0.113867590220837
"Raw Produce",2,801,"Intervention","Adults","a",0.932685377114369,98.2526650678811,87,3.8811972710669,1.53545570078116,15,0.997,79652569.2716778,79652569.2716778,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Raw Produce","Maputo 801 Adults","Maputo 801",7.89491715009257
"Raw Produce",2,801,"Intervention","Children","c",0.975611255840642,281.714235821592,58,3.8811972710669,1.53545570078116,15,1,78061299.4473875,78061299.4473875,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Raw Produce","Maputo 801 Children","Maputo 801",7.78450791869324
"Open Drain Water",1,802,"Control","Adults","a",0.0291847814360877,0.228901145276823,49,5.03917254079866,1.14315656042524,7,0.56,9936.19639213561,9936.19639213561,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Open Drain Water","Maputo 802 Adults","Maputo 802",2.46649559180877e-08
"Open Drain Water",1,802,"Control","Children","c",0.0176114711709767,0.136592037111523,36,5.03917254079866,1.14315656042524,7,0.451,82105.3320710826,82105.3320710826,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Open Drain Water","Maputo 802 Children","Maputo 802",1.55698103475956e-06
"Municipal Drinking Water",3,802,"Control","Adults","a",0.406344522689419,83.9278020989808,49,0.57130793434218,0.957304201644665,9,1,15395.5687232347,15395.5687232347,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Municipal Drinking Water","Maputo 802 Adults","Maputo 802",3.8216940256236e-08
"Municipal Drinking Water",3,802,"Control","Children","c",0.357232856766825,184.464938579127,36,0.57130793434218,0.957304201644665,9,1,7217.88838553589,7217.88838553589,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Municipal Drinking Water","Maputo 802 Children","Maputo 802",1.36874366667944e-07
"Floodwater",6,802,"Control","Adults","a",0.0953576340547531,1.17209090975186,49,5.36905563715461,1.65394919728396,5,0.947,669038.258772543,669038.258772543,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Floodwater","Maputo 802 Adults","Maputo 802",1.66077626778793e-06
"Floodwater",6,802,"Control","Children","c",0.174899085293724,2.80856073472101,36,5.36905563715461,1.65394919728396,5,0.99,4318304.48235334,4318304.48235334,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Floodwater","Maputo 802 Children","Maputo 802",8.18889347590785e-05
"Raw Produce",2,802,"Control","Adults","a",0.864427280759534,64.4865577097879,49,5.20188349736394,2.47678742492936,7,1,5119882944580.9,5119882944580.9,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Raw Produce","Maputo 802 Adults","Maputo 802",12.7092583670958
"Raw Produce",2,802,"Control","Children","c",0.951346117934919,210.840792422299,36,5.20188349736394,2.47678742492936,7,1,621922823581.283,621922823581.283,8,"Mozambique","Maputo","Maputo 16",2016-05-01,"Raw Produce","Maputo 802 Children","Maputo 802",11.793655990111
"Open Drain Water",1,901,"Makindye","Adults","a",0.0159198804534027,0.246818424287364,176,6.03879705741765,1.25608748080738,9,0.644,224170.440420018,224170.440420018,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 901 Adults","Kampala 901",0.00601566974116494
"Open Drain Water",1,901,"Makindye","Children","c",0.0242606819532831,0.347527096532154,176,6.03879705741765,1.25608748080738,9,0.723,8169662.14724954,8169662.14724954,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 901 Children","Kampala 901",0.456709866627855
"Floodwater",6,901,"Makindye","Adults","a",0.0915846467271561,0.626815887215585,352,4.96144108375362,1.01909220369397,10,0.774,28262.2988897281,28262.2988897281,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 901 Adults","Kampala 901",0.000758425847440655
"Floodwater",6,901,"Makindye","Children","c",0.0702095610476589,0.673592376023595,352,4.96144108375362,1.01909220369397,10,0.825,393206.309501308,393206.309501308,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 901 Children","Kampala 901",0.0219814721750804
"Public Latrine",7,901,"Makindye","Adults","a",0.0165676863830417,0.424521120156387,176,0.490796288910044,1.15580522802426,7,0.814,796.757228123837,796.757228123837,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 901 Adults","Kampala 901",2.13811791567993e-05
"Public Latrine",7,901,"Makindye","Children","c",0.00344213492937537,0.251130055043987,175,0.490796288910044,1.15580522802426,7,0.754,645.468445789453,645.468445789453,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 901 Children","Kampala 901",3.6083720780086e-05
"Raw Produce",2,901,"Makindye","Adults","a",0.149428255525387,0.621693077949277,176,3.67777949750853,1.31366792761258,9,0.702,2053684.32770589,2053684.32770589,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 901 Adults","Kampala 901",0.0551111317127153
