col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_odw_type,col_odw_container,col_odw_container_lid,col_odw_id,col_odw_cl_free,col_odw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
381,1,1408,1408,2019-10-11T08:54:00.000+02:00,-15.46034136 28.2831785 1296.0 4.5509996,-15.46034136,28.2831785,1296,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2,3,1,n/a,0,0,0,0,0,0,1,1,3,n/a,n/a,n/a,Nchimunya,1,uuid:26387ed8-da69-45f5-9269-5f11ef3fa9d3,26387ed8-da69-45f5-9269-5f11ef3fa9d3,2019-10-11T07:52:47,,
381,9,1207,1207,2019-10-11T09:36:00.000+02:00,-15.45045608 28.27468643 1281.0 4.5509996,-15.45045608,28.27468643,1281,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1207,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:ab489a16-9d59-479b-8720-b4b8dadb01f4,ab489a16-9d59-479b-8720-b4b8dadb01f4,2019-10-11T07:52:48,,
381,9,1208,1208,2019-10-11T09:37:00.000+02:00,-15.45045123 28.27469737 1282.0 4.5509996,-15.45045123,28.27469737,1282,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1208,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:ba0646b3-2f6f-455b-84b7-c204a2657a10,ba0646b3-2f6f-455b-84b7-c204a2657a10,2019-10-11T07:52:49,,
381,9,1201,1201,2019-10-11T09:49:00.000+02:00,-15.44851411 28.2762046 1295.0 4.5509996,-15.44851411,28.2762046,1295,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1201,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:c9bda4e7-d886-485d-8d1a-27aad15e9e22,c9bda4e7-d886-485d-8d1a-27aad15e9e22,2019-10-11T07:52:49,,
381,9,1200,1200,2019-10-11T09:50:00.000+02:00,-15.44861627 28.2775354 1268.0 7.585,-15.44861627,28.2775354,1268,7.585,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:ee0455cf-a386-4a49-9ad9-2a5f658d56d7,ee0455cf-a386-4a49-9ad9-2a5f658d56d7,2019-10-11T07:52:50,,
381,5,1907,1907,2019-10-11T09:59:00.000+02:00,-15.44188916 28.28058791 1278.0 4.5509996,-15.44188916,28.28058791,1278,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Ngwenya Dam,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:9820ff78-2f9a-4574-af1d-806aec4997e7,9820ff78-2f9a-4574-af1d-806aec4997e7,2019-10-11T08:16:00,,
381,5,1908,1908,2019-10-11T10:00:00.000+02:00,-15.44182413 28.28058871 1277.0 4.5509996,-15.44182413,28.28058871,1277,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Ngwenya Dam,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:76751865-eb13-48f5-bc2f-2feffb2187ab,76751865-eb13-48f5-bc2f-2feffb2187ab,2019-10-11T08:16:00,,
381,11,1302,1302,2019-10-11T10:14:00.000+02:00,-15.44006143 28.2799648 1284.0 4.5509996,-15.44006143,28.2799648,1284,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,1302,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:ffb00d8e-db9d-4998-b606-fe96aa148125,ffb00d8e-db9d-4998-b606-fe96aa148125,2019-10-11T08:16:01,,
382,11,2301,2301,2019-10-14T07:26:00.000+02:00,-15.32325584 28.30271843 1223.0 7.585,-15.32325584,28.30271843,1223,7.585,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2301,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:c1952277-8fd1-4579-8e75-8ff36484b47f,c1952277-8fd1-4579-8e75-8ff36484b47f,2019-10-14T15:14:32,,
382,8,2601,2601,2019-10-14T07:30:00.000+02:00,-15.3232337 28.30276068 1221.0 4.5509996,-15.3232337,28.30276068,1221,4.5509996,1,0,0,0,4,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:edbaa3ff-154f-4134-8229-719b4b750287,edbaa3ff-154f-4134-8229-719b4b750287,2019-10-14T15:14:32,,
382,1,2401,2401,2019-10-14T07:33:00.000+02:00,-15.32324398 28.30266943 1221.0 4.5509996,-15.32324398,28.30266943,1221,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,2,n/a,0,0,0,0,0,0,0,0,n/a,n/a,n/a,n/a,Chilufya,1,uuid:20769426-440b-4821-9c84-1c71f34ea6dd,20769426-440b-4821-9c84-1c71f34ea6dd,2019-10-14T15:14:33,,
382,7,2501,2501,2019-10-14T07:49:00.000+02:00,-15.32300876 28.30153929 1223.0 7.585,-15.32300876,28.30153929,1223,7.585,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,4,0,20,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:9fdf3a20-fcd9-4223-9f27-2ade7ab4c41a,9fdf3a20-fcd9-4223-9f27-2ade7ab4c41a,2019-10-14T15:14:34,,
382,11,2302,2302,2019-10-14T08:15:00.000+02:00,-15.32678394 28.30715321 1226.0 6.068,-15.32678394,28.30715321,1226,6.068,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2302,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:8ee299ff-278b-454f-b7d1-716cf61ca618,8ee299ff-278b-454f-b7d1-716cf61ca618,2019-10-14T15:14:35,,
382,2,2701,2701,2019-10-14T08:45:00.000+02:00,-15.33174384 28.3114516 1213.0 4.5509996,-15.33174384,28.3114516,1213,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:995cbff9-8e75-4820-bbeb-bfaa12878f41,995cbff9-8e75-4820-bbeb-bfaa12878f41,2019-10-14T15:14:36,,
382,7,2502,2502,2019-10-14T09:00:00.000+02:00,-15.32795998 28.31058306 1200.0 4.5509996,-15.32795998,28.31058306,1200,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,6,n/a,100,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:c43d7522-2cb3-4563-9815-d0b762f2b0fc,c43d7522-2cb3-4563-9815-d0b762f2b0fc,2019-10-14T15:14:36,,
382,8,2602,2602,2019-10-14T09:11:00.000+02:00,-15.32798898 28.31098724 1202.0 4.5509996,-15.32798898,28.31098724,1202,4.5509996,1,0,0,0,4,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:b6ea62d0-28b9-4aa7-bc1e-9125ffc8cb51,b6ea62d0-28b9-4aa7-bc1e-9125ffc8cb51,2019-10-14T15:14:37,,
382,1,2402,2402,2019-10-14T09:15:00.000+02:00,-15.32822434 28.31051597 1217.0 7.585,-15.32822434,28.31051597,1217,7.585,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,2,1,n/a,0,0,0,0,1,0,0,0,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:e3adff59-1a54-4a2e-984d-239f8c779c3a,e3adff59-1a54-4a2e-984d-239f8c779c3a,2019-10-14T15:14:37,,
382,2,2702,2702,2019-10-14T09:31:00.000+02:00,-15.33007884 28.31158733 1191.0 4.5509996,-15.33007884,28.31158733,1191,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:d8a7af3d-df01-4d96-81f6-0c1f89ed1353,d8a7af3d-df01-4d96-81f6-0c1f89ed1353,2019-10-14T15:14:38,,
382,11,2304,2304,2019-10-15T07:18:00.000+02:00,-15.33415879 28.30938993 1214.0 4.5509996,-15.33415879,28.30938993,1214,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,2304,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:c0ba266b-1964-4d80-a4ea-b40f09582646,c0ba266b-1964-4d80-a4ea-b40f09582646,2019-10-15T06:52:19,,
382,8,2604,2604,2019-10-15T07:21:00.000+02:00,-15.33413902 28.30936107 1237.0 4.5509996,-15.33413902,28.30936107,1237,4.5509996,1,0,0,0,2,2,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:a00cc018-9c9a-4102-9462-548bb2b7c218,a00cc018-9c9a-4102-9462-548bb2b7c218,2019-10-15T06:52:20,,
382,7,2504,2504,2019-10-15T07:24:00.000+02:00,-15.33415426 28.30940598 1220.0 4.5509996,-15.33415426,28.30940598,1220,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,9,1,50,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:a096c78e-6bac-4e05-8409-bb4d66322d91,a096c78e-6bac-4e05-8409-bb4d66322d91,2019-10-15T06:52:20,,
382,2,2704,2704,2019-10-15T07:37:00.000+02:00,-15.33558566 28.30823574 1237.0 4.5509996,-15.33558566,28.30823574,1237,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:b474a715-3abb-4f3c-931e-09a005f38c9d,b474a715-3abb-4f3c-931e-09a005f38c9d,2019-10-15T06:52:22,,
382,8,2603,2603,2019-10-15T07:59:00.000+02:00,-15.33254006 28.29863649 1242.0 4.5509996,-15.33254006,28.29863649,1242,4.5509996,1,0,0,0,2,3,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:c2aa3105-ad58-4267-87a9-a006f1b83866,c2aa3105-ad58-4267-87a9-a006f1b83866,2019-10-15T06:52:22,,
382,7,2503,2503,2019-10-15T08:01:00.000+02:00,-15.33254016 28.29860869 1246.0 6.068,-15.33254016,28.29860869,1246,6.068,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,2,2,25,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Nchimunya
",1,uuid:68fa3dbe-8082-47c1-8e5d-6acec14c3d78,68fa3dbe-8082-47c1-8e5d-6acec14c3d78,2019-10-15T06:52:23,,
382,3,2101,2101,2019-10-15T08:16:00.000+02:00,-15.33483002 28.29356008 1233.0 4.5509996,-15.33483002,28.29356008,1233,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2101,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:73752462-c2bc-4480-9979-1214220b7d48,73752462-c2bc-4480-9979-1214220b7d48,2019-10-15T06:52:24,,
382,3,2102,2102,2019-10-15T08:19:00.000+02:00,-15.33483739 28.2935032 1233.0 4.5509996,-15.33483739,28.2935032,1233,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2102,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:c13e189b-cd58-427b-8d40-02cafc391534,c13e189b-cd58-427b-8d40-02cafc391534,2019-10-15T06:52:25,,
382,3,2103,2103,2019-10-15T08:20:00.000+02:00,-15.33484363 28.29348409 1228.0 4.5509996,-15.33484363,28.29348409,1228,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2103,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:b529a3f5-20fc-44cd-90f2-20f32b1d65df,b529a3f5-20fc-44cd-90f2-20f32b1d65df,2019-10-15T06:52:25,,
382,3,2104,2104,2019-10-15T08:21:00.000+02:00,-15.33484465 28.29346359 1232.0 4.5509996,-15.33484465,28.29346359,1232,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2104,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:d804cede-0d6a-4dd5-86d4-a388e936e1fa,d804cede-0d6a-4dd5-86d4-a388e936e1fa,2019-10-15T06:52:26,,
382,1,2403,2403,2019-10-15T08:26:00.000+02:00,-15.33479494 28.29355182 1239.0 4.5509996,-15.33479494,28.29355182,1239,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2,3,2,n/a,0,0,0,0,0,1,1,1,4,n/a,n/a,n/a,Chilufya,1,uuid:efeefe7d-2328-4773-8d4e-97ffa318b3d3,efeefe7d-2328-4773-8d4e-97ffa318b3d3,2019-10-15T06:52:27,,
382,1,2404,2404,2019-10-15T08:30:00.000+02:00,-15.33483679 28.29348087 1231.0 7.585,-15.33483679,28.29348087,1231,7.585,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2,3,2,n/a,0,0,0,0,0,1,1,1,4,n/a,n/a,n/a,Nchimunya,0,uuid:b8cfa3ae-d16c-4055-80f4-b68eac723a44,b8cfa3ae-d16c-4055-80f4-b68eac723a44,2019-10-15T06:52:27,,
382,2,2703,2703,2019-10-15T08:38:00.000+02:00,-15.33321547 28.29723589 1238.0 4.5509996,-15.33321547,28.29723589,1238,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:c28617af-2994-4cde-aeb7-3a2f6def1c12,c28617af-2994-4cde-aeb7-3a2f6def1c12,2019-10-15T06:52:28,,
382,11,2303,2303,2019-10-15T08:51:00.000+02:00,-15.33506894 28.29811841 1231.0 4.5509996,-15.33506894,28.29811841,1231,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,2303,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:8b42bea9-63a5-4ff4-b7c2-b0426dafb2aa,8b42bea9-63a5-4ff4-b7c2-b0426dafb2aa,2019-10-15T06:52:29,,
382,11,2305,2305,2019-10-16T07:09:00.000+02:00,-15.33664239 28.31707774 1230.0 4.5509996,-15.33664239,28.31707774,1230,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2305,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:40017e25-1460-44b2-bc4d-616c4fb7873d,40017e25-1460-44b2-bc4d-616c4fb7873d,2019-10-16T13:44:11,,
382,7,2505,2505,2019-10-16T07:20:00.000+02:00,-15.33733462 28.3194085 1226.0 4.5509996,-15.33733462,28.3194085,1226,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,2,2,50,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:3d8966a4-5947-4031-be41-94c38e7cfbdb,3d8966a4-5947-4031-be41-94c38e7cfbdb,2019-10-16T13:44:11,,
382,8,2605,2605,2019-10-16T07:23:00.000+02:00,-15.33736013 28.31938116 1214.0 4.5509996,-15.33736013,28.31938116,1214,4.5509996,1,0,0,0,1,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:a29b644b-81c0-4ebc-b98b-6e946fac2c32,a29b644b-81c0-4ebc-b98b-6e946fac2c32,2019-10-16T13:44:12,,
382,2,2705,2705,2019-10-16T07:32:00.000+02:00,-15.33650248 28.3187717 1248.0 4.5509996,-15.33650248,28.3187717,1248,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:4f7b0312-a58b-4245-86d3-ce8ab49ab5fa,4f7b0312-a58b-4245-86d3-ce8ab49ab5fa,2019-10-16T13:44:13,,
