lab_start_dt,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_pa_weight,lab_1_group/lab_1_dil_tested,lab_1_group/lab_1_volume,lab_1_ecoli_reading_idexx,lab_1_ecoli_big_idexx,lab_1_ecoli_small_idexx,lab_2_group/lab_2_dil_tested,lab_2_group/lab_2_volume,lab_2_ecoli_reading_idexx,lab_2_ecoli_big_idexx,lab_2_ecoli_small_idexx,lab_3_dilution_performed,lab_3_group/lab_3_dil_tested,lab_3_group/lab_3_volume,lab_3_ecoli_reading_idexx,lab_3_ecoli_big_idexx,lab_3_ecoli_small_idexx,lab_notes,lab_enum,lab_photo,lab_end_dt,col_start_dt,col_end_dt,meta/instanceID,_uuid,_submission_time,_tags,_notes
2019-10-21T11:09:18.000+02:00,3,2109,2109,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-21T11:10:46.000+02:00,2019-10-21T11:09:18.000+02:00,2019-10-21T11:10:46.000+02:00,uuid:75559c54-0084-4ee7-8b97-d622046ad27c,75559c54-0084-4ee7-8b97-d622046ad27c,2019-10-21T09:09:19,,
2019-10-21T11:10:46.000+02:00,3,2100,2100,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-21T11:12:56.000+02:00,2019-10-21T11:10:46.000+02:00,2019-10-21T11:12:56.000+02:00,uuid:55cd9575-d862-44c9-9be7-caa74288b26e,55cd9575-d862-44c9-9be7-caa74288b26e,2019-10-21T09:11:29,,
2019-10-21T11:12:56.000+02:00,8,2608,2608,2019-10-17T13:43:00.000+02:00,2019-10-17T15:53:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,298,7,1,2,21,3,6,1,2,1,0,1,5,1,2,0,0,n/a,dorcas,0,2019-10-21T11:15:50.000+02:00,2019-10-21T11:12:56.000+02:00,2019-10-21T11:15:50.000+02:00,uuid:9b60f3b5-b345-4154-9dbe-fbdea01aa810,9b60f3b5-b345-4154-9dbe-fbdea01aa810,2019-10-21T09:14:24,,
2019-10-21T11:15:50.000+02:00,8,2606,2606,2019-10-17T13:43:00.000+02:00,2019-10-17T15:55:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,286,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,dorcas,0,2019-10-21T11:17:19.000+02:00,2019-10-21T11:15:50.000+02:00,2019-10-21T11:17:19.000+02:00,uuid:373ea1f8-449d-4502-a8b7-ba0e015669c9,373ea1f8-449d-4502-a8b7-ba0e015669c9,2019-10-21T09:15:52,,
2019-10-21T11:17:19.000+02:00,8,2600,2600,2019-10-17T13:43:00.000+02:00,2019-10-17T15:55:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,298,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,dorcas,0,2019-10-21T11:19:02.000+02:00,2019-10-21T11:17:19.000+02:00,2019-10-21T11:19:02.000+02:00,uuid:995f7a07-51f3-4517-9e7e-a34937f577d1,995f7a07-51f3-4517-9e7e-a34937f577d1,2019-10-21T09:17:35,,
2019-10-21T11:19:02.000+02:00,8,2607,2607,2019-10-17T13:43:00.000+02:00,2019-10-17T15:55:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,291,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,dorcas,0,2019-10-21T11:20:43.000+02:00,2019-10-21T11:19:02.000+02:00,2019-10-21T11:20:43.000+02:00,uuid:2b2d82aa-bcc0-440e-b00a-8ea4c7b578f2,2b2d82aa-bcc0-440e-b00a-8ea4c7b578f2,2019-10-21T09:19:16,,
2019-10-21T11:20:44.000+02:00,7,2508,2508,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:22:04.000+02:00,2019-10-21T11:20:44.000+02:00,2019-10-21T11:22:04.000+02:00,uuid:0ea2c06f-00fa-456e-951c-d75224734246,0ea2c06f-00fa-456e-951c-d75224734246,2019-10-21T09:20:37,,
2019-10-21T11:22:04.000+02:00,7,2507,2507,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,10,2,2,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:23:44.000+02:00,2019-10-21T11:22:04.000+02:00,2019-10-21T11:23:44.000+02:00,uuid:ad987c13-4ea2-450d-a65b-89bf5270c00c,ad987c13-4ea2-450d-a65b-89bf5270c00c,2019-10-21T09:22:16,,
2019-10-21T11:23:44.000+02:00,7,2506,2506,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:25:12.000+02:00,2019-10-21T11:23:44.000+02:00,2019-10-21T11:25:12.000+02:00,uuid:c1be7fbd-2c0a-46c0-a69b-cd1c49efe0a8,c1be7fbd-2c0a-46c0-a69b-cd1c49efe0a8,2019-10-21T09:23:45,,
2019-10-21T11:25:12.000+02:00,7,2500,2500,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:26:53.000+02:00,2019-10-21T11:25:12.000+02:00,2019-10-21T11:26:53.000+02:00,uuid:9099c4b4-99ba-4e6d-ac53-fda6c0e39b1a,9099c4b4-99ba-4e6d-ac53-fda6c0e39b1a,2019-10-21T09:25:26,,
2019-10-21T11:26:53.000+02:00,1,2408,2408,2019-10-17T13:45:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,4,1,2,9,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:28:34.000+02:00,2019-10-21T11:26:53.000+02:00,2019-10-21T11:28:34.000+02:00,uuid:9cee2770-b274-491a-b768-3b5feacfddfa,9cee2770-b274-491a-b768-3b5feacfddfa,2019-10-21T09:27:07,,
2019-10-21T11:28:34.000+02:00,1,2400,2400,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,4,1,2,2,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:30:13.000+02:00,2019-10-21T11:28:34.000+02:00,2019-10-21T11:30:13.000+02:00,uuid:eb390308-0f7f-4daf-99d8-485fde6aba92,eb390308-0f7f-4daf-99d8-485fde6aba92,2019-10-21T09:28:46,,
2019-10-21T11:30:14.000+02:00,1,2406,2406,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:31:47.000+02:00,2019-10-21T11:30:14.000+02:00,2019-10-21T11:31:47.000+02:00,uuid:ebb39572-f320-41cc-a8d1-3844cd37691b,ebb39572-f320-41cc-a8d1-3844cd37691b,2019-10-21T09:30:20,,
2019-10-21T11:31:47.000+02:00,1,2407,2407,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-21T11:33:32.000+02:00,2019-10-21T11:31:47.000+02:00,2019-10-21T11:33:32.000+02:00,uuid:6b8b9305-0a58-4760-a8c3-357c1e6e67cb,6b8b9305-0a58-4760-a8c3-357c1e6e67cb,2019-10-21T09:32:05,,
2019-10-21T11:33:32.000+02:00,10,2800,2800,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,137.27,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:35:28.000+02:00,2019-10-21T11:33:32.000+02:00,2019-10-21T11:35:28.000+02:00,uuid:6c4c09b1-1485-4428-b0a4-2cfcd8b6e153,6c4c09b1-1485-4428-b0a4-2cfcd8b6e153,2019-10-21T09:34:02,,
2019-10-21T11:35:29.000+02:00,10,2808,2808,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,67.27,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:37:00.000+02:00,2019-10-21T11:35:29.000+02:00,2019-10-21T11:37:00.000+02:00,uuid:832355c1-3934-4f59-8f59-799b741b28f4,832355c1-3934-4f59-8f59-799b741b28f4,2019-10-21T09:35:33,,
2019-10-21T11:37:00.000+02:00,10,2806,2806,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,81.2,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:38:25.000+02:00,2019-10-21T11:37:00.000+02:00,2019-10-21T11:38:25.000+02:00,uuid:b9f95dda-05c4-4824-8399-4373aa6d6a8d,b9f95dda-05c4-4824-8399-4373aa6d6a8d,2019-10-21T09:36:58,,
2019-10-21T11:38:25.000+02:00,10,2807,2807,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,74.9,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:39:57.000+02:00,2019-10-21T11:38:25.000+02:00,2019-10-21T11:39:57.000+02:00,uuid:659af980-a7bb-4caa-a36b-ad417c7f9b08,659af980-a7bb-4caa-a36b-ad417c7f9b08,2019-10-21T09:38:30,,
2019-10-21T11:39:57.000+02:00,2,2700,2700,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,194,n/a,n/a,7,10,2,1,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:41:38.000+02:00,2019-10-21T11:39:57.000+02:00,2019-10-21T11:41:38.000+02:00,uuid:c36677de-95f1-4273-89b8-9a904ef645d9,c36677de-95f1-4273-89b8-9a904ef645d9,2019-10-21T09:40:11,,
2019-10-21T11:41:39.000+02:00,2,2706,2706,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,103.16,n/a,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:43:25.000+02:00,2019-10-21T11:41:39.000+02:00,2019-10-21T11:43:25.000+02:00,uuid:3fd05047-5d1b-4099-ae26-9ed8c0fdcdc8,3fd05047-5d1b-4099-ae26-9ed8c0fdcdc8,2019-10-21T09:41:58,,
2019-10-21T11:43:25.000+02:00,2,2708,2708,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,156.55,n/a,n/a,7,10,2,14,2,7,1,2,1,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:45:24.000+02:00,2019-10-21T11:43:26.000+02:00,2019-10-21T11:45:24.000+02:00,uuid:98d8a7ac-f96a-4100-a95f-28f9ded88c62,98d8a7ac-f96a-4100-a95f-28f9ded88c62,2019-10-21T09:43:53,,
2019-10-21T11:45:24.000+02:00,2,2707,2707,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,158.28,n/a,n/a,7,10,2,32,8,7,1,2,4,1,1,6,1,2,0,0,n/a,wilson,0,2019-10-21T11:48:03.000+02:00,2019-10-21T11:45:24.000+02:00,2019-10-21T11:48:03.000+02:00,uuid:4df0694c-e9a7-40f4-a0fe-5dff7f8d7990,4df0694c-e9a7-40f4-a0fe-5dff7f8d7990,2019-10-21T09:46:36,,
2019-10-21T11:48:04.000+02:00,11,2306,2306,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,100,2,17,3,7,10,2,2,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-21T11:49:30.000+02:00,2019-10-21T11:48:04.000+02:00,2019-10-21T11:49:30.000+02:00,uuid:374ac656-5cfb-4b52-9209-b5dc2ccfaffe,374ac656-5cfb-4b52-9209-b5dc2ccfaffe,2019-10-21T09:48:03,,
2019-10-21T11:49:30.000+02:00,11,2307,2307,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-21T11:51:00.000+02:00,2019-10-21T11:49:30.000+02:00,2019-10-21T11:51:00.000+02:00,uuid:8e6fd70e-8678-4eb9-a0ea-d4627484f701,8e6fd70e-8678-4eb9-a0ea-d4627484f701,2019-10-21T09:49:33,,
2019-10-21T11:51:01.000+02:00,11,2308,2308,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-21T11:52:28.000+02:00,2019-10-21T11:51:01.000+02:00,2019-10-21T11:52:28.000+02:00,uuid:362efc1f-7b3d-4d8b-91f1-fbd2dcee123b,362efc1f-7b3d-4d8b-91f1-fbd2dcee123b,2019-10-21T09:51:01,,
2019-10-21T11:52:28.000+02:00,11,2300,2300,2019-10-17T13:43:00.000+02:00,2019-10-17T15:35:00.000+02:00,2019-10-18T13:45:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-21T11:53:45.000+02:00,2019-10-21T11:52:28.000+02:00,2019-10-21T11:53:45.000+02:00,uuid:c764a175-7e64-47d8-9296-58068a43bc7d,c764a175-7e64-47d8-9296-58068a43bc7d,2019-10-21T09:52:18,,
2019-10-22T16:26:58.000+02:00,11,3201,3201,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,n/a,7,100,2,26,4,7,10,2,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-22T16:28:10.000+02:00,2019-10-22T16:26:58.000+02:00,2019-10-22T16:28:10.000+02:00,uuid:b757b4aa-8575-42dd-90b7-420447c1b326,b757b4aa-8575-42dd-90b7-420447c1b326,2019-10-22T14:36:35,,
2019-10-22T16:28:10.000+02:00,11,3200,3200,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,n/a,7,100,2,31,5,7,10,2,4,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-22T16:32:06.000+02:00,2019-10-22T16:28:10.000+02:00,2019-10-22T16:32:06.000+02:00,uuid:6f5f24e7-3ce7-4a1e-8c66-d4d98a73e632,6f5f24e7-3ce7-4a1e-8c66-d4d98a73e632,2019-10-22T14:36:36,,
2019-10-22T16:32:06.000+02:00,8,3600,3600,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,340,7,1,2,2,0,6,1,2,0,0,1,5,1,2,0,0,n/a,annet,0,2019-10-22T16:40:41.000+02:00,2019-10-22T16:32:06.000+02:00,2019-10-22T16:40:41.000+02:00,uuid:552582b1-72a7-4f69-b75e-7528135ab9a0,552582b1-72a7-4f69-b75e-7528135ab9a0,2019-10-22T14:38:51,,
2019-10-22T16:40:41.000+02:00,8,3601,3601,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,281.79,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,annet,0,2019-10-22T16:42:16.000+02:00,2019-10-22T16:40:41.000+02:00,2019-10-22T16:42:16.000+02:00,uuid:a66a42ca-3b43-4e30-b380-b82c41d8fd39,a66a42ca-3b43-4e30-b380-b82c41d8fd39,2019-10-22T14:40:25,,
2019-10-22T16:42:16.000+02:00,10,3800,3800,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,21.52,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-22T16:44:13.000+02:00,2019-10-22T16:42:16.000+02:00,2019-10-22T16:44:13.000+02:00,uuid:55485981-4003-495c-8632-c4c2b33caad2,55485981-4003-495c-8632-c4c2b33caad2,2019-10-22T14:42:25,,
2019-10-22T16:44:13.000+02:00,10,3801,3801,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,18.91,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-22T16:54:22.000+02:00,2019-10-22T16:44:13.000+02:00,2019-10-22T16:54:22.000+02:00,uuid:88010045-97c2-470f-9a00-78d13fb94548,88010045-97c2-470f-9a00-78d13fb94548,2019-10-22T14:52:32,,
2019-10-22T16:54:22.000+02:00,2,3700,3700,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,168.4,n/a,n/a,7,10,2,1,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-22T16:56:00.000+02:00,2019-10-22T16:54:22.000+02:00,2019-10-22T16:56:00.000+02:00,uuid:8eb336de-5f1e-4129-827f-fdfa10d9e6ad,8eb336de-5f1e-4129-827f-fdfa10d9e6ad,2019-10-22T14:54:09,,
2019-10-22T16:56:00.000+02:00,2,3701,3701,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,155.23,n/a,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-22T16:57:31.000+02:00,2019-10-22T16:56:00.000+02:00,2019-10-22T16:57:31.000+02:00,uuid:e1416a2b-85d4-4504-ba6a-038b68bd8627,e1416a2b-85d4-4504-ba6a-038b68bd8627,2019-10-22T14:55:40,,
2019-10-22T16:57:31.000+02:00,7,3500,3500,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-22T16:58:50.000+02:00,2019-10-22T16:57:31.000+02:00,2019-10-22T16:58:50.000+02:00,uuid:9dc80952-566d-4945-bf28-560c5ec92ddd,9dc80952-566d-4945-bf28-560c5ec92ddd,2019-10-22T14:56:59,,
2019-10-22T16:58:50.000+02:00,7,3501,3501,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-22T17:00:06.000+02:00,2019-10-22T16:58:50.000+02:00,2019-10-22T17:00:06.000+02:00,uuid:b52556de-9ccc-4368-9ef9-f8b2b8c50e71,b52556de-9ccc-4368-9ef9-f8b2b8c50e71,2019-10-22T14:58:15,,
2019-10-22T17:00:06.000+02:00,11,3301,3301,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-22T17:01:13.000+02:00,2019-10-22T17:00:06.000+02:00,2019-10-22T17:01:13.000+02:00,uuid:e46561ab-9883-48d3-88b3-f88ec40d36f2,e46561ab-9883-48d3-88b3-f88ec40d36f2,2019-10-22T14:59:50,,
2019-10-22T17:01:13.000+02:00,11,3300,3300,2019-10-21T10:30:00.000+02:00,2019-10-21T11:15:00.000+02:00,2019-10-22T10:50:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-22T17:03:02.000+02:00,2019-10-22T17:01:13.000+02:00,2019-10-22T17:03:02.000+02:00,uuid:632bd107-baa6-4d92-8ff6-443fff9973b3,632bd107-baa6-4d92-8ff6-443fff9973b3,2019-10-22T15:01:32,,
2019-10-23T11:40:26.000+02:00,7,3504,3504,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,10,2,3,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-23T11:42:05.000+02:00,2019-10-23T11:40:26.000+02:00,2019-10-23T11:42:05.000+02:00,uuid:614f5bd5-7fcf-44e9-a89d-605ddeaba0ac,614f5bd5-7fcf-44e9-a89d-605ddeaba0ac,2019-10-23T09:40:37,,
2019-10-23T11:42:05.000+02:00,7,3503,3503,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-23T11:43:41.000+02:00,2019-10-23T11:42:05.000+02:00,2019-10-23T11:43:41.000+02:00,uuid:98aa72c9-2efb-4f9a-8dc3-035d25cd49ed,98aa72c9-2efb-4f9a-8dc3-035d25cd49ed,2019-10-23T09:42:13,,
2019-10-23T11:43:41.000+02:00,7,3502,3502,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-23T11:44:57.000+02:00,2019-10-23T11:43:41.000+02:00,2019-10-23T11:44:57.000+02:00,uuid:9df0f89f-673e-4b53-969a-9be334fc8fb0,9df0f89f-673e-4b53-969a-9be334fc8fb0,2019-10-23T09:43:28,,
2019-10-23T11:44:57.000+02:00,3,3102,3102,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,7,1,7,10,2,2,1,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:49:23.000+02:00,2019-10-23T11:44:57.000+02:00,2019-10-23T11:49:23.000+02:00,uuid:3a5f2918-b0cf-4a32-8486-f8b5295226c7,3a5f2918-b0cf-4a32-8486-f8b5295226c7,2019-10-23T09:47:58,,
2019-10-23T11:49:23.000+02:00,3,3103,3103,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:50:31.000+02:00,2019-10-23T11:49:23.000+02:00,2019-10-23T11:50:31.000+02:00,uuid:93415912-633a-4bb2-baba-410f7624a3cc,93415912-633a-4bb2-baba-410f7624a3cc,2019-10-23T09:49:02,,
2019-10-23T11:50:31.000+02:00,3,3104,3104,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,1,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:52:06.000+02:00,2019-10-23T11:50:31.000+02:00,2019-10-23T11:52:06.000+02:00,uuid:ba9e3669-a51f-41bf-aab9-d1a1779c59f0,ba9e3669-a51f-41bf-aab9-d1a1779c59f0,2019-10-23T09:50:39,,
2019-10-23T11:52:06.000+02:00,3,3101,3101,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,2,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-11-01T08:18:59.000-04:00,2019-10-23T11:52:06.000+02:00,2019-11-01T08:18:59.000-04:00,uuid:04d8f2c6-95e7-4dd5-a14a-a70e3a9f64ef,04d8f2c6-95e7-4dd5-a14a-a70e3a9f64ef,2019-10-23T09:51:48,,
2019-10-23T11:53:15.000+02:00,3,3100,3100,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,2,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:54:33.000+02:00,2019-10-23T11:53:15.000+02:00,2019-10-23T11:54:33.000+02:00,uuid:0750e503-7765-4c15-b75a-97c136fd2d60,0750e503-7765-4c15-b75a-97c136fd2d60,2019-10-23T09:53:05,,
2019-10-23T11:54:33.000+02:00,1,3401,3401,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,4,1,2,4,1,3,1,2,2,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:55:56.000+02:00,2019-10-23T11:54:33.000+02:00,2019-10-23T11:55:56.000+02:00,uuid:d31c6dad-18b1-4faf-a493-ed353a858ac8,d31c6dad-18b1-4faf-a493-ed353a858ac8,2019-10-23T09:54:30,,
2019-10-23T11:55:56.000+02:00,1,3400,3400,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,4,1,2,4,0,3,1,2,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:57:06.000+02:00,2019-10-23T11:55:56.000+02:00,2019-10-23T11:57:06.000+02:00,uuid:737d05c4-14e7-4e27-9336-cdecc2f0e0f7,737d05c4-14e7-4e27-9336-cdecc2f0e0f7,2019-10-23T09:55:38,,
2019-10-23T11:57:06.000+02:00,1,3403,3403,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,4,1,2,2,1,3,1,2,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T11:58:22.000+02:00,2019-10-23T11:57:06.000+02:00,2019-10-23T11:58:22.000+02:00,uuid:bf36594c-023e-494b-a032-383cf2db79f5,bf36594c-023e-494b-a032-383cf2db79f5,2019-10-23T09:56:54,,
