lab_start_dt,subscriberid,simserial,deviceid,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_sw_type,lab_wg5_note,lab_1_wg5_note,lab_1_wg5_dil_tested,lab_1_wg5_volume,lab_1_wg5_plaque_reading_mst,lab_1_wg5_plaque_mst,lab_2_wg5_dil_tested,lab_2_wg5_volume,lab_2_wg5_plaque_reading_mst,lab_2_wg5_plaque_mst,lab_3_wg5_dilution_performed,lab_3_wg5_dil_tested,lab_3_wg5_volume,lab_3_wg5_plaque_reading_mst,lab_3_wg5_plaque_mst,lab_gb124_note,lab_1_gb124_note,lab_1_gb124_dil_tested,lab_1_gb124_volume,lab_1_gb124_plaque_reading_mst,lab_1_gb124_plaque_mst,lab_2_gb124_dil_tested,lab_2_gb124_volume,lab_2_gb124_plaque_reading_mst,lab_2_gb124_plaque_mst,lab_3_gb124_dilution_performed,lab_3_gb124_dil_tested,lab_3_gb124_volume,lab_3_gb124_plaque_reading_mst,lab_3_gb124_plaque_mst,lab_enrichment,lab_enr_inc_placed,lab_enr_inc_removed,lab_wg5_enr_note,lab_1_wg5_enr_enr_note,lab_1_wg5_enr_dil_tested,lab_1_wg5_enr_volume,lab_1_wg5_enr_plaque_reading_mst,lab_1_wg5_enr_plaque_mst,lab_2_wg5_enr_dil_tested,lab_2_wg5_enr_volume,lab_2_wg5_enr_plaque_reading_mst,lab_2_wg5_enr_plaque_mst,lab_3_wg5_enr_dilution_performed,lab_3_wg5_enr_dil_tested,lab_3_wg5_enr_volume,lab_3_wg5_enr_plaque_reading_mst,lab_3_wg5_enr_plaque_mst,lab_gb124_enr_enr_note,lab_1_gb124_enr_note,lab_1_gb124_enr_dil_tested,lab_1_gb124_enr_volume,lab_1_gb124_enr_plaque_reading_mst,lab_1_gb124_enr_plaque_mst,lab_2_gb124_enr_dil_tested,lab_2_gb124_enr_volume,lab_2_gb124_enr_plaque_reading_mst,lab_2_gb124_enr_plaque_mst,lab_3_gb124_enr_dilution_performed,lab_3_gb124_enr_dil_tested,lab_3_gb124_enr_volume,lab_3_gb124_enr_plaque_reading_mst,lab_3_gb124_enr_plaque_mst,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2019/11/26 20:31:02,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:32:48,59,1,11,NA,NA,PLC1085,PLc1085,2019/11/19 21:30:00,2019/11/19 22:30:00,2019/11/20 22:30:00,4,NA,NA,7,1000,3,0,7,100,1,NA,1,4,1000,3,7,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSA 1:10^4 - 0 vol. 1ml., WG5 1ml plaque count - CL",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5621,642e543b-3100-4239-a8d6-2dbf6094f5de,2019/11/26 08:00:05,269
2019/11/26 20:32:49,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:35:20,59,1,11,NA,NA,PLC1086,PLc1086,2019/11/19 21:30:00,2019/11/19 22:30:00,2019/11/20 22:30:00,4,NA,NA,7,1000,3,0,7,100,3,0,1,4,1000,1,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WG5 1ml plaque count - CL, 100µl plaque count - CL, MSA 1:10^4 - 86 vol. 1ml.",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5622,2612ebff-c262-4c13-8fdb-234f004d06cc,2019/11/26 08:02:37,270
2019/11/26 20:35:21,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:44:22,59,1,11,NA,NA,PLC1087,PLc1087,2019/11/19 21:30:00,2019/11/19 22:30:00,2019/11/20 22:30:00,4,NA,NA,7,1000,1,NA,7,100,1,NA,1,4,1000,3,3,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSA 1:10^4 - 0 vol. 1ml.,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5623,12cdebeb-f589-4cc7-9e3d-a1c3e5f788c6,2019/11/26 08:11:39,271
2019/11/26 20:44:23,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:45:14,33,1,97,NA,NA,SL1001G,SL1001,2019/11/19 21:30:00,2019/11/19 22:30:00,2019/11/20 22:30:00,NA,NA,NA,7,1000,3,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5624,7cc23535-0e75-4562-9399-3774272e8964,2019/11/26 08:12:30,272
2019/11/26 20:45:15,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:46:30,33,1,97,NA,NA,B124-21E,B124-21,2019/11/19 21:30:00,2019/11/19 22:30:00,2019/11/20 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1000,3,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5625,8ada91ea-9445-4832-b2e8-2121459f0836,2019/11/26 08:13:47,273
2019/11/26 20:46:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:48:23,66,1,16,NA,NA,UF1008,UF1008,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,7,1000,1,NA,7,100,3,42,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,3,10,1,7,100,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5626,28cb94a0-1f6a-49de-9ef1-260bfb8ca5e2,2019/11/26 08:15:38,274
2019/11/26 20:48:25,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:50:48,58,1,15,NA,151,COA1007,COa1007,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,7,1000,3,36,7,100,3,6,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,3,17,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5627,96cd2bba-d73d-46f5-8095-b12ad34a7dca,2019/11/26 08:18:05,275
2019/11/26 20:50:50,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:52:26,58,1,15,NA,152,COB1020,COb1020,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,1,NA,1,7,100,3,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5628,2f9ba040-4efe-4ecb-99d0-cfed7047f8dd,2019/11/26 08:19:43,276
2019/11/26 20:52:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:54:08,58,1,15,NA,152,COB1021,COb1021,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,3,20,1,7,100,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5629,8e8f3270-7c50-44c1-95f8-12330bcafc36,2019/11/26 08:21:24,277
2019/11/26 20:54:09,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/26 20:57:32,58,1,15,NA,152,COB1022,COb1022,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,3,6,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5630,ba2fb334-dbeb-4025-b532-7aabfbdb5398,2019/11/26 08:24:49,278
2019/11/28 19:40:04,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 19:44:37,59,1,11,NA,NA,PLC1088,PLc1088,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,1,NA,7,100,3,230,1,4,1000,3,22,NA,NA,7,5000,3,10,7,1000,3,3,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSA 1:10^4 - 0 vol. 1ml.,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5684,d9bc1d44-9a7d-4190-96d1-dceb042daddf,2019/11/28 07:11:51,279
2019/11/28 19:44:38,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 19:46:40,59,1,11,NA,NA,PLC1089,PLc1089,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,3,0,7,100,1,NA,1,4,1000,3,31,NA,NA,7,5000,1,NA,7,1000,3,10,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSA 1:10^4 - 3 vol. 1ml., WG5 1ml plaque count - CL",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5685,26094a92-a529-48d4-b781-550c1a4b856d,2019/11/28 07:13:54,280
2019/11/28 19:46:40,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 19:48:37,59,1,11,NA,NA,PLC1090,PLc1090,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,1,NA,7,100,3,38,1,4,1000,3,0,NA,NA,7,5000,1,NA,7,1000,3,1,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSA 1:10^4 - 0 vol. 1ml.,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5686,97850ef2-f9ac-463f-bcfb-136b2b41b89a,2019/11/28 07:15:50,281
2019/11/28 19:48:37,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 19:51:21,58,1,11,NA,NA,PLC1091,PLc1091,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,3,91,7,100,3,10,1,4,1000,3,0,NA,NA,7,5000,3,0,7,1000,3,23,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSA 1:10^4 - 0 vol. 1ml., GB124 5ml plaque count - CL",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5687,13a383c6-e207-4f51-84c1-8c8888936bba,2019/11/28 07:18:35,282
2019/11/28 19:51:21,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 19:55:42,59,1,11,NA,NA,PLC1092,PLc1092,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,3,0,7,100,3,0,1,4,1000,3,205,NA,NA,7,5000,1,NA,7,1000,3,190,1,7,100,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WG5 1ml and 100µl plaque count - CL, MSA 1:10^4 - 23 vol. 1ml.",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5688,705580b7-f858-4ad7-b44a-a9247ad6d7db,2019/11/28 07:22:57,283
2019/11/28 19:55:42,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 20:00:37,59,1,11,NA,NA,PLC1093,PLc1093,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,1,NA,7,100,3,47,1,4,1000,3,0,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSA 1:10^4 - 0 vol. 1ml., GB124 1ml and 5ml plaque count - CL",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5689,41589c95-f19a-40f7-8ad1-524e65515ee2,2019/11/28 07:27:51,284
2019/11/28 20:00:38,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 20:03:30,59,1,11,NA,NA,PLC1094,PLc1094,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,4,NA,NA,7,1000,1,NA,7,100,3,42,1,4,1000,3,6,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSA 1:10^4 - 0 vol. 1ml.,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5690,9fa2efd6-c5d4-4b8a-95c8-49732451fb36,2019/11/28 07:30:43,285
2019/11/28 20:03:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 20:06:24,33,1,97,NA,NA,SL1001H,SL1001,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,7,1000,3,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5691,ccd68359-7b4c-4906-be4f-7cf5b759277a,2019/11/28 07:33:38,286
2019/11/28 20:06:24,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/28 20:07:31,33,1,97,NA,NA,B124-21F,B124-21,2019/11/22 21:00:00,2019/11/22 23:00:00,2019/11/23 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1000,3,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5692,0accfad2-e766-4186-8fd2-3e5687894ff9,2019/11/28 07:34:45,287
2019/11/29 18:18:18,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 18:53:05,58,1,11,NA,NA,PLC1095,PLc1095,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,4,NA,NA,7,1000,1,NA,7,100,3,62,1,4,1000,3,0,NA,NA,7,1000,3,9,7,1000,3,9,1,7,100,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSA 1:10^4 - 0 vol. 1ml.,",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5717,981087a6-f438-4360-8056-415decdec83a,2019/11/29 05:49:22,288
2019/11/29 18:22:07,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 18:53:43,59,1,11,NA,NA,PLC1096,PLc1096,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,4,NA,NA,7,1000,3,0,7,100,1,NA,1,4,1000,3,9,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSA 1:10^4 - 0 vol. 1ml.,MSA Undiluted 1ml - TDTC","2,7",1,vEoStdkkxjbTLCeg9T5L4r,5718,1077d974-1ba2-4f61-8651-6a23a100565c,2019/11/29 05:53:14,289
2019/12/02 18:54:06,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 18:57:55,59,1,11,NA,NA,PLC1097,PLc1097,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,4,NA,NA,7,1000,3,0,7,100,1,NA,1,4,1000,3,160,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WG5 1ml plaque count - CL, GB124 1ml plaque count - CL, MSA 1:10^4 - 36 vol. 1ml.",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5808,53c57c60-92ef-456e-989d-97e66c666d29,2019/12/02 06:25:05,290
2019/12/02 18:57:55,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:00:34,59,1,11,NA,NA,PLC1098,PLc1098,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,4,NA,NA,7,1000,3,0,7,100,1,NA,1,4,1000,3,0,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WG5 1ml plaque count - CL, MSA 1:10^4 - 0 vol. 1ml.",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5809,d8f1ad4d-798b-4042-ba31-8cd6b66e849c,2019/12/02 06:27:45,291
2019/12/02 19:00:34,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:06:58,59,1,11,NA,NA,PLC1099,PLc1099,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/29 23:30:00,4,NA,NA,7,1000,3,70,7,100,3,24,1,4,1000,3,0,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSA 1:10^4 - 0 vol. 1ml.,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5810,0ade05e2-79e0-4024-a26b-adb25e1bf81c,2019/12/02 06:34:12,292
2019/12/02 19:06:58,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:39:21,58,1,14,144,NA,FPD1006,FPd1006,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5811,ef1aea64-5e98-4d17-9cbf-ab00a57a1e28,2019/12/02 07:06:34,293
2019/12/02 19:39:22,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:40:44,58,1,14,142,NA,FPB1006,FPb1006,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5812,78bcc575-22ac-41f9-8def-289019de0505,2019/12/02 07:07:55,294
2019/12/02 19:40:44,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:42:13,58,1,14,145,NA,FPE1006,FPe1006,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5813,dd5fa0a5-3c66-4a4d-ac6e-c2c24a089f20,2019/12/02 07:09:24,295
2019/12/02 19:42:13,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:43:30,58,1,14,141,NA,FPA1006,FPa1006,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5814,b0f6fa5c-2427-4334-bc64-8130addb6797,2019/12/02 07:10:39,296
2019/12/02 19:43:30,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:45:01,58,1,14,143,NA,FPC1006,FPc1006,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5815,2c5b17f0-fdd0-4919-961b-03637612b3de,2019/12/02 07:12:13,297
2019/12/02 19:45:02,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:47:04,33,1,97,NA,NA,B124-21G,B124-21,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1000,3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5816,837fb7f8-d11f-419a-b88a-11211eb32c94,2019/12/02 07:14:15,298
2019/12/02 19:47:04,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:48:06,33,1,97,NA,NA,SL1001I,SL1001,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5817,f0bcf7c3-c0ac-45dd-ab89-b9da37905ff6,2019/12/02 07:15:15,299
2019/12/02 19:48:06,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/02 19:49:57,58,1,99,NA,NA,FB1164,FB1164,2019/11/27 22:00:00,2019/11/27 23:30:00,2019/11/28 23:30:00,NA,NA,NA,7,1000,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1000,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Associated Sample FPa1006, FPb1006, FPc1006, FPd1006, FPe1006",1549497600,1,vEoStdkkxjbTLCeg9T5L4r,5818,d120db2e-ce19-43bf-a460-ba28f21af506,2019/12/02 07:17:09,300
