lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_pcr_type,lab_pcr_type/1,lab_pcr_type/2,lab_pcr_note,lab_pcr_filename,lab_pcr_ty_note2,lab_pcr_ty_date,lab_pcr_ty_results1,lab_pcr_ty_results2,lab_pcr_ty_results3,lab_pcr_para_note2,lab_pcr_para_date,lab_pcr_para_results1,lab_pcr_para_results2,lab_pcr_para_results3,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2019/12/24 18:32:08,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:33:00,57,1,12,NA,NA,MO1090,MO1090,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 25.09.2019",NA,2019/09/13 00:00:00,22.7,21.98,NA,NA,2019/09/25 00:00:00,9999,40,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6664,b846e99e-1645-4a08-9bdd-2dbbc9320ee1,2019/12/24 05:59:50,423
2019/12/24 18:33:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:34:05,57,1,99,NA,NA,FB1023UP,FB1023UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 25.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/25 00:00:00,40,9999,NA,NA,Associated sample MO1090,1,vR2ww2c5aM6KfCRDC3LGaH,6665,fbce2e80-80ea-46e6-a56b-61985ade6f2c,2019/12/24 06:00:54,424
2019/12/24 18:34:05,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:34:54,58,1,6,NA,NA,FW1003,FW1003,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 25.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/25 00:00:00,40,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6666,bbff3097-26dd-48df-a239-698d1136c7d5,2019/12/24 06:01:45,425
2019/12/24 18:34:54,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:35:44,58,1,14,141,NA,FPA9901,FPa9901,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 25.09.2019",NA,2019/09/13 00:00:00,32.96,9999,NA,NA,2019/09/25 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6667,1b6085e3-3686-4ff9-8c79-391c74b00b0a,2019/12/24 06:02:35,426
2019/12/24 18:35:44,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:36:30,58,1,14,143,NA,FPC9901,FPc9901,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 25.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/25 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6668,66e56f6d-5258-4aca-a7ec-c73ce30ee617,2019/12/24 06:03:21,427
2019/12/24 18:36:30,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:37:30,58,1,14,144,NA,FPD9901,FPd9901,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 25.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,9999,36.59,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6669,4ee7011d-6423-4795-b251-4ccf3d1fe730,2019/12/24 06:04:21,428
2019/12/24 18:37:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:38:35,58,1,14,145,NA,FPE9901,FPe9901,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,37.74,9999,NA,NA,2019/09/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6670,80de6083-9bdf-473e-a34e-af2c1eac570d,2019/12/24 06:05:25,429
2019/12/24 18:38:36,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:39:38,58,1,14,143,NA,FPC9902,FPc9902,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6671,530ac932-b3ce-4efe-9f6a-de74de9c423b,2019/12/24 06:06:29,430
2019/12/24 18:39:39,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:40:28,58,1,14,144,NA,FPD9902,FPd9902,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6672,1b9a8660-3615-4546-b897-6b28b101edec,2019/12/24 06:07:18,431
2019/12/24 18:40:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:41:20,58,1,14,142,NA,FPB9902,FPb9902,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,9999,35.23,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6673,c6d3ccdb-9751-4d75-b4b1-b3e9862a18a0,2019/12/24 06:08:11,432
2019/12/24 18:41:20,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:42:20,58,1,14,142,NA,FPB9902A,FPb9902,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,9999,36.42,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6674,31d0eb77-0d33-4628-bdaa-dd36ac1dafb6,2019/12/24 06:09:10,433
2019/12/24 18:42:20,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:44:05,58,1,99,NA,NA,FB1024UP,FB1024UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,9999,37.59,NA,NA,"Associated sample FPa9901, FPc9901, FPd9901, FPe9901, FPc9901",1,vR2ww2c5aM6KfCRDC3LGaH,6675,fc880be0-a72d-4071-a814-e924bef49f61,2019/12/24 06:10:55,434
2019/12/24 18:44:05,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:45:19,58,1,5,NA,NA,SW1008,SW1008,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,30.78,9999,NA,NA,2019/09/27 00:00:00,31.73,31.82,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6676,999c053a-92eb-48e2-a7d2-4003782677ae,2019/12/24 06:12:10,435
2019/12/24 18:45:19,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:52:31,58,1,8,NA,NA,SL1010,SL1010,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,33.6,9999,NA,NA,2019/09/27 00:00:00,34.26,33.84,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6677,546abddc-8004-40dc-8c84-21bded89c031,2019/12/24 06:19:22,436
2019/12/24 18:52:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:53:45,58,1,99,NA,NA,FB1026UP,FB1026UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,36.76,35.43,NA,NA,Associated sample SL1010,1,vR2ww2c5aM6KfCRDC3LGaH,6678,78adc5b5-6291-474e-ae61-3bdbbef8a97c,2019/12/24 06:20:35,437
2019/12/24 18:53:45,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:54:48,58,1,11,NA,NA,PL1019,PL1019,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.89,9999,NA,NA,2019/09/27 00:00:00,35.95,35.07,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6679,a83c5cfa-8ca5-4440-8288-12d94b57902b,2019/12/24 06:21:39,438
2019/12/24 18:54:49,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:55:49,58,1,99,NA,NA,FB1025UP,FB1025UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,9999,9999,NA,NA,2019/09/27 00:00:00,35.13,9999,NA,NA,Associated sample PL1019,1,vR2ww2c5aM6KfCRDC3LGaH,6680,f3ac5667-e5c1-4523-aeb0-943fa60785f0,2019/12/24 06:22:40,439
2019/12/24 18:55:50,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:56:46,58,1,14,141,NA,FPA1001,FPa1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.69,9999,NA,NA,2019/09/27 00:00:00,34.18,35.54,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6681,9702bd59-9899-43a6-9009-f23edcf8239c,2019/12/24 06:23:36,440
2019/12/24 18:56:46,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:57:42,58,1,14,143,NA,FPC1001,FPc1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,33.89,9999,NA,NA,2019/09/27 00:00:00,33.43,33.48,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6682,f8af2cb9-356c-479d-ac77-2baaa9d52465,2019/12/24 06:24:33,441
2019/12/24 18:57:42,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:58:36,58,1,14,142,NA,FPB1001,FPb1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.82,9999,NA,NA,2019/09/27 00:00:00,34.8,34.3,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6683,c4a26c62-4e46-4a61-a428-97ad9f267a8d,2019/12/24 06:25:26,442
2019/12/24 18:58:36,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 18:59:26,58,1,14,145,NA,FPE1001,FPe1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.62,9999,NA,NA,2019/09/27 00:00:00,34.42,34.93,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6684,e2cbf309-42b3-4ff5-af30-0561107e70eb,2019/12/24 06:26:18,443
2019/12/24 18:59:26,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:00:20,58,1,14,144,NA,FPD1001,FPd1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,37.19,9999,NA,NA,2019/09/27 00:00:00,35.02,36.61,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6685,5f0ddbd4-1821-49e1-8ad8-e416f3f1e8d2,2019/12/24 06:27:11,444
2019/12/24 19:00:21,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:02:13,58,1,99,NA,NA,FB1027UP,FB1027UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.78,9999,NA,NA,2019/09/27 00:00:00,34.01,33.82,NA,NA,"Associated sample FPa1001, FPb1001, FPc1001, FPd1001, FPe1001",1,vR2ww2c5aM6KfCRDC3LGaH,6686,86f68d0c-3795-4a44-8304-7aa9c3a42339,2019/12/24 06:29:04,445
2019/12/24 19:02:13,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:03:30,58,1,99,NA,NA,FB1028UP,FB1028UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.65,9999,NA,NA,2019/09/27 00:00:00,35.9,35.56,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6687,02de2770-3b52-40ab-b6dc-500015307e32,2019/12/24 06:30:20,446
2019/12/24 19:03:30,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:13:38,58,1,15,NA,151,COA1001,COa1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,32.59,9999,NA,NA,2019/09/27 00:00:00,9999,34.34,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6688,f82ee5dd-9749-4b36-81bf-276c56846ad1,2019/12/24 06:40:28,447
2019/12/24 19:13:38,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:14:27,58,1,15,NA,152,COB1001,COb1001,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.41,9999,NA,NA,2019/09/27 00:00:00,33.7,33.08,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6689,de44d49c-d988-4b8a-b2f9-0ab1500d2a98,2019/12/24 06:41:18,448
2019/12/24 19:14:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:15:21,58,1,15,NA,152,COB1002,COb1002,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.84,9999,NA,NA,2019/09/27 00:00:00,34.1,34.2,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6690,23d465e8-790d-4de3-84be-6f74aaab381f,2019/12/24 06:42:12,449
2019/12/24 19:15:22,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:16:08,58,1,15,NA,152,COB1003,COb1003,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,36.64,9999,NA,NA,2019/09/27 00:00:00,34.99,35.6,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6691,412b3cd0-6ca3-4092-941c-a01ea4baabed,2019/12/24 06:42:58,450
2019/12/24 19:16:08,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:17:38,58,1,99,NA,NA,FB1029UP,FB1029UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,36.04,9999,NA,NA,2019/09/27 00:00:00,33.86,33.8,NA,NA,"Associated sample COa1001, COb1001, COb1002, COb1003",1,vR2ww2c5aM6KfCRDC3LGaH,6692,b621e6ab-b065-4931-a1c9-ae09cf71e660,2019/12/24 06:44:31,451
2019/12/24 19:17:38,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:18:29,58,1,15,NA,151,COA1002,COa1002,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,36,9999,NA,NA,2019/09/27 00:00:00,34.77,35.09,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6693,d1b420f4-9336-4ac7-b27c-4505c4959c4b,2019/12/24 06:45:19,452
2019/12/24 19:18:29,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:19:19,58,1,15,NA,152,COB1004,COb1004,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,34.49,9999,NA,NA,2019/09/27 00:00:00,9999,35.47,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6694,43c6cf41-2ada-47e9-b740-34d2f5ac8af5,2019/12/24 06:46:09,453
2019/12/24 19:19:19,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:20:08,58,1,15,NA,152,COB1005,COb1005,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.47,9999,NA,NA,2019/09/27 00:00:00,9999,36.34,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6695,24d4a331-fb3c-49e0-bacd-a125e8db2397,2019/12/24 06:46:59,454
2019/12/24 19:20:08,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:21:19,58,1,15,NA,152,COB1006,COb1006,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.4,9999,NA,NA,2019/09/27 00:00:00,32.23,32.09,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6696,824b83f5-f00c-4929-8fe4-a7e6af89f874,2019/12/24 06:48:10,455
2019/12/24 19:21:19,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:22:24,58,1,99,NA,NA,FB1030UP,FB1030UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.57,9999,NA,NA,2019/09/27 00:00:00,37.09,35.12,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6697,81eac92c-1a24-4b53-ac7a-d7dc2607c82a,2019/12/24 06:49:14,456
2019/12/24 19:22:24,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:23:30,58,1,1,NA,NA,OD1006,OD1006,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,28.55,9999,NA,NA,2019/09/27 00:00:00,36.88,37.11,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6698,4c49b642-79bc-4095-a6a9-2dfd9857c598,2019/12/24 06:50:20,457
2019/12/24 19:23:30,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:24:23,58,1,99,NA,NA,FB1031UP,FB1031UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.57,9999,NA,NA,2019/09/27 00:00:00,9999,9999,NA,NA,Associated sample OD1006,1,vR2ww2c5aM6KfCRDC3LGaH,6699,468dc0f9-8057-4daf-b1bf-89c4f445190c,2019/12/24 06:51:13,458
2019/12/24 19:24:23,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:25:18,58,1,2,NA,NA,RP1010,RP1010,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,36.06,9999,NA,NA,2019/09/27 00:00:00,9999,36.27,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6700,e9da4707-b285-4bf7-9318-2ebffd2896e2,2019/12/24 06:52:09,459
2019/12/24 19:25:18,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:26:20,58,1,99,NA,NA,FB1032UP,FB1032UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,35.61,9999,NA,NA,2019/09/27 00:00:00,9999,9999,NA,NA,Associated sample RP1010,1,vR2ww2c5aM6KfCRDC3LGaH,6701,f2050f27-73c7-4dc3-b938-bf919252c416,2019/12/24 06:53:11,460
2019/12/24 19:26:20,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:29:40,58,1,3,NA,NA,DWA1003,DWa1003,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/13 00:00:00,33.6,9999,NA,NA,2019/11/02 00:00:00,34.17,33.99,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6702,68f6094e-617f-4047-9541-da758d8fbb28,2019/12/24 06:56:31,461
2019/12/24 19:29:40,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/24 00:00:00,2019/12/24 19:31:01,65,1,99,NA,NA,FB1033UP,FB1033UP,1577923200,1,1,NA,"S.typhi 13.09.2019, s.paratyphi 27.09.2019",NA,2019/09/16 00:00:00,38.2,9999,NA,NA,2019/11/02 00:00:00,9999,9999,NA,NA,Associated sample DWa1003,1,vR2ww2c5aM6KfCRDC3LGaH,6703,1be4dcb0-7531-4287-83d2-fc35c15c9ca6,2019/12/24 06:57:53,462
2019/12/31 04:29:09,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:30:31,59,1,11,NA,NA,PLC1144,PLc1144,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,28.88,28.55,NA,NA,2019/12/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6761,0aee9486-f0bb-4203-a7ce-664e1bc4eb07,2019/12/31 05:27:16,463
2019/12/31 04:30:32,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:31:17,59,1,11,NA,NA,PLC1145,PLc1145,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,22.54,22.48,NA,NA,2019/12/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6762,888035ef-30bd-48a4-be93-e0f575350a2d,2019/12/31 05:28:04,464
2019/12/31 04:31:17,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:32:04,59,1,11,NA,NA,PLC1146,PLc1146,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,26.49,26.64,NA,NA,2019/12/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6763,63579e6e-eef9-4617-8279-9f7fb44a39d1,2019/12/31 05:28:48,465
2019/12/31 04:32:04,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:32:49,59,1,11,NA,NA,PLC1147,PLc1147,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,9999,27.69,NA,NA,2019/12/27 00:00:00,9999,40,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6764,a80c082f-0654-425e-964f-fbc7b23a4faf,2019/12/31 05:29:33,466
2019/12/31 04:32:49,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:33:40,59,1,11,NA,NA,PLC1148,PLc1148,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,29.1,28.59,NA,NA,2019/12/27 00:00:00,40,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6765,d4fb8437-6560-40d0-ac1a-e766163451ac,2019/12/31 05:30:24,467
2019/12/31 04:34:19,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:35:02,58,1,11,NA,NA,PLC1149,PLc1149,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,9999,27.71,NA,NA,2019/12/27 00:00:00,40,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6766,276f1b2e-d90a-4fad-b016-b01308b89b92,2019/12/31 05:31:47,468
2019/12/31 04:35:02,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:36:16,59,1,99,NA,NA,FB1226UP,FB1226UP,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,9999,9999,NA,NA,2019/12/27 00:00:00,9999,9999,NA,NA,Associated sample PLc1147,1,vR2ww2c5aM6KfCRDC3LGaH,6767,8a9fb956-aa77-4979-bb02-f6432d8c358d,2019/12/31 05:33:01,469
2019/12/31 04:36:17,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:37:09,59,1,11,NA,NA,PLC1150,PLc1150,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,25.87,26.25,NA,NA,2019/12/27 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6768,50b4f517-6da4-4065-9914-3349015b9f26,2019/12/31 05:33:52,470
2019/12/31 04:37:09,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/12/31 00:00:00,2019/12/31 04:37:50,59,1,11,NA,NA,PLC1151,PLc1151,1577923200,1,1,NA,"S.typhi 27.12.2019, s.paratyphi 27.12.2019",NA,2019/12/27 00:00:00,21.27,21.01,NA,NA,2019/12/27 00:00:00,40,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,6769,2223fe09-7477-4085-b956-44a8ba906c1c,2019/12/31 05:34:34,471
