"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a_other","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_extra_data","dply_num","h_UID","h_date","neighb_num","h_sex","h_dw_a","h_odw_a_other","h_dw_c","h_odw_c_other","h_bw_source","h_bw_source_other","meta.instanceID","X_tags","X_notes"
,1282,"2018-11-22T13:11:00.000+03","0.28282999999999997 32.551206666666666 1178.5 5.0",0.28283,32.5512066666667,1178.5,5,4,2,1,3,1,,3,"",3,"",,4,,4,,,2,,2,,,,,,1,,,,,,,,2,,2,,,2,"",2,"",1,"",,3,,2,,,1,"",1,"",,1,"",1,,2,"",2,,1,"",,0,1,0,0,0,0,0,,,"None","Rebecca",,"52168b82-6631-496f-a954-749a51e20fdb","2018-11-30T09:26:40",,1,9,"09_1282","2018-11-22",904,1,4,,4,,2,,"uuid:52168b82-6631-496f-a954-749a51e20fdb",,
,1284,"2018-11-22T13:51:00.000+03","0.28249833333333335 32.55210666666667 1174.3 4.9",0.282498333333333,32.5521066666667,1174.3,4.9,4,2,1,7,1,,3,"",1,"",,3,,2,,,2,,1,,,,,,2,,,,,,,,1,,2,,,4,"",4,"",4,"Never eat",,1,,1,,,4,"",4,"",,1,"",1,,2,"",2,,3,"",,0,1,0,0,0,0,0,,,"None","Rebecca",,"0906ec69-d1c6-4d30-b975-8966162d3894","2018-11-30T09:26:47",,1,9,"09_1284","2018-11-22",904,1,1,,1,,2,,"uuid:0906ec69-d1c6-4d30-b975-8966162d3894",,
,1285,"2018-11-22T14:05:00.000+03","0.28250666666666663 32.55207166666666 1168.8 5.0",0.282506666666667,32.5520716666667,1168.8,5,4,1,1,3,1,,1,"",2,"",,2,,1,,,4,,1,,,,,,1,,,,,,,,1,,1,,,4,"",3,"",1,"",,3,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"None","Rebecca",,"9c64d6b2-86a7-4222-9d86-527084c0c876","2018-11-30T09:26:51",,1,9,"09_1285","2018-11-22",904,1,3,,3,,2,,"uuid:9c64d6b2-86a7-4222-9d86-527084c0c876",,
,1304,"2018-11-28T12:21:00.000+03","0.288055 32.55370666666667 1190.9 5.0",0.288055,32.5537066666667,1190.9,5,4,2,0,5,1,,4,"",4,"",,4,,3,,,3,,2,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Never eat",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"None","Rebecca",,"9bf2c799-630c-4ec7-83e6-4e79779ee64b","2018-12-02T08:42:23",,1,9,"09_1304","2018-11-28",904,1,1,,1,,2,,"uuid:9bf2c799-630c-4ec7-83e6-4e79779ee64b",,
,1306,"2018-11-28T11:56:00.000+03","0.28845 32.55372333333333 1180.6 4.9",0.28845,32.5537233333333,1180.6,4.9,4,2,0,4,1,,4,"",4,"",,4,,4,,,4,,3,,,,,,1,,,,,,,,1,,1,,,4,"",3,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"4d2a6dc9-117f-4544-a0aa-e17586ea627d","2018-12-02T10:01:16",,1,9,"09_1306","2018-11-28",904,1,1,,1,,2,,"uuid:4d2a6dc9-117f-4544-a0aa-e17586ea627d",,
,1307,"2018-11-28T12:05:00.000+03","0.288415 32.55372 1177.3 4.9",0.288415,32.55372,1177.3,4.9,4,2,0,8,1,,4,"",4,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,1,,1,,,3,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"1ca62744-48f0-4278-923d-17550d5e0af8","2018-12-02T10:01:19",,1,9,"09_1307","2018-11-28",904,1,1,,1,,2,,"uuid:1ca62744-48f0-4278-923d-17550d5e0af8",,
,1308,"2018-11-28T12:11:00.000+03","0.28845333333333334 32.55365833333334 1173.5 4.9",0.288453333333333,32.5536583333333,1173.5,4.9,4,2,0,3,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,2,,1,,,2,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"d5390d86-9fb1-4bd5-92f4-66f6acad82cc","2018-12-02T10:01:24",,1,9,"09_1308","2018-11-28",904,2,1,,1,,2,,"uuid:d5390d86-9fb1-4bd5-92f4-66f6acad82cc",,
,1309,"2018-11-23T12:08:00.000+03","0.3442433333333333 32.587228333333336 1180.3 4.9",0.344243333333333,32.5872283333333,1180.3,4.9,2,2,1,5,1,,4,"",3,"",,4,,3,,,3,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,3,,2,,,3,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"a7a2b677-b052-4b6f-b47e-9496a8d79a53","2018-12-02T10:13:08",,1,9,"09_1309","2018-11-23",902,1,4,,4,,2,,"uuid:a7a2b677-b052-4b6f-b47e-9496a8d79a53",,
,1310,"2018-11-23T12:17:00.000+03","0.34425666666666666 32.587115000000004 1184.7 4.9",0.344256666666667,32.587115,1184.7,4.9,2,2,1,4,1,,4,"",3,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,4,"",3,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"60e224d2-6ff8-46ce-9dc8-3e06a2fe8eec","2018-12-02T10:13:11",,1,9,"09_1310","2018-11-23",902,1,1,,1,,2,,"uuid:60e224d2-6ff8-46ce-9dc8-3e06a2fe8eec",,
,1311,"2018-11-23T12:27:00.000+03","0.3442016666666667 32.58706333333334 1180.3 4.8",0.344201666666667,32.5870633333333,1180.3,4.8,2,2,1,3,1,,4,"",3,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"53aea54e-49be-4568-bf3f-db6fbc5a9e3d","2018-12-02T10:13:13",,1,9,"09_1311","2018-11-23",902,1,1,,1,,2,,"uuid:53aea54e-49be-4568-bf3f-db6fbc5a9e3d",,
,1312,"2018-11-23T12:30:00.000+03","0.344225 32.58709666666667 1180.3 4.7",0.344225,32.5870966666667,1180.3,4.7,2,2,1,3,1,,4,"",3,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"8eac8f7e-b745-41d3-9339-1fff628e2635","2018-12-02T10:13:16",,1,9,"09_1312","2018-11-23",902,1,1,,1,,2,,"uuid:8eac8f7e-b745-41d3-9339-1fff628e2635",,
,1314,"2018-11-28T11:50:00.000+03","0.28855166666666665 32.55375166666667 1167.1 4.9",0.288551666666667,32.5537516666667,1167.1,4.9,4,2,0,3,1,,4,"",4,"",,4,,4,,,3,,2,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"9a72cd66-b35e-4e55-ad54-ed2872227915","2018-12-02T10:19:54",,1,9,"09_1314","2018-11-28",904,1,1,,1,,2,,"uuid:9a72cd66-b35e-4e55-ad54-ed2872227915",,
,1315,"2018-11-28T11:19:00.000+03","0.28862499999999996 32.55392833333334 1159.9 4.9",0.288625,32.5539283333333,1159.9,4.9,4,2,0,6,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"f5ac1ec7-a655-46b1-987e-0eaa2912637f","2018-12-02T10:20:14",,1,9,"09_1315","2018-11-28",904,1,1,,1,,2,,"uuid:f5ac1ec7-a655-46b1-987e-0eaa2912637f",,
,1316,"2018-11-28T11:40:00.000+03","0.28854 32.55383833333334 1181.1 5.0",0.28854,32.5538383333333,1181.1,5,4,2,0,5,1,,4,"",4,"",,4,,4,,,4,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,3,,3,,,4,"",4,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"c5df372a-df2e-4b5f-8340-df016709023b","2018-12-02T10:26:35",,1,9,"09_1316","2018-11-28",904,1,1,,1,,2,,"uuid:c5df372a-df2e-4b5f-8340-df016709023b",,
,1318,"2018-11-28T11:47:00.000+03","0.28854166666666664 32.553803333333335 1167.1 5.0",0.288541666666667,32.5538033333333,1167.1,5,4,2,1,6,1,,4,"",4,"",,4,,3,,,4,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"a8450224-e4f2-4ce1-bf5e-d91182e30af4","2018-12-02T10:36:02",,1,9,"09_1318","2018-11-28",904,1,1,,1,,2,,"uuid:a8450224-e4f2-4ce1-bf5e-d91182e30af4",,
,1319,"2018-11-28T11:25:00.000+03","0.288615 32.553925 1164.6 4.8",0.288615,32.553925,1164.6,4.8,4,2,0,10,1,,4,"",4,"",,4,,4,,,3,,2,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,3,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"387c3e03-6454-46e2-a807-4b60f0c4ccff","2018-12-02T10:36:15",,1,9,"09_1319","2018-11-28",904,1,1,,1,,2,,"uuid:387c3e03-6454-46e2-a807-4b60f0c4ccff",,
,1320,"2018-11-23T12:50:00.000+03","0.34412000000000004 32.587181666666666 1184.0 5.0",0.34412,32.5871816666667,1184,5,2,2,1,6,1,,3,"",3,"",,3,,3,,,3,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,1,,1,,,4,"",3,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"abd6266b-d7f4-4a78-9d43-8f3801e85ef2","2018-12-02T10:36:28",,1,9,"09_1320","2018-11-23",902,1,3,,3,,2,,"uuid:abd6266b-d7f4-4a78-9d43-8f3801e85ef2",,
,1321,"2018-11-23T13:05:00.000+03","0.3442966666666667 32.58676333333334 1189.1 4.8",0.344296666666667,32.5867633333333,1189.1,4.8,2,2,1,5,1,,4,"",3,"",,4,,3,,,3,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,4,"",3,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"78051c8f-763f-4fa1-8319-05f1f73f80e7","2018-12-02T10:41:41",,1,9,"09_1321","2018-11-23",902,1,4,,4,,2,,"uuid:78051c8f-763f-4fa1-8319-05f1f73f80e7",,
,1322,"2018-11-23T12:54:00.000+03","0.34401833333333337 32.587239999999994 1187.8 4.6",0.344018333333333,32.58724,1187.8,4.6,2,2,1,6,1,,4,"",3,"",,3,,2,,,3,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,1,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"1392ed4d-5497-4159-863e-62d561e6f48d","2018-12-02T10:47:33",,1,9,"09_1322","2018-11-23",902,1,1,,1,,2,,"uuid:1392ed4d-5497-4159-863e-62d561e6f48d",,
,1323,"2018-11-23T13:10:00.000+03","0.34423666666666664 32.586834999999994 1182.6 4.9",0.344236666666667,32.586835,1182.6,4.9,2,2,1,9,1,,4,"",3,"",,4,,3,,,4,,3,,,,,,1,,,,,,,,1,,1,,,2,"",2,"",1,"",,1,,1,,,3,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"ba36a959-611c-446a-98a1-2a704b4c77d3","2018-12-02T10:47:52",,1,9,"09_1323","2018-11-23",902,2,4,,4,,2,,"uuid:ba36a959-611c-446a-98a1-2a704b4c77d3",,
,1324,"2018-11-23T13:25:00.000+03","0.34430666666666665 32.586576666666666 1175.5 4.7",0.344306666666667,32.5865766666667,1175.5,4.7,2,2,1,4,1,,4,"",3,"",,3,,3,,,3,,2,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,1,,1,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"0b077727-f00d-4417-87cd-2bda841a15de","2018-12-02T10:47:54",,1,9,"09_1324","2018-11-23",902,1,4,,4,,2,,"uuid:0b077727-f00d-4417-87cd-2bda841a15de",,
,1325,"2018-11-23T13:40:00.000+03","0.34432666666666667 32.58659166666666 1173.7 5.0",0.344326666666667,32.5865916666667,1173.7,5,2,2,1,3,1,,4,"",4,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"ba882912-c2f3-4615-969d-31a0a4f39551","2018-12-02T10:49:09",,1,9,"09_1325","2018-11-23",902,1,4,,4,,2,,"uuid:ba882912-c2f3-4615-969d-31a0a4f39551",,
,1326,"2018-11-23T13:46:00.000+03","0.3441466666666667 32.586495 1161.7 4.9",0.344146666666667,32.586495,1161.7,4.9,2,2,1,5,1,,4,"",4,"",,4,,3,,,3,,2,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,4,,3,,,4,"",2,"",,1,"",1,,2,"",2,,3,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"8b9600b2-394f-4943-89b5-1230a3adbf0e","2018-12-02T10:49:13",,1,9,"09_1326","2018-11-23",902,1,4,,4,,2,,"uuid:8b9600b2-394f-4943-89b5-1230a3adbf0e",,
,1327,"2018-11-23T13:31:00.000+03","0.34432333333333337 32.58655666666667 1175.6 5.0",0.344323333333333,32.5865566666667,1175.6,5,2,2,1,4,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,2,,,3,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"c63f02e9-d8b2-4f9d-9233-e45ca4bc4e5a","2018-12-02T10:52:10",,1,9,"09_1327","2018-11-23",902,1,4,,4,,2,,"uuid:c63f02e9-d8b2-4f9d-9233-e45ca4bc4e5a",,
,1328,"2018-11-23T13:51:00.000+03","0.3441266666666667 32.58642833333333 1161.7 4.9",0.344126666666667,32.5864283333333,1161.7,4.9,2,2,1,5,1,,4,"",4,"",,4,,4,,,4,,3,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,3,,3,,,4,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"26c38fdc-484c-4558-ae3c-85e879269afd","2018-12-02T10:52:18",,1,9,"09_1328","2018-11-23",902,1,3,,3,,2,,"uuid:26c38fdc-484c-4558-ae3c-85e879269afd",,
,1329,"2018-11-23T13:59:00.000+03","0.3441466666666667 32.586421666666666 1163.7 4.8",0.344146666666667,32.5864216666667,1163.7,4.8,2,2,1,5,1,,4,"",4,"",,3,,3,,,4,,3,,,,,,1,,,,,,,,1,,2,,,4,"",3,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"6888f3ba-e5e7-423e-85a1-887ade1e0915","2018-12-02T10:53:30",,1,9,"09_1329","2018-11-23",902,1,1,,1,,2,,"uuid:6888f3ba-e5e7-423e-85a1-887ade1e0915",,
,1330,"2018-11-23T14:08:00.000+03","0.34408833333333333 32.58659166666666 1151.3 5.0",0.344088333333333,32.5865916666667,1151.3,5,2,2,1,5,1,,4,"",4,"",,3,,3,,,3,,2,,,,,,1,,,,,,,,1,,2,,,3,"",2,"",1,"",,2,,1,,,3,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"47ca6c15-72d8-4960-ac88-5f57f053e6fb","2018-12-02T11:07:38",,1,9,"09_1330","2018-11-23",902,1,1,,1,,2,,"uuid:47ca6c15-72d8-4960-ac88-5f57f053e6fb",,
,1339,"2018-11-28T11:07:00.000+03","0.28871 32.55411333333333 1175.2 2.1",0.28871,32.5541133333333,1175.2,2.1,4,2,1,10,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"66466e34-7c14-4381-b935-848448cbc69b","2018-12-02T14:13:24",,1,9,"09_1339","2018-11-28",904,1,1,,1,,2,,"uuid:66466e34-7c14-4381-b935-848448cbc69b",,
,1352,"2018-11-28T11:00:00.000+03","0.288395 32.554275 1158.4 4.9",0.288395,32.554275,1158.4,4.9,4,2,0,5,1,,4,"",4,"",,1,,5,,,4,,4,,,,,,1,,,,,,,,2,,2,,,2,"",2,"",1,"",,3,,3,,,2,"",5,"",,1,"",1,,2,"",2,,1,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"ef2dfff7-0aa8-4216-8665-4079d888fdc3","2018-12-03T07:11:30",,1,9,"09_1352","2018-11-28",904,1,1,,1,,2,,"uuid:ef2dfff7-0aa8-4216-8665-4079d888fdc3",,
,1353,"2018-11-28T11:07:00.000+03","0.288445 32.55423833333334 1168.4 4.6",0.288445,32.5542383333333,1168.4,4.6,4,2,0,4,1,,4,"",4,"",,1,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",2,"",1,"",,2,,2,,,2,"",1,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"14562479-f689-45ba-95be-31cefaed193b","2018-12-03T07:11:31",,1,9,"09_1353","2018-11-28",904,1,1,,1,,2,,"uuid:14562479-f689-45ba-95be-31cefaed193b",,
,1354,"2018-11-28T11:14:00.000+03","0.288465 32.554186666666666 1160.6 4.5",0.288465,32.5541866666667,1160.6,4.5,4,2,0,6,1,,4,"",4,"",,1,,5,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,2,"",1,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,1,0,0,,,"She sells cooked food right in front of her house.","Cathy Nanangwe",,"4f584726-d1f6-4bcc-8459-8f5e0157999a","2018-12-03T07:11:33",,1,9,"09_1354","2018-11-28",904,1,1,,1,,2,,"uuid:4f584726-d1f6-4bcc-8459-8f5e0157999a",,
,1355,"2018-11-28T11:21:00.000+03","0.28840333333333334 32.55416666666667 1151.1 4.9",0.288403333333333,32.5541666666667,1151.1,4.9,4,2,0,4,1,,4,"",4,"",,1,,5,,,4,,4,,,,,,2,,,,,,,,1,,1,,,3,"",3,"",1,"",,3,,5,,,2,"",1,"",,1,"",1,,2,"",2,,2,"",,1,0,0,0,0,0,0,,,"","Cathy Nanangwe",,"ee2e965e-b50c-4182-9229-8ded5a9183d9","2018-12-03T07:11:35",,1,9,"09_1355","2018-11-28",904,1,1,,1,,2,,"uuid:ee2e965e-b50c-4182-9229-8ded5a9183d9",,
,1356,"2018-11-28T11:29:00.000+03","0.2884083333333333 32.55422 1156.1 4.9",0.288408333333333,32.55422,1156.1,4.9,4,2,0,5,1,,4,"",4,"",,1,,5,,,4,,4,,,,,,1,,,,,,,,1,,2,,,6,"She doesn't eat raw food stuff.",6,"They too don't eat raw food stuff.",4,"They all do not eat raw food.",,3,,3,,,2,"",1,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"73cfecc4-0bab-42a2-b3c3-89009c04d966","2018-12-03T07:11:37",,1,9,"09_1356","2018-11-28",904,1,1,,1,,2,,"uuid:73cfecc4-0bab-42a2-b3c3-89009c04d966",,
,1357,"2018-11-28T11:37:00.000+03","0.28862499999999996 32.55411166666667 1158.0 5.0",0.288625,32.5541116666667,1158,5,4,2,0,2,1,,4,"",4,"",,1,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,3,,3,,,1,"",1,"",,1,"",1,,2,"",2,,1,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"8dd1699b-163d-4678-b09f-6fb15771a06a","2018-12-03T07:11:38",,1,9,"09_1357","2018-11-28",904,1,1,,1,,2,,"uuid:8dd1699b-163d-4678-b09f-6fb15771a06a",,
,1358,"2018-11-28T11:44:00.000+03","0.2885683333333333 32.55402 1179.0 4.9",0.288568333333333,32.55402,1179,4.9,4,2,0,4,1,,4,"",4,"",,1,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",4,"",1,"",,2,,2,,,1,"",5,"",,1,"",1,,2,"",2,,1,"",,1,0,0,0,0,0,0,,,"","Cathy Nanangwe",,"9786f6c1-801c-41e6-af81-b928ae8e9a8f","2018-12-03T07:11:40",,1,9,"09_1358","2018-11-28",904,1,1,,1,,2,,"uuid:9786f6c1-801c-41e6-af81-b928ae8e9a8f",,
,1359,"2018-11-28T11:50:00.000+03","0.2885433333333333 32.554095 1171.6 5.0",0.288543333333333,32.554095,1171.6,5,4,1,0,11,1,,4,"",4,"",,1,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,1,"",1,,2,"",2,,3,"",,1,0,0,0,1,0,0,,,"","Cathy Nanangwe",,"a007b9bd-8db1-4768-8011-f36ccb2d7429","2018-12-03T07:11:42",,1,9,"09_1359","2018-11-28",904,1,1,,1,,2,,"uuid:a007b9bd-8db1-4768-8011-f36ccb2d7429",,
,1360,"2018-11-28T11:57:00.000+03","0.288505 32.554195 1133.6 5.0",0.288505,32.554195,1133.6,5,4,2,0,6,1,,4,"",4,"",,1,,3,,,4,,4,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,2,,,2,"",2,"",,1,"",1,,2,"",2,,2,"",,1,0,0,0,1,0,0,,,"","Cathy Nanangwe",,"ed77792d-cc61-4575-afe9-41de748e772d","2018-12-03T07:11:43",,1,9,"09_1360","2018-11-28",904,1,1,,1,,2,,"uuid:ed77792d-cc61-4575-afe9-41de748e772d",,
,1364,"2018-11-14T11:52:00.000+03","",,,,,3,1,1,10,1,,4,"",4,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,1,"",1,"",1,"",,3,,2,,,6,"Use family latrine",6,"Use family latrine",,1,"",1,,2,"",2,,5,"Use family/private latrine",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"0c0fa90f-566f-48eb-8c49-c4967c1c73f2","2018-12-03T07:24:03",,1,9,"09_1364","2018-11-14",903,1,4,,4,,2,,"uuid:0c0fa90f-566f-48eb-8c49-c4967c1c73f2",,
,1365,"2018-11-14T12:30:00.000+03","",,,,,3,1,1,7,1,,4,"",4,"",,3,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,1,,,6,"Use private latrine",6,"Use private latrine",,1,"",1,,2,"",1,,5,"Use private latrine",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"c56d6a42-1bd8-4bdd-bbdf-98afa8d2ec08","2018-12-03T07:24:07",,1,9,"09_1365","2018-11-14",903,1,1,,1,,2,,"uuid:c56d6a42-1bd8-4bdd-bbdf-98afa8d2ec08",,
,1366,"2018-11-14T11:11:00.000+03","",,,,,3,2,1,6,1,,3,"",3,"",,4,,1,,,1,,1,,,,,,1,,,,,,,,1,,2,,,3,"",4,"",1,"",,3,,1,,,1,"",1,"",,4,"Use public latrine",,,,"",,,,"",,0,1,0,0,0,0,0,,,"Compound flooded","Masaba Chris ",,"57e53006-13c6-461b-a14f-c80f80c12569","2018-12-03T07:24:33",,1,9,"09_1366","2018-11-14",903,1,4,,4,,2,,"uuid:57e53006-13c6-461b-a14f-c80f80c12569",,
,1401,"2018-12-12T12:50:00.000+03","0.3570516666666667 32.561188333333334 1165.8 2.9",0.357051666666667,32.5611883333333,1165.8,2.9,3,1,1,5,1,,4,"",4,"",,1,,1,,,2,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,4,"",4,"",,1,"",1,,2,"",1,,1,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"c82da08e-861f-4d55-8912-4d17eb44ced6","2018-12-12T11:40:48",,1,9,"09_1401","2018-12-12",903,1,1,,1,,2,,"uuid:c82da08e-861f-4d55-8912-4d17eb44ced6",,
,1402,"2018-12-12T12:59:00.000+03","0.3571733333333333 32.56122166666667 1160.6 2.8",0.357173333333333,32.5612216666667,1160.6,2.8,3,1,1,15,1,,4,"",4,"",,1,,1,,,1,,1,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,2,,2,,,3,"",4,"",,1,"",1,,2,"",1,,2,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"49a7afce-07ac-4a32-97c2-ac46f235e32c","2018-12-12T11:40:50",,1,9,"09_1402","2018-12-12",903,1,3,,3,,2,,"uuid:49a7afce-07ac-4a32-97c2-ac46f235e32c",,
,1403,"2018-12-12T13:26:00.000+03","0.35788666666666663 32.56152 1161.9 2.7",0.357886666666667,32.56152,1161.9,2.7,3,2,1,3,1,,4,"",4,"",,4,,4,,,2,,3,,,,,,1,,,,,,,,2,,2,,,4,"",4,"",3,"",,2,,2,,,4,"",4,"",,1,"",1,,2,"",2,,2,"",,0,0,0,0,1,0,0,,,"","Mugisha kwiringira",,"7dea1da8-db90-4f90-b338-33ae2182c6e8","2018-12-12T11:40:51",,1,9,"09_1403","2018-12-12",903,1,1,,1,,2,,"uuid:7dea1da8-db90-4f90-b338-33ae2182c6e8",,
