col_neighborhood,col_sample_type,col_id,col_id_val,col_start,action,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_gender,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
309,5,1113,1113,2019-01-22T14:49:00.000+03,,0.2985083333333333 32.62575833333334 1131.4 4.4,0.298508333,32.62575833,1131.4,4.4,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d9a7dfc2-b147-4a0d-b9d9-9c8f85f5834a,d9a7dfc2-b147-4a0d-b9d9-9c8f85f5834a,2019-01-22T15:21:44,,
309,5,1114,1114,2019-01-22T15:04:00.000+03,,0.29843 32.62673333333333 1126.1 4.9,0.29843,32.62673333,1126.1,4.9,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d935f95b-2f2f-458e-8051-c0cdef0e2beb,d935f95b-2f2f-458e-8051-c0cdef0e2beb,2019-01-22T15:21:46,,
309,5,1115,1115,2019-01-22T15:09:00.000+03,,0.29843 32.627181666666665 1128.4 4.9,0.29843,32.62718167,1128.4,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:1c96ad42-5345-4506-880b-413f325b2b17,1c96ad42-5345-4506-880b-413f325b2b17,2019-01-22T15:21:48,,
309,5,1116,1116,2019-01-22T15:33:00.000+03,,0.298405 32.629333333333335 1140.8 4.8,0.298405,32.62933333,1140.8,4.8,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:71572af3-8a46-426a-8cd4-26963bd3231e,71572af3-8a46-426a-8cd4-26963bd3231e,2019-01-22T15:21:51,,
309,5,1117,1117,2019-01-22T15:53:00.000+03,,0.298915 32.62459166666667 1119.1 4.9,0.298915,32.62459167,1119.1,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:cfa5e628-776b-4c9a-9760-b66225d41f56,cfa5e628-776b-4c9a-9760-b66225d41f56,2019-01-22T15:21:54,,
309,5,1118,1118,2019-01-22T15:59:00.000+03,,0.298935 32.62476 1114.2 5.0,0.298935,32.62476,1114.2,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:09245314-5ca7-478d-9bbb-86d6be00b570,09245314-5ca7-478d-9bbb-86d6be00b570,2019-01-22T15:21:56,,
312,5,1121,1121,2019-02-01T12:38:00.000+03,,0.2814433333333334 32.553533333333334 1163.2 5.0,0.281443333,32.55353333,1163.2,5,1,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b283d7dd-d0ae-45c3-9cc3-e46c7b872f08,b283d7dd-d0ae-45c3-9cc3-e46c7b872f08,2019-02-01T11:02:48,,
311,2,1151,1151,2019-01-03T11:33:00.000+03,,0.35305333333333333 32.56233666666667 1153.5 2.3,0.353053333,32.56233667,1153.5,2.3,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:aa1be53d-39d8-486f-b3fc-10b135cfae8a,aa1be53d-39d8-486f-b3fc-10b135cfae8a,2019-01-04T10:58:27,,
311,2,1152,1152,2019-01-03T11:36:00.000+03,,0.35305 32.562308333333334 1160.7 2.5,0.35305,32.56230833,1160.7,2.5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:86bce9e2-6904-4a38-aa9c-6aca4a96c920,86bce9e2-6904-4a38-aa9c-6aca4a96c920,2019-01-04T10:58:29,,
311,2,1153,1153,2019-01-03T11:41:00.000+03,,0.3531 32.562194999999996 1161.3 3.4,0.3531,32.562195,1161.3,3.4,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:22dbc943-5137-4f6f-8a52-364d05a95ada,22dbc943-5137-4f6f-8a52-364d05a95ada,2019-01-04T10:58:32,,
311,2,1154,1154,2019-01-03T11:43:00.000+03,,0.35307333333333335 32.56225833333333 1160.4 3.0,0.353073333,32.56225833,1160.4,3,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:34f3b0fa-939c-47e8-ba03-faf627df95f3,34f3b0fa-939c-47e8-ba03-faf627df95f3,2019-01-04T10:58:35,,
311,2,1155,1155,2019-01-03T11:47:00.000+03,,0.35305333333333333 32.56226 1154.1 2.7,0.353053333,32.56226,1154.1,2.7,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d2cf2603-7b36-4c4c-b4f1-6ad4d4ad8a89,d2cf2603-7b36-4c4c-b4f1-6ad4d4ad8a89,2019-01-04T10:58:37,,
311,10,1156,1156,2018-11-23T15:54:00.000+03,del,0.3543583333333334 32.56205 1166.6 7.3,0.354358333,32.56205,1166.6,7.3,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,Constance,1,uuid:e68e609c-43cb-43c2-8d02-8079bc07564b,e68e609c-43cb-43c2-8d02-8079bc07564b,2018-12-17T15:51:54,,
311,2,1156,1156,2019-01-03T11:51:00.000+03,,0.3528783333333333 32.56214333333333 1168.2 2.2,0.352878333,32.56214333,1168.2,2.2,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:c1c64b5c-5bc5-46c3-9556-69d7a118aabd,c1c64b5c-5bc5-46c3-9556-69d7a118aabd,2019-01-04T10:58:44,,
311,10,1157,1157,2018-12-03T16:01:00.000+03,del,0.3536516666666667 32.56228333333333 1158.0 5.0,0.353651667,32.56228333,1158,5,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,Constance,1,uuid:53fc825f-a8f3-410a-b879-a8ab996869ea,53fc825f-a8f3-410a-b879-a8ab996869ea,2018-12-17T15:52:11,,
311,2,1157,1157,2019-01-03T11:56:00.000+03,,0.3530183333333333 32.56221166666667 1180.6 2.3,0.353018333,32.56221167,1180.6,2.3,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d5df76a0-5155-4c0c-bfe3-114c1d689761,d5df76a0-5155-4c0c-bfe3-114c1d689761,2019-01-04T10:58:50,,
311,10,1158,1158,2018-12-03T16:08:00.000+03,del,0.35370333333333337 32.56228 1159.4 6.7,0.353703333,32.56228,1159.4,6.7,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Kikomado,n/a,Constance,1,uuid:377a40d5-ee25-4b3f-a822-a15d5f26d713,377a40d5-ee25-4b3f-a822-a15d5f26d713,2018-12-17T15:52:22,,
311,2,1158,1158,2019-01-03T12:06:00.000+03,,0.35391999999999996 32.56026833333333 1167.0 1.9,0.35392,32.56026833,1167,1.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:bc8dce6c-4eb5-40c9-a81a-5b9f6c98de60,bc8dce6c-4eb5-40c9-a81a-5b9f6c98de60,2019-01-04T10:58:55,,
311,10,1159,1159,2018-12-03T16:13:00.000+03,del,0.35363666666666665 32.562221666666666 1174.9 9.5,0.353636667,32.56222167,1174.9,9.5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Kikomado,n/a,Constance,1,uuid:f8be7433-71c0-47fa-90b8-0da12b8544fe,f8be7433-71c0-47fa-90b8-0da12b8544fe,2018-12-17T15:52:07,,
311,2,1159,1159,2019-01-03T12:10:00.000+03,,0.35392666666666667 32.560285 1162.5 1.9,0.353926667,32.560285,1162.5,1.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:fb263c89-626a-447e-9f63-1244578c2f28,fb263c89-626a-447e-9f63-1244578c2f28,2019-01-04T10:59:02,,
311,10,1160,1160,2018-12-03T16:20:00.000+03,del,0.3529916666666667 32.56247 1172.1 7.7,0.352991667,32.56247,1172.1,7.7,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,Constance,1,uuid:fbbbef62-05d1-4e6e-9b0f-094e29035176,fbbbef62-05d1-4e6e-9b0f-094e29035176,2018-12-21T17:37:15,,
311,2,1160,1160,2019-01-03T12:23:00.000+03,,0.35424833333333333 32.560188333333336 1174.0 3.9,0.354248333,32.56018833,1174,3.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:64303689-69f6-40f6-8dda-2129d2861c8e,64303689-69f6-40f6-8dda-2129d2861c8e,2019-01-04T10:59:11,,
310,2,1161,1161,2019-01-07T11:41:00.000+03,id,0.3443083333333333 32.58662 1179.9 4.5,0.344308333,32.58662,1179.9,4.5,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:061d76df-50af-47d9-891b-762a35d7f2e0,061d76df-50af-47d9-891b-762a35d7f2e0,2019-01-08T04:35:36,,
310,2,1162,1162,2019-01-07T12:03:00.000+03,,0.34471666666666667 32.58696 1178.8 4.8,0.344716667,32.58696,1178.8,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:5e440cbe-3c4d-4e1b-b042-9e5bd72a5905,5e440cbe-3c4d-4e1b-b042-9e5bd72a5905,2019-01-08T04:35:45,,
310,2,1163,1163,2019-01-07T12:33:00.000+03,,0.3452483333333333 32.58768333333333 1153.4 4.7,0.345248333,32.58768333,1153.4,4.7,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:8db2f871-abab-494a-97de-425add674842,8db2f871-abab-494a-97de-425add674842,2019-01-08T04:35:54,,
310,2,1164,1164,2019-01-07T12:26:00.000+03,,0.3451283333333333 32.58756666666667 1184.0 4.8,0.345128333,32.58756667,1184,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:7be70ff6-6960-4140-82b7-8653541d2d4f,7be70ff6-6960-4140-82b7-8653541d2d4f,2019-01-08T04:35:52,,
310,2,1165,1165,2019-01-07T11:58:00.000+03,,0.34467499999999995 32.586945 1180.0 4.8,0.344675,32.586945,1180,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:8e0623b3-c732-42b4-b9d6-2467a13c71f0,8e0623b3-c732-42b4-b9d6-2467a13c71f0,2019-01-08T04:35:43,,
310,2,1166,1166,2019-01-07T12:20:00.000+03,,0.3450783333333333 32.58788666666667 1183.4 4.8,0.345078333,32.58788667,1183.4,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:9cbe9cb0-b50d-4a9b-b60d-c42b53683704,9cbe9cb0-b50d-4a9b-b60d-c42b53683704,2019-01-08T04:35:49,,
310,2,1167,1167,2019-01-07T11:51:00.000+03,,0.3445933333333333 32.586665 1204.3 5.0,0.344593333,32.586665,1204.3,5,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:86c5768d-c1b9-4764-8395-72e2b2da8423,86c5768d-c1b9-4764-8395-72e2b2da8423,2019-01-08T04:35:41,,
310,2,1168,1168,2019-01-07T11:47:00.000+03,,0.34452 32.58674 1192.1 4.9,0.34452,32.58674,1192.1,4.9,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:c065b344-d241-404e-ad4a-b12343b97ed5,c065b344-d241-404e-ad4a-b12343b97ed5,2019-01-08T04:35:39,,
310,2,1169,1169,2019-01-07T11:09:00.000+03,,0.3437466666666667 32.58753 1179.7 4.8,0.343746667,32.58753,1179.7,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:79650ef6-fcec-484a-bfcd-cb3747467091,79650ef6-fcec-484a-bfcd-cb3747467091,2019-01-08T04:35:28,,
310,2,1170,1170,2019-01-07T11:14:00.000+03,,0.3440283333333333 32.587338333333335 1180.2 4.4,0.344028333,32.58733833,1180.2,4.4,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:4b8d0756-43b2-452a-aa69-6cc923648b9d,4b8d0756-43b2-452a-aa69-6cc923648b9d,2019-01-08T04:35:31,,
309,2,1171,1171,2019-01-08T11:25:00.000+03,,0.3000883333333333 32.62231333333333 1147.3 4.4,0.300088333,32.62231333,1147.3,4.4,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:9f97ad78-a896-441c-9227-6fbc83114111,9f97ad78-a896-441c-9227-6fbc83114111,2019-01-17T13:31:08,,
309,2,1172,1172,2019-01-08T11:26:00.000+03,,0.30007333333333336 32.622345 1147.2 4.8,0.300073333,32.622345,1147.2,4.8,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:147ee6c8-77c5-4750-ae59-79535898b7b3,147ee6c8-77c5-4750-ae59-79535898b7b3,2019-01-17T13:36:04,,
309,2,1173,1173,2019-01-08T11:47:00.000+03,,0.30071333333333333 32.62210166666667 1147.4 4.4,0.300713333,32.62210167,1147.4,4.4,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:a3d39ba5-0333-4a8d-ab70-832d566b7a4f,a3d39ba5-0333-4a8d-ab70-832d566b7a4f,2019-01-17T15:07:40,,
309,2,1174,1174,2019-01-08T11:48:00.000+03,,0.3007283333333334 32.62207166666667 1146.8 3.2,0.300728333,32.62207167,1146.8,3.2,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:7083a582-0ea9-4c10-b23b-15e83de09d6b,7083a582-0ea9-4c10-b23b-15e83de09d6b,2019-01-17T13:36:27,,
309,2,1175,1175,2019-01-08T11:54:00.000+03,,0.3009116666666667 32.62181666666667 1148.3 4.8,0.300911667,32.62181667,1148.3,4.8,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:5baf235d-c2dc-44cb-9350-037ecb1e1464,5baf235d-c2dc-44cb-9350-037ecb1e1464,2019-01-17T13:36:30,,
309,2,1176,1176,2019-01-08T11:57:00.000+03,,0.30091999999999997 32.62181666666667 1148.2 4.8,0.30092,32.62181667,1148.2,4.8,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:1b267c03-7d9d-49b1-b797-b9a9b3df922b,1b267c03-7d9d-49b1-b797-b9a9b3df922b,2019-01-17T13:36:36,,
