"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a","h_dw_a_other","h_dw_c","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_odw","h_odw_a","h_odw_a_other","h_odw_c","h_odw_c_other","h_odw2","h_odw2_a","h_odw2_a_other","h_odw2_c","h_odw2_c_other","h_extra_data","dply_num","h_UID","h_date","neighb_UID","city.x","citylabel","city.y"
,1174,"2019-11-19T10:52:00.000Z","14.774163333333336 -17.38297833333333 66.1 5.0",14.7741633333333,-17.3829783333333,66.1,5,410,1,0,8,1,,,"",,"",,4,"",4,"",,3,"",4,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",4,"",1,"",,2,"",4,"",,,"",,"",,1,"",1,,2,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"8a454c13-569f-48de-85c2-a18b9618cefb","2019-11-19T13:37:27",,,,"",,"",,,"",,"",0,12,"12_1174","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1175,"2019-11-19T10:44:00.000Z","14.772871666666667 -17.384433333333334 8.1 5.0",14.7728716666667,-17.3844333333333,8.1,5,410,1,0,15,1,,,"",,"",,5,"",5,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"ccad90c3-4df3-463a-8223-845fac957d64","2019-11-19T13:57:45",,,,"",,"",,,"",,"",0,12,"12_1175","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1176,"2019-11-19T11:37:00.000Z","14.772051666666668 -17.385191666666667 -1.6 5.0",14.7720516666667,-17.3851916666667,-1.6,5,410,2,0,13,1,,,"",,"",,5,"",5,"",,5,"",5,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"66605cb0-463a-4e1e-bb60-3e10e76c220a","2019-11-19T13:57:46",,,,"",,"",,,"",,"",0,12,"12_1176","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1177,"2019-11-19T11:50:00.000Z","14.772143333333334 -17.385581666666667 54.2 4.7",14.7721433333333,-17.3855816666667,54.2,4.7,410,1,0,8,1,,,"",,"",,4,"",4,"",,5,"",5,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,2,"",2,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"b9ec2130-d0c5-4527-88eb-71910cec0f8c","2019-11-19T13:57:47",,,,"",,"",,,"",,"",0,12,"12_1177","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1178,"2019-11-19T12:20:00.000Z","14.77124 -17.38601 69.0 5.0",14.77124,-17.38601,69,5,410,2,0,17,1,,,"",,"",,4,"",4,"",,5,"",5,"",,1,"",1,"",,2,"",,,,,,,1,,3,,,2,"",2,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"ed1de525-3e34-4247-82f8-ed08fc46e282","2019-11-19T13:57:48",,,,"",,"",,,"",,"",0,12,"12_1178","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1179,"2019-11-19T12:33:00.000Z","14.771078333333332 -17.385233333333336 24.0 4.8",14.7710783333333,-17.3852333333333,24,4.8,410,1,0,12,1,,,"",,"",,5,"",4,"",,3,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","J'y","Aissatou. Ndiaye",,"2de2a0b5-82d8-44d1-854e-086dbee0a7bb","2019-11-19T13:57:49",,,,"",,"",,,"",,"",0,12,"12_1179","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1180,"2019-11-19T13:18:00.000Z","14.77213 -17.384316666666667 22.5 5.0",14.77213,-17.3843166666667,22.5,5,410,1,0,10,1,,,"",,"",,5,"",5,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,3,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"5147927f-d1d7-47b4-89d8-d31e43b74765","2019-11-19T13:57:50",,,,"",,"",,,"",,"",0,12,"12_1180","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1181,"2019-11-19T13:37:00.000Z","14.773206666666665 -17.38366166666667 28.5 4.0",14.7732066666667,-17.3836616666667,28.5,4,410,2,0,10,1,,,"",,"",,5,"",5,"",,2,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"e04ae659-c1a3-4162-8a3c-5c5e2618a97b","2019-11-19T13:57:51",,,,"",,"",,,"",,"",0,12,"12_1181","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1182,"2019-11-19T11:59:00.000Z","14.771196666666667 -17.385475 12.8 5.0",14.7711966666667,-17.385475,12.8,5,410,2,0,25,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"L eau bouge après la pluie",6,"L eau ne stagne pas",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Marema soda dia","Abdou aziz",,"305c1abb-0917-4a1d-9a01-5ad423859cf7","2019-11-19T14:02:22",,,,"",,"",,,"",,"",0,12,"12_1182","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1183,"2019-11-19T12:25:00.000Z","14.771166666666666 -17.385701666666666 86.2 5.0",14.7711666666667,-17.3857016666667,86.2,5,410,2,0,13,1,,,"",,"",,6,"Y'a  pas de canal",6,"Y'a pas de canal",,6,"L eau coule vers le basin",6,"Le coule vers le basin",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Khadidiatou Touré","Abdoul Aziz fall",,"f0d174b9-afe2-4ba4-8263-7c23b5d950e0","2019-11-19T14:02:23",,,,"",,"",,,"",,"",0,12,"12_1183","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1184,"2019-11-19T12:46:00.000Z","14.771475000000002 -17.385151666666665 45.2 4.9",14.771475,-17.3851516666667,45.2,4.9,410,1,0,8,1,,,"",,"",,6,"Y'a pas de canal",6,"Tapas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Ilspreparent chez eux",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Sokhna samasa","Abdou Aziz fall",,"a9c6fa64-53c9-4f8d-8ffa-89f158eae05a","2019-11-19T14:02:24",,,,"",,"",,,"",,"",0,12,"12_1184","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1185,"2019-11-19T13:25:00.000Z","14.772943333333334 -17.383708333333335 90.2 5.0",14.7729433333333,-17.3837083333333,90.2,5,410,1,0,4,1,,,"",,"",,3,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Mama bou diop","Aziz fall",,"b8f9c514-9df2-42c9-8278-edff2bf56df3","2019-11-19T14:02:26",,,,"",,"",,,"",,"",0,12,"12_1185","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1186,"2019-11-19T10:55:00.000Z","14.7734 -17.38333 -7.0 4.7",14.7734,-17.38333,-7,4.7,410,2,0,15,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Binta seye","Abdou Aziz fall",,"055346bd-8811-40dd-9ff7-1b3c9eeaa8e6","2019-11-19T14:02:53",,,,"",,"",,,"",,"",0,12,"12_1186","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1187,"2019-11-19T11:12:00.000Z","14.772783333333333 -17.384161666666667 1.3 5.0",14.7727833333333,-17.3841616666667,1.3,5,410,2,0,10,1,,,"",,"",,6,"Y'a pas de canal pour",6,"Y'a pas de canal",,6,"Pas eaux stagnante",6,"Ils du sable",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Elle prépare chez eux",6,"Prépare chez eux",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Khadiatou ba","Aziz fall",,"16b0c905-00d5-4002-9a70-618420148252","2019-11-19T14:02:54",,,,"",,"",,,"",,"",0,12,"12_1187","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1188,"2019-11-19T11:38:00.000Z","14.771996666666666 -17.384665 59.5 5.0",14.7719966666667,-17.384665,59.5,5,410,2,0,15,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"L eau de la pluie coule",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Maguette thiaw","Abdou Aziz fall",,"2fda4f5d-da8d-49dc-a262-4e6155723b0f","2019-11-19T14:02:54",,,,"",,"",,,"",,"",0,12,"12_1188","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1189,"2019-11-19T10:42:00.000Z","14.772813333333334 -17.384113333333335 31.0 4.7",14.7728133333333,-17.3841133333333,31,4.7,410,2,0,10,1,,,"",,"",,1,"",1,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou fall",,"b5e6992b-c349-4f10-be80-c742cc97fced","2019-11-19T14:03:48",,,,"",,"",,,"",,"",0,12,"12_1189","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1190,"2019-11-19T10:50:00.000Z","14.77263 -17.383938333333333 19.1 5.0",14.77263,-17.3839383333333,19.1,5,410,2,0,32,1,,,"",,"",,1,"",1,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"decde786-5d5e-459d-a34b-f5672bb04166","2019-11-19T14:03:50",,,,"",,"",,,"",,"",0,12,"12_1190","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1191,"2019-11-19T11:17:00.000Z","14.772340000000002 -17.384011666666666 211.4 5.0",14.77234,-17.3840116666667,211.4,5,410,1,0,12,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"89863d27-2e28-4adf-ab61-fa9b181e5d48","2019-11-19T14:04:03",,,,"",,"",,,"",,"",0,12,"12_1191","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1192,"2019-11-19T11:39:00.000Z","14.771575 -17.385231666666666 -8.0 4.9",14.771575,-17.3852316666667,-8,4.9,410,2,0,13,1,,,"",,"",,4,"",3,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"db03c73d-ae8d-409d-b28b-b781b02d6992","2019-11-19T14:04:04",,,,"",,"",,,"",,"",0,12,"12_1192","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1193,"2019-11-19T11:59:00.000Z","14.771255 -17.38563333333333 6.6 4.8",14.771255,-17.3856333333333,6.6,4.8,410,1,0,14,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"0d8a3ab7-e56c-4bc5-b3b4-45e6ce3c2a08","2019-11-19T14:04:05",,,,"",,"",,,"",,"",0,12,"12_1193","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1194,"2019-11-19T12:37:00.000Z","14.771356666666668 -17.385401666666667 25.6 4.4",14.7713566666667,-17.3854016666667,25.6,4.4,410,1,0,15,1,,,"",,"",,4,"",3,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"a59d1cf3-a067-4ae5-b889-e0b828deb211","2019-11-19T14:04:09",,,,"",,"",,,"",,"",0,12,"12_1194","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1195,"2019-11-19T12:49:00.000Z","14.771716666666668 -17.384900000000002 14.7 5.0",14.7717166666667,-17.3849,14.7,5,410,1,0,8,1,,,"",,"",,4,"",1,"",,3,"",3,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"5ff5673d-78b0-439d-8803-af1cceff823a","2019-11-19T14:04:10",,,,"",,"",,,"",,"",0,12,"12_1195","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1196,"2019-11-19T13:16:00.000Z","14.77251 -17.383915000000002 15.4 5.0",14.77251,-17.383915,15.4,5,410,1,0,30,1,,,"",,"",,4,"",3,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"9e59e297-c01f-419f-a56a-aed27db56a8b","2019-11-19T14:04:11",,,,"",,"",,,"",,"",0,12,"12_1196","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1197,"2019-11-19T13:38:00.000Z","14.773086666666666 -17.383065 42.0 4.9",14.7730866666667,-17.383065,42,4.9,410,2,0,15,1,,,"",,"",,4,"",4,"",,4,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"a03739de-d55e-4949-a6b7-89c0ac9119a2","2019-11-19T14:04:14",,,,"",,"",,,"",,"",0,12,"12_1197","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1198,"2019-11-19T13:46:00.000Z","14.773256666666668 -17.382833333333334 9.5 4.6",14.7732566666667,-17.3828333333333,9.5,4.6,410,1,0,5,1,,,"",,"",,6,"Le canal est loin de la maison",6,"Le canal est loin",,6,"L eau est évacué",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Nogaye ndiaye","Mamadou fall",,"553b5145-867a-4fc3-adc4-7d69712a4e62","2019-11-19T14:04:15",,,,"",,"",,,"",,"",0,12,"12_1198","2019-11-19",12410,"Dakar","Dakar 19","Dakar"
,1199,"2019-11-20T11:54:00.000Z","14.763178333333334 -17.38378 22.4 4.2",14.7631783333333,-17.38378,22.4,4.2,411,1,0,5,1,,,"",,"",,6,"On interdît a nos enfants de rapprocher du canal",6,"On les interdit rapprocher du canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Ndeye meissa gueye","Abdou Aziz fall",,"a0a48d75-771c-4967-aff6-3a72e3058e51","2019-11-20T17:58:38",,,,"",,"",,,"",,"",0,12,"12_1199","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1200,"2019-11-20T12:41:00.000Z","14.763158333333335 -17.38486 -78.6 4.8",14.7631583333333,-17.38486,-78.6,4.8,411,1,0,25,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Thierno seye","Abdou Aziz fall",,"27550c88-c7b7-4053-bb5c-abff68e63cb6","2019-11-20T18:00:56",,,,"",,"",,,"",,"",0,12,"12_1200","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1201,"2019-11-20T13:23:00.000Z","14.761571666666669 -17.384046666666666 -26.5 4.7",14.7615716666667,-17.3840466666667,-26.5,4.7,411,1,0,7,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Il prépare chez eux",6,"Il prépare chez eux",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Ndeye astou sissokho","Abdou Aziz fall",,"a4f3077e-817e-4b4f-83b5-fa50b1b23e60","2019-11-20T18:01:00",,,,"",,"",,,"",,"",0,12,"12_1201","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1202,"2019-11-20T13:52:00.000Z","14.761278333333333 -17.384978333333333 -80.6 4.9",14.7612783333333,-17.3849783333333,-80.6,4.9,411,2,0,15,1,,,"",,"",,6,"Loin du canal",6,"On interdit aux enfants le canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Aissatou diallo","Abdou Aziz fall",,"875e33ad-6144-4962-9476-880656f00bdd","2019-11-20T18:01:02",,,,"",,"",,,"",,"",0,12,"12_1202","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1203,"2019-11-20T14:13:00.000Z","14.761543333333334 -17.38475833333333 6.4 4.4",14.7615433333333,-17.3847583333333,6.4,4.4,411,2,0,12,1,,,"",,"",,6,"Lion du canal",6,"Loin du canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Alimatou mbaw","Abdou Aziz fall",,"51c054aa-b149-4cb3-88e5-6c3a1600124e","2019-11-20T18:01:39",,,,"",,"",,,"",,"",0,12,"12_1203","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1204,"2019-11-20T14:29:00.000Z","14.761761666666667 -17.385143333333335 40.6 4.9",14.7617616666667,-17.3851433333333,40.6,4.9,411,2,0,15,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Assane seck","Abdou Aziz fall",,"f3f214cc-917b-44f4-8ea4-010a4b5882bb","2019-11-20T18:01:40",,,,"",,"",,,"",,"",0,12,"12_1204","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1205,"2019-11-20T14:41:00.000Z","14.761878333333334 -17.38481 -7.0 5.0",14.7618783333333,-17.38481,-7,5,411,1,0,12,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,1,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Ma diop faye","Abdou Aziz fall",,"50374a40-1540-4264-938d-ca4632eccd65","2019-11-20T18:01:41",,,,"",,"",,,"",,"",0,12,"12_1205","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1206,"2019-11-20T11:23:00.000Z","14.7634 -17.383438333333334 25.4 3.9",14.7634,-17.3834383333333,25.4,3.9,411,2,0,15,1,,,"",,"",,6,"Loin du basin",6,"Loin du bain",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Bintou gueye","Abdou Aziz fall",,"6696c450-eeef-4f87-befc-733c52d55094","2019-11-20T18:02:18",,,,"",,"",,,"",,"",0,12,"12_1206","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1207,"2019-11-20T12:24:00.000Z","14.76286 -17.384014999999998 52.4 5.0",14.76286,-17.384015,52.4,5,411,2,0,8,1,,,"",,"",,6,"Il y'a de canal",6,"Il y'a pas de canal",,6,"L eau coule vers le canal",6,"Coule vers le canal",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Ramata kane","Abdou Aziz fall",,"04dbccf5-e437-43b0-9518-51b2751d19c4","2019-11-20T18:02:22",,,,"",,"",,,"",,"",0,12,"12_1207","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1208,"2019-11-20T12:18:00.000+01:00","14.761973333333334 -17.384493333333335 -4.1 4.7",14.7619733333333,-17.3844933333333,-4.1,4.7,411,1,0,15,1,,,"",,"",,3,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye ",,"fe6c15fd-66fe-4480-91da-6a514e60e776","2019-11-20T18:03:41",,,,"",,"",,,"",,"",0,12,"12_1208","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1209,"2019-11-20T12:33:00.000+01:00","14.762215 -17.384615 6.8 4.6",14.762215,-17.384615,6.8,4.6,411,1,0,15,1,,,"",,"",,2,"",2,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","","Ndeye amie leye ",,"7cb793f1-594c-4357-b1f3-2aca274e1c26","2019-11-20T18:03:42",,,,"",,"",,,"",,"",0,12,"12_1209","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1210,"2019-11-20T12:41:00.000+01:00","14.762058333333334 -17.384828333333335 2.3 5.0",14.7620583333333,-17.3848283333333,2.3,5,411,1,0,17,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","Canalisations","Ndeye amie leye ",,"191963db-022d-4f03-b2eb-eaf85d06d020","2019-11-20T18:03:43",,,,"",,"",,,"",,"",0,12,"12_1210","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1211,"2019-11-20T13:29:00.000+01:00","14.762624999999998 -17.38496 3.2 5.0",14.762625,-17.38496,3.2,5,411,2,0,18,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,2,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye ",,"4c7f537f-4d60-4a79-91b1-f4ef444d0565","2019-11-20T18:03:43",,,,"",,"",,,"",,"",0,12,"12_1211","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1212,"2019-11-20T14:19:00.000+01:00","14.761623333333334 -17.384864999999998 39.1 5.0",14.7616233333333,-17.384865,39.1,5,411,1,0,16,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye ",,"680fb110-f892-4a73-9da2-74d90a1663ef","2019-11-20T18:03:44",,,,"",,"",,,"",,"",0,12,"12_1212","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1213,"2019-11-20T14:30:00.000+01:00","14.761835 -17.385053333333335 30.9 4.6",14.761835,-17.3850533333333,30.9,4.6,411,1,0,14,1,,,"",,"",,3,"",3,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Vidange des fosses dans la rue ","Ndeye amie leye ",,"665867ca-8ccc-4a22-945b-970c371152e1","2019-11-20T18:03:44",,,,"",,"",,,"",,"",0,12,"12_1213","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
,1214,"2019-11-20T14:50:00.000+01:00","14.761908333333334 -17.385246666666667 75.2 4.0",14.7619083333333,-17.3852466666667,75.2,4,411,1,0,25,1,,,"",,"",,3,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Manque de canalisations ","Ndeye amie leye ",,"456e781f-a4d5-469f-bfa0-62bb9d262459","2019-11-20T18:03:45",,,,"",,"",,,"",,"",0,12,"12_1214","2019-11-20",12411,"Dakar","Dakar 19","Dakar"
