"lab_start_dt","subscriberid","simserial","deviceid","lab_end_dt","lab_sample_type","lab_id","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_analysis","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_note","lab_1_dil_tested","lab_1_volume","lab_1_ecoli_reading_membrane","lab_1_ecoli_membrane","lab_1_ecoli_reading_idexx","lab_1_ecoli_big_idexx","lab_1_ecoli_small_idexx","lab_2_dil_tested","lab_2_volume","lab_2_ecoli_reading_membrane","lab_2_ecoli_membrane","lab_2_ecoli_reading_idexx","lab_2_ecoli_big_idexx","lab_2_ecoli_small_idexx","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_ecoli_reading_membrane","lab_3_ecoli_membrane","lab_3_ecoli_reading_idexx","lab_3_ecoli_big_idexx","lab_3_ecoli_small_idexx","lab_closing_group","lab_notes","lab_enum","lab_photo","X__version__","X_id","X_uuid","X_submission_time","X_index","lab_extra_data","dply_num","lab_UID","lab_date","citylabel"
"2020-01-07T09:42:30.000-00:00","","","","2020-01-07T09:44:58.000-00:00",3,3051,3051,"2019-12-04T09:00:00.000-00:00","2019-12-04T09:50:00.000-00:00","2019-12-06T09:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"e64c1e5e-f158-4670-9692-3df946ff356e","2020-01-07T09:45:08",,,12,"12_03_3051","2019-12-04","Dakar 19"
"2020-01-07T09:44:59.000-00:00","","","","2020-01-07T09:48:02.000-00:00",3,3052,3052,"2019-12-04T09:00:00.000-00:00","2019-12-04T09:50:00.000-00:00","2019-12-06T09:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"caab32bf-650e-48e2-b9f1-d14df5be6712","2020-01-07T09:48:10",,,12,"12_03_3052","2019-12-04","Dakar 19"
"2020-01-07T09:48:02.000-00:00","","","","2020-01-07T09:49:42.000-00:00",3,3053,3053,"2019-12-04T09:00:00.000-00:00","2019-12-04T09:50:00.000-00:00","2019-12-06T09:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"ce996e9f-ed58-4fc2-b0a3-1ad9e544ad8a","2020-01-07T09:49:51",,,12,"12_03_3053","2019-12-04","Dakar 19"
"2020-01-07T09:49:43.000-00:00","","","","2020-01-07T09:51:31.000-00:00",3,3054,3054,"2019-12-04T09:00:00.000-00:00","2019-12-04T09:50:00.000-00:00","2019-12-05T09:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"decf8286-8a8e-4f62-bc81-48c6f756e017","2020-01-07T09:51:39",,,12,"12_03_3054","2019-12-04","Dakar 19"
"2020-01-07T09:51:31.000-00:00","","","","2020-01-07T09:53:18.000-00:00",3,3055,3055,"2019-12-04T09:00:00.000-00:00","2019-12-04T09:50:00.000-00:00","2019-12-06T09:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"95820ea8-030e-4e08-b913-33e4fc15d274","2020-01-07T09:53:26",,,12,"12_03_3055","2019-12-04","Dakar 19"
"2020-01-07T09:53:19.000-00:00","","","","2020-01-07T09:55:25.000-00:00",3,3056,3056,"2019-12-05T08:30:00.000-00:00","2019-12-05T08:55:00.000-00:00","2019-12-07T08:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"fc4506bb-fe15-493c-9c9c-c451c3749065","2020-01-07T09:55:30",,,12,"12_03_3056","2019-12-05","Dakar 19"
"2020-01-07T09:55:25.000-00:00","","","","2020-01-07T09:57:17.000-00:00",3,3057,3057,"2019-12-05T08:30:00.000-00:00","2019-12-05T08:55:00.000-00:00","2019-12-07T08:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"05676dcb-bfc2-45b6-93ae-0974bebdf1ce","2020-01-07T09:57:25",,,12,"12_03_3057","2019-12-05","Dakar 19"
"2020-01-07T09:57:17.000-00:00","","","","2020-01-07T10:00:20.000-00:00",3,3058,3058,"2019-12-05T08:30:00.000-00:00","2019-12-05T08:55:00.000-00:00","2019-12-07T08:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"efd63489-9a55-4c3e-b0e1-501900456976","2020-01-07T10:00:29",,,12,"12_03_3058","2019-12-05","Dakar 19"
"2020-01-07T10:00:20.000-00:00","","","","2020-01-07T10:01:37.000-00:00",3,3059,3059,"2019-12-05T08:30:00.000-00:00","2019-12-05T08:55:00.000-00:00","2019-12-07T08:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"fa438e7e-c045-4c1a-9792-12a1c8f01fc3","2020-01-07T10:01:45",,,12,"12_03_3059","2019-12-05","Dakar 19"
"2020-01-07T10:01:37.000-00:00","","","","2020-01-07T10:02:49.000-00:00",3,3060,3060,"2019-12-05T08:30:00.000-00:00","2019-12-05T08:55:00.000-00:00","2019-12-07T08:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"ac7e4f1f-8943-462f-9af3-8cbbf919c608","2020-01-07T10:02:57",,,12,"12_03_3060","2019-12-05","Dakar 19"
"2020-01-07T10:02:50.000-00:00","","","","2020-01-07T10:14:49.000-00:00",1,4021,4021,"2019-11-29T10:00:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","AMS",1,,,"dd6a3407-67f9-4b71-b8e9-8c21d7a8b4e2","2020-01-07T10:14:59",,,12,"12_01_4021","2019-11-29","Dakar 19"
"2020-01-07T10:14:49.000-00:00","","","","2020-01-07T10:22:10.000-00:00",1,4022,4022,"2019-11-29T10:00:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","AMS",1,,,"467624fb-5683-4410-951e-061270e7344a","2020-01-07T10:22:18",,,12,"12_01_4022","2019-11-29","Dakar 19"
"2020-01-07T10:22:10.000-00:00","","","","2020-01-07T10:31:35.000-00:00",1,4023,4023,"2019-11-29T10:00:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,3,58,,,,0,,,,,,,,,"","AMS",0,,,"9aedb899-e4db-4aeb-b37b-a35980ada1da","2020-01-07T10:31:43",,,12,"12_01_4023","2019-11-29","Dakar 19"
"2020-01-07T10:31:35.000-00:00","","","","2020-01-07T10:33:22.000-00:00",1,4024,4024,"2019-11-29T10:00:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","AMS",0,,,"fb350a42-e230-46d3-96b8-8afbed5cec6e","2020-01-07T10:33:30",,,12,"12_01_4024","2019-11-29","Dakar 19"
"2020-01-07T10:33:22.000-00:00","","","","2020-01-07T10:35:27.000-00:00",1,4025,4025,"2019-11-29T10:00:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","AMS",1,,,"a5f0a74d-7740-4a92-8769-1bcbbbeecfb2","2020-01-07T10:35:35",,,12,"12_01_4025","2019-11-29","Dakar 19"
"2020-01-07T10:35:27.000-00:00","","","","2020-01-07T10:41:37.000-00:00",1,4026,4026,"2019-12-03T10:20:00.000-00:00","2019-12-03T11:00:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,2,,,,,0,,,,,,,,,"","NASK",0,,,"19920d0b-a04c-4c55-b68d-6e6b0e3c4f60","2020-01-07T10:41:45",,,12,"12_01_4026","2019-12-03","Dakar 19"
"2020-01-07T10:41:37.000-00:00","","","","2020-01-07T10:43:23.000-00:00",1,4027,4027,"2019-12-03T10:28:00.000-00:00","2019-12-03T11:00:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,3,0,,,,0,,,,,,,,,"","NASK",1,,,"1a148d66-6ee9-468d-982d-a3a4bf0a6219","2020-01-07T10:43:31",,,12,"12_01_4027","2019-12-03","Dakar 19"
"2020-01-07T10:43:24.000-00:00","","","","2020-01-07T11:04:18.000-00:00",1,4029,4029,"2019-12-03T10:29:00.000-00:00","2019-12-03T11:00:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","NASK",1,,,"bc7f03b2-5676-4f3d-8e80-d6c3735a6a28","2020-01-07T11:04:24",,,12,"12_01_4029","2019-12-03","Dakar 19"
"2020-01-07T11:04:18.000-00:00","","","","2020-01-07T11:07:34.000-00:00",1,4030,4030,"2019-12-03T10:37:00.000-00:00","2019-12-03T11:00:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","NASK",1,,,"2c858c18-5cc8-4b0c-a282-e45dd01fa22a","2020-01-07T11:07:40",,,12,"12_01_4030","2019-12-03","Dakar 19"
"2020-01-07T15:18:50.000-00:00","","","","2020-01-07T15:30:23.000-00:00",8,5021,5021,"2019-12-04T09:30:00.000-00:00","2019-12-04T09:45:00.000-00:00","2019-12-06T08:20:00.000-00:00",2,,,10,,6,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"fb2295af-0537-42bf-b63b-d922d9e83c66","2020-01-07T15:30:30",,,12,"12_08_5021","2019-12-04","Dakar 19"
"2020-01-07T15:30:23.000-00:00","","","","2020-01-07T15:31:56.000-00:00",8,5022,5022,"2019-12-04T09:30:00.000-00:00","2019-12-04T09:45:00.000-00:00","2019-12-06T08:20:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"84edf899-6332-4303-bb6d-8556943020a4","2020-01-07T15:32:03",,,12,"12_08_5022","2019-12-04","Dakar 19"
"2020-01-07T15:31:57.000-00:00","","","","2020-01-07T15:33:40.000-00:00",8,5023,5023,"2019-12-04T09:30:00.000-00:00","2019-12-04T09:45:00.000-00:00","2019-12-06T08:20:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"4de45a3e-5908-435e-8367-b90e070c67e6","2020-01-07T15:33:46",,,12,"12_08_5023","2019-12-04","Dakar 19"
"2020-01-07T15:33:40.000-00:00","","","","2020-01-07T15:36:19.000-00:00",8,5024,5024,"2019-12-04T09:30:00.000-00:00","2019-12-04T09:45:00.000-00:00","2019-12-06T08:20:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"cd65a9c8-8c72-4329-a12e-dee56ffb514d","2020-01-07T15:36:26",,,12,"12_08_5024","2019-12-04","Dakar 19"
"2020-01-07T15:36:20.000-00:00","","","","2020-01-07T15:41:17.000-00:00",8,5025,5025,"2019-12-04T09:30:00.000-00:00","2019-12-04T09:45:00.000-00:00","2019-12-06T08:20:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"a244fe64-8121-496b-8621-06eb3e9cadb3","2020-01-07T15:41:25",,,12,"12_08_5025","2019-12-04","Dakar 19"
"2020-01-07T15:41:17.000-00:00","","","","2020-01-07T16:07:59.000-00:00",8,5026,5026,"2019-12-04T15:00:00.000-00:00","2019-12-04T15:50:00.000-00:00","2019-12-06T10:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"f5efc2fb-525a-4053-8210-00d374c53d8d","2020-01-07T16:08:06",,,12,"12_08_5026","2019-12-04","Dakar 19"
"2020-01-07T16:07:59.000-00:00","","","","2020-01-07T16:14:26.000-00:00",8,5027,5027,"2019-12-04T15:00:00.000-00:00","2019-12-04T15:50:00.000-00:00","2019-12-05T10:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"6df17242-a2c7-46b0-8623-ab872f1e7557","2020-01-07T16:14:32",,,12,"12_08_5027","2019-12-04","Dakar 19"
"2020-01-07T16:14:26.000-00:00","","","","2020-01-07T16:16:20.000-00:00",8,5028,5028,"2019-12-04T15:00:00.000-00:00","2019-12-04T15:50:00.000-00:00","2019-12-06T10:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"edd39dc6-43da-4d35-a250-30fbfa08517a","2020-01-07T16:16:27",,,12,"12_08_5028","2019-12-04","Dakar 19"
"2020-01-07T16:16:21.000-00:00","","","","2020-01-07T16:18:42.000-00:00",8,5029,5029,"2019-12-04T15:00:00.000-00:00","2019-12-04T15:50:00.000-00:00","2019-12-06T10:00:00.000-00:00",2,,,10,,5,1,1,,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"c38a5ef2-956c-4289-b78c-8f20c384900f","2020-01-07T16:18:49",,,12,"12_08_5029","2019-12-04","Dakar 19"
"2020-01-07T16:18:42.000-00:00","","","","2020-01-07T16:20:04.000-00:00",8,5030,5030,"2019-12-04T15:00:00.000-00:00","2019-12-04T15:50:00.000-00:00","2019-12-06T10:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"c2033d8b-dc92-493d-9233-d1ca01740109","2020-01-07T16:20:11",,,12,"12_08_5030","2019-12-04","Dakar 19"
"2020-01-12T21:48:12.000-00:00","","","","2020-01-12T21:53:43.000-00:00",2,1031,1031,"2019-12-06T12:30:00.000-00:00","2019-12-06T13:00:00.000-00:00","2019-12-07T11:30:00.000-00:00",2,284.7,,,,7,1,1,,,,,6,1,3,121,,,,0,,,,,,,,,"","KB",1,,,"2f2b3ddc-38ff-4d3e-b038-c6d7c7c8e159","2020-01-12T21:53:54",,,12,"12_02_1031","2019-12-06","Dakar 19"
"2020-01-12T21:53:43.000-00:00","","","","2020-01-12T21:55:25.000-00:00",2,1032,1032,"2019-12-06T12:35:00.000-00:00","2019-12-06T13:00:00.000-00:00","2019-12-07T11:30:00.000-00:00",2,198.79,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","KB",0,,,"8133ce9f-c7fb-4fcd-993d-8db4507f4352","2020-01-12T21:55:36",,,12,"12_02_1032","2019-12-06","Dakar 19"
"2020-01-12T21:55:25.000-00:00","","","","2020-01-12T21:56:45.000-00:00",2,1033,1033,"2019-12-06T12:38:00.000-00:00","2019-12-06T13:00:00.000-00:00","2019-12-07T11:30:00.000-00:00",2,107.7,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","KB",0,,,"3745839c-4079-417a-8560-4d6275bb5870","2020-01-12T21:56:57",,,12,"12_02_1033","2019-12-06","Dakar 19"
"2020-01-12T21:56:46.000-00:00","","","","2020-01-12T21:58:18.000-00:00",2,1034,1034,"2019-12-06T12:41:00.000-00:00","2019-12-06T13:00:00.000-00:00","2019-12-07T11:30:00.000-00:00",2,181.39,,,,7,1,1,,,,,6,1,3,133,,,,0,,,,,,,,,"","KB",1,,,"d704863f-ab0b-4713-b3b2-e9a75b6025fd","2020-01-12T21:58:29",,,12,"12_02_1034","2019-12-06","Dakar 19"
"2020-01-12T21:58:18.000-00:00","","","","2020-01-12T22:00:04.000-00:00",2,1035,1035,"2019-12-06T12:44:00.000-00:00","2019-12-06T13:00:00.000-00:00","2019-12-07T11:30:00.000-00:00",2,28.5,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","KB",0,,,"3f71109b-99de-421b-a0a2-33a8e3255c83","2020-01-12T22:00:15",,,12,"12_02_1035","2019-12-06","Dakar 19"
"2020-01-12T22:00:04.000-00:00","","","","2020-01-12T22:02:23.000-00:00",2,1036,1036,"2019-12-10T15:46:00.000-00:00","2019-12-10T16:15:00.000-00:00","2019-12-11T15:00:00.000-00:00",2,236.4,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MD",0,,,"c49babaf-d947-4973-9dc8-c5a64e783a3f","2020-01-12T22:02:33",,,12,"12_02_1036","2019-12-10","Dakar 19"
"2020-01-12T22:02:23.000-00:00","","","","2020-01-12T22:04:27.000-00:00",2,1037,1037,"2019-12-10T15:48:00.000-00:00","2019-12-10T16:15:00.000-00:00","2019-12-11T15:00:00.000-00:00",2,116.1,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MD",0,,,"92ef659b-4529-426b-b54e-cb9d9c04fe5d","2020-01-12T22:04:37",,,12,"12_02_1037","2019-12-10","Dakar 19"
"2020-01-12T22:04:27.000-00:00","","","","2020-01-12T22:07:17.000-00:00",2,1038,1038,"2019-12-10T15:49:00.000-00:00","2019-12-10T16:15:00.000-00:00","2019-12-11T15:00:00.000-00:00",2,112,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MD",0,,,"81a361a7-77f3-4583-9d60-4240f27c89a5","2020-01-12T22:07:27",,,12,"12_02_1038","2019-12-10","Dakar 19"
