"neighb_UID","sample_type","pop","10+","6-10","<5","Never","deployment_id","country","city","citylabel","neighborhood"
208,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Ocean","Adults",0.194444444444444,0.0659722222222222,0.236111111111111,0.503472222222222,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Ocean","Adults",0.184210526315789,0.0625,0.279605263157895,0.473684210526316,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Ocean","Adults",0.0133333333333333,0.0266666666666667,0.133333333333333,0.826666666666667,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Ocean","Adults",0.0247933884297521,0.0165289256198347,0.231404958677686,0.727272727272727,3,"Ghana","Accra","Accra 16","Ringway"
305,"Ocean","Adults",0.00666666666666667,0.0333333333333333,0.146666666666667,0.813333333333333,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Ocean","Adults",,,,,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Ocean","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Ocean","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Ocean","Adults",,,,,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Ocean","Adults",0.129032258064516,0.188940092165899,0.147465437788018,0.534562211981567,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Ocean","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Ocean","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Ocean","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Ocean","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Ocean","Adults",,,,,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Ocean","Adults",,,,,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Ocean","Adults",,,,,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Ocean","Adults",,,,,9,"Uganda","Kampala","Kampala 18","Central"
903,"Ocean","Adults",,,,,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Ocean","Adults",,,,,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Ocean","Adults",,,,,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Ocean","Adults",,,,,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Ocean","Adults",,,,,11,"India","Vellore","Vellore 14","Old Town"
1102,"Ocean","Adults",,,,,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Ocean","Adults",,,,,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Ocean","Adults",,,,,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Ocean","Adults",,,,,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Ocean","Adults",,,,,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Ocean","Adults",,,,,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Ocean","Adults",,,,,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Ocean","Adults",,,,,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Ocean","Adults",,,,,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Surface Water","Adults",0.155555555555556,0.0888888888888889,0.133333333333333,0.622222222222222,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Surface Water","Adults",0.0701754385964912,0.105263157894737,0.491228070175439,0.333333333333333,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Surface Water","Adults",0,0.00934579439252336,0.504672897196262,0.485981308411215,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Surface Water","Adults",0.0119047619047619,0.0952380952380952,0.607142857142857,0.285714285714286,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Surface Water","Adults",0,0,0.616161616161616,0.383838383838384,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Surface Water","Adults",0.218884120171674,0.0987124463519313,0.150214592274678,0.532188841201717,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Surface Water","Adults",0.364372469635628,0.117408906882591,0.190283400809717,0.327935222672065,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Surface Water","Adults",0.4337899543379,0.114155251141553,0.114155251141553,0.337899543378995,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Surface Water","Adults",0.195402298850575,0.183908045977011,0.172413793103448,0.448275862068966,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Surface Water","Adults",0.037037037037037,0,0.0123456790123457,0.950617283950617,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Surface Water","Adults",0.194244604316547,0.100719424460432,0.107913669064748,0.597122302158273,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Surface Water","Adults",0.271966527196653,0.142259414225941,0.133891213389121,0.451882845188285,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Surface Water","Adults",0.266990291262136,0.0679611650485437,0.218446601941748,0.446601941747573,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Surface Water","Adults",0.175,0.0875,0.3125,0.425,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Surface Water","Adults",0.0625,0.0714285714285714,0.196428571428571,0.669642857142857,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Surface Water","Adults",0.174216027874564,0.0871080139372822,0.149825783972125,0.588850174216028,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Surface Water","Adults",0.089041095890411,0.0616438356164384,0.171232876712329,0.678082191780822,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Surface Water","Adults",0,0.00671140939597315,0.0469798657718121,0.946308724832215,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Surface Water","Adults",0.00826446280991736,0,0.0413223140495868,0.950413223140496,3,"Ghana","Accra","Accra 16","Ringway"
305,"Surface Water","Adults",0,0.0333333333333333,0.0466666666666667,0.92,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Surface Water","Adults",,,,,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Surface Water","Adults",0.152542372881356,0.0677966101694915,0.152542372881356,0.627118644067797,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Surface Water","Adults",0.244444444444444,0.0888888888888889,0.155555555555556,0.511111111111111,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Surface Water","Adults",0.01,0.02,0.01,0.96,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Surface Water","Adults",0.199074074074074,0.0740740740740741,0.143518518518519,0.583333333333333,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Surface Water","Adults",0.0808080808080808,0.0404040404040404,0.161616161616162,0.717171717171717,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Surface Water","Adults",0.112994350282486,0.0338983050847458,0.107344632768362,0.745762711864407,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Surface Water","Adults",0.273504273504274,0.0341880341880342,0.14957264957265,0.542735042735043,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Surface Water","Adults",0.0921658986175115,0.0138248847926267,0.0414746543778802,0.852534562211982,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Surface Water","Adults",,,,,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Surface Water","Adults",,,,,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Surface Water","Adults",0.180232558139535,0.0523255813953488,0.203488372093023,0.563953488372093,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Surface Water","Adults",0,0.0142857142857143,0.0428571428571429,0.942857142857143,9,"Uganda","Kampala","Kampala 18","Central"
903,"Surface Water","Adults",0.0740740740740741,0.0518518518518519,0.0740740740740741,0.8,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Surface Water","Adults",0.0448717948717949,0.0192307692307692,0.0641025641025641,0.871794871794872,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Surface Water","Adults",0.0065359477124183,0.0392156862745098,0.0522875816993464,0.901960784313726,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Surface Water","Adults",0,0.0454545454545455,0.227272727272727,0.727272727272727,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Surface Water","Adults",,,,,11,"India","Vellore","Vellore 14","Old Town"
1102,"Surface Water","Adults",,,,,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Surface Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Surface Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Surface Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Surface Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Surface Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Surface Water","Adults",0.136546184738956,0.072289156626506,0.104417670682731,0.686746987951807,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Surface Water","Adults",0.0329218106995885,0.00411522633744856,0.0534979423868313,0.909465020576132,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Surface Water","Adults",0.0488888888888889,0.0488888888888889,0.0666666666666667,0.835555555555556,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Floodwater","Adults",0.666666666666667,0.177777777777778,0.111111111111111,0.0444444444444444,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Floodwater","Adults",0.121212121212121,0.378787878787879,0.378787878787879,0.121212121212121,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Floodwater","Adults",0.578947368421053,0.166666666666667,0.192982456140351,0.0614035087719298,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Floodwater","Adults",0.0581395348837209,0.13953488372093,0.755813953488372,0.0465116279069767,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Floodwater","Adults",0.757575757575758,0.171717171717172,0.0707070707070707,0,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Floodwater","Adults",0.552511415525114,0.155251141552511,0.232876712328767,0.0593607305936073,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Floodwater","Adults",0.631147540983607,0.118852459016393,0.213114754098361,0.0368852459016393,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Floodwater","Adults",0.6875,0.149038461538462,0.100961538461538,0.0625,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Floodwater","Adults",0.285714285714286,0.230769230769231,0.318681318681319,0.164835164835165,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Floodwater","Adults",0.0246913580246914,0.0246913580246914,0.246913580246914,0.703703703703704,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Floodwater","Adults",0.598540145985402,0.116788321167883,0.138686131386861,0.145985401459854,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Floodwater","Adults",0.607142857142857,0.151785714285714,0.183035714285714,0.0580357142857143,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Floodwater","Adults",0.517857142857143,0.15625,0.209821428571429,0.116071428571429,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Floodwater","Adults",0.296296296296296,0.185185185185185,0.308641975308642,0.209876543209877,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Floodwater","Adults",0.0373831775700935,0.14018691588785,0.336448598130841,0.485981308411215,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Floodwater","Adults",0.325342465753425,0.154109589041096,0.267123287671233,0.253424657534247,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Floodwater","Adults",0.122448979591837,0.136054421768707,0.319727891156463,0.421768707482993,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Floodwater","Adults",0.191637630662021,0.101045296167247,0.184668989547038,0.522648083623693,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Floodwater","Adults",0.15609756097561,0.0731707317073171,0.234146341463415,0.536585365853659,3,"Ghana","Accra","Accra 16","Ringway"
305,"Floodwater","Adults",0.283582089552239,0.0708955223880597,0.227611940298507,0.417910447761194,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Floodwater","Adults",0.718181818181818,0.0909090909090909,0.159090909090909,0.0318181818181818,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Floodwater","Adults",0.53968253968254,0.19047619047619,0.238095238095238,0.0317460317460317,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Floodwater","Adults",0.520833333333333,0.166666666666667,0.166666666666667,0.145833333333333,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Floodwater","Adults",0.259090909090909,0.113636363636364,0.204545454545455,0.422727272727273,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Floodwater","Adults",0.296803652968037,0.100456621004566,0.28310502283105,0.319634703196347,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Floodwater","Adults",0.278846153846154,0.192307692307692,0.240384615384615,0.288461538461538,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Floodwater","Adults",0.206896551724138,0.168103448275862,0.297413793103448,0.327586206896552,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Floodwater","Adults",0.274261603375527,0.236286919831224,0.286919831223629,0.20253164556962,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Floodwater","Adults",0.158119658119658,0.188034188034188,0.358974358974359,0.294871794871795,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Floodwater","Adults",0.592592592592593,0.222222222222222,0.135802469135802,0.0493827160493827,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Floodwater","Adults",0.404255319148936,0.25531914893617,0.234042553191489,0.106382978723404,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Floodwater","Adults",0.146198830409357,0.16374269005848,0.269005847953216,0.421052631578947,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Floodwater","Adults",0.0780141843971631,0.0283687943262411,0.446808510638298,0.446808510638298,9,"Uganda","Kampala","Kampala 18","Central"
903,"Floodwater","Adults",0.348148148148148,0.244444444444444,0.303703703703704,0.103703703703704,9,"Uganda","Kampala","Kampala 18","Kawempe"
