"UID","dply_num","lab_date","sample_type","col_sample_type_alt","sampleid","mf","neighborhood","neighb_UID","lab_1_ecoli","lab_2_ecoli","lab_3_ecoli","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","ec_conc"
"02_06_1965",2,"2017-06-15",6,"","1965",FALSE,"6",206,146.7,21.6,1,0.1,0.01,0.001,146.7,21.6,1,146.7,21.6,0.1,0.01,
"02_06_1966",2,"2017-06-15",6,"","1966",FALSE,"6",206,9999,1203.3,90.6,0.1,0.01,0.001,9999,1203.3,90.6,9999,1203.3,0.1,0.01,10546500
"02_06_1967",2,"2017-06-15",6,"","1967",FALSE,"6",206,209.8,17.5,1,0.1,0.01,0.001,209.8,17.5,1,209.8,17.5,0.1,0.01,161600
"02_06_1991",2,"2017-06-17",6,"","1991",FALSE,"3",203,1299.7,156.5,24.1,0.1,0.01,0.001,1299.7,156.5,24.1,1299.7,156.5,0.1,0.01,1758233.33333333
"02_06_1992",2,"2017-06-17",6,"","1992",FALSE,"3",203,9999,344.8,42.8,0.1,0.01,0.001,9999,344.8,42.8,9999,344.8,0.1,0.01,3864000
"02_06_1993",2,"2017-06-17",6,"","1993",FALSE,"3",203,1203.3,112.6,5.2,0.1,0.01,0.001,1203.3,112.6,5.2,1203.3,112.6,0.1,0.01,949766.666666667
"02_06_1994",2,"2017-06-17",6,"","1994",FALSE,"3",203,980.4,99,15.8,0.1,0.01,0.001,980.4,99,15.8,980.4,99,0.1,0.01,1183466.66666667
"02_06_1995",2,"2017-06-17",6,"","1995",FALSE,"3",203,9999,1732.9,248.9,0.1,0.01,0.001,9999,1732.9,248.9,9999,1732.9,0.1,0.01,21109500
"02_06_1996",2,"2017-06-17",6,"","1996",FALSE,"3",203,4.1,0.5,0.5,0.1,0.01,0.001,4.1,0.5,0.5,4.1,0.5,0.1,0.01,4100
"02_06_1997",2,"2017-06-17",6,"","1997",FALSE,"3",203,5.2,1,0.5,0.1,0.01,0.001,5.2,1,0.5,5.2,1,0.1,0.01,7600
"02_06_1998",2,"2017-06-17",6,"","1998",FALSE,"3",203,2,0.5,0.5,0.1,0.01,0.001,2,0.5,0.5,2,0.5,0.1,0.01,2000
"02_06_1999",2,"2017-06-17",6,"","1999",FALSE,"3",203,0.5,0.5,0.5,0.1,0.01,0.001,0.5,0.5,0.5,0.5,0.5,0.1,0.01,500
"02_06_2000",2,"2017-06-17",6,"","2000",FALSE,"3",203,2419.6,260.3,24.1,0.1,0.01,0.001,2419.6,260.3,24.1,2419.6,260.3,0.1,0.01,2477533.33333333
"02_07_1001",2,"2017-04-09",7,"","1001",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1002",2,"2017-04-09",7,"","1002",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1003",2,"2017-04-09",7,"","1003",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1019",2,"2017-04-10",7,"","1019",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1024",2,"2017-04-10",7,"","1024",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1025",2,"2017-04-10",7,"","1025",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1064",2,"2017-04-12",7,"","1064",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1065",2,"2017-04-12",7,"","1065",FALSE,"1",201,54.6,6.3,,10,0.1,,54.6,6.3,,54.6,6.3,10,0.1,76.44
"02_07_1081",2,"2017-04-13",7,"","1081",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1082",2,"2017-04-13",7,"","1082",FALSE,"1",201,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1095",2,"2017-04-17",7,"","1095",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1096",2,"2017-04-17",7,"","1096",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1130",2,"2017-04-18",7,"","1130",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1131",2,"2017-04-18",7,"","1131",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1132",2,"2017-04-18",7,"","1132",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1155",2,"2017-04-19",7,"","1155",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1156",2,"2017-04-19",7,"","1156",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1163",2,"2017-04-20",7,"","1163",FALSE,"7",207,4.1,0.5,,10,0.1,,4.1,0.5,,4.1,0.5,10,0.1,5.74
"02_07_1164",2,"2017-04-20",7,"","1164",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1165",2,"2017-04-20",7,"","1165",FALSE,"7",207,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1181",2,"2017-04-23",7,"","1181",FALSE,"8",208,16,0.5,,10,0.1,,16,0.5,,16,0.5,10,0.1,22.4
"02_07_1182",2,"2017-04-23",7,"","1182",FALSE,"8",208,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1215",2,"2017-04-24",7,"","1215",FALSE,"8",208,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1216",2,"2017-04-24",7,"","1216",FALSE,"8",208,90.9,2,,10,0.1,,90.9,2,,90.9,2,10,0.1,127.26
"02_07_1226",2,"2017-04-25",7,"","1226",FALSE,"8",208,75.9,0.5,,10,0.1,,75.9,0.5,,75.9,0.5,10,0.1,106.26
"02_07_1227",2,"2017-04-25",7,"","1227",FALSE,"8",208,27.5,1,,10,0.1,,27.5,1,,27.5,1,10,0.1,38.5
"02_07_1254",2,"2017-04-26",7,"","1254",FALSE,"8",208,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1255",2,"2017-04-26",7,"","1255",FALSE,"8",208,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1261",2,"2017-04-27",7,"","1261",FALSE,"8",208,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1262",2,"2017-04-27",7,"","1262",FALSE,"8",208,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1284",2,"2017-05-02",7,"","1284",FALSE,"9",209,128.1,1,,10,0.1,,128.1,1,,128.1,1,10,0.1,179.34
"02_07_1285",2,"2017-05-02",7,"","1285",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1286",2,"2017-05-02",7,"","1286",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1308",2,"2017-05-03",7,"","1308",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1309",2,"2017-05-03",7,"","1309",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1310",2,"2017-05-03",7,"","1310",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1327",2,"2017-05-04",7,"","1327",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1328",2,"2017-05-04",7,"","1328",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1349",2,"2017-05-07",7,"","1349",FALSE,"9",209,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1350",2,"2017-05-07",7,"","1350",FALSE,"9",209,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1369",2,"2017-05-08",7,"","1369",FALSE,"4",204,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1370",2,"2017-05-08",7,"","1370",FALSE,"4",204,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1371",2,"2017-05-08",7,"","1371",FALSE,"4",204,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1403",2,"2017-05-09",7,"","1403",FALSE,"4",204,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1404",2,"2017-05-09",7,"","1404",FALSE,"4",204,31.3,0.5,,10,0.1,,31.3,0.5,,31.3,0.5,10,0.1,43.82
"02_07_1405",2,"2017-05-09",7,"","1405",FALSE,"4",204,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1425",2,"2017-05-11",7,"","1425",FALSE,"4",204,275.5,1,,10,0.1,,275.5,1,,275.5,1,10,0.1,262.85
"02_07_1426",2,"2017-05-11",7,"","1426",FALSE,"4",204,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1447",2,"2017-05-14",7,"","1447",FALSE,"4",204,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1448",2,"2017-05-14",7,"","1448",FALSE,"4",204,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1466",2,"2017-05-16",7,"","1466",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1467",2,"2017-05-16",7,"","1467",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1468",2,"2017-05-16",7,"","1468",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1491",2,"2017-05-17",7,"","1491",FALSE,"10",210,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1492",2,"2017-05-17",7,"","1492",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1493",2,"2017-05-17",7,"","1493",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1508",2,"2017-05-18",7,"","1508",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1509",2,"2017-05-18",7,"","1509",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1532",2,"2017-05-21",7,"","1532",FALSE,"10",210,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1533",2,"2017-05-21",7,"","1533",FALSE,"10",210,4.1,0.5,,10,0.1,,4.1,0.5,,4.1,0.5,10,0.1,5.74
"02_07_1541",2,"2017-05-23",7,"","1541",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1542",2,"2017-05-23",7,"","1542",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1543",2,"2017-05-23",7,"","1543",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1581",2,"2017-05-24",7,"","1581",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1582",2,"2017-05-24",7,"","1582",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1583",2,"2017-05-24",7,"","1583",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1605",2,"2017-05-25",7,"","1605",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1606",2,"2017-05-25",7,"","1606",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1622",2,"2017-05-28",7,"","1622",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1623",2,"2017-05-28",7,"","1623",FALSE,"5",205,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1631",2,"2017-05-30",7,"","1631",FALSE,"2",202,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1632",2,"2017-05-30",7,"","1632",FALSE,"2",202,3.1,0.5,,10,0.1,,3.1,0.5,,3.1,0.5,10,0.1,4.34
"02_07_1633",2,"2017-05-30",7,"","1633",FALSE,"2",202,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1667",2,"2017-05-31",7,"","1667",FALSE,"2",202,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1668",2,"2017-05-31",7,"","1668",FALSE,"2",202,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1669",2,"2017-05-31",7,"","1669",FALSE,"2",202,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1696",2,"2017-06-01",7,"","1696",FALSE,"2",202,12.2,0.5,,10,0.1,,12.2,0.5,,12.2,0.5,10,0.1,17.08
"02_07_1697",2,"2017-06-01",7,"","1697",FALSE,"2",202,25.6,1,,10,0.1,,25.6,1,,25.6,1,10,0.1,35.84
"02_07_1728",2,"2017-06-04",7,"","1728",FALSE,"2",202,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1729",2,"2017-06-04",7,"","1729",FALSE,"2",202,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1746",2,"2017-06-06",7,"","1746",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1747",2,"2017-06-06",7,"","1747",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1748",2,"2017-06-06",7,"","1748",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1805",2,"2017-06-07",7,"","1805",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1806",2,"2017-06-07",7,"","1806",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1807",2,"2017-06-07",7,"","1807",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1818",2,"2017-06-08",7,"","1818",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1819",2,"2017-06-08",7,"","1819",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1849",2,"2017-06-10",7,"","1849",FALSE,"3",203,50.4,0.5,,10,0.1,,50.4,0.5,,50.4,0.5,10,0.1,70.56
"02_07_1850",2,"2017-06-10",7,"","1850",FALSE,"3",203,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1876",2,"2017-06-11",7,"","1876",FALSE,"6",206,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1877",2,"2017-06-11",7,"","1877",FALSE,"6",206,64.4,7.4,,10,0.1,,64.4,7.4,,64.4,7.4,10,0.1,90.16
"02_07_1878",2,"2017-06-11",7,"","1878",FALSE,"6",206,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1902",2,"2017-06-14",7,"","1902",FALSE,"6",206,4.1,0.5,,10,0.1,,4.1,0.5,,4.1,0.5,10,0.1,5.74
"02_07_1903",2,"2017-06-14",7,"","1903",FALSE,"6",206,11,0.5,,10,0.1,,11,0.5,,11,0.5,10,0.1,15.4
"02_07_1904",2,"2017-06-14",7,"","1904",FALSE,"6",206,16.1,1,,10,0.1,,16.1,1,,16.1,1,10,0.1,22.54
"02_07_1940",2,"2017-06-15",7,"","1940",FALSE,"6",206,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_07_1941",2,"2017-06-15",7,"","1941",FALSE,"6",206,1,0.5,,10,0.1,,1,0.5,,1,0.5,10,0.1,1.4
"02_07_1981",2,"2017-06-18",7,"","1981",FALSE,"6",206,488.4,4.1,,10,0.1,,488.4,4.1,,488.4,4.1,10,0.1,628.88
"02_07_1982",2,"2017-06-18",7,"","1982",FALSE,"6",206,0.5,0.5,,10,0.1,,0.5,0.5,,0.5,0.5,10,0.1,0.7
"02_08_1006",2,"2017-04-09",8,"","1006",FALSE,"1",201,613.1,48.7,5.2,1,0.1,0.01,613.1,48.7,5.2,613.1,48.7,1,0.1,1080.06666666667
"02_08_1010",2,"2017-04-09",8,"","1010",FALSE,"1",201,579.4,59.1,6.3,1,0.1,0.01,579.4,59.1,6.3,579.4,59.1,1,0.1,1200.26666666667
"02_08_1015",2,"2017-04-09",8,"","1015",FALSE,"1",201,9999,920.8,86,1,0.1,0.01,9999,920.8,86,9999,920.8,1,0.1,17808
"02_08_1017",2,"2017-04-10",8,"","1017",FALSE,"1",201,1553.1,167,14.8,1,0.1,0.001,1553.1,167,14.8,1553.1,167,1,0.1,
"02_08_1021",2,"2017-04-10",8,"","1021",FALSE,"1",201,1553.1,183.5,14.6,1,0.1,0.01,1553.1,183.5,14.6,1553.1,183.5,1,0.1,3232.06666666667
"02_08_1028",2,"2017-04-10",8,"","1028",FALSE,"1",201,70.3,17.5,1,1,0.1,0.01,70.3,17.5,1,70.3,17.5,1,0.1,
"02_08_1050",2,"2017-04-12",8,"","1050",FALSE,"1",201,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1062",2,"2017-04-12",8,"","1062",FALSE,"1",201,2,0.5,0.5,1,0.1,0.01,2,0.5,0.5,2,0.5,1,0.1,4
"02_08_1079",2,"2017-04-13",8,"","1079",FALSE,"1",201,48.7,4.1,0.5,1,0.1,0.01,48.7,4.1,0.5,48.7,4.1,1,0.1,89.7
"02_08_1080",2,"2017-04-13",8,"","1080",FALSE,"1",201,1,0.5,0.5,1,0.1,0.01,1,0.5,0.5,1,0.5,1,0.1,2
"02_08_1104",2,"2017-04-17",8,"","1104",FALSE,"7",207,9999,292.4,1,1,0.1,0.01,9999,292.4,1,9999,292.4,1,0.1,3024
"02_08_1105",2,"2017-04-17",8,"","1105",FALSE,"7",207,13.5,1,0.5,1,0.1,0.01,13.5,1,0.5,13.5,1,1,0.1,23.5
"02_08_1106",2,"2017-04-17",8,"","1106",FALSE,"7",207,3.1,0.5,0.5,1,0.1,0.01,3.1,0.5,0.5,3.1,0.5,1,0.1,6.2
"02_08_1123",2,"2017-04-18",8,"","1123",FALSE,"7",207,3.1,1,0.5,1,0.1,0.01,3.1,1,0.5,3.1,1,1,0.1,13.1
"02_08_1124",2,"2017-04-18",8,"","1124",FALSE,"7",207,686.7,38.4,2,1,0.1,0.01,686.7,38.4,2,686.7,38.4,1,0.1,847.133333333333
"02_08_1147",2,"2017-04-19",8,"","1147",FALSE,"7",207,18.9,4.1,0.5,1,0.1,0.01,18.9,4.1,0.5,18.9,4.1,1,0.1,59.9
"02_08_1148",2,"2017-04-19",8,"","1148",FALSE,"7",207,62.4,7.4,3.1,1,0.1,0.01,62.4,7.4,3.1,62.4,7.4,1,0.1,
"02_08_1149",2,"2017-04-19",8,"","1149",FALSE,"7",207,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1170",2,"2017-04-20",8,"","1170",FALSE,"7",207,365.4,25.9,3.1,1,0.1,0.01,365.4,25.9,3.1,365.4,25.9,1,0.1,622.933333333333
"02_08_1171",2,"2017-04-20",8,"","1171",FALSE,"7",207,224.7,41,1,1,0.1,0.01,224.7,41,1,224.7,41,1,0.1,489.8
"02_08_1197",2,"2017-04-23",8,"","1197",FALSE,"8",208,1046.2,85.7,13.5,1,0.1,0.01,1046.2,85.7,13.5,1046.2,85.7,1,0.1,2168.8
"02_08_1198",2,"2017-04-23",8,"","1198",FALSE,"8",208,218.7,26.2,5.2,1,0.1,0.01,218.7,26.2,5.2,218.7,26.2,1,0.1,667.133333333333
"02_08_1210",2,"2017-04-24",8,"","1210",FALSE,"8",208,83.6,6.3,1,1,0.1,0.01,83.6,6.3,1,83.6,6.3,1,0.1,
"02_08_1211",2,"2017-04-24",8,"","1211",FALSE,"8",208,167.4,29.2,3.1,1,0.1,0.01,167.4,29.2,3.1,167.4,29.2,1,0.1,
"02_08_1230",2,"2017-04-25",8,"","1230",FALSE,"8",208,1046.2,105.4,14.8,1,0.1,0.01,1046.2,105.4,14.8,1046.2,105.4,1,0.1,2386.8
"02_08_1231",2,"2017-04-25",8,"","1231",FALSE,"8",208,9999,9999,517.2,1,0.1,0.01,9999,9999,517.2,9999,9999,1,0.1,103440
"02_08_1249",2,"2017-04-26",8,"","1249",FALSE,"8",208,30.9,2,0.5,1,0.1,0.01,30.9,2,0.5,30.9,2,1,0.1,50.9
"02_08_1250",2,"2017-04-26",8,"","1250",FALSE,"8",208,5.2,2,0.5,1,0.1,0.01,5.2,2,0.5,5.2,2,1,0.1,25.2
"02_08_1266",2,"2017-04-27",8,"","1266",FALSE,"8",208,290.9,22.6,1,1,0.1,0.01,290.9,22.6,1,290.9,22.6,1,0.1,411.266666666667
"02_08_1267",2,"2017-04-27",8,"","1267",FALSE,"8",208,648.8,56.3,9.8,1,0.1,0.01,648.8,56.3,9.8,648.8,56.3,1,0.1,1461.2
"02_08_1287",2,"2017-05-02",8,"","1287",FALSE,"9",209,52.1,6.3,0.5,1,0.1,0.01,52.1,6.3,0.5,52.1,6.3,1,0.1,115.1
"02_08_1288",2,"2017-05-02",8,"","1288",FALSE,"9",209,11,1,0.5,1,0.1,0.01,11,1,0.5,11,1,1,0.1,21
"02_08_1299",2,"2017-05-03",8,"","1299",FALSE,"9",209,52.1,4.1,0.5,1,0.1,0.01,52.1,4.1,0.5,52.1,4.1,1,0.1,93.1
"02_08_1300",2,"2017-05-03",8,"","1300",FALSE,"9",209,107.1,9.7,2,1,0.1,0.01,107.1,9.7,2,107.1,9.7,1,0.1,
"02_08_1319",2,"2017-05-04",8,"","1319",FALSE,"9",209,248.1,32.3,5.1,1,0.1,0.01,248.1,32.3,5.1,248.1,32.3,1,0.1,720.733333333333
"02_08_1320",2,"2017-05-04",8,"","1320",FALSE,"9",209,13.1,4.1,0.5,1,0.1,0.01,13.1,4.1,0.5,13.1,4.1,1,0.1,54.1
"02_08_1321",2,"2017-05-04",8,"","1321",FALSE,"9",209,238.2,20.1,5.2,1,0.1,0.01,238.2,20.1,5.2,238.2,20.1,1,0.1,639.466666666667
"02_08_1346",2,"2017-05-07",8,"","1346",FALSE,"9",209,188.2,32.3,5.2,1,0.1,0.01,188.2,32.3,5.2,188.2,32.3,1,0.1,
"02_08_1347",2,"2017-05-07",8,"","1347",FALSE,"9",209,52.9,4.1,0.5,1,0.1,0.01,52.9,4.1,0.5,52.9,4.1,1,0.1,93.9
"02_08_1348",2,"2017-05-07",8,"","1348",FALSE,"9",209,1119.9,123.6,12,1,0.1,0.01,1119.9,123.6,12,1119.9,123.6,1,0.1,2370.6
"02_08_1377",2,"2017-05-08",8,"","1377",FALSE,"4",204,866.4,78,9.7,1,0.1,0.01,866.4,78,9.7,866.4,78,1,0.1,1744.26666666667
"02_08_1378",2,"2017-05-08",8,"","1378",FALSE,"4",204,248.1,23.1,4.1,1,0.1,0.01,248.1,23.1,4.1,248.1,23.1,1,0.1,592.733333333333
"02_08_1382",2,"2017-05-09",8,"","1382",FALSE,"4",204,50.4,8.5,2,1,0.1,0.01,50.4,8.5,2,50.4,8.5,1,0.1,
"02_08_1386",2,"2017-05-09",8,"","1386",FALSE,"4",204,1,0.5,0.5,1,0.1,0.01,1,0.5,0.5,1,0.5,1,0.1,2
"02_08_1417",2,"2017-05-11",8,"","1417",FALSE,"4",204,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1418",2,"2017-05-11",8,"","1418",FALSE,"4",204,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1419",2,"2017-05-11",8,"","1419",FALSE,"4",204,122.3,12.1,0.5,1,0.1,0.01,122.3,12.1,0.5,122.3,12.1,1,0.1,243.3
"02_08_1444",2,"2017-05-14",8,"","1444",FALSE,"4",204,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1445",2,"2017-05-14",8,"","1445",FALSE,"4",204,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1446",2,"2017-05-14",8,"","1446",FALSE,"4",204,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
"02_08_1454",2,"2017-05-16",8,"","1454",FALSE,"10",210,91.4,44.1,6.3,1,0.1,0.01,91.4,44.1,6.3,91.4,44.1,1,0.1,
"02_08_1455",2,"2017-05-16",8,"","1455",FALSE,"10",210,20.3,1,0.5,1,0.1,0.01,20.3,1,0.5,20.3,1,1,0.1,30.3
"02_08_1483",2,"2017-05-17",8,"","1483",FALSE,"10",210,77.1,8.5,0.5,1,0.1,0.01,77.1,8.5,0.5,77.1,8.5,1,0.1,162.1
"02_08_1484",2,"2017-05-17",8,"","1484",FALSE,"10",210,547.5,86,9.8,1,0.1,0.01,547.5,86,9.8,547.5,86,1,0.1,1591.66666666667
"02_08_1515",2,"2017-05-18",8,"","1515",FALSE,"10",210,23.1,3.1,0.5,1,0.1,0.01,23.1,3.1,0.5,23.1,3.1,1,0.1,54.1
"02_08_1516",2,"2017-05-18",8,"","1516",FALSE,"10",210,6.3,3.1,0.5,1,0.1,0.01,6.3,3.1,0.5,6.3,3.1,1,0.1,37.3
"02_08_1517",2,"2017-05-18",8,"","1517",FALSE,"10",210,12.2,3.1,0.5,1,0.1,0.01,12.2,3.1,0.5,12.2,3.1,1,0.1,43.2
"02_08_1529",2,"2017-05-21",8,"","1529",FALSE,"10",210,0.5,0.5,0.5,1,0.1,0.01,0.5,0.5,0.5,0.5,0.5,1,0.1,1
